study_id,SYMBOL,logFC,SE,P.Value
GSE278723,ADK,-0.4526989417528618,0.05433034494647305,7.925950004073748e-17
GSE278723,ADM,-0.3965655723916628,0.18975820765693652,0.03663156883800682
GSE278723,ADNP,-0.2614046053207646,0.09771755450759095,0.007470610710703807
GSE278723,ADNP2,0.20486418561550024,0.10101951812133209,0.04256368028389721
GSE278723,ADO,-0.07463439597941936,0.056067566219035414,0.18313933572995666
GSE278723,ADORA1,0.9527189380672074,0.07816506841820614,3.5772453226815337e-34
GSE278723,ADORA2A,0.2883531292935477,0.17233984834626348,0.09429467345044312
GSE278723,ADORA2B,0.11940929226864111,0.10366866784165463,0.2493885167654849
GSE278723,ADORA3,0.2776937274848585,0.1468723697041431,0.058662458121567
GSE278723,ADPGK,-0.0739164745959404,0.05693477437782898,0.19419598891547055
GSE278723,ADPRH,0.09498340469066048,0.1356828850140953,0.48390251840882836
GSE278723,ADPRHL1,0.47453337471052437,0.1490932822960019,0.001458607734914536
GSE278723,ADPRHL2,0.5989346992750753,0.07617399104967429,3.758831056367716e-15
GSE278723,ADPRM,-0.690788166765366,0.09110618208968219,3.396614161252646e-14
GSE278723,ADRA1A,0.2969217044327143,0.13019948853506752,0.022577245064548807
GSE278723,ADRA1B,0.8018259614751105,0.14901382637269053,7.412136934969035e-8
GSE278723,ADRA1D,0.7030564936674667,0.2427503500439501,0.0037769706472638807
GSE278723,ADRA2A,0.590722683103419,0.14169333465077208,3.05908954824821e-5
GSE278723,ADRA2B,-0.16456130464000182,0.1615023078398103,0.3082310316097754
GSE278723,ADRA2C,1.0371113625559347,0.13865542667836728,7.445009424123975e-14
GSE278723,ADRB1,0.9008853354594374,0.11744841557667483,1.7135829102447267e-14
GSE278723,ADRB2,0.4579945242093814,0.08728191726438951,1.5434330855076454e-7
GSE278723,ADRBK1,0.5274259335289956,0.05604130982076663,4.896758050144792e-21
GSE278723,ADRBK2,-0.6405552485241806,0.10545049123304086,1.2440227630842022e-9
GSE278723,ADRM1,0.7490727147064677,0.05448399880465664,5.200357101911216e-43
