SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ZFP90,5,-0.5097441184530208,0.06799163005021173,1.0284129174098342,4,0.9054574923506636,0,0.06799163005021173,0.10084788478270966,0.11776495773639357,0.1325400870535494,0.9999781025987472
ZFP91,5,-0.4760305813651688,0.06712706145501311,2.1177922375119236,4,0.7141043747072827,0,0.06712706145501311,0.09956552232116916,0.1162674810028811,0.13085473259467312,0.9999781025987472
ZFP92,5,0.11389912055941859,0.06402301108881156,3.7802611487287296,4,0.43656024634408586,0,0.06402301108881156,0.09496147159523063,0.11089110805936724,0.12480382448361402,0.9999781025987472
ZFPL1,5,0.6536725330914119,0.059353224751021554,4.3709458316729926,4,0.3581253709774505,8.486626143591716,0.059353224751021554,0.08803505912055498,0.10280280086182395,0.11570073506988646,0.9999781025987472
ZFPM1,5,1.1552597048240933,0.11434935392638534,6.465391590112333,4,0.16698409657430804,38.13213098929245,0.11434935392638534,0.16960750111784512,0.1980588908131751,0.22290792723645025,0.9999781025987472
ZFPM2,5,-0.07657559832745899,0.09794874041723665,1.0367940045549375,4,0.9041664335106777,0,0.09794874041723665,0.14528146009904727,0.16965219494002906,0.19093724583597668,0.9999781025987472
ZFR,5,-0.06774437704549775,0.05090307022622915,2.420419123699048,4,0.6589403750796446,0,0.05090307022622915,0.07550145448005698,0.08816670389307546,0.09922835140288476,0.9999781025987472
ZFR2,5,0.6086288670330983,0.12063005379392028,3.0507657958141077,4,0.5493661038239126,0,0.12063005379392028,0.178923284488948,0.2089373820908367,0.23515126522651664,0.9999781025987472
ZFX,5,-0.13828106003564652,0.07819126958585976,5.892128029081538,4,0.2073503541247955,32.112812548244676,0.07819126958585976,0.11597639504134845,0.13543125163102418,0.1524228448425782,0.9999781025987472
ZFY,5,-2.236803756948134,0.6032262723912838,0.2792501426177386,4,0.9911139684197628,0,0.6032262723912838,0.8947291537369191,1.0448185522420865,1.1759044840767112,0.9999781025987472
ZFYVE1,5,0.19643904258424227,0.04548121523564905,1.3380595882251158,4,0.8548858753163076,0,0.04548121523564905,0.06745954392437854,0.07877577557811985,0.08865921029077269,0.9999781025987472
ZFYVE16,5,-0.979223177794843,0.07553601578956066,0.3129097247101077,4,0.9889656401730693,0,0.07553601578956066,0.11203801720395479,0.13083221714884402,0.1472468023054181,0.9999781025987472
ZFYVE19,5,0.48422963204030484,0.06176401686134244,0.43280253089103393,4,0.9797042404709195,0,0.06176401686134244,0.09161084168080777,0.10697841528338592,0.12040023405136359,0.9999781025987472
ZFYVE21,5,0.3847178532222268,0.05682009801725738,2.007244214400086,4,0.7344263864786541,0,0.05682009801725738,0.0842778249904423,0.09841529665693341,0.11076276200521905,0.9999781025987472
ZFYVE26,5,0.14312650973251745,0.04829084384657519,2.200889201964906,4,0.6988664847683596,0,0.04829084384657519,0.07162689661510876,0.0836421950826431,0.09413618474197036,0.9999781025987472
ZFYVE27,5,0.35807006342616404,0.0808768001457271,0.5507457338861703,4,0.9683765335247191,0,0.0808768001457271,0.11995968057637592,0.1400827270059933,0.15765790765732351,0.9999781025987472
ZFYVE28,5,0.31951309101272424,0.06926382282522167,4.804635482773553,4,0.30793675642800433,16.7470661543103,0.06926382282522167,0.1027348516093742,0.11996846025973283,0.1350200473225441,0.9999781025987472
ZFYVE9,5,-0.30162943357262334,0.04837911388626918,0.9801750105426358,4,0.9127870581996503,0,0.04837911388626918,0.07175782224207565,0.08379508327617921,0.09430825472671144,0.9999781025987472
ZGLP1,5,-0.34764574630071954,0.14549962058035545,0.8053945743532421,4,0.9377233866425582,0,0.14549962058035545,0.21581081320420503,0.2520127353271699,0.2836309758088917,0.9999781025987472
ZGPAT,5,0.520379806637285,0.11071875447978932,1.5654109348961762,4,0.8149949748983528,0,0.11071875447978932,0.16422245189322596,0.19177050810973933,0.21583058600558053,0.9999781025987472
ZGRF1,5,-0.8706764202667272,0.0852694076782197,1.8115807174919447,4,0.7703629205928618,0,0.0852694076782197,0.12647497044375125,0.14769094642998024,0.16622067610865635,0.9999781025987472
ZHX1,5,-0.43365692902563846,0.1573577972532372,3.640826741659782,4,0.4567907313564262,0,0.1573577972532372,0.23339933158443277,0.27255169980972915,0.30674681767588957,0.9999781025987472
ZHX2,5,0.5552665302688543,0.07514583879450326,1.9082537546670062,4,0.752628604692361,0,0.07514583879450326,0.11145929119586594,0.13015641076946002,0.14648620731963807,0.9999781025987472
ZHX3,5,-0.032584303595043024,0.1011055309912739,1.5812734363739636,4,0.812153876983919,0,0.1011055309912739,0.14996373719489783,0.1751199166031161,0.19709096353893116,0.9999781025987472
ZIC1,5,0.35712714534375894,0.09191107663526801,3.4529824953420554,4,0.4850633769834907,0,0.09191107663526801,0.13632615749796165,0.1591946545106409,0.1791676723947867,0.9999781025987472
ZIC2,5,0.8316505612941355,0.12654502348893745,1.1708505357794805,4,0.8828741723238983,0,0.12654502348893745,0.18769660234962862,0.21918241012783665,0.2466816638611386,0.9999781025987472
ZIC3,5,-0.10571235837303387,0.1481843540771726,1.5406638053205404,4,0.8194147950915255,0,0.1481843540771726,0.21979291650367508,0.2566628301484392,0.28886448486171096,0.9999781025987472
ZIC4,5,-0.02329940876570738,0.11208381922196006,2.756713451564856,4,0.599327594562188,0,0.11208381922196006,0.16624717010836082,0.19413486959879997,0.2184915870674381,0.9999781025987472
ZIC5,5,0.26640652611022403,0.13453905392741933,1.2248871979863067,4,0.8739843520798524,0,0.13453905392741933,0.1995536656383618,0.23302847700453935,0.2622648979951438,0.9999781025987472
ZIK1,5,-0.15195989483984312,0.11466809263079787,2.4658666343935534,4,0.6507581525781813,0,0.11466809263079787,0.1700802670173337,0.19861096244355628,0.22352926335677822,0.9999781025987472
ZIM2,5,0.12727226670308184,0.10076622679417506,1.0805038693632159,4,0.8973530203235225,0,0.10076622679417506,0.14946046774025992,0.17453222449451955,0.19642953789304057,0.9999781025987472
ZKSCAN1,5,-0.09811220325989312,0.06641455195703101,1.5969008712542725,4,0.8093490385093749,0,0.06641455195703101,0.09850869994897395,0.11503337835150072,0.1294657958855622,0.9999781025987472
ZKSCAN2,5,-0.17924228392301403,0.05380552286078693,1.4891373989555607,4,0.8285638832254881,0,0.05380552286078693,0.07980648744751183,0.09319389932269169,0.10488627318780148,0.9999781025987472
ZKSCAN3,5,-0.3049797972658554,0.08081065646746796,0.06459143271279005,4,0.9994895868183877,0,0.08081065646746796,0.11986157364704865,0.139968162794649,0.15752896989148332,0.9999781025987472
ZKSCAN4,5,-0.06932493981219913,0.09987361350901078,3.444284733621518,4,0.4864003826328722,0,0.09987361350901078,0.14813650828126054,0.17298617293310403,0.19468951426905245,0.9999781025987472
ZKSCAN5,5,0.06246161911216526,0.06549577321243182,0.359849791974413,4,0.9856301393195408,0,0.06549577321243182,0.09714593084183949,0.11344200688494056,0.12767476639116415,0.9999781025987472
ZKSCAN7,5,-0.16193714936340184,0.0945589934799136,1.1207927590679074,4,0.8909593271422465,0,0.0945589934799136,0.1402536528774048,0.16378098101978456,0.1843294125801699,0.9999781025987472
ZKSCAN8,5,-0.42520012157190334,0.062483636661497116,0.6331687152094324,4,0.9593075253857616,0,0.062483636661497116,0.092678210335446,0.10822483333938639,0.12180303129107563,0.9999781025987472
ZMAT1,5,-0.707848575043406,0.11509049925848357,2.013501833517016,4,0.7332753776592023,0,0.11509049925848357,0.17070679729597008,0.19934259218416173,0.22435268546276557,0.9999781025987472
ZMAT2,5,-0.16792120555085494,0.083468945628980315,0.38552422388148544,4,0.9836448302605226,0,0.083468945628980315,0.12380445365862279,0.14457245468359806,0.16271092944474244,0.9999781025987472
ZMAT3,5,-0.5048338699412542,0.08614833101167771,0.5877248488244698,4,0.9644179193119874,0,0.08614833101167771,0.12777862442292412,0.14921328629948732,0.16793401310387018,0.9999781025987472
