SYMBOL,logFC,SE,P.Value,acc,region,study_id
FAAP100,0.902670985388878,0.1924074014674526,6.06246925353142e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAAP20,0.747131481094244,0.23884796734243322,0.00400318631097065,GSE278723_CA1,hippocampus_CA1,GSE278723
FABP3,-0.104601542772929,0.3746827260783249,0.7821061767049,GSE278723_CA1,hippocampus_CA1,GSE278723
FABP5,0.025499413415202,0.35838789705172763,0.943769807134787,GSE278723_CA1,hippocampus_CA1,GSE278723
FABP7,-0.125447508534935,0.2631381812242516,0.637146653915299,GSE278723_CA1,hippocampus_CA1,GSE278723
FADD,0.330338717696897,0.18630119500398964,0.0867799694774792,GSE278723_CA1,hippocampus_CA1,GSE278723
FADS1,-0.230181494522132,0.18051820365988316,0.212457189653101,GSE278723_CA1,hippocampus_CA1,GSE278723
FADS2,0.656177343039711,0.2718598568291299,0.0223820816990119,GSE278723_CA1,hippocampus_CA1,GSE278723
FADS3,0.421703960330757,0.1478570354919643,0.00795272338939425,GSE278723_CA1,hippocampus_CA1,GSE278723
FADS6,0.328211478137615,0.2555010941452155,0.209173875181428,GSE278723_CA1,hippocampus_CA1,GSE278723
FAF1,-0.10369481480555,0.10063096408846882,0.311375234188719,GSE278723_CA1,hippocampus_CA1,GSE278723
FAF2,-0.180506906244569,0.0868229998161247,0.0466281057614005,GSE278723_CA1,hippocampus_CA1,GSE278723
FAH,0.738270945885542,0.1912257233414092,5.8809277144194e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAHD1,-0.0264140002191151,0.16371989281352348,0.872954590008235,GSE278723_CA1,hippocampus_CA1,GSE278723
FAHD2A,0.250265863400411,0.18039578238505932,0.17598619487147,GSE278723_CA1,hippocampus_CA1,GSE278723
FAHD2B,0.499377779125443,0.22473479059604026,0.0342943148906121,GSE278723_CA1,hippocampus_CA1,GSE278723
FAIM,-0.346035513589969,0.1999444925570221,0.0942135696317901,GSE278723_CA1,hippocampus_CA1,GSE278723
FAIM2,0.461124017497184,0.14234595760116384,0.0030148411928572,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM101A,1.05172548227147,0.3034823088790444,0.00167915690016832,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM101B,0.0177159086504225,0.26424428093786395,0.947010109110666,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM102A,0.174991635825652,0.2012579249258188,0.391767016361216,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM102B,-0.785631565740044,0.18148890460919231,1.6468782711358e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM103A1,-0.565184694789733,0.17691712031330495,0.00338064588337314,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM104A,-0.449166396135904,0.11757179751297658,6.5545570535217e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM104B,-0.22731818341157,0.23222292811939174,0.335789656591521,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM105A,-0.4010202978827,0.2841230768830889,0.168827880880462,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM107A,1.00424140880811,0.2782790191675456,0.0011519650526144,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM107B,-0.912405021476589,0.2213411233539836,2.8976501022073e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM109A,0.88814451387028,0.2819003307261238,0.003781426044519,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM110B,-0.28841882145389,0.25932149268701116,0.275245954692583,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM110C,-0.492426393591265,0.17949696324252387,0.0103503456236209,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM111A,-0.752172610557938,0.17956457652124372,2.4156735974103e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM114A1,0.102593894705314,0.20358342846200403,0.61813595901906,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM114A2,-0.353119986975529,0.12914168174967638,0.0105767421774766,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM117A,0.527689875054426,0.2988646626194915,0.0880539862033411,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM117B,-0.334295462087508,0.1309535691628243,0.0162519877292346,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM118A,0.0967913984049564,0.35556057156840976,0.787393122711278,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM118B,-0.378027720286701,0.15235066330244376,0.0191763706362295,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM120A,0.287567950810236,0.11032458891927427,0.014329631767188,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM120AOS,-0.211179785430632,0.18077016111270924,0.25229496866464,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM120B,-0.325772924980646,0.1779447248464512,0.0775008933719992,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM120C,0.0737824576575012,0.11917074039097413,0.540695223784687,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM122A,-0.445309763708279,0.1677524780559317,0.0127943758002161,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM122B,-0.445310417622102,0.17339711989823134,0.015679409404358,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM122C,-0.108535688941997,0.20886645586295274,0.607283786281417,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM124A,0.221961107921433,0.19525843966170073,0.265008811829961,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM126A,-1.02201544224295,0.14789367852365745,1.40721680504524e-7,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM126B,-0.792558351830573,0.18654782719504975,2.0520010434063e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM127A,1.05386302107383,0.15862758196510113,2.86435589816209e-7,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM127B,0.686072235338437,0.2170899922625915,0.00368901373692314,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM127C,0.66051914016843,0.15944606249751705,2.740823819551e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM129A,-0.453102511026934,0.31357494935499286,0.159260931405804,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM129B,0.702558450395028,0.311208054377262,0.0317317487140161,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM131A,0.348000892551191,0.14411471082015626,0.0223267999106378,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM131B,0.18178217949016,0.1475879161426905,0.228026355689315,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM131C,1.61582412272768,0.4591800955638759,0.00145977995338794,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM133A,-0.492656125342208,0.2383448481343888,0.0478264323083738,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM133B,-0.917679960884382,0.16941976521197932,8.13972186897141e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM134A,0.349999578344945,0.12636835822913012,0.00971484217007058,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM134B,-0.576268952888214,0.21881947453228615,0.0134470730770648,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM134C,0.209655793077182,0.14866776214545743,0.169178923622999,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM135A,-0.692598018566469,0.10666970875695903,4.29283260949095e-7,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM135B,-0.300565357165093,0.2447187414993451,0.229310123058287,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM136A,-0.0586584079538184,0.16425777213717477,0.723610989445426,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM13A,0.0879640138545874,0.16070868524241966,0.588353828053723,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM13B,-0.67990342046043,0.11945539650628216,3.81052012069985e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM13C,-0.298714345385133,0.1810005253164142,0.109734368393265,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM149A,0.521660346870493,0.1831076883674966,0.00801471286193702,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM149B1,-0.108635568710348,0.14584075382249373,0.462371650405862,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM151B,-0.906869170333491,0.21849856801456133,2.6826301258027e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM153A,-0.202960595917486,0.31834740833294894,0.528805697369979,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM153B,-0.129207787993224,0.39583521965182616,0.746467824081114,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM155A,-0.392665298531241,0.20185036507812773,0.0615535984046355,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM155B,0.33919716612694,0.24781356554964284,0.181654617366854,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM156A,0.163135491857983,0.19857679504984801,0.418095913721984,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM156B,0.192187660068045,0.16288953333274586,0.247706204702138,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM160A2,0.502019279681305,0.13277576445831288,7.2845280051538e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM160B1,-0.599796427458168,0.10467702276617101,3.42957159118034e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM160B2,0.762705422941266,0.15073548628183134,2.18545990481808e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM161A,-0.366533530173529,0.21440572882721529,0.0981056382806067,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM161B,-0.0472333154002137,0.15583265970070262,0.763989745499687,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM162A,-0.713371271909358,0.17122519773540432,2.5693537361541e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM163B,0.612966853519681,0.43679839166872203,0.171210253254875,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM167A,1.11525171745959,0.3231799038068822,0.00174473001454625,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM168A,0.062036647383087,0.1321327112817303,0.642245013077594,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM168B,-0.15467317635192,0.1526917515139408,0.319504689713283,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM169A,-0.487141251773266,0.1364577879193961,0.00127647757259899,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM171A1,0.325467194954889,0.11932494474563618,0.0107504663180685,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM171A2,0.97811462993294,0.2575050025887835,6.9514949042297e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM171B,-0.106719182177355,0.2322449536111535,0.649316189351282,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM172A,-0.598234331300028,0.15074530463717364,4.3973837135623e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM173A,1.61358998738747,0.3038219415059845,1.09021236367023e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM173B,-0.667371137868621,0.18110752658558332,9.4116400539318e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM174A,0.78793454640903,0.2693626892571999,0.00664671512477969,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM174B,0.0570085797084195,0.16568110672548242,0.733280659728586,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM175A,-0.738693352494151,0.19552755477928577,7.3433600119108e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM175B,-0.433573653755301,0.13667879895062648,0.0035791901408004,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM177A1,-0.82857639633639,0.20471373950330618,3.5501277660145e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM178B,0.742984825007571,0.4467967953032424,0.107174060710483,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM179A,1.28658261327979,0.386979566992949,0.00242152657401865,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM179B,-0.398228176318599,0.10045015347974387,4.4461128343234e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM181A,1.03229848870283,0.363228607543939,0.00815117682647462,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM181B,1.19264654801194,0.24983946150410516,4.82946036210033e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM184A,0.0817225393088215,0.23991480645969138,0.735852822889847,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM184B,-0.0552389807844585,0.20896190677492107,0.793392802705434,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM185A,-0.483842115643536,0.15431642121576686,0.00392964170157213,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM188A,-0.913117041209265,0.16837672645480856,7.99576657452211e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM188B,0.699516773870283,0.3116112499617098,0.0326281135744193,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM189A1,0.41532490659956,0.31830058362028774,0.202282343600807,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM189A2,0.494747284329162,0.1548402113502381,0.00337563403997592,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM189B,0.611114951421856,0.20357453929511266,0.00549498460465773,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM192A,-0.0383695593889218,0.15775973656717715,0.809562368778659,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM193A,0.332583542805213,0.12941372348646024,0.0156146554389764,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM193B,0.446519894954411,0.14208981619753916,0.00385932253708935,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM195A,0.839500341409656,0.25517907348952346,0.00264903075236388,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM195B,0.907896133145605,0.21995403656642834,2.8545899130765e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM196A,-0.125501193820891,0.26472085135496226,0.639010509090579,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM196B,0.536278252269081,0.2207153686450842,0.0215789894723554,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM198A,0.468096046950441,0.25814755436487014,0.0802197363884916,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM198B,0.503641516790136,0.21947314770604254,0.0292257048571067,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM199X,-0.542601279784503,0.14732676415938886,9.4609801966568e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM19A1,-0.478034982706041,0.3771902814895062,0.215177465465526,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM19A2,-0.22392636761516,0.3210997694858755,0.491159891719584,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM19A5,0.483737035168547,0.24307624655520751,0.0561502460433465,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM200A,-0.233775191285943,0.2752721010630602,0.402744364367946,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM200B,-0.586499985247296,0.16516558851492125,0.00134175840688086,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM204A,-0.69555020784732,0.1229334001457955,4.18160954195089e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM206A,-0.47434414335578,0.21150251325392777,0.0327789201808981,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM207A,0.547475295150827,0.2021126188400867,0.0112456356056996,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM208A,-0.807656768082783,0.14655794740680822,6.27393686622556e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM208B,-0.432837840501346,0.11024538571319853,4.9308622959651e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM20B,-0.619053315688626,0.18194554214871012,0.00197965840238562,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM20C,0.675755997896757,0.21088052007323863,0.00329705044573168,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM210A,-0.711278834451715,0.15034079135594955,5.4327621189852e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM210B,-0.0412478452210896,0.18182177333004337,0.82213588941957,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM212A,1.06770771018841,0.42589969652578175,0.0180754793123679,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM212B,-0.382722354051614,0.2407097705023087,0.122757120230048,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM213A,-0.0372911895378706,0.13925752902313768,0.790772366051446,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM213B,0.728330194740926,0.25119165923878717,0.00708069215922035,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM214A,-0.607705539858353,0.16182704219746374,7.8023594015251e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM214B,0.621094545255596,0.16523553641526026,7.7283611542182e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM216A,0.0103327932755076,0.19185521802086503,0.957420687342941,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM217B,0.363899636795778,0.5641492862356792,0.524004938495562,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM219A,-0.0219816149447517,0.313972927533093,0.944668538034942,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM219B,0.483212792629128,0.27872506398816477,0.0936722891366221,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM21A,-0.0284922765168627,0.12938530785196142,0.827258809009109,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM21C,-0.187409717032755,0.11717449449483124,0.120642374944363,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM220A,-0.0381437120297989,0.19275479910113724,0.84452315460966,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM221A,-0.175577604724234,0.2754921303923541,0.528947494797005,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM222A,0.596212920990257,0.21681866971196825,0.010190938165432,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM222B,0.317511693476219,0.11777622350393264,0.0115967960351375,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM227A,0.0763660640338327,0.27354887293011,0.782110543472085,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM227B,-0.0642801614499915,0.3279853729496662,0.845998049331855,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM228B,-0.752990551482082,0.16750578987105158,1.0418784132441e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM229A,0.693553048943961,0.31425153404782313,0.0354396422601252,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM229B,-0.394199637173752,0.25229307257717415,0.129098523514245,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM234A,0.600080143182385,0.22103611099941886,0.0110830674942768,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM234B,-0.343726252114099,0.25149418179331,0.182281148310789,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM32A,0.141301999516586,0.17182874000089943,0.41763754672182,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM35A,-0.709996308161785,0.12840051539449596,5.95811957640408e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM3A,0.353670623458137,0.12709854509484841,0.0094151460656728,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM3C,-0.767064833450749,0.23704701206551948,0.00304229777888715,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM43A,0.220991601320544,0.260002198444899,0.402356430893239,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM43B,0.621678009719542,0.22019961379265693,0.00853228405572842,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM45A,0.0079972812677732,0.16044485785917487,0.960590380448337,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM46A,-0.495783478828699,0.20229298979853036,0.020564865612947,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM46C,-0.153722639619056,0.38781463425036133,0.694744546336056,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM47E,-0.608561538028437,0.23741618090259176,0.0158592569226876,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM47E-STBD1,-0.265197228896529,0.7608457584304245,0.729957489083786,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM49A,-0.68622761650734,0.31303572545823616,0.0365996084036163,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM49B,-0.76452244703009,0.20536954101699353,8.5120283307702e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM50A,0.744001414778924,0.20335486214667842,0.0010093187474472,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM50B,0.782856423475888,0.2053025228995626,6.6819075276688e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM53B,0.380391444220212,0.1453339196729937,0.0139700211160778,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM53C,-0.0959772447938749,0.2883096760377204,0.741623230903889,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM57A,0.145263091873876,0.2988147747014553,0.630552152683257,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM57B,1.06928925088108,0.29533395767584636,0.00111638691492551,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM58A,0.764416833423084,0.17674333839957207,1.6641489296328e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM60A,-0.476829482561324,0.31344919000338567,0.139103500762017,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM63A,0.543825529988095,0.2261052547332186,0.0228165009545571,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM63B,-0.483913609978521,0.15481217595792246,0.0040260536220611,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM65A,0.530653513313266,0.1629405433860664,0.0028843062730675,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM65B,-0.4776645841391,0.2284573309203248,0.045478453897664,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM65C,-0.0028602533823251,0.31440648006938415,0.992804209124669,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM69A,-0.893027829390575,0.2364422847757799,7.3632781617081e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM69B,0.829533199479288,0.16516225618869002,2.4238326597824e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM69C,0.691150668603144,0.2008220903343688,0.00178744569246945,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM71E1,0.502825307814937,0.31223418782728296,0.118213458537016,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM71F2,-0.347930518455816,0.25761852190039053,0.18735013253186,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM73A,-0.913363311632012,0.13789315971700036,3.02138164734286e-7,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM73B,0.65310161707241,0.10700960097295589,1.23396948878249e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM76A,-0.204651723746077,0.17929022570255385,0.263081046250685,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM76B,-0.383535715393323,0.17470423155776615,0.0363486106168604,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM78A,0.0562790140472769,0.22202927976176626,0.801701059258591,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM78B,-0.170071454704716,0.21651029796581925,0.438566946670426,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM81A,-0.317681932978694,0.1668049806141116,0.0668736377913672,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM83G,0.167215055852875,0.28947542897381484,0.567989612123086,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM83H,0.758743419731671,0.2433031930993403,0.0041010545561879,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM84A,-0.0119215426221633,0.1965852412522269,0.952062221404942,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM84B,0.326335861330847,0.21067425294528136,0.132297877261911,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM89A,0.401841441318301,0.23572301251458966,0.0990111444167597,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM89B,0.971060337309736,0.2903261750901001,0.00229925930359434,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM8A1,-0.669494747129949,0.18748711291556283,0.00127318295288707,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM91A1,-0.463100222596948,0.12528442050598856,9.1292891782924e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM92A1,-0.618918109194247,0.1677882616485476,9.3184371167567e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM96A,-0.600596272478628,0.15550395144407217,5.8568259054883e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM96B,1.30429219978842,0.18127315438042368,6.64882742167412e-8,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM98A,-0.537313714365402,0.15211453123169713,0.0014093911950413,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM98B,-0.821623905855762,0.1563653433817828,1.27464432845529e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAM98C,0.774420126867868,0.19260355511138932,3.8167531496519e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FAN1,-0.202812457586773,0.12382147795514616,0.11231273653655,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCA,0.327847711863252,0.2705242573372088,0.235398819516631,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCB,-1.12656873538449,0.30810019729607235,0.00101505532827887,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCC,-0.407844681410452,0.1946056286481753,0.0450064329010532,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCD2,-0.0660767089684765,0.33800442729320584,0.846381275158149,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCE,0.496630740517601,0.20626854741245151,0.0226873908712983,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCF,-0.339589077621031,0.15207298975540726,0.0334804792148762,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCG,0.234580158067987,0.1771902718620389,0.195950351121752,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCI,-0.491677120212004,0.21099478442397168,0.0270055396632104,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCL,-0.615390194462537,0.18610846771756076,0.00253701792964552,GSE278723_CA1,hippocampus_CA1,GSE278723
FANCM,-1.01834212089507,0.17933605617644396,3.95253390305818e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FANK1,0.17206109926738,0.2744478186762494,0.535639164555384,GSE278723_CA1,hippocampus_CA1,GSE278723
FAP,-0.266383337913729,0.41531564325724596,0.526333956774903,GSE278723_CA1,hippocampus_CA1,GSE278723
FAR1,-0.861214335318007,0.17834819688893477,4.14525504702705e-5,GSE278723_CA1,hippocampus_CA1,GSE278723
FAR2,-0.417193587562102,0.18772605704973408,0.0342735760679981,GSE278723_CA1,hippocampus_CA1,GSE278723
FARP1,-0.0153362284332569,0.1780005608265815,0.93193665761652,GSE278723_CA1,hippocampus_CA1,GSE278723
FARP2,0.0141732215891172,0.125182238175437,0.910640963361002,GSE278723_CA1,hippocampus_CA1,GSE278723
FARS2,0.154983099148698,0.11689844631592253,0.195326536465194,GSE278723_CA1,hippocampus_CA1,GSE278723
FARSA,0.55687431575348,0.10394268039722918,9.5847751726178e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FARSB,-0.57685894200316,0.2022692111093695,0.00795601979295541,GSE278723_CA1,hippocampus_CA1,GSE278723
FAS,0.110831461533139,0.3083131766779736,0.721860265650035,GSE278723_CA1,hippocampus_CA1,GSE278723
FASN,0.878873958679741,0.15645534127169688,4.67570385475122e-6,GSE278723_CA1,hippocampus_CA1,GSE278723
FASTK,0.75295789301621,0.17313854675962814,1.5586522485694e-4,GSE278723_CA1,hippocampus_CA1,GSE278723
FASTKD1,-0.92034349455153,0.1153383170751587,8.857650225114621e-9,GSE278723_CA1,hippocampus_CA1,GSE278723
FASTKD2,-0.829872198915943,0.12930587113044636,5.25490938067447e-7,GSE278723_CA1,hippocampus_CA1,GSE278723
FASTKD3,-0.70454899330693,0.2698888814101833,0.0141970301207007,GSE278723_CA1,hippocampus_CA1,GSE278723
FASTKD5,-0.171914719329726,0.14814845654947312,0.255404241825627,GSE278723_CA1,hippocampus_CA1,GSE278723
FAT1,0.0720210407522068,0.16800879589913403,0.671349004728945,GSE278723_CA1,hippocampus_CA1,GSE278723
