SYMBOL,max_loo_p,min_loo_p
AHNAK,5.24151344317577e-6,4.155184764509211e-9
AHNAK2,0.428986470708759,1.9885095235511497e-4
AHR,0.9261788088675184,8.176225467308033e-4
AHRR,0.860607288158936,0.01576125540394828
AHSA1,0.9393602521732911,0.032936329156420724
AIDA,0.5055381327406734,0.0021528077735985204
AIF1,0.2975694492420813,0.0595793264302907
AIF1L,0.8300885479082032,0.12185631783947028
AIFM1,0.14182050223733003,1.6362312569200646e-8
AIFM2,0.846362409416894,0.06333900484914368
AIFM3,0.021321701869051312,1.215166576535853e-4
AIG1,0.006616056614312034,1.7773209412222053e-9
AIMP1,0.7730378073077679,0.14522462070859296
AIMP2,0.9177917926939707,6.140656634319175e-5
AIP,0.246032240510432,0.013569836392838482
AJAP1,0.9381687821660011,0.2361159970591606
AJM1,0.3452322751610147,0.11736685762261191
AJUBA,0.18901843199563975,1.0293283287470872e-6
AK1,0.8415004991329745,0.25014415684253
AK2,0.9336405347842092,0.0048988454663651095
AK3,0.9402342043772393,0.2895573842134343
AK4,0.8517477844730462,0.22984173315352227
AK5,1.0351583003126098e-6,1.0750619937701884e-8
AK6,0.02996228576123327,1.5123669156412544e-5
AK7,0.646032212514861,0.040992582465586916
AK8,0.9145960314227732,0.29886336137465225
AK9,0.8461734072943112,0.0022521929069085505
AKAP1,0.6353999659722047,0.40204801622349895
AKAP10,0.7502491337420434,0.2715448998443102
AKAP11,0.00447649792882246,8.75391871791135e-6
AKAP12,0.8197505868274517,0.1554927192896302
AKAP13,0.313817165820411,0.006570771216479708
AKAP17A,0.34238811626767013,0.14472201780893518
AKAP3,0.3077030667369689,0.0028735762437391544
AKAP5,0.01852087949815017,1.0138447581657329e-6
AKAP6,2.8678338179756033e-6,1.0853930000695268e-11
AKAP7,0.8146348705375495,0.05667708880113676
AKAP8,0.17801453184586769,0.023993902389184443
AKAP8L,0.3607350544295272,0.09026053823565619
AKAP9,0.8008643331108077,0.07929217016362758
AKIP1,0.9775961414847544,0.1930883308752672
AKIRIN1,0.7554083185497442,0.30616476135712106
AKIRIN2,0.9926349068241866,0.020141140512110103
AKNA,0.06791175947785918,3.709156857721001e-8
AKR1A1,0.9752091849658869,0.02972391297245736
AKR1B1,0.8352132179282111,0.07896708314452534
AKR1C1,0.333819362606819,3.700754740292016e-5
AKR1C2,0.3227606502669784,5.390202107405694e-6
AKR1C3,8.917448941596131e-5,1.6289489018700434e-7
AKR1E2,0.66889929380935,0.20422777994839697
AKR7A2,0.8656957331650469,0.347904260385185
AKR7A3,0.967768744694669,0.3370712863687153
AKR7L,0.7569481238606522,0.04417883305226019
AKT1,0.15628484363439302,0.03708262446723233
AKT1S1,0.015556604001954757,3.074213581060331e-5
AKT2,7.33794245192532e-7,1.806988635216517e-10
AKT3,0.14327018165944438,0.01488666268658194
AKTIP,0.915217753799113,0.1496334124942258
ALAD,0.2873270945026199,0.0029929996792297502
ALAS1,0.31021571829224887,0.003046482689120863
ALCAM,0.550244756948815,0.2078539719186183
ALDH16A1,0.3944083100768892,0.0498550408645481
ALDH18A1,0.04146233723423309,0.001429858487738183
ALDH1A1,0.6319718986667516,0.12904625600040795
ALDH1A2,0.11377276653054974,0.0021410715284808576
ALDH1A3,0.3255048205682093,0.11872024715049301
ALDH1A3-AS1,0.7073035220620394,2.6946262213036466e-5
ALDH1B1,0.9283895408898142,0.0439933044168997
ALDH1L1,0.8417996593146054,0.10937989278084186
ALDH1L1-AS2,0.3912297286909569,0.03564748054862098
ALDH1L2,0.3267196557759803,0.031906974109719016
ALDH2,0.643145277595933,0.2711353660099675
ALDH3A2,0.702538093532721,0.2643302401972638
ALDH3B1,0.5376684576106137,0.2326242275022956
ALDH4A1,0.6524209020166163,0.1602524882842451
ALDH5A1,0.5517329281285638,0.008450669860741007
ALDH6A1,0.702642621302764,0.20062001568428445
ALDH7A1,0.9035638924078555,0.45694883131961755
ALDH8A1,0.6096761050480297,0.09017564647906653
ALDH9A1,0.5155510544792039,0.016426651301911403
ALDOA,0.8034904469584918,1.908185604614876e-6
ALDOC,0.9860375867226036,0.006073850963049097
ALG1,0.926070036380086,0.14429718577526388
ALG10,0.7242339968711717,0.36470062134699
ALG10B,0.8450380929654833,0.15670369837076312
ALG11,0.8998309019339364,0.01612851055618698
ALG12,0.0025703495805938655,7.252634550354722e-8
ALG13,0.6154494641802024,0.09136696672516552
ALG14,0.0487654114882059,9.854696084375244e-4
ALG2,0.7690264341239821,0.12085232669212516
ALG3,0.14502816941635882,0.015741658964150192
ALG5,0.045549856952883355,0.0015934677555480528
ALG6,0.06522870514142153,0.002473849468686331
ALG8,0.3747062462321623,0.06890834185921689
ALG9,0.01599438426703375,9.710344671034832e-6
ALK,0.04775387557197549,7.176422636557753e-4
ALKBH1,0.7684258851572474,0.30737115863315295
ALKBH2,0.16242381174304213,0.037658324145696725
ALKBH3,0.590874235506715,0.05624757320596904
