SYMBOL,logFC,SE,P.Value,acc,region
RGPD1,-0.169539435747376,0.7883030762159053,0.831144457009211,GSE278723_CA3,hippocampus_CA3
RGPD2,-0.0270585123626434,0.5802122271996457,0.963107552219175,GSE278723_CA3,hippocampus_CA3
RGPD3,-0.709843980451087,0.17386831462684818,2.9672054592927e-4,GSE278723_CA3,hippocampus_CA3
RGPD5,-0.698099633249803,0.15268977042014079,7.52150728835365e-5,GSE278723_CA3,hippocampus_CA3
RGPD6,-0.646980937529811,0.19949540732342433,0.0028612331383304,GSE278723_CA3,hippocampus_CA3
RGPD8,-0.331147088614209,0.20811796156564072,0.121882651643123,GSE278723_CA3,hippocampus_CA3
RGR,0.582657725874855,0.4436647474818534,0.198876370193705,GSE278723_CA3,hippocampus_CA3
RGS1,-1.36946636115758,0.7967454746598649,0.0957763517000674,GSE278723_CA3,hippocampus_CA3
RGS11,0.697395329225491,0.1952123647195692,0.00119728504354451,GSE278723_CA3,hippocampus_CA3
RGS12,0.260193260503805,0.10054575522154874,0.0146532057031012,GSE278723_CA3,hippocampus_CA3
RGS14,0.747101956009124,0.3979145383185546,0.0700306503782377,GSE278723_CA3,hippocampus_CA3
RGS16,-0.0998333253992314,0.4325107135724162,0.818992963345414,GSE278723_CA3,hippocampus_CA3
RGS17,-0.633156535838889,0.2830450352948106,0.0327399112062592,GSE278723_CA3,hippocampus_CA3
RGS19,0.958916931560511,0.25520379830209894,7.2600534118496e-4,GSE278723_CA3,hippocampus_CA3
RGS2,-0.711361673822634,0.3780190762293649,0.0694293313370735,GSE278723_CA3,hippocampus_CA3
RGS20,-0.157119845813249,0.2070147236723161,0.453687684438932,GSE278723_CA3,hippocampus_CA3
RGS22,-0.893226649711416,0.27126462853067473,0.00251314356578512,GSE278723_CA3,hippocampus_CA3
RGS3,0.411712617336122,0.21350617986293802,0.0631613704586643,GSE278723_CA3,hippocampus_CA3
RGS4,-0.326085314533321,0.5717646532917824,0.57264021276613,GSE278723_CA3,hippocampus_CA3
RGS5,-1.79115998834229,0.3207288118475124,4.22883948471448e-6,GSE278723_CA3,hippocampus_CA3
RGS6,0.256959589238381,0.2032852989520524,0.215787620225839,GSE278723_CA3,hippocampus_CA3
RGS7,-0.265846236275826,0.3210196993961029,0.414026195769528,GSE278723_CA3,hippocampus_CA3
RGS7BP,-0.261663731887637,0.35681791226100157,0.468956029786134,GSE278723_CA3,hippocampus_CA3
RGS8,0.0776071961118903,0.32904594818800625,0.815120749303114,GSE278723_CA3,hippocampus_CA3
RGS9,0.288210932642835,0.2363304403905578,0.23198666715873,GSE278723_CA3,hippocampus_CA3
RGS9BP,0.75507552226311,0.25578000471862655,0.00602125984175923,GSE278723_CA3,hippocampus_CA3
RHBDD1,-0.0642890643652401,0.129652278084788,0.623547197016678,GSE278723_CA3,hippocampus_CA3
RHBDD2,1.12194290439707,0.26241045565605514,1.7327073443974e-4,GSE278723_CA3,hippocampus_CA3
RHBDD3,0.782879019184573,0.17222329057092445,8.10163065124516e-5,GSE278723_CA3,hippocampus_CA3
RHBDF1,0.591972848653046,0.20574258248591265,0.00725727036810242,GSE278723_CA3,hippocampus_CA3
RHBDF2,0.644035570135233,0.2536639840295006,0.0164441595653716,GSE278723_CA3,hippocampus_CA3
RHBDL1,1.10085348349628,0.18606880107257326,1.6515671950888e-6,GSE278723_CA3,hippocampus_CA3
RHBDL2,-0.308132455024707,0.30864904026449985,0.325971586123877,GSE278723_CA3,hippocampus_CA3
RHBDL3,0.361369859140423,0.23704318694047363,0.137683676736642,GSE278723_CA3,hippocampus_CA3
RHCG,0.311203250282428,0.3046779717352765,0.315086132268693,GSE278723_CA3,hippocampus_CA3
RHEB,-0.168748565172638,0.16469273372380502,0.313593085951154,GSE278723_CA3,hippocampus_CA3
RHNO1,0.0889644305299696,0.16369835292128962,0.590757414339893,GSE278723_CA3,hippocampus_CA3
RHOA,0.0234292505347855,0.13373084617219583,0.862082043335413,GSE278723_CA3,hippocampus_CA3
RHOB,0.33423228627135,0.17184557786340476,0.0610448421070547,GSE278723_CA3,hippocampus_CA3
RHOBTB1,-0.43670412966944,0.16536737766870344,0.0129161649327302,GSE278723_CA3,hippocampus_CA3
RHOBTB2,0.701728073383382,0.18451639862637684,6.4107605387565e-4,GSE278723_CA3,hippocampus_CA3
RHOBTB3,-0.178109577948857,0.2033294207666306,0.387891686374819,GSE278723_CA3,hippocampus_CA3
RHOC,0.380950751153174,0.22512353208840205,0.100798162211725,GSE278723_CA3,hippocampus_CA3
RHOF,0.403944017807321,0.1446586194814323,0.00894736101419017,GSE278723_CA3,hippocampus_CA3
RHOG,0.539743831032177,0.23585276263977417,0.029198618132861,GSE278723_CA3,hippocampus_CA3
RHOJ,-0.32638726128501,0.20442682984954597,0.120660244982059,GSE278723_CA3,hippocampus_CA3
RHOQ,0.0332997976031828,0.2309695456261019,0.886310973942792,GSE278723_CA3,hippocampus_CA3
RHOT1,-0.635009686123018,0.13138857936801918,3.58883209060592e-5,GSE278723_CA3,hippocampus_CA3
RHOT2,0.617410728291074,0.15525663649285296,3.9788161718883e-4,GSE278723_CA3,hippocampus_CA3
RHOU,-0.314357501267309,0.2092248274080108,0.143249560775664,GSE278723_CA3,hippocampus_CA3
RHPN1,0.733890980836544,0.14245268218249674,1.44916552750461e-5,GSE278723_CA3,hippocampus_CA3
RHPN2,0.0717610725980053,0.22070594742965333,0.747291213779054,GSE278723_CA3,hippocampus_CA3
RIBC1,0.0755745421487096,0.3478587538091077,0.829454518410424,GSE278723_CA3,hippocampus_CA3
RIC1,-0.278268359857429,0.097394773116079,0.00762866953838183,GSE278723_CA3,hippocampus_CA3
RIC3,-0.415302513705491,0.1650937119552905,0.0173701738703857,GSE278723_CA3,hippocampus_CA3
RIC8A,0.234684197839453,0.10191642645298732,0.0282833467641161,GSE278723_CA3,hippocampus_CA3
RIC8B,-0.697275701438272,0.1579566323634581,1.1734226506282e-4,GSE278723_CA3,hippocampus_CA3
RICTOR,-0.876818537408243,0.1513328562982208,2.3351473861992e-6,GSE278723_CA3,hippocampus_CA3
RIF1,-0.672534264664563,0.17789438895089923,6.8176138820645e-4,GSE278723_CA3,hippocampus_CA3
RILP,0.600436470478518,0.1796926550680118,0.00221226212696381,GSE278723_CA3,hippocampus_CA3
RILPL1,0.571628040582333,0.13532052143803094,1.9999687412501e-4,GSE278723_CA3,hippocampus_CA3
RILPL2,0.499693262961716,0.1751373771530972,0.00770394427505033,GSE278723_CA3,hippocampus_CA3
RIMBP2,0.534676075148734,0.3410878001202145,0.127295308804165,GSE278723_CA3,hippocampus_CA3
RIMKLA,0.0502172078095733,0.24025784590537175,0.835826372128605,GSE278723_CA3,hippocampus_CA3
RIMKLB,-0.414710991000913,0.18179451905098057,0.0296763631883546,GSE278723_CA3,hippocampus_CA3
RIMS1,0.463438940831667,0.24343153058665404,0.0664068371036344,GSE278723_CA3,hippocampus_CA3
RIMS2,0.0560154703293281,0.1954473555067611,0.776354408068397,GSE278723_CA3,hippocampus_CA3
RIMS3,0.498528834112163,0.1518058194604439,0.00257184592037827,GSE278723_CA3,hippocampus_CA3
RIMS4,0.403610488487135,0.2471677208854456,0.112758095615678,GSE278723_CA3,hippocampus_CA3
RIN1,0.74781050324463,0.2639563178350636,0.00809544882566553,GSE278723_CA3,hippocampus_CA3
RIN2,0.206437471763188,0.14342998618325617,0.160247132917728,GSE278723_CA3,hippocampus_CA3
RIN3,0.637883003473029,0.18335594000474686,0.00153766556984677,GSE278723_CA3,hippocampus_CA3
RING1,0.566605442132547,0.15649999644537937,0.00105228018826882,GSE278723_CA3,hippocampus_CA3
RINL,0.339791808885864,0.22469001938730435,0.140752940364904,GSE278723_CA3,hippocampus_CA3
RINT1,-0.540548919076942,0.13572178868057516,3.9127696630249e-4,GSE278723_CA3,hippocampus_CA3
RIOK1,-0.398084157433557,0.15426668133002222,0.0149092788360939,GSE278723_CA3,hippocampus_CA3
RIOK2,-0.394084109689097,0.15751565138166715,0.0179342684028552,GSE278723_CA3,hippocampus_CA3
RIOK3,-0.377050538250186,0.13779257940209302,0.0102585862439065,GSE278723_CA3,hippocampus_CA3
RIPK1,-0.0929401525775731,0.17194433572571663,0.592758713980151,GSE278723_CA3,hippocampus_CA3
RIPK2,-0.369506922352525,0.14769930980327114,0.0179393531018978,GSE278723_CA3,hippocampus_CA3
RIPPLY2,-0.327858741080646,0.31591704740949517,0.307516464262555,GSE278723_CA3,hippocampus_CA3
RIT1,-0.746623503911754,0.16238607345840797,6.99199072987305e-5,GSE278723_CA3,hippocampus_CA3
RITA1,0.605066770139553,0.1701274894559976,0.0012496257855846,GSE278723_CA3,hippocampus_CA3
RLBP1,0.417686001697094,0.369085910709178,0.266584772686007,GSE278723_CA3,hippocampus_CA3
RLF,-0.792937028142841,0.17021899919038264,5.89148419329206e-5,GSE278723_CA3,hippocampus_CA3
RLIM,-0.681166963115562,0.20685401681340848,0.00251209169085211,GSE278723_CA3,hippocampus_CA3
RLTPR,1.07924011682384,0.27213519074753434,4.1002052978674e-4,GSE278723_CA3,hippocampus_CA3
RMDN1,-0.399221613947898,0.18899384467936742,0.042943635468076,GSE278723_CA3,hippocampus_CA3
RMDN2,-0.536908741784232,0.19786304949036762,0.0108425366603924,GSE278723_CA3,hippocampus_CA3
RMDN3,0.248722401614396,0.09588635329010775,0.0144421418646026,GSE278723_CA3,hippocampus_CA3
RMI1,-0.828212381567694,0.20793506260587294,3.9099396452571e-4,GSE278723_CA3,hippocampus_CA3
RMND1,-0.35131411387267,0.20718870699962644,0.100137853407128,GSE278723_CA3,hippocampus_CA3
RMND5A,-0.564446158481776,0.13559870087073825,2.3753447250097e-4,GSE278723_CA3,hippocampus_CA3
RMND5B,0.167802564825555,0.08832557500096393,0.066942857949227,GSE278723_CA3,hippocampus_CA3
RNASE1,0.38657624822834,0.3324621101927971,0.253935830724398,GSE278723_CA3,hippocampus_CA3
RNASE4,0.0129456055643077,0.30824498781445653,0.966774043062265,GSE278723_CA3,hippocampus_CA3
RNASE6,0.359599069281549,0.34492337214575314,0.305346679212612,GSE278723_CA3,hippocampus_CA3
RNASEH1,-0.104319399439989,0.11320183551198101,0.363999607905515,GSE278723_CA3,hippocampus_CA3
RNASEH2A,0.358581425400609,0.2465529436816907,0.156049860196166,GSE278723_CA3,hippocampus_CA3
RNASEH2B,-0.666557776736973,0.1849999593406387,0.00110297075014673,GSE278723_CA3,hippocampus_CA3
RNASEH2C,0.112907250016615,0.1494292402892518,0.455687730441513,GSE278723_CA3,hippocampus_CA3
RNASEK,1.01166113001384,0.2828078944393191,0.00118224611811051,GSE278723_CA3,hippocampus_CA3
RNASEK-C17ORF49,1.36152508516331,0.29277433131046743,6.02494316396214e-5,GSE278723_CA3,hippocampus_CA3
RNASEL,-0.00540267446916764,0.1440312854337455,0.970322331527486,GSE278723_CA3,hippocampus_CA3
RNASET2,0.0136298211867171,0.2139342124579381,0.949616356586618,GSE278723_CA3,hippocampus_CA3
RND1,0.222259980083174,0.1836438709593805,0.23546348821747,GSE278723_CA3,hippocampus_CA3
RND2,0.473004544593408,0.2492977083265249,0.0672794113993129,GSE278723_CA3,hippocampus_CA3
RND3,-0.707398587302845,0.2516445671468345,0.00854574988154294,GSE278723_CA3,hippocampus_CA3
RNF10,0.13335262321322,0.10290963604973767,0.204752104195854,GSE278723_CA3,hippocampus_CA3
RNF103,-0.238223592123374,0.13528446370614466,0.0882726320126628,GSE278723_CA3,hippocampus_CA3
RNF11,-0.249994661466223,0.15315027883395307,0.112883511897154,GSE278723_CA3,hippocampus_CA3
RNF111,-0.142657153978457,0.11135675444303669,0.209814613061794,GSE278723_CA3,hippocampus_CA3
RNF112,0.607152447540437,0.25149404361599814,0.0219670397819696,GSE278723_CA3,hippocampus_CA3
RNF113A,0.469477277495279,0.1964777333705723,0.0232447030458662,GSE278723_CA3,hippocampus_CA3
RNF114,-0.189691151455187,0.21109383350423788,0.375895732195191,GSE278723_CA3,hippocampus_CA3
RNF115,-0.505518741555711,0.08809224151919486,2.73255081172259e-6,GSE278723_CA3,hippocampus_CA3
RNF121,0.372287837407008,0.12027239326992895,0.0041880370960448304,GSE278723_CA3,hippocampus_CA3
RNF122,0.0965735063185921,0.2706659492064962,0.723697153367858,GSE278723_CA3,hippocampus_CA3
RNF123,0.769505198010922,0.13139830990377938,1.95752587107213e-6,GSE278723_CA3,hippocampus_CA3
RNF125,-0.735964979842598,0.4098742437114404,0.0824687771018284,GSE278723_CA3,hippocampus_CA3
RNF126,0.666066968297644,0.13918729862377732,4.10902562059607e-5,GSE278723_CA3,hippocampus_CA3
RNF128,-0.0906001170165655,0.5485817956688243,0.869912444463509,GSE278723_CA3,hippocampus_CA3
RNF13,-0.870268530453907,0.1777994188183844,3.0125151406156e-5,GSE278723_CA3,hippocampus_CA3
RNF130,0.127185680251012,0.11875355884134656,0.292564498013161,GSE278723_CA3,hippocampus_CA3
RNF135,0.260246065050037,0.20862041720480343,0.221716312969104,GSE278723_CA3,hippocampus_CA3
RNF138,-1.00104733162857,0.15680825310786217,4.43730140864855e-7,GSE278723_CA3,hippocampus_CA3
RNF139,-0.267169328307996,0.14972580524729265,0.0843061424623697,GSE278723_CA3,hippocampus_CA3
RNF14,-0.430747679015907,0.11982021596395594,0.00112717126904938,GSE278723_CA3,hippocampus_CA3
RNF141,-0.707729878331984,0.1782954905976722,4.0596969180756e-4,GSE278723_CA3,hippocampus_CA3
RNF144A,-0.432716759059973,0.138812092484724,0.00395957807126514,GSE278723_CA3,hippocampus_CA3
RNF144B,-0.910860848687013,0.24608646327925596,8.4551831252857e-4,GSE278723_CA3,hippocampus_CA3
RNF145,-0.59859074193852,0.23033523806466616,0.0142768180860855,GSE278723_CA3,hippocampus_CA3
RNF146,0.276703439288859,0.23080506220069089,0.239808177985067,GSE278723_CA3,hippocampus_CA3
RNF149,-0.46913428638732,0.18891384604720873,0.0187258241795229,GSE278723_CA3,hippocampus_CA3
RNF150,-0.125230202928425,0.24321882562757022,0.610341407158106,GSE278723_CA3,hippocampus_CA3
RNF152,-1.1638377384648,0.21651906895827522,7.67166411118244e-6,GSE278723_CA3,hippocampus_CA3
RNF157,0.420131424376378,0.19542891600859902,0.0396146172674471,GSE278723_CA3,hippocampus_CA3
RNF165,0.306868009466484,0.28262777334883044,0.286084412581952,GSE278723_CA3,hippocampus_CA3
RNF166,0.847556477859988,0.19990523691509357,1.914949193228e-4,GSE278723_CA3,hippocampus_CA3
RNF167,0.132226018880731,0.10806991598988079,0.230495627670952,GSE278723_CA3,hippocampus_CA3
RNF168,0.0589731627722636,0.1344260968090202,0.663966837744877,GSE278723_CA3,hippocampus_CA3
RNF169,-0.478239118432803,0.14401949684884094,0.00233648399984479,GSE278723_CA3,hippocampus_CA3
RNF170,-0.480849170660433,0.13823706145322467,0.00153968970260425,GSE278723_CA3,hippocampus_CA3
RNF175,0.147451044597794,0.38680160100845645,0.705691598152936,GSE278723_CA3,hippocampus_CA3
RNF180,-0.462521241168286,0.1431671399437101,0.00295532837945079,GSE278723_CA3,hippocampus_CA3
RNF181,0.440378465548014,0.15355411375786363,0.00742751855114826,GSE278723_CA3,hippocampus_CA3
RNF182,0.0821276877598455,0.3152092423708998,0.796189823612928,GSE278723_CA3,hippocampus_CA3
RNF185,-0.618442427262001,0.256989187772152,0.0223575663518846,GSE278723_CA3,hippocampus_CA3
RNF187,0.985415096197362,0.1391092402485122,6.42026777501082e-8,GSE278723_CA3,hippocampus_CA3
RNF19A,-0.204812240189917,0.18600174650508935,0.279449199702681,GSE278723_CA3,hippocampus_CA3
RNF19B,0.445787179074438,0.12569807914645945,0.00128376955474218,GSE278723_CA3,hippocampus_CA3
RNF2,-0.461699677202013,0.23269613673023928,0.0562976355095098,GSE278723_CA3,hippocampus_CA3
RNF20,-0.0147862190088605,0.1106739808084561,0.894594774004775,GSE278723_CA3,hippocampus_CA3
RNF207,0.577509283623635,0.2453676273592846,0.0252168213219494,GSE278723_CA3,hippocampus_CA3
RNF208,1.42179440698324,0.23859499717735846,1.46409125596305e-6,GSE278723_CA3,hippocampus_CA3
RNF212,0.287385373922205,0.3391434446485551,0.403376970920274,GSE278723_CA3,hippocampus_CA3
RNF213,0.281253847019752,0.19380921639389243,0.156929832432062,GSE278723_CA3,hippocampus_CA3
RNF214,0.253969364899282,0.10631954594274684,0.0232835447535299,GSE278723_CA3,hippocampus_CA3
RNF215,0.485656096840277,0.1383316299280132,0.00141233937549943,GSE278723_CA3,hippocampus_CA3
RNF216,0.435206843203842,0.13659277663059746,0.00331628084069845,GSE278723_CA3,hippocampus_CA3
RNF217,-0.533112973623969,0.1573951032365236,0.00196166750849798,GSE278723_CA3,hippocampus_CA3
RNF219,-0.694118293776295,0.17923629117774167,5.2987250204994e-4,GSE278723_CA3,hippocampus_CA3
RNF220,0.274993915914181,0.2109764878559741,0.202174752228876,GSE278723_CA3,hippocampus_CA3
RNF24,-0.147958739793302,0.18985047808916614,0.44177947821127,GSE278723_CA3,hippocampus_CA3
RNF25,0.23948511681095,0.20000133542403503,0.240362172739195,GSE278723_CA3,hippocampus_CA3
RNF26,0.652061881499075,0.1324738286102744,2.78570917566353e-5,GSE278723_CA3,hippocampus_CA3
RNF31,0.523437144277147,0.15796857370339087,0.00238040166252287,GSE278723_CA3,hippocampus_CA3
RNF34,-0.142893607414136,0.12735639518576708,0.270613973263022,GSE278723_CA3,hippocampus_CA3
RNF38,0.0279300832062288,0.13554950533102064,0.838119692586955,GSE278723_CA3,hippocampus_CA3
RNF4,-0.335387432795356,0.19934109324912647,0.102681583205068,GSE278723_CA3,hippocampus_CA3
RNF40,0.558095105393646,0.12327851544110799,8.53891914061923e-5,GSE278723_CA3,hippocampus_CA3
RNF41,0.144352002803526,0.12008063747566161,0.238560055383636,GSE278723_CA3,hippocampus_CA3
RNF43,0.284271649424331,0.28597013932557497,0.328010301596603,GSE278723_CA3,hippocampus_CA3
RNF44,0.911114325787983,0.17830311582992425,1.6328072511832e-5,GSE278723_CA3,hippocampus_CA3
RNF5,-0.025835906807993,0.12388246159482423,0.836183885907852,GSE278723_CA3,hippocampus_CA3
RNF6,-0.0273698791661894,0.27167551347743996,0.920412061442452,GSE278723_CA3,hippocampus_CA3
RNF7,-0.411670422343861,0.14076286832165175,0.00645030137994769,GSE278723_CA3,hippocampus_CA3
RNF8,-0.244462339484296,0.1849189251908702,0.195993036782632,GSE278723_CA3,hippocampus_CA3
RNFT1,-0.281405196760985,0.18684607472208162,0.142328298461155,GSE278723_CA3,hippocampus_CA3
RNFT2,0.553592175787935,0.205359843397279,0.0113197969236327,GSE278723_CA3,hippocampus_CA3
RNGTT,-0.463298604704116,0.12301781318436444,7.0908933551461e-4,GSE278723_CA3,hippocampus_CA3
RNH1,0.417274644525808,0.1216834293781826,0.00175498467427426,GSE278723_CA3,hippocampus_CA3
RNLS,-0.320608796662701,0.24931302318532425,0.208125845427298,GSE278723_CA3,hippocampus_CA3
RNMT,-0.832255082129036,0.22574765732256136,8.7995059180242e-4,GSE278723_CA3,hippocampus_CA3
RNMTL1,0.200975913748343,0.14739503750456143,0.182693686680052,GSE278723_CA3,hippocampus_CA3
RNPC3,-0.35003927918530803,0.15709141343045993,0.0333740760694783,GSE278723_CA3,hippocampus_CA3
RNPEP,0.149237634453965,0.10639053235560603,0.170788071632631,GSE278723_CA3,hippocampus_CA3
RNPEPL1,1.24332532768121,0.2064062674012876,1.21992797295717e-6,GSE278723_CA3,hippocampus_CA3
RNPS1,0.0593277267889234,0.13223245989070548,0.656844912554675,GSE278723_CA3,hippocampus_CA3
ROBO1,0.126496822708167,0.13999544817913218,0.373296713535849,GSE278723_CA3,hippocampus_CA3
ROBO2,0.198969010254858,0.294438696095291,0.504283888701354,GSE278723_CA3,hippocampus_CA3
ROBO3,0.438441211476254,0.20212038241037716,0.0379802689159213,GSE278723_CA3,hippocampus_CA3
ROBO4,0.359850480055583,0.3177543109217311,0.266252314079854,GSE278723_CA3,hippocampus_CA3
ROCK1,-0.364999104002035,0.14458848260946458,0.0170143450474555,GSE278723_CA3,hippocampus_CA3
ROCK2,-0.537933630292472,0.183786575157526,0.00641202802685686,GSE278723_CA3,hippocampus_CA3
ROGDI,1.00772260527704,0.13491378441361487,2.26119249014275e-8,GSE278723_CA3,hippocampus_CA3
ROM1,1.00974064574823,0.19346895404486958,1.19640184633552e-5,GSE278723_CA3,hippocampus_CA3
ROMO1,2.00323335028369,0.1998665914570207,3.60079604155979e-11,GSE278723_CA3,hippocampus_CA3
ROPN1L,-0.356159869952324,0.30200154501609416,0.247378887761237,GSE278723_CA3,hippocampus_CA3
ROR1,-0.212810810723643,0.2505830641301818,0.402348371035789,GSE278723_CA3,hippocampus_CA3
RORA,-0.272745987746052,0.20824332090474146,0.200056066513826,GSE278723_CA3,hippocampus_CA3
RORB,0.149412960597793,0.22626401165036095,0.513984436336592,GSE278723_CA3,hippocampus_CA3
RP1-130H16.18,0.9965195979962,0.33183051734386054,0.00529500674517013,GSE278723_CA3,hippocampus_CA3
RP1-34B20.21,0.53161367985528,0.5785218475235402,0.365345211473568,GSE278723_CA3,hippocampus_CA3
RP11-106M3.2,0.446571393256156,0.3060677726929041,0.154765490000477,GSE278723_CA3,hippocampus_CA3
RP11-106M3.5,-1.4711030461003,0.5627285902781115,0.0137618863018017,GSE278723_CA3,hippocampus_CA3
RP11-111H13.1,-0.270301685409352,0.23965900632967135,0.268168691180148,GSE278723_CA3,hippocampus_CA3
RP11-111M22.2,-0.327583596759391,0.2223315441160054,0.150883455447726,GSE278723_CA3,hippocampus_CA3
RP11-1212A22.4,-0.051649028999246,0.1917483475777866,0.789466776322458,GSE278723_CA3,hippocampus_CA3
RP11-1263C18.1,-0.615054292235932,0.31400698792264914,0.0593377781639287,GSE278723_CA3,hippocampus_CA3
RP11-12J10.3,-0.0677916439935227,0.19683187364838806,0.732897146851969,GSE278723_CA3,hippocampus_CA3
RP11-15K19.2,-0.0936799660801249,0.3088194926423715,0.763682629641963,GSE278723_CA3,hippocampus_CA3
RP11-162P23.2,1.06945501939151,0.22241658455329594,3.8499061818738e-5,GSE278723_CA3,hippocampus_CA3
RP11-164J13.1,0.0563121253214299,0.3076822350954297,0.855992514582806,GSE278723_CA3,hippocampus_CA3
RP11-192H23.4,0.537067573644751,0.20507639046889395,0.0136108404642592,GSE278723_CA3,hippocampus_CA3
RP11-195F19.5,0.3569638575321,0.2454740610211884,0.156104210963802,GSE278723_CA3,hippocampus_CA3
RP11-203J24.9,0.81905874222916,0.7100779982697891,0.25766886664439,GSE278723_CA3,hippocampus_CA3
RP11-20I23.1,0.685113686626934,0.22010926602843478,0.00400732330402431,GSE278723_CA3,hippocampus_CA3
RP11-219A15.1,-0.615773075067859,0.5701083482609177,0.288560786764285,GSE278723_CA3,hippocampus_CA3
RP11-231C14.4,-0.800228603800672,0.30669058079063866,0.0139264136495479,GSE278723_CA3,hippocampus_CA3
RP11-244H3.4,-1.34130333300226,0.5225091972300095,0.0153909034402431,GSE278723_CA3,hippocampus_CA3
RP11-286N22.8,-0.499739452356022,0.1870454213793792,0.011992497474422,GSE278723_CA3,hippocampus_CA3
RP11-287D1.3,0.0964246585807306,0.4072827539718089,0.814431849492389,GSE278723_CA3,hippocampus_CA3
RP11-2C24.9,0.599140387351246,0.19596113116042774,0.00461340484363327,GSE278723_CA3,hippocampus_CA3
RP11-302B13.5,0.481493671179343,0.32938688707624,0.154021192479429,GSE278723_CA3,hippocampus_CA3
RP11-307N16.6,1.32018913056864,0.3717804241062289,0.00126838274523179,GSE278723_CA3,hippocampus_CA3
RP11-309L24.4,0.631177142030371,0.30008749126670153,0.0437839569623792,GSE278723_CA3,hippocampus_CA3
RP11-310K10.1,1.30903282091623,1.1142987759940428,0.249176247516711,GSE278723_CA3,hippocampus_CA3
RP11-314N13.10,0.174746512575019,0.35238758649154295,0.623522542946963,GSE278723_CA3,hippocampus_CA3
RP11-382A20.3,-0.269031344506145,0.09465058168922821,0.00791213919423951,GSE278723_CA3,hippocampus_CA3
RP11-411B6.6,0.126514734378365,0.19427461553711,0.519781023408868,GSE278723_CA3,hippocampus_CA3
RP11-437B10.1,-0.633021865722355,0.1912496021541035,0.00240313352971815,GSE278723_CA3,hippocampus_CA3
RP11-468E2.2,1.22115993718267,0.9232368050072128,0.195763873743519,GSE278723_CA3,hippocampus_CA3
RP11-468E2.4,-0.0808456699468435,0.13142044458393437,0.54300411997452,GSE278723_CA3,hippocampus_CA3
RP11-514P8.6,1.18545470015433,0.7199896112020285,0.10992437105462,GSE278723_CA3,hippocampus_CA3
RP11-529K1.3,0.522734593453699,0.3949198674584247,0.195450743703779,GSE278723_CA3,hippocampus_CA3
RP11-552F3.12,0.641430182487939,0.5463111949573821,0.249431728546736,GSE278723_CA3,hippocampus_CA3
RP11-561B11.2,0.656642279909998,0.7213607836860192,0.369807405582148,GSE278723_CA3,hippocampus_CA3
RP11-574K11.31,0.193257493437455,0.31669502931989213,0.546225784969685,GSE278723_CA3,hippocampus_CA3
RP11-5A19.5,1.84855877236837,0.549945908575956,0.00209951254262073,GSE278723_CA3,hippocampus_CA3
RP11-644F5.10,0.613950317133426,0.42331645806921026,0.157166393541181,GSE278723_CA3,hippocampus_CA3
RP11-701H24.9,-0.624857235374886,0.542810693984097,0.2586096248806,GSE278723_CA3,hippocampus_CA3
RP11-793H13.10,-0.353619655340366,0.35422820820046824,0.325992699939286,GSE278723_CA3,hippocampus_CA3
RP11-795F19.5,-0.155493282014179,0.21671938824098136,0.4785302406589,GSE278723_CA3,hippocampus_CA3
RP11-80H18.3,-0.0639137274902732,0.3079536166575766,0.836964294083327,GSE278723_CA3,hippocampus_CA3
RP11-849F2.7,0.0586320753105213,0.2135109824246174,0.785466997640494,GSE278723_CA3,hippocampus_CA3
RP11-849H4.2,-0.500550179690213,0.24366503175997659,0.0486015645688787,GSE278723_CA3,hippocampus_CA3
RP11-864I4.1,1.83914690351734,0.8783972821145404,0.044687986287905,GSE278723_CA3,hippocampus_CA3
RP11-92K2.2,0.512320636887494,0.21162932659087386,0.0216340061534582,GSE278723_CA3,hippocampus_CA3
RP11-977G19.10,1.60562253791242,0.49260235961635995,0.0027417643241268,GSE278723_CA3,hippocampus_CA3
RP13-582O9.6,1.58370172401725,0.6583695640213965,0.0224088895782213,GSE278723_CA3,hippocampus_CA3
RP2,-0.763119813033626,0.18201690526843092,2.1849585758678e-4,GSE278723_CA3,hippocampus_CA3
RP3-403A15.5,0.140703923895201,0.19984899619354543,0.486738816037475,GSE278723_CA3,hippocampus_CA3
RP4-583P15.15,0.201647036513437,0.3269612318466714,0.541986308184291,GSE278723_CA3,hippocampus_CA3
RP5-1187M17.10,-0.0178188946982416,0.26903455760166894,0.947624538736132,GSE278723_CA3,hippocampus_CA3
RP5-862P8.2,0.128730814940245,0.26558070002685463,0.631339923438699,GSE278723_CA3,hippocampus_CA3
RP5-966M1.6,0.790696741314711,0.2848069523751105,0.00930800578991146,GSE278723_CA3,hippocampus_CA3
RP9,0.0851163502216835,0.21539871284010834,0.695475498205676,GSE278723_CA3,hippocampus_CA3
RPA1,0.0809971224873205,0.11560726673294684,0.488845964425854,GSE278723_CA3,hippocampus_CA3
RPA2,-0.175168237965737,0.18573509799690102,0.353032534448864,GSE278723_CA3,hippocampus_CA3
RPAIN,-0.824300991696577,0.22543290051548562,9.5472438003963e-4,GSE278723_CA3,hippocampus_CA3
RPAP1,0.572417960811011,0.10177776122002531,3.77961340408462e-6,GSE278723_CA3,hippocampus_CA3
RPAP2,-0.494758532449691,0.160614325044209,0.00435114814523556,GSE278723_CA3,hippocampus_CA3
RPAP3,-0.464423078363163,0.1344153093828101,0.00163816194757143,GSE278723_CA3,hippocampus_CA3
