SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
DUS2,5,-0.09526684316148455,0.15004763501658885,-0.6349106612107023,0.5254866834187726,-0.38935480375940973,0.19882111743644065,0.096629295380635,90.62101492434353,0.7255826815911852
FCHSD2,5,0.11619709623488371,0.18302007575223245,0.6348871606423557,0.525502011475768,-0.24251566068728425,0.4749098531570517,0.14874368819945766,91.41837284594685,0.7255826815911852
SYNGR1,5,-0.13700847111810288,0.21588546023145222,-0.6346350095611589,0.5256664893839825,-0.5601361979576034,0.28611925572139757,0.20909008872955098,93.04604900653969,0.7257429744357836
MTUS1,5,0.1121129878199464,0.1767473585431516,0.634312098036672,0.5258771626997626,-0.23430546928721857,0.45853144492711134,0.12111157717969491,84.76042875144667,0.7259058823571017
TMEM200C,5,0.07823523954751287,0.12333994270796952,0.6343057879696725,0.5258812799314799,-0.16350660601534106,0.31997708511036677,0.05048592241297855,75.06090763143503,0.7259058823571017
SDCBP2-AS1,4,0.07797029340732539,0.12296621863142414,0.634078971241944,0.5260292856606241,-0.16303906642534408,0.3189796532399949,0.03445621910920044,60.20391185079699,0.7259831644903688
ZBTB43,5,-0.07674687761869785,0.12103818084550934,-0.6340716382432746,0.5260340710501585,-0.31397735283014194,0.16048359759274627,0.06072870925231422,85.61205988083486,0.7259831644903688
ADSL,5,-0.03478225751870161,0.054868345670437385,-0.6339221110769157,0.5261316547743673,-0.14232223892405307,0.07275772388664986,0.006437307589061573,47.517875475183814,0.7260510341301624
RNASEH1-DT,3,0.1040352342650851,0.16415684451392068,0.6337550808383308,0.5262406722099807,-0.21770626879794097,0.42577673732811117,0.04651967402405632,58.3856597963256,0.7261346681212053
TTI1,5,0.04429022830032295,0.06990143804495913,0.633609687283349,0.5263355771921026,-0.09271407273535487,0.18129452933600076,0.01752106836988232,78.42841703533028,0.7261915443428518
AGT,4,0.24754974361391868,0.39073829584210334,0.6335435923433343,0.5263787232545827,-0.5182832436171605,1.0133827308449979,0.5868832066209271,96.72657894481384,0.7261915443428518
MAPT,5,0.07855523825127687,0.12403071065235444,0.6333531255130778,0.5265030680474739,-0.16454048760424622,0.3216509641068,0.05250282363001482,74.50095240184787,0.7262962859968787
SNAI3,3,0.06218095683264828,0.09819259685291744,0.6332550398457132,0.526567108366523,-0.13027299654753094,0.25463491021282747,0,0,0.7263178276981311
ANGEL1,5,0.034591178576441076,0.054648942772673646,0.6329706819824857,0.5267527886381275,-0.07251878105118974,0.14170113820407187,0.006078510141605828,47.725443706490196,0.726461954741466
AGO4,5,-0.06940642937883301,0.10965604537473647,-0.6329466755949916,0.5267684658822711,-0.28432832900040644,0.14551547024274042,0.04668227128118319,88.8971465039005,0.726461954741466
ZNF573,5,-0.11094453942559823,0.1753884095331431,-0.6325648298021259,0.5270178602789863,-0.45469950541632015,0.23281042656512368,0.13361163818873215,88.8464715140253,0.726739072016596
AKR7A2,5,0.11338102405230527,0.17933948312962514,0.6322145133559595,0.5272467149491149,-0.23811790388778858,0.4648799519923991,0.12628481795912203,93.08694513076354,0.7269355588472749
RASGEF1B,5,-0.1381019496216814,0.2184471870494105,-0.6321983427071742,0.5272572801319757,-0.5662505687626105,0.2900466695192476,0.20926983225609747,91.65953742036403,0.7269355588472749
CEP135,5,0.13236721567473728,0.20943221432793235,0.6320289173253669,0.5273679816364945,-0.27811238161048357,0.5428468129599581,0.19974877307475974,92.64621285609202,0.7270049176375862
ANKRD17,5,-0.02953311835810618,0.04673785133682638,-0.6318886622594053,0.527459632404641,-0.1211376236930731,0.06207138697686074,0.00513338015510752,52.53853138604445,0.7270049176375862
OLFM1,5,-0.1138205401851769,0.18013618773010115,-0.6318582713414292,0.52747949265810945,-0.4668809804485211,0.2392399000781673,0.12200584308795631,80.80945739931437,0.7270049176375862
TBC1D4,5,0.05468566438470151,0.08655875692668472,0.6317750661671386,0.5275338686120294,-0.11496638173815743,0.22433771050756046,0.01947177112063438,55.11714279661187,0.7270049176375862
SMAD4,5,0.10155575338916281,0.16075295072965387,0.6317504775383819,0.5275499382337148,-0.21351424044950054,0.4166257472278262,0.10731222437136545,91.38891685581248,0.7270049176375862
CHRNA7,4,-0.14172288255371426,0.224389224049211,-0.6315939776262736,0.527652222840831,-0.5815176802090567,0.2980719151016282,0.17018265400628493,88.0889247776059,0.727075052965386
CEP76,5,-0.07785644053745676,0.1232929620327092,-0.631475140623207,0.5277298986233401,-0.31950620566883103,0.16379332459391754,0.06093974515376583,86.14994925532179,0.727075052965386
BCHE,5,-0.16531223787191834,0.26179777907976626,-0.6314501156312328,0.5277462565260456,-0.6784264561008337,0.3478019803569971,0.285024671435746,87.34273146631051,0.727075052965386
TKFC,5,-0.13463073522746913,0.21326123037056113,-0.6312949381072958,0.5278476960492269,-0.5526150660524685,0.28335359559753026,0.2066138588431306,95.23929582139215,0.7271480155255652
TAF1A,5,-0.1308924930635501,0.20741184544228566,-0.6310753023022121,0.5279912889275215,-0.5374122400974182,0.2756272539703179,0.18638968755108157,91.55506989566486,0.7272247414891587
LINC02884,3,0.09098649307234127,0.14418009006210403,0.6310614248690636,0.5280003623452856,-0.19160129073712392,0.37357427688180644,0,0,0.7272247414891587
NSMCE2,5,-0.10202501238912269,0.1617720304316808,-0.630671520391219,0.528255324257699,-0.4190923657411347,0.21504234096288927,0.11577155604517317,91.26280691202362,0.7274746517160867
GANAB,5,-0.06697448901694732,0.10620951782965724,-0.6305883915635837,0.5283096910276728,-0.2751413187784402,0.14119234074454556,0.04630683074580597,86.0680196858597,0.7274746517160867
USP8,5,-0.09058314027412376,0.14365473940889187,-0.6305614464712669,0.5283273138971487,-0.37214125572403856,0.19097497517579107,0.0912798840630665,94.34747028926648,0.7274746517160867
MRPS34,5,0.127932230864765,0.20296869380041999,0.6303052380608082,0.5284948965639766,-0.2698790989731963,0.5257435607027263,0.1651513934907936,92.96200154279526,0.7276386041456844
SUZ12,5,-0.09031665315530989,0.14331298388043964,-0.6302056569463204,0.5285600386104301,-0.3712049400779409,0.1905716337673211,0.09014325474256538,93.58806613874606,0.7276614978538634
DUSP28,4,-0.04067129676518627,0.06454487700811798,-0.6301243204797018,0.5286132487595226,-0.1671769310876649,0.08583433755729236,0.007866646613480572,49.994687420504626,0.7276679623847357
NAPRT,5,0.17707495285176827,0.28108931237950213,0.6299597496353657,0.5287209190084593,-0.37384997585118457,0.7279998815547211,0.33185870252623434,89.4201588296695,0.7277493864557109
EIPR1,3,-0.12083887579120887,0.19186511871246822,-0.6298115916124375,0.5288178607402109,-0.4968875983571486,0.2552098467747308,0.08365087852402825,78.98695791078744,0.7278160298442303
ANKRD36BP2,3,-0.1968713501720552,0.31268968709520234,-0.6296061504328259,0.5289522985588964,-0.8097318752157507,0.4159891748716403,0.25058762631982645,86.03936812227361,0.7279342624171837
CPVL-AS2,3,-0.0952808417376367,0.15136869287443086,-0.6294620104612895,0.5290466321102023,-0.39195802815842584,0.20139634468315246,0.02250927202659989,28.318706484129105,0.7279972876165987
TUBA1B,5,-0.17657470669526595,0.2807135153599495,-0.6290210375829256,0.5293352834629417,-0.7267630867743982,0.3736136733838662,0.3680203358765522,95.04585081633425,0.7283276687148575
PINK1,5,0.1370900489992633,0.2179748226811758,0.6289260718875783,0.5293974564432782,-0.2901327529923457,0.5643128509908724,0.22295892893981573,96.16188140624448,0.7283463996691184
PPP1R12C,5,0.07549873518608215,0.12006528795817087,0.6288140100274852,0.5294708268681789,-0.1598249050053634,0.31082237537752766,0.05046112907681585,77.18007877338096,0.7283805312478965
GANC,5,0.07776504381513051,0.12372169253489493,0.6285481730958163,0.529644899349203,-0.16472501765960157,0.3202551052898626,0.05694902994814269,81.21644763788704,0.7285531773054563
ADNP2,5,0.04836264876941027,0.0769858497849985,0.6282017916860644,0.529871756741735,-0.10252684412839747,0.199252141667218,0.01445886478307945,56.22889570953296,0.7287935113129477
IGFBP6,5,-0.08859150427475929,0.1410431587705984,-0.6281162804844025,0.5299277686402033,-0.3650310157308968,0.1878480071813782,0.06461285748123022,67.97064414665049,0.7287935113129477
OTUB1,5,-0.10778918903556114,0.17162368588132215,-0.6280554369989315,0.5299676244218189,-0.4441654322569679,0.2285870541858456,0.12305279483230055,87.877559647541,0.7287935113129477
RANGRF,4,0.14029842706550555,0.22341058854776571,0.627984680482185,0.5300139756918216,-0.29757828025301186,0.5781751343840229,0.17562537223589372,94.43648089437914,0.7287935113129477
TRIM45,5,-0.11081444745251018,0.17648635901214413,-0.6278924222403215,0.5300744154330916,-0.45672135487891863,0.23509245997389827,0.12160827197533967,85.31039029390291,0.7288098044807902
USP4,5,0.04344207690837934,0.06921616434739747,0.6276290707231709,0.5302469601748019,-0.09221911236052502,0.1791032661772837,0.018114233578846662,82.26340880982592,0.7289802159176767
CERS5,5,-0.09670690540194177,0.15413493201477704,-0.6274171866029071,0.5303858048037247,-0.3988058209104345,0.20539201010655095,0.10549498418464492,92.31428184997637,0.7291042696591574
SNHG11,4,-0.08035046207743238,0.1280875856412142,-0.6273087409306148,0.5304568748412102,-0.3313975168009019,0.17069659264603718,0.035475434189041324,58.23094692161894,0.7291351416553621
FLJ42627,3,0.04648001402105366,0.07413958695777459,0.6269257211741125,0.5307079261170073,-0.09883090624486003,0.19179093428696736,0,0,0.7293096024582788
MOBP,5,-0.17960803034068754,0.28650102686731577,-0.6269018729341851,0.5307235595007287,-0.7411397245343687,0.3819236638529937,0.2919651490778661,77.7859543999225,0.7293096024582788
LINC01018,4,0.06434329509769109,0.1026548491658153,0.6267925540834344,0.5307952249520356,-0.1368565121056985,0.26554310230108064,0.0021917975239409164,4.438752881453969,0.7293096024582788
