SYMBOL,logFC,SE,P.Value,acc,region,study_id
CRLF1,1.01574727829421,0.38637643507256947,0.0132528124143752,GSE278723_CA2,hippocampus_CA2,GSE278723
CSDC2,1.05623403807891,0.2798915712817444,6.8895672293903e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
CSRNP3,-1.16519396136917,0.36938309812765524,0.00358215431746951,GSE278723_CA2,hippocampus_CA2,GSE278723
CST3,1.38860333181992,0.18858161357602232,2.87988467472967e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
CTBS,-1.18787422420459,0.2260929256400261,1.06230474398546e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
CTD-3099C6.9,-1.07021109128825,0.1992285063174742,7.58644719244041e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
CTF1,1.04829038444031,0.34858550670770755,0.00521806607991745,GSE278723_CA2,hippocampus_CA2,GSE278723
CTNNA3,-1.03571661160808,0.374382204551087,0.00950303791969173,GSE278723_CA2,hippocampus_CA2,GSE278723
CTXN1,1.4031662354229,0.23817578334329484,1.72688603687327e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
CXADR,-1.09565924963459,0.22062488269705002,2.41641899062603e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
CYB5R3,1.02937739815622,0.18169390770973085,3.28243275276206e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
CYLD,-1.00486548029786,0.16166139939083413,6.89514553652986e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
CYP11A1,1.4909083406711,0.3691130245081747,3.315035991269e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
D2HGDH,1.18837068139077,0.22167747150314102,7.82784137353133e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
DAGLA,1.03733705596777,0.15614143421793672,2.08066484367766e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
DCP2,-1.01842723830789,0.2631062159984466,5.2799422852644e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
DDTL,1.29059750397643,0.18750959422075608,1.0719778581845e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
DEGS2,1.0643857797613,0.34423428434465747,0.00420509099814589,GSE278723_CA2,hippocampus_CA2,GSE278723
DERL2,-1.0282756120726,0.13076198558606336,7.536855900332611e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
DEXI,1.07546471071314,0.3615376241563816,0.00566565572713554,GSE278723_CA2,hippocampus_CA2,GSE278723
DNAJB14,-1.11220348980664,0.209220628936647,8.89830403082405e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
DNAJC25-GNG10,-1.06759325595822,0.38016377285748604,0.00857739696340242,GSE278723_CA2,hippocampus_CA2,GSE278723
DNAJC3,-1.00016790566361,0.18886286595465357,9.42687695827957e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
DNLZ,1.00601937771713,0.26273734592310893,5.9221495046959e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
DNPH1,1.03032164586766,0.19433078992519312,9.26244319728904e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
DPY19L2,-1.28273637882048,0.27663564831950876,6.17093363690433e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
DRD4,1.17806528093546,0.41654395056426785,0.00816595362380915,GSE278723_CA2,hippocampus_CA2,GSE278723
DUSP15,1.11410305486832,0.21550410309688486,1.35107623366951e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
DUSP19,-1.39698681347838,0.3690405514691898,6.6721419599249e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
DUSP23,1.47118147675679,0.2346898107012392,5.94320416387295e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
DYNC1LI2,-1.0375495988576,0.25521324448449845,3.0817293094235e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
DYNLT3,-1.00003415752722,0.2762877857420222,0.00104747146301815,GSE278723_CA2,hippocampus_CA2,GSE278723
EDF1,1.02872132928566,0.17041566957569396,1.14416889306245e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
EEF1G,1.18451170158611,0.27076030385156763,1.2957013122044e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
EGR4,1.25679250567056,0.522152502299543,0.0222882052464236,GSE278723_CA2,hippocampus_CA2,GSE278723
EIF5B,-1.10932057951227,0.17451260755213183,4.64005747592034e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
ENHO,1.44236562240187,0.31715480140559565,7.94493334252337e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
ENPP4,-1.23202347951651,0.18169741676350737,1.42207124579688e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
ENTPD2,1.07477754228347,0.32193822216410023,0.00221732259403058,GSE278723_CA2,hippocampus_CA2,GSE278723
ERBB2IP,-1.01876873141789,0.17461434623997682,2.02980037672136e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
ERMN,-1.2499653050473,0.33714563100953315,8.2529138130371e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
EVA1B,1.21512242040951,0.37647932373349385,0.00296371618678997,GSE278723_CA2,hippocampus_CA2,GSE278723
EVI2A,-1.09802354500709,0.31068758042103967,0.00131803757178917,GSE278723_CA2,hippocampus_CA2,GSE278723
F12,1.52696283702259,0.33990429247104037,9.29660030301365e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM107B,-1.14111007187662,0.20981524904948506,6.26785165043189e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM110A,1.17461512477962,0.22348606686943412,1.05638511434737e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM126A,-1.05294411086147,0.1689061831627501,6.55355974268463e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM133B,-1.25568605729824,0.19423052847236386,3.4256528424437e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM171A2,1.14885204384706,0.21003987321578396,5.736327259819e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM173A,1.55414937494804,0.24201155644864605,3.86542872977391e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM175A,-1.23252848529828,0.2332496678202184,9.74384821408171e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM73A,-1.10089837525123,0.13433972772381994,3.1558131216425403e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM83H,1.0594226456985,0.18425844531673438,2.5827661523226e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM89B,1.19390905186575,0.2167089708165117,5.12352705733155e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FAM96B,1.24141134093045,0.16974543395083413,3.29835499698598e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
FANCB,-1.24936134752704,0.28613835506680013,1.3270256142394e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
FAR1,-1.00748307261523,0.14724279414976035,1.19889389140306e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
FAU,1.01335126923543,0.15199496024889622,1.94935463984292e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
FBLL1,1.14066861411875,0.2169404598664535,1.05005499795306e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
FBLN1,1.0619841759687,0.19289605252279735,5.17938111317776e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FBLN2,1.08349202361161,0.31783947992940215,0.00184067094935091,GSE278723_CA2,hippocampus_CA2,GSE278723
FBXL16,1.35436687928537,0.247140526189651,5.56755184352871e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FBXO2,1.12754831206477,0.13801985150553836,3.3722437526549705e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
FBXW5,1.13216935559546,0.16310654706360814,9.1241455591282e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
FEZF2,1.07639846118053,0.25174349016388764,1.7117674342499e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
FGFR3,1.34286703273471,0.2637706277361001,1.69172427085248e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
FHL5,-1.16739311972079,0.3056192488303187,6.0739402330599e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
FIBCD1,1.44972891205068,0.4382678499159987,0.00240301171850257,GSE278723_CA2,hippocampus_CA2,GSE278723
FOXD4L4,1.42702170174397,0.39130974506514143,9.730774647556e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
FOXN2,-1.00624678199388,0.17265919949132164,2.06738389007203e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FRA10AC1,-1.03833605564707,0.1406564787665486,2.73797676672175e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
FXYD1,1.32145991352658,0.21728849708607403,1.00727610577436e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
FZD3,-1.02125985241547,0.2176927615264999,5.287658817752e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
FZD8,1.1720150667929,0.3009507374630864,4.9479962189074e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
FZD9,1.07547618401498,0.34803517723896893,0.00422561682044408,GSE278723_CA2,hippocampus_CA2,GSE278723
GABRD,1.1293428834404,0.36553664618663667,0.00423198889568608,GSE278723_CA2,hippocampus_CA2,GSE278723
GABRE,-1.16272129479195,0.2906268785866857,3.6880264337595e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GAL3ST3,1.22623969393437,0.2417610477884326,1.78568628736822e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GALR1,-1.01877029229038,0.355818741206995,0.00748868010164058,GSE278723_CA2,hippocampus_CA2,GSE278723
GAREM2,1.06487944348014,0.2746150879124864,5.1801992196814e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GAS2L1,1.04794438323016,0.21557156302636812,3.2594714185769e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GCA,-1.13068274938676,0.20237290366834915,4.10329940918901e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
GCK,1.25900111343599,0.3767674606752748,0.0021991381450117,GSE278723_CA2,hippocampus_CA2,GSE278723
GDF1,1.22801777067213,0.35719257412382155,0.001704084357392,GSE278723_CA2,hippocampus_CA2,GSE278723
GIN1,-1.11516483387325,0.15055393128671193,2.55887982340545e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
GK,-1.07407460652732,0.21148556489189158,1.75234685036715e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GLIPR1,-1.04705869381969,0.3169722106993013,0.00243184669983415,GSE278723_CA2,hippocampus_CA2,GSE278723
GLIPR1L2,-1.27291551615655,0.26175716989155506,3.24346783911547e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GLIS1,1.15041008922353,0.24747050634915882,5.96827396910488e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GLIS2,1.10772600197224,0.304300204988452,9.9045905098135e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GLMN,-1.06769381063053,0.1902649490105443,3.82659355392241e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
GOLGA8O,1.01008185871527,0.4181836324113167,0.0218598650032993,GSE278723_CA2,hippocampus_CA2,GSE278723
GP1BB,2.85276504357479,0.5897288139096494,3.48841896830877e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GPR137C,-1.02408821103053,0.23664547468606628,1.4800552104777e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GPR21,-1.7245365684616,0.5476899361906672,0.00363506190997156,GSE278723_CA2,hippocampus_CA2,GSE278723
GPR37L1,1.14452767467076,0.2665747993875958,1.6288195541987e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GPR89A,-1.11670715561671,0.3321520457627164,0.00208372942040946,GSE278723_CA2,hippocampus_CA2,GSE278723
GPR89B,-1.17113942369859,0.2770237519220014,1.9595791439234e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GPT2,1.14833115735107,0.149197426303956,1.17510417854582e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
GRIK5,1.09211860975759,0.21067101378803288,1.29718873707224e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GRIN1,1.02867615943374,0.2358130918868528,1.3421855164762e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
GRIN2D,1.02193821308831,0.20735784976690586,2.69148954750098e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
GTPBP10,-1.22904374293924,0.20750588743574291,1.57865475317688e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
GTPBP6,1.02960098715184,0.18170038727694163,3.27283052976453e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
GUF1,-1.05320928325579,0.16163086215956535,2.96854270964317e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
GYPC,1.15427599152894,0.2321174113827987,2.37100992967325e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
H3F3A,-1.10268104339608,0.20192238626533862,5.88173690824117e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
HBA1,2.2704685910014,0.8974797450507366,0.0167588166514359,GSE278723_CA2,hippocampus_CA2,GSE278723
HBA2,3.90714740891045,1.1750452922878107,0.00229660935219477,GSE278723_CA2,hippocampus_CA2,GSE278723
HBB,1.81791752225682,0.6348746336334703,0.00748393441064329,GSE278723_CA2,hippocampus_CA2,GSE278723
HCN2,1.00483147797599,0.19015135403260972,9.7377948622742e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
HERC4,-1.1097709406423,0.1750024461882327,4.84265729895438e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
HES5,1.20884006175516,0.5625328759881613,0.0396312318068957,GSE278723_CA2,hippocampus_CA2,GSE278723
HGFAC,1.06074137028698,0.4065689522529218,0.013897134081903,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H2BK,1.1356058283874,0.23790362662996523,4.1863537854066e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H3D,1.00052381608046,0.31199412820353506,0.00312769669185399,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H4B,1.79965396105718,0.29770718641809074,1.11696012774288e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H4C,1.4104745131033,0.21777373706529707,3.31380856508628e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H4E,1.080074768904,0.2845761943332787,6.4934364531902e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H4J,1.99983636356853,0.34389553002466927,2.14331362988179e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST1H4K,1.15695669794369,0.3867452175565667,0.00543010338220142,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST2H2AA4,1.17998260353126,0.25110271378195376,5.17003959293983e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST2H2AB,1.09902003460506,0.2691153809759589,2.927900952536e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
HIST3H2BB,1.01754571996492,0.3731059888670849,0.0104568000891849,GSE278723_CA2,hippocampus_CA2,GSE278723
HMGN5,-1.0513571227306,0.19971692938177568,1.03145341013103e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
HNRNPA3,-1.72864821525506,0.4760958130349054,0.0010158457591559,GSE278723_CA2,hippocampus_CA2,GSE278723
HRH3,1.02064903127005,0.3255797665609626,0.00376735683935003,GSE278723_CA2,hippocampus_CA2,GSE278723
HSP90AA1,-1.0180461130123,0.24028106723985948,1.9090546394682e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
HSPB11,-1.0636771721269,0.19371781772242153,5.39995650384066e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
HSPB6,1.29712379438229,0.33895917116611335,5.9581206780771e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
ICAM5,1.30120535381126,0.2734416168651507,4.36603358435042e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
ICE2,-1.11813192627759,0.14428771153641867,1.0213250077177e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
IFI27L2,1.09834500169952,0.14259689847152027,1.15728503145485e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
IFT80,-1.14321390445225,0.1637337965159426,8.15362788321886e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
INHA,1.18150782637038,0.3910602446012703,0.00503585134480859,GSE278723_CA2,hippocampus_CA2,GSE278723
INTS1,1.01794435107191,0.15017458896631053,1.43087092801275e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
IPCEF1,-1.00581768222293,0.2486855944584022,3.2659484121489e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
ITGB4,1.077407355628,0.2791729089371658,5.4495508180075e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
ITPKA,1.06908927433886,0.2504627580595638,1.7473041123335e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
JMJD7,1.01199639996828,0.46150886768029553,0.0360197207872006,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNG2,1.6182602624048,0.3525666729146194,7.0509092868574e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNH2,1.10754611152847,0.1415789295317654,8.40034530997793e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNH3,1.07905125276806,0.212851317091327,1.79903270431614e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNJ4,1.03865702688885,0.21639753598927006,3.88343876029824e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNK4,1.48606104870943,0.5007037716171476,0.00576287424722651,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNMB3,-1.05321775943757,0.24234163506230363,1.4050288466886e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
KCNQ1,1.13646451185721,0.28552259416979175,3.9028587299746e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
KIAA1033,-1.03403759037557,0.13411610874999388,1.13413811288877e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
KIAA1586,-1.51623252375929,0.3583404103562001,1.9394434118302e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
KIRREL3,1.0102614222665,0.1516123163180471,1.96871494437516e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
KITLG,-1.08130094358549,0.19711395171051121,5.48060324321252e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
KRR1,-1.11029932253705,0.163333523466691,1.35625875778572e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
KYNU,-1.13044646681041,0.351980010642445,0.00308888147872417,GSE278723_CA2,hippocampus_CA2,GSE278723
LACC1,-1.20723185327598,0.226510016962342,8.55508712134907e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LAGE3,1.171247919989,0.19716419395459422,1.50206417065316e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LCOR,-1.05720749502065,0.22898378699902963,6.53072981706904e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LCORL,-1.05866515333393,0.11169874011880182,1.23668307069458e-10,GSE278723_CA2,hippocampus_CA2,GSE278723
LEPROTL1,-1.15513243430811,0.21686356604904952,8.63281537129296e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LGI4,1.10227662065607,0.19477968632077003,3.3423825313528e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LHPP,1.05112854849394,0.22512911298443136,5.63340050434559e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LHX2,1.03201822200221,0.22965935255784595,9.26091463269178e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LINC00116,1.36568993904263,0.29264669201635657,5.67062693262353e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LINC00634,1.09564840384346,0.2080812392424454,1.02778394305212e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LINGO1,1.05213257826956,0.24177034960835106,1.38234394185e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
LINGO3,1.64550058470564,0.2882534723505103,2.90354632739705e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LIPA,-1.01148113648691,0.23858508325632563,1.895179959093e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
LIPT1,-1.03395974582598,0.20105915248035555,1.46019876305225e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LLPH,-1.01094700053566,0.11468671863217414,6.42134699030976e-10,GSE278723_CA2,hippocampus_CA2,GSE278723
LMTK3,1.053148472791,0.16482435752001423,4.23155026445668e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
LONP1,1.02684276040898,0.09904049204543426,1.48330573104327e-11,GSE278723_CA2,hippocampus_CA2,GSE278723
LOXHD1,1.1290416084674,0.5372445886630166,0.0438901953656643,GSE278723_CA2,hippocampus_CA2,GSE278723
LPAR6,-1.35565917610601,0.2756067019122268,2.76591309298235e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
LRRC63,-1.27158682386992,0.31438384733634833,3.2644989194665e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
LRRC9,-1.303995265538,0.5326739419689355,0.0202774702862489,GSE278723_CA2,hippocampus_CA2,GSE278723
LSM4,1.09703903885093,0.17927013060428193,9.05012374767688e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
LY6H,1.09601002930998,0.17891226360770715,8.88576344621504e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
LYPLAL1,-1.04618208571535,0.19431437199056978,7.32689116036456e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
LYRM7,-1.21176063490318,0.2028461199454247,1.36667324283331e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MADCAM1,1.28158819599053,0.38830052485924865,0.00244981995344432,GSE278723_CA2,hippocampus_CA2,GSE278723
MAN2A1,-1.00127055023791,0.25439212012531476,4.4121766689992e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MANEA,-1.17415224779579,0.22533436318981376,1.2018817497313e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MAP3K10,1.00150409450058,0.1980634212252584,1.86721140043781e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MATR3,-1.08853336146613,0.22305235272086976,3.08820226389286e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MBLAC1,1.05721788257205,0.33248340567249446,0.00335527259041017,GSE278723_CA2,hippocampus_CA2,GSE278723
MDK,1.37801833030417,0.31705213083704514,1.4036764607242e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MEGF8,1.02263066913662,0.16308573943497034,5.91170347532597e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
MESP1,1.00034087851231,0.24021973953436582,2.3393851207102e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
METRN,1.71193753298617,0.3959215797568306,1.4950791915428e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MEX3D,1.09661061962642,0.2889830140930003,6.5051122195626e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MFSD3,1.26279662046563,0.21008631574333464,1.2304955388465e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MIF,1.05883510062702,0.18072808734828902,1.89427641057461e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MITD1,-1.28902240988102,0.23353575116041483,4.97486990555001e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MLST8,1.04359880988055,0.15970357936635485,2.81934490061185e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
MMP28,1.23445928159211,0.2890983899075895,1.7395926019294e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MOBP,-1.21825097985748,0.4308458738929679,0.00817826013807904,GSE278723_CA2,hippocampus_CA2,GSE278723
MOSPD2,-1.11350766848258,0.19468864658074728,2.81477282789291e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MPZL2,-1.2179634724888,0.36191219173078326,0.00206554961110061,GSE278723_CA2,hippocampus_CA2,GSE278723
MRPS2,1.22619268917111,0.2566765690318212,4.14126301548343e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MRPS24,1.00760993132129,0.1747245997165551,2.45950149433478e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MSANTD3-TMEFF1,-1.43434813159694,0.30518942382207864,5.16036303441994e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MSMO1,-1.31005357463397,0.2729776559410108,3.89052165005e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
MSX1,1.02736222385598,0.29556621387599524,0.00154031004877814,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ATP6,1.2639476939211,0.456288862889499,0.0094199241301404,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ATP8,1.14260580577627,0.4480481519507688,0.0159752289852604,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-CO2,1.60928024264231,0.46045596097422775,0.0014638840769378,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-CO3,1.14014864761423,0.48402981472509965,0.0250608020261664,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-CYB,1.07110333521936,0.4739289105824624,0.0310539689600628,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ND2,1.37208333751634,0.4777076762047757,0.00732224167096295,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ND3,1.03683557528163,0.437979512562865,0.0243990961729919,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ND4,1.22164801572842,0.4860838854860231,0.017423044921465,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ND4L,1.50288202360952,0.4517537634312325,0.002286554689812,GSE278723_CA2,hippocampus_CA2,GSE278723
MT-ND5,1.35339229782757,0.4969287810952284,0.0105516125784021,GSE278723_CA2,hippocampus_CA2,GSE278723
MT1F,1.26752631660104,0.3853332974589681,0.00252197794325174,GSE278723_CA2,hippocampus_CA2,GSE278723
MT1G,1.14060315241589,0.4306818050770014,0.0126495706150804,GSE278723_CA2,hippocampus_CA2,GSE278723
MT2A,1.39085407542273,0.32029427898358803,1.4192556021208e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
MT3,1.71830316793275,0.1978149859897696,8.89419065766491e-10,GSE278723_CA2,hippocampus_CA2,GSE278723
MTERF1,-1.32064851469896,0.24953828952934443,9.5180130895607e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
MZT2A,1.34996007261005,0.15809275194116496,1.29596871408229e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
MZT2B,1.43804595258911,0.14547493847610243,4.62595277180268e-11,GSE278723_CA2,hippocampus_CA2,GSE278723
NAA38,1.60114691103457,0.206428646194824,1.0022066908875e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
NABP1,-1.21257425940383,0.4651852647435843,0.0139754228344759,GSE278723_CA2,hippocampus_CA2,GSE278723
NAMPT,-1.17931881149121,0.2426241106114204,3.26462255045057e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
NAPG,-1.022269441559,0.24500809847445185,2.2869120415642e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
NAT8L,1.03070762591718,0.17629562157181355,1.96132252249167e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFA1,1.33289918053971,0.21565517008671947,7.61385567271277e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFA11,1.12553684198151,0.14798750228171684,1.4993955142087e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFA3,1.08991579601188,0.1609368343662784,1.4552027102421e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFA7,1.01128211384303,0.2946788528726433,0.00173221310509829,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFB11,1.00740228718114,0.17059547243196482,1.66006288579719e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
NDUFB7,1.24986355977093,0.19777847600638154,5.15065980330409e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
NECAB1,-1.17967908261565,0.3128811055630461,6.9529334690339e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
NHLRC3,-1.08017043357146,0.2218009661756247,3.17906464231784e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
NLRX1,1.0053074932709,0.20870243531516425,3.69799395478503e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
