SYMBOL,K,K_used,Z,P,Dir,FDR
COPE,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
COX6B1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
COX7A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
COX8A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CPTP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CRB2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CST3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CTD-3099C6.9,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
CTSD,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CTXN1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
CYB5R3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
D2HGDH,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DAGLA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DCAF15,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DDTL,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DNAJB14,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
DPM3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DPY19L2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
DTX1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DUSP15,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DUSP23,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
DYNLRB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ECH1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
EDF1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
EIF5B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
ELOF1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ENHO,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ENPP4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
F8A3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FAM107B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FAM126A,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FAM133B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FAM171A2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FAM173A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FAM175A,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FAM73A,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FAM89B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FAM96B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FAU,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FBLL1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FBXL15,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FBXL16,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FBXO2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FBXW5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FEZF2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FGFR3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
FSD1L,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
FXYD1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GABRE,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GAL3ST3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GAMT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GAS2L1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GDPD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GIN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GK,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GLIS1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GLMN,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GNPTG,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GP1BB,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GPR37L1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GPR89B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GRIK5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GRINA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GSTP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GTPBP10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GTPBP6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
GUF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
GYPC,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
H2AFX,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
H3F3A,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
HERC4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
HIST1H2BK,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST1H4B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST1H4C,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST1H4E,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST1H4J,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST1H4K,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST2H2AA4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HIST2H2AB,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
HNRNPA3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
HNRNPH1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
HSPB6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ICAM5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ICE2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
IFI27L2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
IFT80,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
INAFM1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
INTS1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
KCNH2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
KCNQ1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
KIAA1033,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
KRR1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
LAGE3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LCORL,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
LDB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LDHD,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LGALS1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LGI4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LHPP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LHX2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LINC00116,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LINC00634,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LINGO1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LINGO3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LIPT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
LLPH,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
LMTK3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LONP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LPAR6,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
LRFN3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
LYPLAL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MANEA,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MATR3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MDK,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MEGF8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MESP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
METRN,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
METTL14,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
METTL25,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MFSD10,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MFSD3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MIF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MLST8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MOSPD3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MRPL24,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MRPS2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MRPS24,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MSMO1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MT2A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MT3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MTERF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
MZT2A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
MZT2B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NAA38,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NAMPT,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
NAT8L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFA11,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFA3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFA5,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
NDUFB11,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFB2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NDUFB7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NLRX1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NOC4L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NOP10,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NR1D1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
NTSR2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
OAF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PCSK1N,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PEX16,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PGLS,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PHOSPHO2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
PHPT1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PLEC,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PLGLB1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
PLPPR2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PLPPR3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PLTP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PMS1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
PNPLA2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
POLR2I,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
POLR2L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PPDPF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PPP1R1B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PPP1R35,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PRDX5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PRR36,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PSMB10,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PUS10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
PUS7L,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
PWWP2B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
PYROXD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
QPRT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RAB11B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RAB3IP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RAB4B-EGLN2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RABAC1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RAC3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RAMP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RASA2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RBM41,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RBM48,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
REEP6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RGS5,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RHBDD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RHBDL1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RNASEK-C17ORF49,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RNF152,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RNF208,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RNPEPL1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
ROMO1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPF2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
RPL27,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPL41,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPP21,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPS11,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPS18,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RPS2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RTN4R,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
RTN4RL2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
S100A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SAC3D1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SARDH,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SCAMP4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SCAND1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SDSL,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SF3B5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SHARPIN,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SHISA4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SLC22A18,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SLC25A22,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SLC25A6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SLC35B3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
SLC38A11,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
SLC52A2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SNRNP48,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
SNTA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SOD3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
SPCS3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
SRP19,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
STARD4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
SVIP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TAS2R13,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TAS2R30,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TAS2R4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TATDN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TGFB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
THAP4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
THAP5,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TICAM1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TIGAR,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TIMM13,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TM2D1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TMEM147,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMEM151A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMEM160,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMEM161B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TMEM198,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMEM256,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMEM39A,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TMEM68,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TMEM94,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TMSB10,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TP53I13,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TRAF3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TRDMT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TRMT13,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TSEN15,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
TSPAN33,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TSPAN4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TSPO,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TST,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
TVP23B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
U2AF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
UBA52,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
UBL5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.525661317710715e-15
UGCG,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.525661317710715e-15
