study_id,SYMBOL,logFC,SE,P.Value
GSE278723,AGO3,-1.12675012688374,0.15825501626016805,1.0805375127860798e-12
GSE278723,AGT,1.36330373001097,0.1849435443674055,1.6877083976561478e-13
GSE278723,AGTPBP1,-1.09597011513263,0.2908585893577169,1.6452682979097962e-4
GSE278723,AHRR,1.04320478160331,0.3232147096530199,0.0012483747023671141
GSE278723,AIFM3,1.0483866316768808,0.14322256742509407,2.4800401127766343e-13
GSE278723,AK8,1.0153167879655,0.33359434560161677,0.002337912666786076
GSE278723,ALDH4A1,1.0422988033546698,0.1537114628231576,1.1944703334089036e-11
GSE278723,ALG10B,-1.3194391377002248,0.3759294154105085,4.484345516675324e-4
GSE278723,ALKBH7,1.1793517384624677,0.11241530017967918,9.499210752218392e-26
GSE278723,ALOX15B,1.4163167359069229,0.34213506871180804,3.478480733636854e-5
GSE278723,ALS2CR11,-1.04664965473949,0.2660066613075833,8.330948692339661e-5
GSE278723,AMDHD2,1.07229948140243,0.2970581158341285,3.065163296270497e-4
GSE278723,AMH,1.4159830399876798,0.37540177966797394,1.6200042148512882e-4
GSE278723,ANGPT2,-1.1707873210197437,0.29601934290829734,7.650132923273255e-5
GSE278723,ANKFN1,1.14157690887808,0.25089135111430466,5.36243147911541e-6
GSE278723,ANKRD20A4,1.11465388614775,0.40827535161125555,0.0063305074294547955
GSE278723,ANKRD34C,-1.09087893243179,0.45201815090566055,0.015806543603356416
GSE278723,ANKRD49,-1.00762205424239,0.13964902202212243,5.377990972670026e-13
GSE278723,ANLN,-1.18790358501606,0.286771574789594,3.43789498848712e-5
GSE278723,ANO3,-1.1089820213312662,0.3106145059867159,3.5659430980126885e-4
GSE278723,ANO7,1.17906900418518,0.3689658986000145,0.0013953834887179965
GSE278723,AP000275.65,2.0898307916238736,0.4484922518718329,3.1669992037555594e-6
GSE278723,AP1S2,-1.0508181178046696,0.14197831200819577,1.3490034021494152e-13
GSE278723,AP3S1,-1.089281410171719,0.10369420986108716,8.21430107337785e-26
GSE278723,AP5M1,-1.02506685278256,0.20168021514513562,3.722352273233086e-7
GSE278723,APLF,-1.21773843628529,0.19107615442234685,1.8530195626812241e-10
GSE278723,APLNR,1.24937392381864,0.33054038960562604,1.5695941730334889e-4
GSE278723,APOBR,1.2743015134787756,0.2571893498421772,7.243408807985387e-7
GSE278723,APOE,1.2202366189376779,0.10379346896662263,6.547344122287098e-32
GSE278723,APOL4,-1.3312238602513375,0.29453077566033226,6.189444484269476e-6
GSE278723,AQP1,1.3676814452805823,0.19487048356440892,2.2440315391226826e-12
GSE278723,AQP3,1.2965260722538763,0.2871118006249403,6.309206919149929e-6
GSE278723,ARAF,1.05992311488475,0.1570203260679722,1.4761227100066556e-11
GSE278723,ARF1,1.1328827421614298,0.2087453616363586,5.727582721941134e-8
GSE278723,ARHGAP29,-1.13263380487964,0.25099722026709465,6.405728330416108e-6
GSE278723,ARHGAP33,1.0390104881295401,0.18535384015941908,2.0759293866767652e-8
GSE278723,ARHGAP5,-1.2986663092102837,0.1773701644936657,2.44692955851861e-13
GSE278723,ARL15,-1.0462011912680016,0.18937961731322348,3.3068871214797125e-8
GSE278723,ARL17A,-1.2160851702497155,0.13814007212311402,1.3287933795866083e-18
GSE278723,ARL17B,-1.2042253577739457,0.33689070145562755,3.5085981812362855e-4
GSE278723,ARL5B,-1.0601467089458771,0.10935546112295333,3.1818690019799057e-22
GSE278723,ARL6,-1.110288518564992,0.2189976211510326,3.9809660304195895e-7
GSE278723,ARL6IP6,1.07372440113391,0.24967508063574442,1.7042328443159274e-5
GSE278723,ARL8B,-1.1212870891332347,0.2300352430137533,1.0913172090715422e-6
GSE278723,ARMC3,-1.18624381908704,0.38489992193952016,0.002056466767184292
GSE278723,ARMC5,1.1732901697392895,0.10664641131709998,3.7505936867497045e-28
GSE278723,ARPP19,-1.03173323503957,0.17513751719190754,3.838904773264301e-9
GSE278723,ARRDC1,1.02697740208793,0.1596226975882566,1.244685552421679e-10
GSE278723,ARSI,1.0275914048869501,0.3195181626939424,0.0012996107385999888
GSE278723,ARVCF,1.06275328486328,0.19787100021061965,7.832723648422272e-8
GSE278723,ARX,1.148694923069861,0.16674411677489429,5.619848680904361e-12
GSE278723,ASAH2,-1.01108941496967,0.3095897172382548,0.001091163305811217
GSE278723,ASAH2B,-1.1932550377954843,0.15755951837693818,3.636911343016889e-14
GSE278723,ATF7IP2,-1.17050505365036,0.2577232205286184,5.579881362510097e-6
GSE278723,ATG12,-1.1108366522189,0.15560814406359108,9.423182923044805e-13
GSE278723,ATG4C,-1.08955058234089,0.1925824742982032,1.5352306438286653e-8
GSE278723,ATP11B,-1.0204288292296,0.15041258141217792,1.1673263162757972e-11
GSE278723,ATP13A2,1.07090643919474,0.17110843766540398,3.883444215005953e-10
GSE278723,ATP1A2,1.0466246661345406,0.11067216629959034,3.1695981669735383e-21
GSE278723,ATP1A4,1.436732720662155,0.2183833352897696,4.7378675929007147e-11
GSE278723,ATP2A3,1.096674370293378,0.21125391168553717,2.0887363978517403e-7
GSE278723,ATP5I,1.2595546466241736,0.0935736260801337,2.6683802839981743e-41
GSE278723,ATP5S,-1.17488845981268,0.37737312322110644,0.0018498673211260368
GSE278723,AURKAIP1,1.0973377306373033,0.08087696520202484,6.200026911279501e-42
GSE278723,AZGP1,1.1210242332405,0.4303100395915756,0.009183277897876634
GSE278723,B3GALT2,-1.06421446275913,0.14409601616183956,1.519343459098096e-13
GSE278723,B3GALT4,1.05541975859001,0.20601217749889367,3.0056235053748993e-7
GSE278723,B3GNT5,-1.19679910495472,0.30625895171270134,9.313988527560637e-5
GSE278723,BAG2,-1.018304590652267,0.1634447045192922,4.6563285669404715e-10
GSE278723,BAIAP2L2,1.1264415691251,0.3039209565158781,2.102563926251946e-4
GSE278723,BBIP1,-1.0905385296421348,0.12077402631865501,1.7233457640601073e-19
GSE278723,BBS10,-1.1392711525500976,0.12385145698825581,3.62340176659275e-20
GSE278723,BCAP29,-1.01690689693603,0.2262549178721304,6.97275664790777e-6
GSE278723,BCAS1,-1.08445710524382,0.4684376673635474,0.020610139423861938
GSE278723,BCAT1,-1.097224126494709,0.1464201190742815,6.697373508865356e-14
GSE278723,BCL2L2,-1.60412143611658,0.7585169131661644,0.03444588760866122
GSE278723,BCLAF1,-1.04006129162027,0.19306783906015876,7.163344070656119e-8
GSE278723,BIRC2,-1.14445383689857,0.15430936238332274,1.2014741381173639e-13
GSE278723,BIRC3,-1.01448399404097,0.26602842539774413,1.370446496667948e-4
GSE278723,BLOC1S1,1.1025050967218402,0.08177111842031008,1.9742038146754918e-41
GSE278723,BLOC1S3,1.5854854961992317,0.14683487098816767,3.5276070164771775e-27
GSE278723,BLOC1S6,-1.3604232430322987,0.23322446308155184,5.440466169150409e-9
GSE278723,BLVRB,1.01422317442742,0.1808314717358311,2.0389307129506712e-8
GSE278723,BMP8A,1.08902903460936,0.2959627681206724,2.335863554314198e-4
GSE278723,BOLA1,1.13114751582271,0.2168495181301,1.82553472005792e-7
GSE278723,BORCS8-MEF2B,1.3470288567143671,0.3254095329559167,3.480818070087908e-5
GSE278723,BRCC3,-1.08474043863396,0.14672619316052515,1.435989127418187e-13
GSE278723,BTBD2,1.09583420565768,0.22441105381268542,1.0440115728310233e-6
GSE278723,BTF3L4,-1.2205455359049773,0.1644414242039833,1.1504055259100953e-13
GSE278723,BUB1B-PAK6,1.94991268718404,0.7005446297829171,0.005378847393656465
GSE278723,C10ORF105,1.4995634851779565,0.22159556271656058,1.3137225820306218e-11
GSE278723,C10ORF107,-1.06957678683294,0.3322515249028062,0.0012855867257979894
GSE278723,C11ORF98,1.11607318622072,0.4276107510680271,0.009053657422722393
GSE278723,C12ORF57,1.1855598705966148,0.08219551392018969,3.673528092621101e-47
GSE278723,C15ORF41,-1.0511150329247,0.16979732229999125,6.000794295628566e-10
GSE278723,C16ORF13,1.08301192178171,0.17752656086694477,1.0569568722737201e-9
GSE278723,C16ORF86,1.21009641660368,0.23440686312387335,2.438346032116961e-7
GSE278723,C16ORF96,1.1064769497025218,0.1820075205066377,1.2071400062251258e-9
GSE278723,C18ORF54,-1.2236259294899638,0.17140258345217121,9.40806381522346e-13
GSE278723,C19ORF24,1.016676259119921,0.15672992449282014,8.767643101380068e-11
GSE278723,C19ORF52,1.089083531370033,0.08076313139492876,1.9190038032632403e-41
GSE278723,C19ORF53,1.3489037610452193,0.08350859544769981,1.0839282269535542e-58
GSE278723,C19ORF60,1.1416965643603587,0.09346406606396765,2.5738173318180297e-34
GSE278723,C19ORF68,1.0445109143629185,0.18142868968511425,8.554942803283521e-9
GSE278723,C19ORF71,1.20398445737062,0.3911891761777724,0.002085662844600977
GSE278723,C1GALT1,-1.2438137482661566,0.13936573415184547,4.464345165871527e-19
GSE278723,C1GALT1C1,-1.2742234047949221,0.14539523875640278,1.8867741686159688e-18
GSE278723,C1ORF101,-1.1656145935484883,0.09180800016505533,6.2055108675208335e-37
GSE278723,C1ORF122,1.03371103713774,0.20060800460008713,2.5650205320146915e-7
GSE278723,C1ORF233,1.4342427238739022,0.12555493464422837,3.201164169869445e-30
GSE278723,C1ORF35,1.091254708187795,0.1077802965465593,4.288235953955942e-24
GSE278723,C1ORF95,-1.2384375671701584,0.22386188871929988,3.1632904713198604e-8
GSE278723,C1QB,1.39288728976142,0.4464882412949022,0.001810657031342628
GSE278723,C1QL1,1.3034486119216897,0.19809065311577134,4.702548060585833e-11
GSE278723,C1QL2,1.123876498885528,0.17570759622462684,1.5919895519702651e-10
GSE278723,C1QTNF4,1.2463168733968504,0.10568264686100834,4.240902252477028e-32
GSE278723,C1QTNF5,1.6857322781814728,0.3671068430164857,4.391464601515597e-6
GSE278723,C20ORF27,1.183822719353854,0.10940698736830569,2.756997704634211e-27
GSE278723,C21ORF62,-1.29839922318931,0.4882981574154247,0.007836609246982451
GSE278723,C2ORF82,1.2451617835897297,0.2503313590163906,6.556691538107256e-7
GSE278723,C2ORF88,-1.0282127062994317,0.24330653195866767,2.3788502031187275e-5
GSE278723,C3ORF14,-1.0750254402099564,0.12611543978985196,1.5395170296556393e-17
GSE278723,C4A,1.14484854656692,0.3221722567614464,3.800988871965524e-4
GSE278723,C4B,1.1795715116048897,0.3687847453554411,0.0013812699074249113
GSE278723,C4ORF33,-1.05647362181754,0.19245549170363885,4.032011879088845e-8
GSE278723,C4ORF48,2.517878786456066,0.16245208791071858,3.511916506499606e-54
GSE278723,C5ORF49,1.3030632138254001,0.2766890033010842,2.4834127362596366e-6
GSE278723,C7,-1.04752588452594,0.4362248030623644,0.016334965079868556
GSE278723,C7ORF55-LUC7L2,1.7634792903172074,0.44103765958886826,6.375115947019189e-5
GSE278723,C9ORF16,1.0591381156063335,0.14604319519144202,4.099799785778652e-13
GSE278723,C9ORF172,1.1646465288728411,0.12320818911383108,3.302914233073502e-21
GSE278723,CACNA1H,1.05763934186483,0.2687945009081428,8.328310838839896e-5
GSE278723,CACNG7,1.08221952251142,0.18951073269447666,1.1258019597629177e-8
GSE278723,CACYBP,-1.01679905508726,0.27628419377330365,2.329916728007259e-4
GSE278723,CALY,1.1315281672131208,0.11817239656220488,1.0162842762213185e-21
GSE278723,CAMK1G,1.16487263260597,0.3967083287539417,0.0033210443147865284
GSE278723,CAMK2N2,1.3959821569517887,0.12197548202817239,2.4974665792889604e-30
GSE278723,CAMK4,-1.080150104161457,0.2191531836622089,8.275961144984752e-7
GSE278723,CAMSAP3,1.01274992874927,0.22888266114386466,9.655134719004591e-6
GSE278723,CAPG,1.01770237103628,0.21199547182858028,1.5820247720275484e-6
GSE278723,CAPS,1.2033608897900825,0.2109945509590308,1.1752406124477891e-8
GSE278723,CAPZA1,-1.0258132831694,0.17814578437928041,8.497538876723013e-9
GSE278723,CARD11,1.1487258480920595,0.2211994097367441,2.0674469975857919e-7
GSE278723,CASD1,-1.0312413680947274,0.14645567540356708,1.904262470514001e-12
GSE278723,CASP4,-1.06992425193233,0.23996855686314408,8.249599509673984e-6
GSE278723,CASP8AP2,-1.02272964653487,0.21293720608511407,1.5633432614134627e-6
GSE278723,CASZ1,1.2282009507294,0.3388347037097499,2.892085494499669e-4
GSE278723,CBFA2T3,1.04403866508585,0.2683891836843728,1.0023692581417946e-4
GSE278723,CBLN4,1.22877297344044,0.5560893772410378,0.027128203252047782
GSE278723,CBR4,-1.0536746049617725,0.11601063415750344,1.0604169413032254e-19
GSE278723,CBWD2,-1.00529496788815,0.2202366648529928,5.0041850421460065e-6
GSE278723,CCDC106,1.15290619274006,0.19870295003777252,6.5466274286099524e-9
GSE278723,CCDC117,-1.06106217016953,0.24230649117570446,1.1922051470479483e-5
GSE278723,CCDC122,-1.3147556175010267,0.15122323537005752,3.4947394101818315e-18
GSE278723,CCDC138,-1.05924105488658,0.20377617024391728,2.0137756404757006e-7
GSE278723,CCDC163P,1.0311587028034,0.3133426799457046,9.989088787911138e-4
GSE278723,CCDC167,1.1608877883544095,0.16192256441857147,7.532664098305856e-13
GSE278723,CCDC173,-1.1216230538379548,0.20495191715219255,4.4344136972711865e-8
GSE278723,CCDC175,-1.03807023976963,0.29963452128729695,5.313075218961569e-4
GSE278723,CCDC40,1.00637886781385,0.2811355809583017,3.439990573773457e-4
GSE278723,CCDC68,-1.0179584239883,0.24317981677574368,2.838737091672779e-5
GSE278723,CCDC7,-1.1499928237854198,0.1407948125144654,3.138985367914854e-16
GSE278723,CCDC74A,1.00631070435915,0.1659978116333844,1.3427828469349119e-9
GSE278723,CCDC85B,1.2659735991642114,0.09991021069408325,8.549236297755243e-37
GSE278723,CCNC,-1.12488094410229,0.16424988630935644,7.457882112865797e-12
GSE278723,CCNE2,-1.2675311813563697,0.23627865795994693,8.114650915830352e-8
GSE278723,CCNO,1.1161652030481821,0.2373778482938721,2.575480997152576e-6
GSE278723,CCNT2,-1.179944125001016,0.16649170876378142,1.36947055081781e-12
GSE278723,CCR10,1.5042296341890116,0.16825950950417462,3.8938770162491304e-19
GSE278723,CD36,-2.01540614772078,0.5435935893260411,2.0926538959283473e-4
GSE278723,CD37,1.156906312308194,0.17756909448043678,7.2570681383734e-11
GSE278723,CD46,-1.00341641733013,0.1715884648738594,4.980926487486652e-9
GSE278723,CD47,-1.10772044609628,0.14165553806367068,5.2900001808824075e-15
GSE278723,CD58,-1.2190583634633092,0.21327613105540028,1.0914498686654509e-8
GSE278723,CD68,1.3447111921076407,0.28415470886779765,2.2196742076104328e-6
GSE278723,CD74,1.29866585269332,0.36145830120245986,3.270795164790154e-4
GSE278723,CD81,1.09036262046944,0.1500440310473352,3.676921213431333e-13
GSE278723,CD93,-1.0430983307963178,0.24113921907373181,1.5204134371490758e-5
GSE278723,CDC42EP1,1.0649110327833928,0.16986075808314854,3.6263390596719276e-10
GSE278723,CDH22,1.106150230119501,0.14371121146712373,1.3925972021296797e-14
GSE278723,CDH23,1.1517683537035925,0.1599786064303545,6.042717265515183e-13
GSE278723,CDH4,1.0529875113658307,0.1014571603272686,3.101565884805665e-25
GSE278723,CDH6,-1.1683753206777119,0.10656947396859763,5.72365562566996e-28
GSE278723,CDIP1,1.21626975913672,0.2882865405223314,2.4543038676942076e-5
GSE278723,CDK2AP1,1.0612826777152622,0.19523961129074313,5.4552372827091076e-8
GSE278723,CDK2AP2,1.09240336365935,0.2303899166589493,2.1209814136701906e-6
GSE278723,CDK3,1.24401277105974,0.5617312037327277,0.026787183810819366
GSE278723,CDK6,-1.1062224671429697,0.12844575262543378,7.156484403441633e-18
GSE278723,CEBPZOS,-1.1806626841723,0.24422152067356648,1.3355286098174851e-6
GSE278723,CELF3,1.088853449809636,0.12458331547340147,2.331887381570005e-18
GSE278723,CEND1,1.1066484078203231,0.08269365668352627,7.65224857100545e-41
GSE278723,CEP57L1,-1.07065480028638,0.143571486104961,8.831740400982293e-14
GSE278723,CEPT1,-1.0854004272807385,0.10672275361089056,2.691302441837964e-24
GSE278723,CERKL,-1.00212163831591,0.3948144621601019,0.01114214081658271
GSE278723,CERS1,1.2850089043710533,0.13459617750390138,1.3332266928022525e-21
GSE278723,CES1,1.46890053166369,0.6131915393077788,0.016597699527259615
GSE278723,CFAP54,-1.0136151488826,0.26003584222760995,9.699744487744481e-5
GSE278723,CFAP69,-1.1259102874773645,0.19052078050858562,3.4284458060087454e-9
GSE278723,CFAP99,1.16205802794539,0.3293594335720661,4.183379604401211e-4
GSE278723,CHADL,1.0989765752516398,0.22846284532929262,1.5069815496559893e-6
GSE278723,CHCHD10,1.4434775855785043,0.08446187743792753,1.7531393807814973e-65
GSE278723,CHCHD6,1.146056499697,0.22272047661664351,2.6650120725116136e-7
GSE278723,CHMP6,1.0383905921168153,0.12669087369119048,2.4799384028135894e-16
GSE278723,CHORDC1,-1.4716773320443688,0.1628412993250225,1.6030391720357152e-19
GSE278723,CHPF,1.3541502944368082,0.0731831720870016,1.932226572819704e-76
GSE278723,CHRM4,1.2370891012589358,0.26241538538554204,2.4261459441055112e-6
GSE278723,CHRNA4,1.19296323828525,0.18310373284850093,7.257755721090193e-11
GSE278723,CHST1,1.0081801761998097,0.11722612267718002,7.950590187437705e-18
GSE278723,CHST5,1.2210446487289672,0.2885630423588718,2.321732866273307e-5
GSE278723,CHST7,1.1831263311402138,0.16161126843416943,2.464679191133605e-13
GSE278723,CHST8,1.1675305091077415,0.24984903886437265,2.969130781963485e-6
GSE278723,CIB2,1.23960373024269,0.29138780554014593,2.098565189096206e-5
GSE278723,CIDEB,1.03647579575937,0.3139985108167108,9.637729210587677e-4
GSE278723,CIITA,1.31528119383048,0.33104450091650417,7.093578868334617e-5
GSE278723,CITED4,1.4631956768921695,0.1339832053329385,9.174578699089566e-28
GSE278723,CKB,1.07771717606684,0.2107405287649741,3.154857530164281e-7
GSE278723,CKMT1B,-1.3519270795627303,0.5491940849916962,0.013829712432058753
GSE278723,CLDN5,1.23314292994265,0.3815183262374837,0.001228417270690594
GSE278723,CLDN9,1.18847994297402,0.3666496742562273,0.00118919474576017
GSE278723,CLDND1,-1.1103974957643,0.21594062519047963,2.716227681022434e-7
GSE278723,CLEC11A,1.5734625179470516,0.15614253679611054,6.976105521485967e-24
GSE278723,CLEC2B,-1.4379302297537024,0.17308777881045653,9.772269928546665e-17
GSE278723,CLGN,-1.08878728786223,0.5004799315981192,0.029593685691493215
GSE278723,CLIC2,-1.1176685746682564,0.1765403624291538,2.436530155307974e-10
GSE278723,CLIC4,-1.00488323892978,0.2656088950176324,1.547507310333438e-4
GSE278723,CLPP,1.0770976943116017,0.1227629937195891,1.7273916293032222e-18
GSE278723,CMC4,1.16152475384795,0.420761023171701,0.005770710066976224
GSE278723,CNIH2,1.00001270774054,0.28371088042862197,4.238669377461001e-4
GSE278723,CNNM3,1.11121468977113,0.19960947361084466,2.5924619757911165e-8
GSE278723,CNTFR,1.4582608490199713,0.12191726948415138,5.682575202235326e-33
GSE278723,COL1A1,1.50623197403564,0.4891083806883092,0.0020731604430221265
GSE278723,COL23A1,1.14380619097787,0.2909738218944284,8.460766824849241e-5
GSE278723,COL2A1,1.3355821241829522,0.36957449144414406,3.016982916518991e-4
GSE278723,COL4A4,-1.16956234137335,0.2595604785774011,6.608167909272917e-6
GSE278723,COL6A3,1.28032248092795,0.5666924982334569,0.02386537495931593
GSE278723,COLCA2,1.1790363417685203,0.2216817756978235,1.0456965063997743e-7
GSE278723,COMT,1.1348566381406657,0.10865894659879372,1.5574998389004628e-25
GSE278723,COMTD1,1.1427242020150747,0.20902544346880791,4.579371168008791e-8
GSE278723,COPE,1.09145066118201,0.12041007960069146,1.25239079612552e-19
GSE278723,COPZ2,1.0881194702890127,0.15869879096816844,7.056431625683819e-12
GSE278723,CORO7-PAM16,-1.66096311286719,0.7833401700990782,0.03397570268189286
GSE278723,COX6B1,1.308996467352229,0.07337583783944115,3.481054510328268e-71
GSE278723,COX7A1,1.5588199286206688,0.14710005346236144,3.0767768052245127e-26
GSE278723,COX8A,1.8877653377660188,0.0781076398588226,4.7411229115404724e-129
GSE278723,CP,-1.1655514594271166,0.19995075179643718,5.569616422893068e-9
GSE278723,CPLX1,1.26977743918585,0.24326961794513083,1.7928076351371907e-7
GSE278723,CPM,-1.0455405396013,0.2214812003809226,2.3506444848170243e-6
GSE278723,CPNE7,1.3679177477925,0.39169322306363513,4.788457159293333e-4
GSE278723,CPTP,1.2697442567992283,0.1392820821900841,7.769678755622898e-20
GSE278723,CRB2,1.2817697001823023,0.1179609310328837,1.6728255661160616e-27
GSE278723,CREB1,-1.05355823125592,0.23980196056378913,1.115651991538885e-5
GSE278723,CRHR1,1.11444177844959,0.3237813593014885,5.775203148170613e-4
GSE278723,CRLF1,1.1590517480291924,0.20907516519571387,2.9613185483501734e-8
GSE278723,CRTAC1,1.11311288544871,0.3445247792767145,0.0012341642339117396
GSE278723,CRTC1,1.03837243573823,0.2665562360253009,9.799239051721303e-5
GSE278723,CSDC2,1.079838373953224,0.16585119982482174,7.470847097531633e-11
GSE278723,CSF1R,1.15616833516975,0.2881431769913908,6.0084524094194945e-5
GSE278723,CSF3R,1.15132409635897,0.2843091955308983,5.1316372572212896e-5
GSE278723,CSRNP3,-1.16519396136917,0.36938309812765524,0.0016081070523465421
GSE278723,CSRP1,1.40018427800553,0.23050833186319888,1.2450442692136696e-9
GSE278723,CST3,1.3765466965783388,0.10407731475517937,6.194611592590503e-40
GSE278723,CTBS,-1.2036048921181588,0.16286103634153684,1.464101444793638e-13
GSE278723,CTC-281F24.5,1.18883699024265,0.3352188203996362,3.904579251107973e-4
GSE278723,CTC-479C5.12,1.03004974192865,0.32343964759506516,0.0014491730638589652
GSE278723,CTD-2545G14.7,1.8753984224951652,0.5462411514895942,5.963275275662463e-4
GSE278723,CTD-3099C6.9,-1.082537698054927,0.11053703395289316,1.201387170111752e-22
GSE278723,CTDSP1,1.00486249147653,0.31625758854120434,0.0014862521324676982
GSE278723,CTF1,1.1458739598780607,0.19155325188221167,2.2039726422050703e-9
GSE278723,CTNNA3,-1.023943176984767,0.28277718395029344,2.9343845788607544e-4
GSE278723,CTSC,-1.06624285608903,0.3848100290504617,0.00559137517435287
GSE278723,CTSD,1.05682713070062,0.1284165920671766,1.8771823726268837e-16
GSE278723,CTXN1,1.4504902424783999,0.1299097582394368,6.024128860368496e-29
GSE278723,CXADR,-1.107169659453567,0.15416694731697303,6.888616685154726e-13
GSE278723,CXORF67,1.38749273828451,0.39115366073104496,3.893773395294407e-4
GSE278723,CXXC5,1.1048549289606,0.17102375259492653,1.0453527248115676e-10
GSE278723,CYB5R3,1.0661028644320634,0.09540736482068889,5.452742067901501e-29
GSE278723,CYB5R4,-1.00109061218682,0.21819836217604524,4.475467563014055e-6
GSE278723,CYBA,1.01507126918256,0.255815216697175,7.24825067409673e-5
GSE278723,CYLD,-1.00486548029786,0.16166139939083413,5.104258217727289e-10
GSE278723,CYP11A1,1.3654855758158244,0.18062999267143967,4.043953705077407e-14
GSE278723,CYP20A1,-1.08464827291729,0.2934230255331823,2.1856275733894454e-4
GSE278723,CYP4F12,1.41243957650905,0.6027311178563566,0.019108928638180835
GSE278723,CYP4F3,1.26572595482617,0.47262107629768274,0.007404136633311953
GSE278723,CYS1,1.3487194385653,0.3540353338091397,1.3921337860427536e-4
GSE278723,CYSLTR2,-1.1264211234793544,0.259251963062922,1.3934581031873143e-5
GSE278723,D2HGDH,1.123999268613714,0.09289841467355964,1.0660665541391949e-33
GSE278723,DACH2,-1.11270038200246,0.49513790591236934,0.02462383210032794
GSE278723,DAGLA,1.0669812639703962,0.08800198857552745,7.832430886719139e-34
GSE278723,DCAF15,1.0449056300344834,0.09421339223991677,1.3897703796834415e-28
GSE278723,DCAF17,-1.0181527823561,0.16234166347091444,3.572039015991921e-10
GSE278723,DCP2,-1.01842723830789,0.2631062159984466,1.0848604441319158e-4
GSE278723,DCTPP1,1.02304498572613,0.2908701254458607,4.3614435342576485e-4
GSE278723,DDA1,1.13687662672939,0.40972237609521345,0.005524437856088164
