SYMBOL,K,K_used,Z,P,Dir,FDR
BTF3L4,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C11ORF68,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C12ORF29,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C12ORF57,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C16ORF13,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C18ORF54,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C19ORF24,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C19ORF52,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C19ORF53,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C19ORF60,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C19ORF70,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C1GALT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C1GALT1C1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C1ORF101,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C1ORF122,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C1ORF233,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C1ORF27,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C1ORF35,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C1QTNF4,2,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C20ORF27,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C21ORF2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C21ORF33,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C2CD2L,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C2ORF69,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C3ORF14,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C3ORF17,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C4ORF3,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C4ORF33,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C4ORF48,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C5ORF22,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C5ORF28,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C5ORF42,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C6ORF203,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C7ORF43,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C8ORF59,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C8ORF76,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
C9ORF16,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C9ORF172,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
C9ORF85,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CA13,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CACNG7,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CACTIN,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CACUL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CALY,2,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CAMK2N2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CAMSAP3,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CAND2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CAPN1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CAPN7,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CAPS2,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CAPZA1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CARD19,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CARM1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CARNMT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CASD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CASP8AP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CBR4,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CBS,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CBWD2,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCBL1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC106,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC122,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC124,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC126,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC138,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC14,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC167,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC173,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC186,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC22,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC66,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC7,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC74A,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC82,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC85B,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC91,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCDC94,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCDC97,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCM2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CCNC,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCNT2,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CCR10,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CD320,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CD46,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CD47,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CD81,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDADC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDC27,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDH22,2,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDH23,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDH4,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDH6,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDIPT,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDK17,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDK6,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDKL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CDKN2D,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CDYL,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CEBPB,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CEBPZ,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEBPZOS,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CELF3,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CELSR2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CEND1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CENPC,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP44,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP57L1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP70,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP78,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP83,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEP97,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CEPT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CFL1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHCHD10,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHCHD2,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHCHD6,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHERP,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHID1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHMP6,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHPF,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHRNA4,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHST1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CHUK,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CIB1,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CISD3,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CITED4,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CKB,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CLCN7,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CLEC11A,1,1,8.209536151601386,2.2204460492503363e-16,up,8.998198311062484e-16
CLEC2B,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
CLEC2D,1,1,-8.209536151601386,2.2204460492503363e-16,down,8.998198311062484e-16
