SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
DKK3,3,0.6584751096397028,0.10672478027996456,0.06933124684430458,2,0.9659283460792814,0,0.10672478027996456,0.1349973553862843,0.15093163171321453,0.1653373186607794,0.9999854128923323
DLAT,3,-0.6589571266377859,0.10678781717895414,0.30299257831662857,2,0.8594210714425473,0,0.10678781717895414,0.1350770914572607,0.15102077935069555,0.16543497500477267,0.9999854128923323
DLD,3,-0.6842207633673422,0.09251654938394722,0.008129328353118278,2,0.995943585389851,0,0.09251654938394722,0.11702520692508839,0.1308381588827384,0.14332602200504146,0.9999854128923323
DLG1,5,-0.8627323239830171,0.0745798831442669,0.47573659488900527,4,0.9758196327420583,0,0.0745798831442669,0.11061984330845671,0.12917614682842,0.1453829566534108,0.9999854128923323
DLGAP3,3,0.765945600554562,0.1441354655619609,0.10772744978405557,2,0.9475612267121437,0,0.1441354655619609,0.18231854511382312,0.20383833021668532,0.22329370308773092,0.9999854128923323
DLGAP4,3,0.6254807097078241,0.10556192554341112,0.13952462340337238,2,0.9326154653465802,0,0.10556192554341112,0.13352644756411472,0.14928710677371088,0.16353583184928744,0.9999854128923323
DMPK,4,0.6651209908698469,0.08776593499941356,0.1487886309028018,3,0.9853994037252517,0,0.08776593499941356,0.12097699268046978,0.1387701277862178,0.1545278744226943,0.9999854128923323
DMRTC1,2,0.8746760627784901,0.18542222740949085,0.14672505057441407,1,0.7016848709594818,0,0.18542222740949085,0.21141386695944528,0.22709492206177884,0.24176100618119706,0.9999854128923323
DMTN,4,0.8211008860771968,0.08529616492527413,0.35938399896529105,3,0.9484988852479664,0,0.08529616492527413,0.11757264956963065,0.13486507842061604,0.1501793954841164,0.9999854128923323
DMWD,4,0.7772566888377624,0.10484704838436328,0.44463878083546465,3,0.9308743596957662,0,0.10484704838436328,0.14452168264428256,0.16577773942023258,0.1846022779388985,0.9999854128923323
DMXL1,2,-0.6155900889443785,0.07798130792605942,0.15414422903018665,1,0.6946060314034547,0,0.07798130792605942,0.08891237091438159,0.09550720694684954,0.101675186038483,0.9999854128923323
DNA2,4,-0.7406309478886599,0.09822951424381318,1.4964640661187067,3,0.6830866621914646,0,0.09822951424381318,0.13540004132308617,0.15531449923120103,0.17295090677005434,0.9999854128923323
DNAAF5,3,0.6696831073175963,0.07020872792714127,0.17199758298551696,2,0.9175953401400943,0,0.07020872792714127,0.08880779674913546,0.09929013523152586,0.10876689360809028,0.9999854128923323
DNAH1,2,0.7448021979735421,0.18956709890992524,0.10607207788756623,1,0.7446611159687606,0,0.18956709890992524,0.21613974758443436,0.232171332174513,0.2471652574321746,0.9999854128923323
