SYMBOL,metap,metafc,idx,k_valid,FDR
SLC22A14,0.33923316271209625,0.26566428529181363,0.12472983321132701,4,0.3594430017273436
C1QTNF3,3.457820186388204e-6,-0.022807520824591504,-0.12455637786747147,5,7.161332618360007e-6
CASK,0.06787908401165675,-0.10652808382984791,-0.1244529281891212,5,0.07893809498752553
GNB1L,0.25896883046563585,0.2120385526967684,0.12441415185262467,5,0.27898529597528776
ANKRD33B,0.08327923802221417,-0.11507967029547725,-0.12422427572680787,5,0.09581259017151586
RAD23B,2.8053127181522866e-6,-0.022362400938353753,-0.12415646861966294,5,5.873158885939187e-6
GLE1,0.038472427328949135,-0.08769885652148864,-0.12408076328323672,5,0.046271100603706074
LINC00158,0.21853280955154308,0.18772617644495765,0.12399001404028244,3,0.2379167394965342
TTTY14,0.40951914018638147,-0.31973218024251204,-0.12396841386369649,3,0.4283230081757088
ZNF34,0.1760231587903696,0.16423881273778745,0.12390671865388926,5,0.19402875874594197
NUTM2D,0.1181055313234688,0.13330111597473407,0.1236674126344125,5,0.1331092522484113
RPIA,0.02519926151587587,-0.07725646843751281,-0.12350313192030302,5,0.031018131579730438
COX14,7.952396912883882e-8,0.017386785831779827,0.1234375199509292,5,2.0451161565752947e-7
DHX16,1.0407581171069083e-6,0.020614684273674286,0.12333044485404637,5,2.31517784467869e-6
ASH1L,7.037614956986827e-4,-0.03911459306924384,-0.12331166861106392,5,0.0010715248820299145
SPRY3,0.018581329937311774,-0.07123243971164946,-0.12329788285292667,4,0.02326502157719468
NEK11,0.0045696292992907185,0.0526296232014967,0.12315958277693226,5,0.006226259908473538
LOC646471,0.1851721385568797,0.16812026935334107,0.1231353803017916,3,0.20348601551078485
CRISPLD2,0.002570035551793975,-0.04747819790100975,-0.12297142251159401,5,0.0036214027661672166
FEZ1,0.025466696733026557,0.07710166739173625,0.12290216912893293,5,0.03132163741576908
ZDHHC16,0.057012234146802586,0.09873681657952217,0.1228317534690406,5,0.06692294704235639
PPFIBP1,1.8133427661106214e-4,0.032823135128268996,0.12280841969191514,5,2.9941797670318487e-4
GABRD,9.58594129727285e-13,0.010213791784149563,0.12275308009496726,5,4.423441894047425e-12
PTPRB,0.14019171702788266,0.1436378700251633,0.12256298348359841,5,0.15640415193649548
ACVRL1,0.15992014164487,0.15393947090928056,0.12255072545320646,5,0.17709784184663546
MAP3K8,6.582211754179309e-5,-0.029256866084006405,-0.12234133480559929,5,1.1579153039430124e-4
HRK,0.2644888251032018,-0.21179259680083776,-0.12232985201961193,5,0.2845847432889515
CCZ1,0.009684795809072862,-0.060731900662788336,-0.12230855360269419,5,0.01259997138932161
TNK1,0.0855459989680473,0.1144842375205765,0.12224630292156517,4,0.09825778487331532
UTP25,0.09636241317278164,-0.12025973571102087,-0.12219499538141419,3,0.10994954272853644
ANTKMT,0.2669823523315506,0.21296454846518054,0.12213888366266257,3,0.28714423521164334
C1ORF162,0.009860789727117321,-0.06087445295607629,-0.12211952796932067,5,0.0128133928838087
LUZP1,0.13498447202090488,-0.1404017643220948,-0.12210968723043161,5,0.15096497612172577
ATXN7L1,0.034491556378259576,0.08342753530150089,0.12199501769322488,5,0.04174415486527893
FABP7,0.057131448471342716,0.09787578787074933,0.12167181579573068,5,0.06705764117627067
ENTPD3-AS1,0.027592239808776713,0.07803149523227616,0.12166772521665109,4,0.03378912642923375
SLC38A5,0.0636445339391766,0.1017022424058461,0.12166017751007147,4,0.07423217552144366
SIGLEC10,0.03627300628559228,-0.08436319580880614,-0.12151813492095344,5,0.04375906914353658
SPOPL,1.0865429515607701e-16,-0.007610648105220764,-0.1214960294209957,5,7.826341768655816e-16
SIGLEC14,0.39523426755604785,0.3012241732608708,0.12143714231959837,3,0.4144506874106765
MOK,1.607226720238112e-5,0.025331092913737984,0.12143530528735408,5,3.0516165314311028e-5
TLCD3A,0.2634495858120262,0.20948395919995993,0.12135457705880778,3,0.28360884485257637
DST,8.393341378039135e-4,0.039443008883672276,0.12132926356668454,5,0.0012651114311250675
ETS2,0.09675895315702149,-0.11959948427644226,-0.12131081403570074,5,0.11038521400213175
ZNF728,0.18491576407327442,-0.16519980385403113,-0.12109576193449577,4,0.20323404118494087
EIF4G2,0.0016857655956035455,-0.043649747146819975,-0.12104960161024596,5,0.0024359864608784003
USP22,0.004822091692078028,-0.05221775624794234,-0.12097624581271886,5,0.006551218969117864
SOCS2,0.03461746034164306,0.0827388283552118,0.12085700344840379,5,0.04188640151446106
