SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
PPP1R1A,3,0.7547207928399114,0.08652454371941681,8.722620893411841,2.7183520006603906e-18,0.5851358033710932,0.9243057823087297,0,0,3.5882246408717156e-17
RTN3,3,-0.6649667257525987,0.0766410245723287,-8.676380952149817,4.085619977550019e-18,-0.8151803736526123,-0.5147530778525852,0,0,5.1855945868904085e-17
PCYOX1L,3,-0.9058120008720607,0.10480436640642035,-8.642884184418582,5.4811473616792006e-18,-1.111224784451184,-0.7003992172929373,0,0,6.699180108719023e-17
GFAP,4,0.8032161583570988,0.0932330884048658,8.615140526817294,6.985586157399937e-18,0.620482662916123,0.9859496537980746,0,0,8.23301225693564e-17
ITFG1,4,-0.6535038676689033,0.07595786183317112,-8.603505310671022,7.731767422611921e-18,-0.8023785412045883,-0.5046291941332184,0,0,8.798218101592875e-17
TCEA3,4,0.6877046548882461,0.08025535345709137,8.568956776894993,1.044267189973785e-17,0.5304070525458149,0.8450022572306772,0,0,1.1486939089711635e-16
ADCYAP1,3,-1.3447877810498436,0.1575602977428133,-8.53506752852771,1.4007359195030228e-17,-1.6536002900191653,-1.035975272080522,0,0,1.4911059788257983e-16
KLF15,4,0.6897326414848111,0.0809630895831732,8.519099814937896,1.6079821795035126e-17,0.5310479018247016,0.8484173811449205,0,0,1.6582316226129974e-16
ELOVL4,4,-0.7614860032469484,0.08944188105558312,-8.513752106507324,1.6839380884265534e-17,-0.9367888688254067,-0.5861831376684901,0.0011218885255428585,3.36602915613442,1.6839380884265533e-16
CCDC102A,4,0.8684589754336326,0.10207977628742376,8.507649673803476,1.7749452987855806e-17,0.6683862903603762,1.0685316605068889,0,0,1.722741025291887e-16
PRKX,3,0.9267227890778972,0.1096767271423214,8.449584640461968,2.923409979051195e-17,0.7117603539367207,1.1416852242190738,0,0,2.75635798024827e-16
SLFN5,3,-0.6830015817289847,0.0809947690732921,-8.432662868770416,3.378870574333686e-17,-0.8417484120487758,-0.5242547514091936,0,0,3.0972980264725454e-16
FGFRL1,3,0.8972932462605665,0.10660890108436855,8.416682257614337,3.8729626991378137e-17,0.6883436397038111,1.106242852817322,0,0,3.454264028960753e-16
TRIP10,3,0.9432342143910409,0.11211597373759871,8.413022542163608,3.995781380058255e-17,0.7234909437737089,1.162977485008373,0,0,3.470020672155853e-16
BCL6,3,0.7080433837301822,0.0842798875728565,8.401095494083423,4.423324990961804e-17,0.5428578394662986,0.8732289279940657,0,0,3.671954519542187e-16
NIPAL2,3,-0.7383389684921888,0.08789625322803922,-8.40011879205627,4.460271979622665e-17,-0.9106124591951581,-0.5660654777892196,0,0,3.671954519542187e-16
NAP1L5,4,-0.90128069242818,0.10732768438716848,-8.39746704286422,4.562125312158475e-17,-1.111639088371112,-0.6909222964852479,0,0,3.671954519542187e-16
PYGM,3,0.8943844964750478,0.10655272308012448,8.393821111474526,4.7059199042287224e-17,0.685544996783334,1.1032239961667616,0,0,3.69750849617971e-16
MDGA1,3,0.8614785602420373,0.10271251898913286,8.38727906510776,4.975230032976256e-17,0.6601657222619505,1.062791398222124,0,0,3.81819979274922e-16
SLC6A12,3,0.9690086475154607,0.11735507048343925,8.257066725141662,1.4929597333243567e-16,0.7389969359647602,1.1990203590661612,0,0,1.1197197999932675e-15
WFIKKN1,3,0.9678796294117684,0.11767795317511404,8.224816996701902,1.954891063046144e-16,0.737235079414154,1.1985241794093828,0,0,1.4335867795671722e-15
COL6A2,3,0.8148327340020904,0.09964075529212658,8.177705313585443,2.8930022465778903e-16,0.6195404422371535,1.0101250257670273,0,0,2.075414655153704e-15
ITGAX,3,0.9003646405607686,0.11053189228862885,8.145745285982,3.7695288139365307e-16,0.6837261125319956,1.1170031685895416,0,0,2.6466904438277767e-15
NEUROD6,5,-1.2305353998365354,0.15144001958378922,-8.125562867850137,4.452911131414702e-16,-1.5273523840388026,-0.933718415634268,0,0,3.0613764028476075e-15
HPRT1,4,-0.8113119607786526,0.10031684430133674,-8.087494841261089,6.090440965907956e-16,-1.0079293626519847,-0.6146945589053205,0,0,4.1017255484686235e-15
FAXC,3,-0.7995575102149278,0.0996391385128075,-8.024532549648184,1.019132656447107e-15,-0.9948466331506284,-0.6042683872792273,0,0,6.726275532550906e-15
PLEKHA4,3,0.8062122749186454,0.10133650098862755,7.955793490532324,1.7798706421051027e-15,0.6075963826616279,1.004828167175663,0,0,1.1516810037150665e-14
GABRA4,3,-0.8637595792651944,0.10876103040945678,-7.941811290435241,1.992499225691376e-15,-1.0769272817891953,-0.6505918767411936,0,0,1.2493447767554642e-14
