study_id,SYMBOL,logFC,SE,P.Value
GSE278723,RTEL1,0.632831296367608,0.16686629183034565,1.4917107148211954e-4
GSE278723,RTEL1-TNFRSF6B,0.7237657682983517,0.15376048137064113,2.512672177630653e-6
GSE278723,RTN2,0.6809184258888522,0.12179294503712992,2.2604259989638566e-8
GSE278723,RTN3,-0.7560853471462603,0.11661545420827192,8.957277166760683e-11
GSE278723,RTN4,-0.6971987753176053,0.11809514794540345,3.554300365152339e-9
GSE278723,RTN4R,1.601182957287206,0.10706142844723035,1.4288315683304256e-50
GSE278723,RTN4RL1,0.7395619308464084,0.20357309807137478,2.8024712419024675e-4
GSE278723,RTN4RL2,1.5612795101186558,0.12857815174201395,6.275987402062274e-34
GSE278723,RUFY2,-0.6672292283429652,0.08734611924469324,2.1906671702960176e-14
GSE278723,RUFY3,-0.7011213555408293,0.06223429818505799,1.935080963582842e-29
GSE278723,RUNDC3B,-0.8359271677378375,0.1292114099075308,9.835819486434499e-11
GSE278723,RUNX1T1,-0.589255752913912,0.14334941650655345,3.945889082505783e-5
GSE278723,RUNX2,0.679169092802315,0.2758133479677052,0.013800185582805082
GSE278723,RUNX3,0.753802872202796,0.3668653662985031,0.0399067770726476
GSE278723,RUVBL2,0.6695259528267438,0.05205426313236104,7.357259699545842e-38
GSE278723,RWDD1,-0.9281405973631925,0.07030373182357733,8.5585885619885e-40
GSE278723,RWDD2B,-0.62432014305651,0.22482437197761526,0.0054876047246644145
GSE278723,RWDD3,-0.7897672365841869,0.0835401632438637,3.269261370206307e-21
GSE278723,RWDD4,-0.7388538525783998,0.07680804721299826,6.616162632633055e-22
GSE278723,RXFP1,-1.19659628418307,0.48762921461031966,0.014131389284114311
GSE278723,RXRA,0.7208241138453421,0.12474667676466493,7.545776489536192e-9
GSE278723,RXRG,0.9119606137832555,0.09947485605361525,4.829945076948005e-20
GSE278723,RYBP,-0.691312508405419,0.07086225401335748,1.7435414993443445e-22
GSE278723,RYK,-0.6232076336186436,0.09597101174991733,8.374954062401974e-11
GSE278723,RYR1,0.6889065608246309,0.09270714417910558,1.0778171262553597e-13
GSE278723,RYR3,0.629790228066842,0.24006822321868113,0.008706205234421742
GSE278723,S100A1,1.310682313426169,0.07674064140558981,2.113650670441739e-65
GSE278723,S100A10,1.0756210535662,0.30663630794022195,4.518163385468053e-4
GSE278723,S100A13,0.7677702443488299,0.08951545809854901,9.741592706033892e-18
GSE278723,S100A16,0.8800705949895418,0.10343704691010715,1.765436920890455e-17
GSE278723,S100A6,0.6853873501526989,0.12970270954599752,1.261899227864034e-7
GSE278723,S100A9,1.5023425315184478,0.4314576079797442,4.976529343063896e-4
GSE278723,S100B,0.6862547064455744,0.15937400494545217,1.662790510788148e-5
GSE278723,S1PR2,0.656520274139004,0.2662597449716258,0.01367406193910285
GSE278723,S1PR5,0.8745590161924698,0.1582339498712687,3.25753251611559e-8
GSE278723,SAAL1,-0.590768940373509,0.1602869479329526,2.2807859838124513e-4
GSE278723,SAC3D1,1.322737149499667,0.10042335119884852,1.278431866638551e-39
GSE278723,SACM1L,-0.7242590693687019,0.06986217446477287,3.50461212285408e-25
GSE278723,SACS,-0.9787962044519789,0.2530364881679649,1.0964090251051753e-4
GSE278723,SAFB2,0.6204029411379989,0.18453353276307966,7.737829525535402e-4
GSE278723,SALL1,0.839648526590295,0.17580853894145604,1.788824002868565e-6
GSE278723,SALL2,0.8419159195491566,0.0890557249666781,3.26716404458778e-21
GSE278723,SALL3,0.9151071332651967,0.23303660363903636,8.605434274238051e-5
GSE278723,SAMD10,0.9234103642649023,0.14474421465791729,1.7754973615572404e-10
GSE278723,SAMD11,1.28654477621024,0.43537403029492255,0.0031263526090017824
GSE278723,SAMD12,-1.2585748760978759,0.1577720563627243,1.4972376463032801e-15
GSE278723,SAMD14,0.9387378988220801,0.11090864941919389,2.5821816547336925e-17
GSE278723,SAMD3,-0.8867917024396219,0.2520484138906263,4.342576335551767e-4
GSE278723,SAMD4B,0.6903870368096778,0.1036332377038737,2.7043830454940482e-11
GSE278723,SAMD5,-0.9631335240791116,0.1488455000142448,9.755450758799378e-11
GSE278723,SAMD8,-0.6905237822981354,0.08943034539406247,1.1509607821746073e-14
GSE278723,SAMD9,-0.707454544368044,0.11329672582293426,4.258032259226386e-10
GSE278723,SAMSN1,-0.914247746838252,0.38343213910126506,0.01710794798850283
GSE278723,SAP130,0.8227410529206858,0.05172659200409597,5.797105101805003e-57
GSE278723,SAPCD2,0.9055197165156778,0.15588546846665696,6.289278032786421e-9
GSE278723,SAR1B,-0.626682831765128,0.06982129819745608,2.8200277416518283e-19
GSE278723,SARDH,1.2521225335421167,0.11055909154173507,9.826394235985386e-30
GSE278723,SARNP,-0.6672149606101155,0.1310244424783796,3.5375729185985044e-7
GSE278723,SARS2,0.580712017420719,0.12986201048086154,7.757770043435834e-6
GSE278723,SART1,0.7743529097947982,0.074330392610311,2.0583719795287656e-25
GSE278723,SASH3,0.616433615259631,0.2814049617943417,0.02848386409068201
GSE278723,SASS6,-0.642016331955817,0.19488705081326102,9.866727476870668e-4
GSE278723,SAT1,-0.586342294777599,0.22781812403945972,0.010060880997096592
GSE278723,SAV1,-0.628018474966157,0.12066670639312826,1.944449761361089e-7
GSE278723,SAXO2,-0.7688439548937993,0.10003354832201172,1.5197135275996167e-14
GSE278723,SBDS,-0.580402133782712,0.13279856201878604,1.2393662678579133e-5
GSE278723,SBF1,0.9426225606583589,0.07658622116507013,8.203942353810725e-35
GSE278723,SBK1,0.7791044883728558,0.12603663001026577,6.34664487606856e-10
GSE278723,SBNO1,-0.6384862102499869,0.0998384442426941,1.6034374348368438e-10
GSE278723,SBNO2,0.671352079885948,0.1722931121218274,9.756483262420968e-5
GSE278723,SC5D,-0.7004190850012894,0.10201761081649068,6.61806507194194e-12
GSE278723,SCAF1,0.6669452683501578,0.06650007314809399,1.1338467826711596e-23
GSE278723,SCAF11,-0.7090048925167447,0.07532369770923926,4.832154970209689e-21
GSE278723,SCAI,-1.0335761643449868,0.10661682600857067,3.187967611021905e-22
GSE278723,SCAMP1,-0.8308093077138269,0.13953698070998263,2.6159659577361876e-9
GSE278723,SCAMP2,0.7026206284438659,0.08083255973068369,3.551836365657382e-18
GSE278723,SCAMP3,0.7689603613106667,0.05866273510949892,2.956956868903415e-39
GSE278723,SCAMP4,0.9534752811147593,0.06788531697736251,8.222259170511478e-45
GSE278723,SCAMP5,1.049392015787397,0.2056335598629313,3.339334142156986e-7
GSE278723,SCAND1,1.4542692313007404,0.0912172540457296,3.190971787961198e-57
GSE278723,SCAP,0.7103854976619975,0.05758269073463681,5.739979043353208e-35
GSE278723,SCARA3,0.788707691684244,0.10730356312561219,1.9784093574810265e-13
GSE278723,SCARB1,0.5804149771556099,0.18077922701534022,0.001324449388086554
GSE278723,SCARB2,-0.58926887414554,0.2301490364048213,0.010455791708920916
GSE278723,SCARF1,0.612173205694056,0.21591824373029883,0.004579580941342429
GSE278723,SCARF2,0.9628989872043614,0.11386503079980609,2.7553566026714734e-17
GSE278723,SCFD1,-0.8789796743353886,0.05904025071448675,3.95549876055365e-50
GSE278723,SCG3,-0.7530540161667258,0.14913040574336714,4.426565811596891e-7
GSE278723,SCHIP1,-0.6656636409606831,0.11080322277398931,1.8826662638188588e-9
GSE278723,SCML2,-0.6570661453129247,0.10615462997346228,6.027582920642003e-10
GSE278723,SCN1A,-0.655919023183444,0.2423282624970733,0.0067947937289548595
GSE278723,SCN1B,0.6906485952416689,0.08439562955910372,2.75798724165849e-16
GSE278723,SCN2A,-0.7381596359066032,0.2355938112486974,0.0017291881313368886
GSE278723,SCN3A,-0.650746330716467,0.17029861669720045,1.327999211910837e-4
GSE278723,SCN7A,-1.10169684415552,0.2611584440991957,2.4593318959655308e-5
GSE278723,SCN9A,-0.9155516684734366,0.1757062158935576,1.8813355265431625e-7
GSE278723,SCNM1,0.7119389844618794,0.07069490259680707,7.453387163590963e-24
GSE278723,SCNN1G,-1.88235458691151,0.6832125578159522,0.005866483737726943
GSE278723,SCO1,-0.616393109486698,0.12562055707025663,9.258125651767459e-7
GSE278723,SCOC,-0.9339460443409905,0.09264102999401005,6.68063375344562e-24
GSE278723,SCRG1,0.610348148679862,0.2324644679555059,0.008650793824657145
GSE278723,SCRIB,0.822186862203349,0.09006695980895342,6.937932799396213e-20
GSE278723,SCRN2,0.710249545447277,0.08187337869792209,4.136399167190187e-18
GSE278723,SCRN3,-0.649712277519302,0.06271009865542031,3.7472782990674747e-25
GSE278723,SCRT1,0.881952662875303,0.10274204733862821,9.151424595662563e-18
GSE278723,SCUBE2,0.585984121679757,0.1711368037772957,6.169109165144447e-4
GSE278723,SCX,1.0731693983298398,0.2704499896539796,7.245153710132639e-5
GSE278723,SCYL2,-0.8625813091111714,0.0830429180611334,2.8363008083246754e-25
GSE278723,SDC3,0.7270368329947168,0.1076017375989066,1.4113230620763685e-11
GSE278723,SDC4,0.8681544719977267,0.14768810922423017,4.145103725422234e-9
GSE278723,SDF2L1,0.9022250788812852,0.12511904561872045,5.556971592923714e-13
GSE278723,SDF4,0.6749687993402252,0.0646549375636231,1.6357508391657052e-25
GSE278723,SDHAF1,0.585804598923176,0.1467410519883758,6.549141057336774e-5
GSE278723,SDHC,-0.7216318483833467,0.06765133092234965,1.4535334537679687e-26
GSE278723,SDK1,0.6622637813799224,0.11316600512098492,4.8527557048245305e-9
GSE278723,SDK2,0.7610311819340919,0.0753272761001143,5.3579691080739985e-24
GSE278723,SDS,1.0533244747640749,0.15215259148661212,4.427510577521656e-12
GSE278723,SDSL,1.5161825511031186,0.14191035271475985,1.2083212605661259e-26
GSE278723,SEC14L2,0.605058095841826,0.22311820024350493,0.006691338218347751
GSE278723,SEC14L6,0.7158919042583767,0.20567014795466004,4.999617052266527e-4
GSE278723,SEC22A,-0.8351583695781862,0.09312100843328516,3.005034156432088e-19
GSE278723,SEC22B,-0.6104026147428463,0.08389760663507406,3.4496975048608564e-13
GSE278723,SEC61A2,-0.8135428487422753,0.12210677989447218,2.691118803841963e-11
GSE278723,SEC61G,-0.9504087330979955,0.09899100794242811,7.920304949139937e-22
GSE278723,SEC62,-0.8120206729429924,0.11390323061637189,1.0107145370656246e-12
GSE278723,SEC63,-0.8218707533163798,0.05770861781831168,5.045967210791688e-46
GSE278723,SECISBP2L,-0.7942385850274181,0.07854016227012435,4.861975223829342e-24
GSE278723,SEH1L,-0.7569045491160412,0.09063974227424777,6.786431400948704e-17
GSE278723,SEL1L,-0.843034795603627,0.07518558378183776,3.531760797410012e-29
GSE278723,SELENBP1,0.8854084331548123,0.08056283479600838,4.2558489277653765e-28
GSE278723,SELK,-0.6415328961102015,0.08684595700732571,1.5015504769060895e-13
GSE278723,SELM,0.71574393063323,0.13971098814704153,3.0066052736007376e-7
GSE278723,SELO,0.7669782789506503,0.08171944624281788,6.261559861600535e-21
GSE278723,SELPLG,1.0696273827302465,0.10854660438964667,6.581390084756295e-23
GSE278723,SELT,-0.6200071808108827,0.11844768405785648,1.6548668160071467e-7
GSE278723,SEMA3B,1.1764261917220131,0.12124778247681726,2.93734568969713e-22
GSE278723,SEMA3C,-1.0675328516506,0.318537031064497,8.041515281125183e-4
GSE278723,SEMA3D,-0.20891553956228365,0.21412971949212425,0.3292382185126485
GSE278723,SEMA3E,-0.9171699272594502,0.27808236727643015,9.730846402404503e-4
GSE278723,SEMA4A,0.601228373281588,0.19989421594259282,0.0026320451670681943
GSE278723,SEMA4B,0.7198909444729841,0.06228037016269349,6.657611756529102e-31
GSE278723,SEMA4C,0.602829394839343,0.14495285949703254,3.199292416121871e-5
GSE278723,SEMA4G,0.6801339672930645,0.07938225767851725,1.0545010753026047e-17
GSE278723,SEMA5A,-0.731023246406755,0.29963787439543776,0.01469990819525229
GSE278723,SEMA5B,0.735247665062698,0.31433732251283747,0.01933334791416059
GSE278723,SEMA6B,0.7960542230021851,0.10223342800163325,6.881826685150688e-15
GSE278723,SENP2,-0.7104143729024565,0.05841138771535257,4.937472383199579e-34
GSE278723,SENP5,-0.6485563192198652,0.056903523326421984,4.3043644658614795e-30
GSE278723,SENP6,-0.742260364066351,0.05581769366205269,2.3793241214046305e-40
