SYMBOL,K,K_used,Z,P,Dir,FDR
FAM49A,1,1,-5.66447341982376,1.4747671954731656e-8,down,3.389713841584181e-8
EIF4EBP1,1,1,5.663643731626295,1.4819192895643351e-8,up,3.405300778696235e-8
NR2F6,1,1,5.660954172532594,1.505336267604824e-8,up,3.458245634029887e-8
CDS1,1,1,-5.660634915716441,1.5081396667294003e-8,down,3.46381977956075e-8
SPEG,1,1,5.658160597781004,1.530039315490626e-8,up,3.5132394879811e-8
ADRA1B,1,1,5.6537592106075465,1.569760829060282e-8,up,3.603546410938733e-8
AMOT,2,2,5.652761451155071,1.578903672448064e-8,up,3.623629287729294e-8
MIER3,1,1,-5.652126913260629,1.584745063858999e-8,down,3.636127098319836e-8
ABHD15,2,2,5.651936584178526,1.586501272492236e-8,up,3.6392477379241376e-8
HIGD1B,2,2,5.649949334398797,1.604951339076162e-8,up,3.680651011505916e-8
DNAJA1,1,1,-5.649314102568875,1.6108928019236293e-8,down,3.693354672141847e-8
ARFGAP1,1,1,5.648758782553228,1.6161043278507377e-8,up,3.704378857276629e-8
STAT1,2,2,-5.648122124137099,1.6220993418888422e-8,down,3.7171929792798186e-8
MYBPC1,2,2,5.646078442410075,1.6414897188801e-8,up,3.760689787369446e-8
CHST8,1,1,5.644110071490654,1.6603782712840414e-8,up,3.8030155019412834e-8
COMTD1,1,1,5.642174469365925,1.679158136897378e-8,up,3.845071237207431e-8
RAB12,1,1,-5.64138857537803,1.686841884832499e-8,down,3.8617035624112056e-8
PADI2,1,1,5.640268029657688,1.6978566300709157e-8,up,3.8859513852669414e-8
TSHR,1,1,5.63917769568884,1.7086414326675353e-8,up,3.909660981797421e-8
DEK,1,1,-5.638547840020398,1.7149017987277353e-8,down,3.923008671541759e-8
CAMTA2,1,1,5.638077125907149,1.7195949370019558e-8,up,3.932765418530487e-8
SLC19A1,1,1,5.637819922251531,1.722164589365098e-8,up,3.9376620414378186e-8
PCMT1,2,2,-5.637235362751127,1.7280186419059674e-8,down,3.950064011741757e-8
CALD1,2,2,5.632107421497396,1.7802073680307667e-8,up,4.0683495249001624e-8
