SYMBOL,logFC,SE,P.Value,acc,region,study_id
SDC4,0.835718604616864,0.2762953567724941,0.00500036742538989,GSE278723_CA2,hippocampus_CA2,GSE278723
SDF2L1,0.934750353731895,0.3183445366950421,0.00624952676862946,GSE278723_CA2,hippocampus_CA2,GSE278723
SDF4,0.654022534719377,0.11932295383930316,5.60084248993355e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SDHAF1,0.585804598923176,0.1467410519883758,3.7914918890909e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SDHC,-0.76236077413254,0.1336768004055898,2.97787060801959e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SDK1,0.60243457028962,0.1873812546455176,0.00306824917442167,GSE278723_CA2,hippocampus_CA2,GSE278723
SDK2,0.779075984196349,0.16662711219955673,5.5613682897195e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SDS,1.06926157830555,0.2891208793227834,8.4867090571617e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SDSL,1.39066358350048,0.3162594733666891,1.222152311036e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC22A,-0.751778756431043,0.17896059673870912,2.1212834397009e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC22B,-0.625682580942523,0.11586656279360588,7.0574362876217e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC61A2,-0.858903351545368,0.2073919909848641,2.5037337780343e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC61G,-1.04153685661109,0.1978475371513436,1.03929581709091e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC62,-0.819347294624725,0.27941610049403454,0.00631136297120649,GSE278723_CA2,hippocampus_CA2,GSE278723
SEC63,-0.94675300178514,0.1284054669624768,2.85337937134511e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SECISBP2L,-0.931523840510797,0.15815795509731215,1.75221395196725e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SEH1L,-0.839641284905386,0.17862127826434093,5.17865316315412e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEL1L,-0.93997511239386,0.1655168016513612,3.18802924759223e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SELENBP1,0.858710152309797,0.17206957161437533,2.26991396991054e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SELK,-0.662933372639602,0.13467599358470267,2.7557346342029e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SELO,0.829373342260284,0.14854560878513384,4.18640488339269e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SELPLG,0.975847342810219,0.1983088413602885,2.76820901081145e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEMA3B,1.13797498200083,0.24611168200878616,6.44078501702888e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEMA3E,-0.838917272823656,0.3284209598814599,0.0158329467842174,GSE278723_CA2,hippocampus_CA2,GSE278723
SEMA4B,0.650369149617163,0.1286533214994813,1.88736859550503e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEMA4G,0.813102139020776,0.17440326834019204,5.77644276061841e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEMA6B,0.85717778914061,0.21504385132636405,3.8553637108408e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SENP2,-0.773874505945821,0.10330579529001048,2.0761417469556698e-08,GSE278723_CA2,hippocampus_CA2,GSE278723
SENP5,-0.708194276752022,0.10424533569531788,1.39204762910593e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SENP6,-0.866249382558654,0.11142461813526178,9.740324514744131e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
SEPN1,0.960673536809659,0.21437380320307564,9.64075729339694e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SEPP1,-1.01182968147235,0.2827389901991037,0.00117269220876079,GSE278723_CA2,hippocampus_CA2,GSE278723
SEPSECS,-0.668430663159384,0.19295735902139674,0.00159337527993759,GSE278723_CA2,hippocampus_CA2,GSE278723
SERINC1,-0.796474282544435,0.16387077234859868,3.28843080959395e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SERINC2,1.59931812964675,0.33474119112686646,4.15975101564562e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SERPING1,0.646408415864223,0.23233311957720273,0.00915460583188124,GSE278723_CA2,hippocampus_CA2,GSE278723
SERPINI1,-0.683463730637017,0.27918251650028963,0.0202915692676615,GSE278723_CA2,hippocampus_CA2,GSE278723
SESTD1,-0.614752558129344,0.13576913576438793,8.45033821364318e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SET,-0.601699026944192,0.1790467737173289,0.00209654244703425,GSE278723_CA2,hippocampus_CA2,GSE278723
SETD1A,0.691655803132243,0.14826590243788923,5.73116338391237e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SETD1B,0.737246142720356,0.11855925479705197,6.92773018967714e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SETD3,-0.694626885172865,0.12587602432752595,5.03709969415992e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SETDB2,-0.725006271015047,0.13303979056064602,6.12817857078851e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SEZ6,0.694180422484843,0.23591350477413414,0.00615258096280305,GSE278723_CA2,hippocampus_CA2,GSE278723
SEZ6L2,0.631493497641398,0.2528232842652499,0.0180814011250367,GSE278723_CA2,hippocampus_CA2,GSE278723
SF3A2,0.780087330148678,0.12937342926054796,1.17930037963235e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SF3B5,1.25772796532178,0.13992040843418876,4.24977886718641e-10,GSE278723_CA2,hippocampus_CA2,GSE278723
SF3B6,-0.834773013906846,0.20861514199992803,3.6940991167117e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SFR1,-0.716467098521516,0.2140709539068002,0.00217360596007378,GSE278723_CA2,hippocampus_CA2,GSE278723
SFRP2,0.760570509398756,0.26784831528732556,0.00795059825843258,GSE278723_CA2,hippocampus_CA2,GSE278723
SFXN1,-0.582519122171231,0.11745116775868077,2.47828925649479e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SFXN5,1.1292430331625,0.2008950304552979,3.75965867001457e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SGCB,-0.765209679975873,0.20196619103921043,6.6326578856729e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SGCD,-0.708660388219409,0.30895383965760037,0.0288259170104745,GSE278723_CA2,hippocampus_CA2,GSE278723
SGCE,-0.634116659788684,0.13715201582378644,6.4473045582026e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SGK1,-0.84847752478435,0.21027184372024854,3.3651682842526e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SGK223,0.68916862368904,0.17935026821947284,5.724455213157e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SGK3,-0.909193781040818,0.15737627133409718,2.4119342557766e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SGMS2,-0.920659848570556,0.33453247016549537,0.0098550843159846,GSE278723_CA2,hippocampus_CA2,GSE278723
SGOL2,-0.839640086174655,0.21630740542686455,5.1414295046674e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SGSH,0.684028139957425,0.1389482085100213,2.75205967363549e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SGTA,0.704242865195008,0.10846343247495367,3.20923838803855e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SGTB,-0.914820523932237,0.17364550739370838,1.02755614310379e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SH2B2,0.863379959010349,0.22640402730804501,6.2002450615688e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SH2D3C,0.754059812950843,0.1586126913396493,4.44944709133413e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3BGRL2,-0.802929340143113,0.15702801229466598,1.59921753996487e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3BP2,0.704699643586067,0.22959553776641323,0.00446432779062011,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3GL1,0.79470576382116,0.1217331769283234,2.90776899379946e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3GL3,-0.629063269233092,0.17416356734786903,0.00107226181391765,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3PXD2B,0.632663633645629,0.3006183937648993,0.0436325861264903,GSE278723_CA2,hippocampus_CA2,GSE278723
SH3TC2,-0.710061657337348,0.270850531917507,0.0135004395992074,GSE278723_CA2,hippocampus_CA2,GSE278723
SHANK1,0.625868196900224,0.2044998228671236,0.00456592082497557,GSE278723_CA2,hippocampus_CA2,GSE278723
SHARPIN,1.09728402934912,0.15034738116247665,3.49403471163985e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SHC2,0.754174821839514,0.16163121841894604,5.71405917707527e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SHD,0.773247295113197,0.29665793525758793,0.0139940073710975,GSE278723_CA2,hippocampus_CA2,GSE278723
SHFM1,-0.847728623605791,0.1505724857859775,3.66483087126791e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SHISA4,1.42358130419964,0.1734363053897496,3.1144626772485102e-9,GSE278723_CA2,hippocampus_CA2,GSE278723
SHISA5,0.858101534767091,0.20133578549018374,1.787046527352e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SHOC2,-0.582990660660868,0.10177622894320494,2.77245112116914e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SHTN1,-0.977634532914328,0.29809666683052755,0.00259321871962192,GSE278723_CA2,hippocampus_CA2,GSE278723
SIAH1,-0.643243213771497,0.1368343547931545,5.1755544094563e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SIDT2,0.595272549703559,0.14464970354838116,2.6932472424784e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SIGLEC1,1.10521914637824,0.4764902284692888,0.0272068420688496,GSE278723_CA2,hippocampus_CA2,GSE278723
SIGMAR1,0.667434100602367,0.1557450343076443,1.6735906175879e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SIKE1,-0.91667696583937,0.1694039641116646,6.83633311170652e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SIM2,0.751607275947882,0.3358599807884308,0.032641278153199,GSE278723_CA2,hippocampus_CA2,GSE278723
SIMC1,0.705458569967738,0.19756024617368118,0.00119760407314456,GSE278723_CA2,hippocampus_CA2,GSE278723
SIN3B,0.586911300331659,0.1349021299548802,1.3933908017593e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SIPA1,0.852557625119295,0.19025008931675627,9.64223018413371e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SIPA1L3,0.767736255914042,0.180712988240571,1.8568339435497e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SIVA1,0.755150390423137,0.12949688888657745,2.06788750202838e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SIX5,0.87218881755314,0.23596030923672318,8.5325300263314e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SKA2,-0.738295316872729,0.22542047879061777,0.00262319347045711,GSE278723_CA2,hippocampus_CA2,GSE278723
SKIL,-0.748738403938471,0.19656470631627976,6.2741440110621e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SKIV2L2,-0.787846800080752,0.10359104109047997,1.52812321106523e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC10A3,0.714734283389297,0.22541333162324534,0.00344070017255919,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC10A7,-0.621121240326917,0.15270917542753346,3.0773609494225e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC12A2,-0.897829527653075,0.16712245644116938,7.63847228566759e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC12A4,0.82437521457916,0.1644903757227932,2.13671696819747e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC13A5,0.777220345696737,0.36247173042632996,0.0400595378724563,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC15A3,0.936749335376769,0.15485755743593282,1.11649247915265e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC16A10,-0.630518374015343,0.2801816255718122,0.0317481456754425,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC16A7,-1.4778919727316,0.30843934479498614,4.00033255447448e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC17A7,0.587977136998478,0.24971251683623533,0.025132196762912,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC19A1,0.625828977704683,0.19275723453507027,0.00282546669029417,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC19A2,-0.689454712530161,0.20358035849235312,0.00195707014433323,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC1A4,0.58112007838259,0.15590666040813836,7.8425676371287e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC1A6,0.783254533244732,0.29303823390353073,0.0119395679056933,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC22A15,-0.801875875833388,0.1561289771500151,1.49895064092284e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC22A17,0.761539812537475,0.18598286660677263,2.8521600914879e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC22A18,1.19775239901072,0.2655814271588487,8.8916104785484e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A1,0.936776605858531,0.14097436444394906,2.10094280920927e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A10,0.970115944542373,0.2799214254522731,0.00158687231721326,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A16,-0.607667024924636,0.12972993648950942,5.42837235136846e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A18,1.03871255752337,0.1849777927603426,3.82140363139569e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A22,1.03525070007264,0.2542663174620717,3.0418708549844e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A23,0.732760671657662,0.1796034031182186,2.9719865278998e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A28,1.00319941312827,0.19663786145406628,1.65267430929748e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A32,-0.950719205995147,0.13160048988349027,4.27209001227805e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A36,-0.698408596080943,0.23486740659887984,0.0056898030157205,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A39,0.910467862510667,0.1435911718009738,4.91328838581624e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A40,-0.846879759828897,0.18742645184005177,8.67950250262985e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A46,-1.04360587380079,0.18597307097461713,3.86229752368213e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A5,0.59907429037231,0.12306293976473756,3.21756850270927e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC25A6,1.06202111263435,0.1387043435098402,1.33209184654451e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC26A11,0.667390194585229,0.10754526367953329,7.1799697739436e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC26A2,-1.08678440102815,0.23552687446868298,6.61746987789317e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC27A1,0.65931097085283,0.13398738787320774,2.76940890745662e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC27A3,0.736595601061037,0.20968024378986605,0.00139876549711364,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC27A5,0.788221823316502,0.17803449357558995,1.1226363957469e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC29A2,0.82653986456666,0.21487765522619487,5.6623664689413e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC29A3,0.679364890248889,0.1966903696282982,0.0016370303680931,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC29A4,1.04892595516951,0.25690923797275145,2.9474282554099e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A10,0.597485843001378,0.27783576245906483,0.0395188673085266,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A13,-0.788490140412573,0.2836115149624228,0.00920117195786033,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A3,-1.05712724312324,0.3411719439021026,0.00414322788965129,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A4,0.624804681067909,0.2295736278588831,0.0106137189456138,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A4RG,1.0877081682327,0.22429180142686958,3.39166335134227e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC2A6,0.643944213141191,0.1263175472647436,1.67135610374471e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A1,-0.598771711509782,0.236866465956799,0.0168512999502606,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A4,-0.783785333532632,0.14041340391035761,4.20201493819451e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A5,-0.733705391554231,0.13961999535885955,1.0673153021396e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A6,-0.77505265661873,0.22349638043186043,0.00157768099950098,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A7,-0.942121112719972,0.15526422241008153,1.05889313082818e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC30A9,-0.607337284268876,0.1335606913418891,8.00015402333518e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC32A1,1.0668161227204,0.508196223727452,0.0441324597900627,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC33A1,-0.808564057002165,0.16336821797774426,2.55237538148178e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35A3,-0.998374539372519,0.25196101562645123,4.1158150035485e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35A4,0.877316494453221,0.23556564422298162,7.9081704432968e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35A5,-0.978346129407902,0.16850442834460766,2.22219984380753e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35B3,-1.12117395508496,0.19704967714097196,3.09185289740371e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35B4,-0.590806253962269,0.13414484607479604,1.1982227776887e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35D1,-0.757980223322656,0.12559642689193057,1.16172819095505e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35D2,-0.617341871265985,0.2562212923313116,0.0221808085873848,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35E3,-0.667996497929685,0.10923364453573906,9.26195185319502e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC35F5,-0.867545570624991,0.15645616660248413,4.66906012953246e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC36A4,-1.08555236467762,0.1877361687512828,2.37704010272348e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC37A3,-0.601569984209255,0.1217060849468381,2.60028427431456e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A10,0.600192127206863,0.14640674293231223,2.8142601868339e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A11,-1.06559517714858,0.2076725494960438,1.51984427488638e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A2,-1.01841577428785,0.19629492108216992,1.29150723053651e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A3,0.901503448726809,0.25475048359954466,0.00130531465972133,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A6,-0.831734701706121,0.15991668821151642,1.24498534158822e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC38A9,-0.946890407153829,0.1309132403534315,4.17246824744659e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC39A1,0.590338002907361,0.1632901317777289,0.00106258789349397,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC39A10,-0.672421451633774,0.1664611164943394,3.3246611758099e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC39A13,0.830721103186798,0.16098639055153457,1.39890682848779e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC39A3,0.722696762502293,0.12783323507185987,3.42880176525549e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC39A4,0.810212832796051,0.2960894841551869,0.0102391593774119,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC43A2,0.968535587804541,0.19123292217490973,1.83700216115925e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC44A1,-0.910418791662163,0.20373738750625714,9.99315097283684e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC44A2,0.849773949770597,0.1851671607475147,7.10415588453515e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC44A5,-0.732271575070093,0.24469631861764846,0.00542433285120658,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC46A3,-0.771175678782442,0.22681602660336941,0.00188912676364996,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC4A11,0.642899610667183,0.24898382763756394,0.0148298294246206,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC4A2,0.644262781497541,0.18292495846456167,0.00136526890884033,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC4A3,0.928782131132188,0.14814213955664884,5.99962955959248e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC52A2,0.799214912731565,0.16191827778905635,2.65187165620293e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC5A3,-1.3341937344921,0.3382502735002811,4.3257969590822e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC6A15,-1.15641164727267,0.21684236927359796,8.54517792719053e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC6A8,0.760624660710225,0.17834436350643199,1.7726779961e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC6A9,0.586897668091897,0.22308437056064817,0.0132060891180734,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC7A10,1.10506327641782,0.21978663164222836,2.04026967498917e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC7A14,-0.796369316017733,0.32809988979078625,0.0212919620540578,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC7A2,-0.584568543896565,0.24051886516492185,0.021134180989011202,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC7A4,0.665407514233994,0.2749496503040658,0.0216428465324011,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC8A2,0.742715312700251,0.22065845635947323,0.00206724902135678,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC9A1,0.668307572608414,0.167451458166392,3.8024732232087e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC9A3R1,0.672685651747769,0.13438098722795627,2.17285940046222e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC9A3R2,0.650912368894867,0.24686793061938545,0.0130226896822311,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC9A6,-0.596952464437382,0.286572717711242,0.0456807963371995,GSE278723_CA2,hippocampus_CA2,GSE278723
SLC9C2,-0.781072884415374,0.2983960197003926,0.0136307555246932,GSE278723_CA2,hippocampus_CA2,GSE278723
SLCO1A2,-0.922476818969869,0.4184281034066187,0.0351199986394806,GSE278723_CA2,hippocampus_CA2,GSE278723
SLCO1C1,-0.583491487026742,0.25942301737337914,0.0318328599053777,GSE278723_CA2,hippocampus_CA2,GSE278723
SLF1,-0.998112754635686,0.16404417422321957,1.01053379105879e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SLF2,-0.690478647712771,0.13452593075457867,1.51314218214753e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SLFN5,-0.598049399411962,0.2105851584917498,0.00794305562288458,GSE278723_CA2,hippocampus_CA2,GSE278723
SLIT1,0.676423092343239,0.2237170848195931,0.0050151545513137,GSE278723_CA2,hippocampus_CA2,GSE278723
SLITRK4,-0.86547227561445,0.35878547381115355,0.0220378874853518,GSE278723_CA2,hippocampus_CA2,GSE278723
SMAD2,-0.611223201748037,0.1097147702333009,4.33526184070083e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SMARCA4,0.770436874403069,0.1074164797025235,4.91980730338934e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SMARCAD1,-0.739629515309267,0.1018472255023437,3.85439922815032e-8,GSE278723_CA2,hippocampus_CA2,GSE278723
SMC2,-0.723701580690749,0.15621241579627645,6.27869233973274e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMC4,-0.756352077776664,0.1453078270450577,1.23043286091931e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMC5,-0.583840238932415,0.14524852497277727,3.5134533733336e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SMC6,-0.829451506036734,0.12496009743933711,2.14389263661211e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SMCHD1,-0.665467297099399,0.10688334675982737,6.77867813847509e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SMIM10L1,-0.75018971832211,0.18442407947748593,3.0739802382615e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SMIM13,-0.77150418894069706,0.1561912617413983,2.62504425735725e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMIM14,-0.746008741835142,0.11751641756319917,4.81200735834761e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SMIM15,-0.787962730584298,0.13747016328624972,2.74329272860997e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SMIM8,-0.680215138465123,0.22121746992461258,0.0044014158576467,GSE278723_CA2,hippocampus_CA2,GSE278723
SMN1,-0.762997835199854,0.23695400566888786,0.00302863721414026,GSE278723_CA2,hippocampus_CA2,GSE278723
SMNDC1,-0.733307959323445,0.14861984842180032,2.66548315766714e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMO,0.983693059427822,0.21680710766668435,8.23196646667555e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMOX,0.812173161820781,0.17530797282183697,6.27812371737426e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SMPD3,0.626635758144777,0.2226099851067965,0.00844814477460741,GSE278723_CA2,hippocampus_CA2,GSE278723
SMS,-0.651147499727407,0.1726523460481468,6.9547983813043e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SMTNL2,1.07957073102723,0.510897935936594,0.0428402207544364,GSE278723_CA2,hippocampus_CA2,GSE278723
SNAPC1,-0.976660144515889,0.1716767946445579,3.09939473669691e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
SNAPC2,0.681969854703595,0.16479509798349926,2.5258894465088e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SNAPC3,-0.888283853854061,0.17129005399669484,1.30018142719441e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SNAPC4,0.597653847663363,0.176537552826561,0.00196342240379617,GSE278723_CA2,hippocampus_CA2,GSE278723
SNCA,-0.681248831909346,0.1984574247691979,0.00173219603290572,GSE278723_CA2,hippocampus_CA2,GSE278723
SNCG,0.69150499609636,0.21473307736501204,0.00302647276977678,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRNP25,0.676673549633692,0.13090702939082124,1.36375089048356e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRNP27,-0.651531301473103,0.16253236489631445,3.621893323098e-4,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRNP48,-1.16040609751052,0.1822879715430159,4.57958316494509e-7,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRPA1,-0.653598680862675,0.21169955591075154,0.00426289731643331,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRPC,0.686897439680389,0.1427374348638809,3.77051195894202e-5,GSE278723_CA2,hippocampus_CA2,GSE278723
SNRPD1,-0.648704104605748,0.1094991379622404,1.58925722223765e-6,GSE278723_CA2,hippocampus_CA2,GSE278723
