SYMBOL,max_loo_p,min_loo_p
GAD1,9.97021131331356e-6,2.5100461785077905e-8
GAD2,4.3007817154762947e-5,1.7766093894742265e-8
GAREM2,4.6941483482638745e-7,5.203582078197134e-16
GFAP,2.0689168729755913e-8,3.672145772949638e-12
GJA1,1.0925973060634499e-4,6.368046428714941e-7
GLRB,2.8218758533748924e-4,5.474619982755023e-7
GNG3,0.8701480092801649,2.2738901266803273e-8
GOT1,1.947686104178363e-4,1.1962297847904995e-7
GPNMB,0.016912285629934402,8.592092530265468e-6
GPR22,2.080717450212163e-6,1.885367576278708e-10
GREM1,0.9439285346238472,2.506029437909863e-9
GYPC,8.250777298988006e-5,2.662193137456174e-11
HAP1,0.9765980699632738,2.806324044041946e-4
HCN1,3.5513820306408436e-5,2.576474530314483e-8
HMGCR,2.0396052048634548e-4,2.2108212035815034e-6
HPRT1,3.456255697803546e-8,2.8340924038428314e-12
HSD3B7,4.866912467924953e-4,9.767266049632839e-5
HSPB1,2.981812193815676e-7,2.8146881065895687e-20
HSPB7,1.0778377225357809e-6,7.532569436510394e-12
HSPG2,0.002799366115867364,1.5850187422399088e-4
HTR3B,1.140200772163183e-5,1.3791797775530966e-11
ICA1,6.254825182253952e-5,1.9635177328902283e-11
ID3,5.048746892361522e-6,7.614715195507235e-21
IGF1,0.015704144420968173,1.5431826438807476e-5
INHA,0.9732334402849685,1.9703860504099842e-7
ISYNA1,2.4545552950272446e-5,7.396217629411702e-10
ITFG1,1.8175358223603262e-8,4.365666788118198e-12
ITGA10,0.9208443595648506,2.12834732105227e-11
ITGAX,1.8908526825995748e-8,5.3635352984609385e-12
ITGB5,4.448488294747561e-6,1.1775594455678805e-7
JMJD6,1.5017401021072834e-7,3.695939335636472e-9
KANK2,6.543366166329028e-9,1.5757372701151037e-16
KCNS1,0.8535592291615173,1.421806457568838e-4
KIF1C,1.058855059830079e-4,9.063515319235147e-9
KIF5B,0.9235201487208939,1.4288396683939115e-7
KLF15,5.413937853513137e-9,1.3076236756143277e-11
KLHL6,6.665924090702123e-4,1.197072904586257e-5
LAMA5,8.597094835932911e-4,7.236213082624771e-5
LAMB1,0.005001085743255299,1.4965458519110788e-10
LATS2,2.2792058489811527e-6,4.616882894429663e-11
LCAT,3.982725201248551e-5,4.5876045415182e-7
LILRA2,2.8649816521950455e-6,2.7894597225946195e-9
LINC01094,4.876711200660644e-5,3.36403501687375e-8
LINC01561,0.8185841283672273,4.471303317622712e-9
LLGL2,4.4992076166003287e-4,9.593593338921252e-7
LRP4,6.452716026690137e-7,1.5532849462830262e-17
LRP5,3.9172406990989193e-4,2.0638263739990257e-6
LRRC37A2,0.9786075471902766,0.06284394717952553
LYRM9,3.0024723882730483e-9,1.523990335887579e-12
MAFF,7.861717787552255e-4,3.1023506746835405e-9
MAP10,8.176915245510365e-8,2.5677859329822405e-11
MAS1,5.114109076767015e-7,7.143010852945398e-14
MCF2,6.482092127088777e-7,6.249787478908012e-10
MCHR1,0.890937028056455,1.552479858388806e-8
MCM7,8.465491819603666e-4,9.662168468583242e-10
MDGA1,1.4722402380870389e-7,3.7279066431080616e-15
MDH1,1.5704809862448473e-6,5.893719861237275e-11
MDH1B,2.3994012151819225e-5,4.820735983504029e-11
MFAP4,0.012699871602420885,1.1071865555421469e-4
MKNK2,7.429082544241867e-4,4.573180738647465e-9
MLKL,0.9551020325437777,0.007644426509158607
MLLT11,0.0011840172771804558,3.999395268342593e-7
MRGPRF,0.0011272639911594103,1.3459392695183692e-9
MSC,0.9496252084975214,1.3830875023432782e-6
MST1,0.0019706043465124155,2.914692835840517e-5
MSX1,7.068651981024321e-4,7.706194383077493e-7
MT1F,0.008440582988603727,2.78018188525341e-16
NAP1L2,1.9206069674811214e-5,4.23109318524792e-8
NAP1L3,1.5141749950857994e-4,1.2898205325993748e-6
NAP1L5,4.505147352694848e-9,3.538363342340457e-13
NAPB,0.0016910722160613488,4.6226778062505807e-08
NCALD,1.9704395015950806e-5,1.395758117017664e-9
NEAT1,0.004294654705978264,1.4760282128944415e-9
NECAB1,1.3890834752052926e-5,1.492846201722478e-8
NEGR1,3.4065182166351406e-4,5.962182758973393e-7
NEK10,1.8349393933711274e-5,3.345956562209037e-10
NEUROD6,1.1477379920119927e-7,6.134304406510351e-15
NGEF,0.9903159369866837,1.474716066949604e-6
NIPAL2,1.8747820379737665e-7,1.831760361952092e-11
NOS2,0.9332677681677327,2.5701168875849517e-9
NPNT,1.005961116936503e-5,1.1650817489172582e-8
NRIP3,1.2654776196821622e-4,1.937791593408234e-6
NRN1,7.953337901794241e-7,4.87895976287649e-14
NUDT18,0.9949970633249718,8.706965002220139e-10
NUPR1,7.830552370776694e-8,2.2158912345011775e-10
NWD1,1.9202936853913566e-5,8.96546487868998e-7
OLFM3,4.4410299319496994e-5,8.784172704866294e-10
OPN3,2.1656681188247293e-5,2.956194032413097e-10
OTOGL,1.455331075762065e-4,2.4273772605057524e-10
PAK1,2.563603566394892e-5,5.759496439324889e-8
PAK3,7.060640115772499e-7,6.446948850167699e-9
PART1,0.9704036183724438,3.8667030313643713e-13
PARVG,0.002371677765087513,0.0015292881282156735
PCAT19,1.1882665138859732e-4,1.8095513262813915e-5
PCDH18,0.9060917733697107,6.345026817029155e-7
PCDH8,0.9260681000679031,7.273638944916266e-8
PCSK1,4.936239993742534e-7,4.59392823400149e-9
PCYOX1L,2.42594070993987e-10,1.0270822281816631e-15
PDE10A,9.537254059408096e-6,3.123088501523015e-7
PDE1A,4.502705454481017e-6,4.284001451690697e-11
PIDD1,5.953927344840799e-6,2.7617209918567312e-11
PIK3R5,4.9769923310311104e-9,1.675091942021313e-13
PLCXD3,1.1337072033048023e-4,1.80543292027819e-6
PLEKHA4,2.676546873645693e-5,2.698230901510002e-8
PLGLB1,0.9515216110428106,4.1519922963824664e-5
PLPP4,0.7903928272820767,7.593378725527189e-7
POU3F4,1.769913523059883e-4,1.613057263503426e-10
PPEF1,1.4855994339459736e-5,8.344936131346397e-19
PPM1E,4.9834642152034446e-5,8.241015756363427e-7
PPP1R1A,3.282501984867061e-7,1.1453010078315092e-16
PRELP,7.178371178820047e-12,6.735059906933257e-19
PRKX,3.590452038234558e-10,1.1187130277003672e-15
PRX,6.294670858474073e-7,1.9981823492335289e-10
PYGM,1.4529168004872378e-6,1.4604283500423142e-12
RAB3B,3.123010539618326e-6,9.239042315621472e-8
RAB3C,2.8424567207877787e-9,2.7135865857241616e-12
RAMP2-AS1,1.1428421742541707e-5,8.853748491378546e-8
RBM3,0.008561135279794995,2.5044411990174524e-6
RGS4,2.3186381939012906e-5,8.855281744777415e-11
RGS9BP,7.90303364771849e-6,9.2363049980056e-13
RNF152,0.8706776470254468,9.199000793499883e-8
RPH3A,2.7547759571513264e-5,1.6282520613600762e-14
RRAD,0.001134801071799291,6.368199182451501e-8
RTEL1,7.741955962306608e-5,2.8931013302217535e-6
RTKN2,2.7673343977271074e-6,1.5761985387006078e-10
RTN3,1.1485705374042035e-8,4.525007355706679e-12
RUNX3,0.002100522374749525,9.848934662222867e-9
RWDD2B,2.4144683285752145e-5,2.610292383830308e-8
RXRA,6.156165899615097e-7,2.293071330472404e-11
S100A9,0.9337396169883726,0.0018445983972231656
SAMD11,0.003075384857079735,1.6983603793219053e-5
SAMD4A,0.002382792212670162,1.7536537666996128e-12
SCG2,6.423351520370894e-9,5.921561213366006e-11
SCG5,7.115604537424577e-7,7.41672510256501e-9
SELPLG,2.8506724727457485e-4,2.2280487780597733e-8
SEMA3A,0.9974299749788967,6.64091062331227e-7
SERPINB8,1.2858431205893666e-4,2.2823789993906986e-9
SERPINI1,2.6528773802515955e-8,3.794797663103101e-9
SERTM1,9.881461117985261e-5,1.1342090336554253e-8
SIGLEC8,1.0479320615362675e-6,1.630186414985221e-9
SIPA1,1.794315031469337e-7,1.3914354910881902e-17
SIX5,2.8131205465850655e-5,8.954604057194855e-11
SLC16A6,0.006475871697547178,5.1386975730481827e-8
SLC17A6,5.803376174078532e-4,2.444712818380365e-9
SLC1A6,0.9254614761706792,5.23072269389733e-7
SLC27A2,1.068678505807349e-6,2.416109799720575e-9
SLC32A1,0.8386775398216031,3.2380615653959292e-6
SLC37A2,4.026657911715851e-4,1.3240113558092916e-7
SLC38A2,0.9577722669188751,1.3148668358472698e-9
SLC4A11,6.5402395557033144e-6,5.0214331356357556e-11
SLC5A3,0.9889467151025936,2.6182710719341574e-7
SLC6A12,5.540803399531299e-7,1.5930436802153857e-14
SLC6A7,0.8730195092262363,8.27223572067789e-6
SLC6A9,6.5176375297186415e-6,4.905800206578671e-9
SLC7A2,0.9665168315613798,7.777097132803818e-5
SLC7A4,0.9083633493442672,2.941785024266637e-4
SLCO4A1,9.028029180333048e-6,9.272157627635032e-8
SLFN5,3.4676760445237807e-4,5.653178025698313e-20
SMIM10L2B,0.9731751834271094,2.14902451619837e-8
SMO,3.456329584683138e-7,1.993459300604605e-18
SMOX,0.001336338337196107,3.46749442926907e-22
SMTN,1.3700083889191536e-7,1.9494371448288593e-10
SNCA,3.0664736667090684e-6,4.493148615920453e-10
SNX33,1.9503421961536366e-7,4.4658338050752497e-10
SORCS1,0.9776805967047876,5.320892867607241e-4
SOWAHB,0.0011469378343933025,1.0837923438238326e-12
SPN,0.001068764104661124,2.9958622855359396e-6
SST,0.5418261457376743,2.7380284407147852e-8
ST8SIA3,5.674292795630828e-4,3.1206429607732146e-5
STAT4,7.236932633408088e-5,9.49043181473129e-11
STEAP3,7.166132019023738e-5,5.905120969712135e-7
STXBP5L,1.715734980331468e-6,4.6176527106672655e-9
SV2B,4.2129837060024403e-4,3.838768545990107e-6
SVOP,0.0028892213679927023,1.326803488032901e-5
SYPL2,0.0023732650197785875,0.0017859001717212663
SYT16,1.1398507508810438e-4,3.1137693832105876e-9
SYT4,6.539146688432939e-5,1.858393207880884e-6
TAC1,1.9352289538601186e-10,1.1074995841363811e-15
TARBP1,0.004150514376900512,2.8438501371096492e-11
TBX18,0.9583549101342016,1.1674189481713098e-6
TBX3,3.4023903582368395e-5,2.1670462936284868e-7
TBX6,3.088777840353155e-5,3.884619831042467e-8
TCEA3,1.612689975461709e-6,8.280819884278096e-15
TCEAL5,4.027442328084607e-4,4.872599804912727e-10
TCEAL6,0.9547270600494918,1.717695160364513e-8
TCEAL7,1.3465264715847728e-6,2.8816462939717633e-22
TDRD6,0.9975344122422554,2.108986460002163e-6
TEAD2,7.492327711912672e-4,4.91584207343904e-6
TFAP2E,0.9582776744795712,3.374987741911832e-5
TGFB1,0.0019478401420223754,1.0996454503682409e-8
TLR5,0.9025817132950339,2.1334061357001758e-7
TMPRSS5,1.1752774323003418e-5,3.0938084943160297e-9
TNFRSF10D,0.582631161882188,9.963120614004686e-10
TNS3,6.0393596390720455e-5,2.5641154914803285e-12
TOB2,1.1900596720428127e-4,3.0958935546319943e-9
TRAM1L1,4.7043605929245465e-4,1.721398235180682e-12
TRIM36,1.0737560355064965e-4,1.4248778905354545e-7
TRIP10,7.21233336577334e-10,2.163643381648565e-15
TSPAN11,0.0012376913045645786,2.3508932920494007e-6
TUBB2A,4.92316765554511e-4,1.5532322757635657e-8
TUBB3,7.178420046521241e-5,2.828669444879695e-7
UBLCP1,2.9882529244469267e-7,1.6921770764428346e-17
VGF,0.533280322084261,4.3699030784226473e-13
VIM,1.3121487835143e-5,5.49687957867953e-9
VWA7,0.8745425533737352,0.4831526649451843
WFIKKN1,2.017100633573344e-5,8.463115423762953e-17
YWHAZ,2.4170073740229457e-7,2.0236869612620545e-10
ZBBX,0.0021342398545898308,2.8045270916743543e-9
ZBED6,0.9715679501406038,9.04320667472302e-8
ZDHHC23,4.744573554482115e-6,3.7056269375284627e-10
ZIC2,1.1863442055865763e-4,4.1696630986617694e-13
ZIC4,0.9840054626614163,0.007303797523166006
ZNF365,2.3171468256818756e-6,5.333363248755511e-18
ZNF441,5.679256958060289e-8,1.4651964526564578e-12
ZNF449,3.650880708660057e-7,3.627789227456632e-14
ZWILCH,2.5498878256614892e-6,1.201705081574627e-12
