SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
SIGLEC8,3,0.9204814117522404,0.13928109716695253,6.608803566853612,3.874383955087275e-11,0.6474954775777897,1.1934673459266911,0,0,1.1029777746014223e-10
TCEAL5,3,-0.6210590353254534,0.09408772146225486,-6.6008510533928,4.088041211252974e-11,-0.8054675807789091,-0.4366504898719976,0,0,1.1534116274606605e-10
PAK3,3,-0.7755813871749421,0.11758788605405797,-6.595759250390714,4.230850083045168e-11,-1.0060494088590954,-0.5451133654907888,0,0,1.1831403772055515e-10
SCG5,3,-0.7592362286986192,0.11521367439690942,-6.589810043580951,4.40389660879859e-11,-0.9850508810430861,-0.5334215763541522,0,0,1.2207292354213636e-10
SNCA,3,-0.613965790329498,0.09347720503198927,-6.568080315616946,5.096805017789924e-11,-0.7971777455676633,-0.4307538350913328,0,0,1.4005133788014053e-10
MCM7,3,0.7319763227859425,0.11245931957452934,6.508809812786082,7.574855153938696e-11,0.5115601066939847,0.9523925388779003,0,0,2.0634950246936446e-10
NCALD,4,-0.7806865845731779,0.1200981704290533,-6.500403642987718,8.010478458836263e-11,-1.0160746732232757,-0.5452984959230801,0,0,2.1635138401643241e-10
STXBP5L,3,-0.8288622373018378,0.12816999382195218,-6.466897692553959,1.0003532638711951e-10,-1.0800708090915854,-0.5776536655120903,0,0,2.66413881432286e-10
NPNT,3,0.6484144451312229,0.10027351185189762,6.46645792249623,1.0032674648874062e-10,0.4518819732981534,0.8449469169642925,0,0,2.66413881432286e-10
SERPINB8,3,-0.7897517319615285,0.12219691920996519,-6.462943068184358,1.0268593406408493e-10,-1.0292532926348108,-0.550250171288246,0,0,2.7040629303542365e-10
C2ORF80,3,-0.7778556898982714,0.12052070870335474,-6.454124758035209,1.0884611715049047e-10,-1.0140719383480896,-0.5416394414484531,0,0,2.8425928115334703e-10
CARTPT,3,-1.342888563599756,0.2083532377533134,-6.4452493183221495,1.1541053722300789e-10,-1.7512534056585614,-0.9345237215409508,0,0,2.9893221116779094e-10
FAM81A,3,-0.719597585669245,0.1118201492704228,-6.435312332923021,1.2321968745342804e-10,-0.9387610509851665,-0.5004341203533236,0,0,3.1498828536361523e-10
ZWILCH,3,-0.7703091815577265,0.11970913235572919,-6.434840570631369,1.2360299805407686e-10,-1.0049347695954942,-0.5356835935199589,0.021240991503321448,49.9919037054444,3.1498828536361523e-10
TOB2,3,0.6980160971490585,0.10861116629088155,6.426743409417384,1.3036659910638896e-10,0.48514212290004,0.9108900713980771,0,0,3.295667625409513e-10
MKNK2,3,0.710982438105245,0.1110383878385616,6.403032788434756,1.523204646711972e-10,0.49335119704027397,0.928613679170216,0,0,3.8201005425474857e-10
OLFM3,3,-1.131124050079881,0.17673863487779803,-6.39998181983227,1.5539545335929182e-10,-1.4775254091171397,-0.7847226910426222,0,0,3.8665325402784423e-10
SERTM1,3,-1.0018280874952794,0.15693314521277496,-6.383789008605983,1.727590818089061e-10,-1.3094114000929127,-0.6942447748976461,0,0,4.2649898321573694e-10
VIM,3,0.7616466680816928,0.11957801340309833,6.369454102855652,1.8970217606537988e-10,0.5272780684687722,0.9960152676946133,0,0,4.6469680338496154e-10
BEX1,3,-0.8464829093230753,0.13300856786228712,-6.364123175880647,1.9640847785109106e-10,-1.1071749119684098,-0.5857909066777409,0,0,4.754188782379085e-10
SLC17A6,3,-1.1437579091573413,0.17973472240524987,-6.363589037506608,1.9709305244414534e-10,-1.4960314918429354,-0.7914843264717473,0,0,4.754188782379085e-10
RWDD2B,3,-0.7192324867400417,0.11304376218135194,-6.36242524895981,1.985926959727972e-10,-0.9407941892924025,-0.4976707841876809,0,0,4.754188782379085e-10
ITGB5,3,0.7744938821015207,0.12210025620415377,6.343097927710761,2.2519018407053005e-10,0.5351817774382661,1.0138059867647753,0,0,5.350383320773496e-10
