SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
INPP5D,3,0.5869175860311684,0.08522787349803725,6.8864511332045,5.7201396876413495e-12,0.41987402349607966,0.7539611485662572,0,0,6.21376655698225e-11,6.65441309389478,2.8443275985016656e-11,1.1597991678430333e-10,up,1.738933378575394e-10,3.25481276283448e-10,7.206790176479093e-7,1.0661597433512719e-10,3,up,"[0.420, 0.754]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MDH1B,4,-0.7435460017965605,0.1079898940160701,-6.885329489127126,5.765393415160747e-12,-0.9552023047623552,-0.5318896988307656,0.00748621263533907,15.081963574788023,6.239815087330802e-11,-7.6222474584366,2.4929652850175675e-14,1.6183516939749764e-13,down,4.666028436484753e-13,1.1962815912770785e-12,1.0350386437544388e-5,1.0878424082089264e-13,4,down,"[-0.955, -0.532]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FBXL19-AS1,3,0.7656132007717971,0.11121981245733507,6.883784317344477,5.828309861171288e-12,0.5476263739881211,0.983600027555473,0.00375270764004546,9.60684848327093,6.284717949564479e-11,7.060318897358283,1.6612092200754977e-12,7.863763014158237e-12,up,2.9750516610245756e-12,6.8545377233189944e-12,0.00106906709006228,7.435055090436311e-13,3,up,"[0.548, 0.984]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CDK2AP2,4,0.6043398865176449,0.08780890680837934,6.88244403083691,5.8834284084363036e-12,0.4322375916513875,0.7764421813839024,0.01118765991359575,37.257412456933785,6.309698820899998e-11,8.85994590610034,8.005327426502084e-19,8.48050687504022e-17,up,2.8916493470397948e-18,1.415894413166564e-17,1.0755997264681116e-7,1.659417781878317e-10,4,up,"[0.432, 0.776]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
G3BP2,4,-0.5185430054297877,0.07534578993150345,-6.8821762423778825,5.894502137492667e-12,-0.666218040082255,-0.3708679707773204,0,0,6.309698820899998e-11,-6.73623052972872,1.6254832326373335e-11,6.82816811597897e-11,down,5.208397379118933e-10,9.191473834510127e-10,1.197308773266527e-7,7.53000637965791e-11,4,down,"[-0.666, -0.371]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RAPGEF1,4,0.3573487395282403,0.05193417716765,6.880801025780653,5.9516934352427364e-12,0.25555962271292393,0.4591378563435567,0,0,6.347751580206162e-11,6.6539515432715435,2.8532664789489023e-11,1.1625551138293764e-10,up,3.3621807571735053e-10,6.05729493906013e-10,1.901074120562674e-6,6.692953149904644e-11,4,up,"[0.256, 0.459]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HMGCR,4,-0.5416680326080717,0.07876644463197346,-6.876888186828149,6.117408682514024e-12,-0.696047427277008,-0.3872886379391355,0,0,6.500854951381749e-11,-6.73514689387267,1.6376440312586754e-11,6.873696737393413e-11,down,3.179453322790407e-10,5.745740354740766e-10,2.403428947764332e-7,4.984086451681309e-11,4,down,"[-0.696, -0.387]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COLGALT1,3,0.414188135519374,0.06031450671787998,6.867139566551237,6.550198067460922e-12,0.2959738746070301,0.5324023964317179,0.00294362635952184,26.487823046166422,6.935642935690569e-11,8.120579243551262,4.6396391464002e-16,4.073530023075356e-15,up,8.951707816595473e-15,2.8322933145711462e-14,1.5788523978374448e-5,6.344117664779725e-12,3,up,"[0.296, 0.532]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RPS6KA6,3,-0.6930942189638639,0.10096442528962948,-6.86473693061327,6.66138949483997e-12,-0.8909808562513227,-0.4952075816764051,0.01201340699436311,38.95477735698069,7.028005535383322e-11,-8.859336298840184,8.049220916475037e-19,8.48050687504022e-17,down,1.187848300390502e-19,7.124660664714402e-19,6.968408928406676e-8,6.191763331051274e-8,3,down,"[-0.891, -0.495]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PCDHA9,3,-0.5107756338429353,0.07446948439565458,-6.858858201960909,6.94130946044103e-12,-0.6567331412056858,-0.36481812648018486,0,0,7.297082669345355e-11,-6.540636719086854,6.125746737707599e-11,2.39515468608512e-10,down,1.9626138458064755e-10,3.6501879579901026e-10,7.424229233255877e-6,7.994982453912725e-11,3,down,"[-0.657, -0.365]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TMEM169,3,-0.5110644618129551,0.07465454611530653,-6.8457245861973135,7.608974342578412e-12,-0.6573846834811404,-0.3647442401447697,0,0,7.970400623850885e-11,-6.637354627913556,3.1936266631440765e-11,1.2921178141776227e-10,down,1.3080253780773966e-10,2.479921418164838e-10,1.9045495718514687e-6,1.4395476310319935e-9,3,down,"[-0.657, -0.365]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
UQCRC2,3,-0.3904202673683788,0.05706178487766111,-6.842061954518757,7.806131223912973e-12,-0.5022593106221669,-0.27858122411459074,0,0,8.147823088874288e-11,-6.480173757661594,9.161704846997332e-11,3.5083119764054365e-10,down,2.519157569504448e-10,4.6121655127069565e-10,5.787788011304304e-6,6.439360237080846e-11,3,down,"[-0.502, -0.279]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NEK10,3,-0.794004273506427,0.11619704075593834,-6.833257270072506,8.300789396510448e-12,-1.021746288498199,-0.5662622585146551,0,0,8.633409680838703e-11,-6.58536760032618,4.537612963009424e-11,1.8072796662121567e-10,down,1.9797521000468015e-10,3.6797293469184215e-10,1.834939393371127e-5,3.345956562209037e-10,3,down,"[-1.022, -0.566]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ERLEC1,4,-0.4510873475219538,0.0660302028062385,-6.8315305474017904,8.401339623950965e-12,-0.5805041669140568,-0.32167052812985075,0.00503663185527613,28.622082601393657,8.707112762207839e-11,-8.19234207046639,2.561912758134467e-16,2.3388703534889196e-15,down,7.672797872155431e-16,2.795567224724457e-15,8.115811702430638e-8,1.601430310773911e-13,4,down,"[-0.581, -0.322]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PPP2R2B,4,-0.3102039642283177,0.0454270979553768,-6.828610635287162,8.57409340621513e-12,-0.39923944014302937,-0.22116848831360603,0,0,8.854864774798935e-11,-6.7941591378180854,1.0894607495986354e-11,4.658010439104293e-11,down,2.9509107019947726e-10,5.345905552162241e-10,5.525054462901181e-7,2.3255769297784487e-10,4,down,"[-0.399, -0.221]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CACNA2D1,4,-0.5355895190567601,0.07847663021325134,-6.824828201737974,8.803059867945532e-12,-0.6894008879028006,-0.3817781502107197,0,0,9.059429681643596e-11,-6.724780130825193,1.758577843242147e-11,7.359501961802148e-11,down,6.531140216481675e-10,1.140228229460759e-9,8.397340078215773e-8,1.9425119221933414e-10,4,down,"[-0.689, -0.382]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FAXC,3,-0.7667823567895887,0.11237678104224884,-6.823316611118373,8.896228815397552e-12,-0.98703680033094,-0.5465279132482375,0,0,9.1233003900563e-11,-6.657969197538245,2.776369408228417e-11,1.1333973327155643e-10,down,2.4022967287768363e-10,4.420286264430653e-10,6.17283202204233e-7,2.6625831786363725e-10,3,down,"[-0.987, -0.547]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NLGN1,3,-0.5457591451063826,0.0800373706511869,-6.818804024495891,9.180152924628838e-12,-0.702629508999992,-0.3888887812127731,0,0,9.381668476632883e-11,-6.273204830527747,3.5369110964100674e-10,1.2634834988848155e-9,down,1.904937549866168e-10,3.5451661381709843e-10,5.893685123731382e-4,1.555061835995686e-10,3,down,"[-0.703, -0.389]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RND2,4,0.5677597986734216,0.08338838339946149,6.808619804435352,9.853951025977449e-12,0.40432157048145945,0.7311980268653838,0.00890829692000482,31.832567006966983,1.0035291096941616e-10,8.36604085859014,5.958654194187189e-17,2.0390703913993226e-15,up,5.570910991693582e-16,2.076173054464711e-15,2.447506486248521e-7,5.552064569688354e-12,4,up,"[0.404, 0.731]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SIRT2,3,0.3739185358258881,0.05494266579516101,6.805613277301524,1.0061966958330896e-11,0.26623288965275177,0.4816041819990244,0,0,1.0211677885392568e-10,6.50268371694294,7.889957173678949e-11,3.0437432510929205e-10,up,1.740737082154847e-10,3.2561108813521475e-10,7.485010278629699e-5,2.9142215335523417e-10,3,up,"[0.266, 0.482]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
THOC7,3,-0.3531072995199612,0.05189170534644937,-6.804696379941234,1.012625704760867e-11,-0.45481317309536656,-0.2514014259445559,0,0,1.0241486869184906e-10,-6.622566835606058,3.530143566730364e-11,1.4212633265175978e-10,down,2.8703755747555816e-10,5.209660619281015e-10,6.723079206653789e-6,9.40041508197069e-10,3,down,"[-0.455, -0.251]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SCYL3,3,-0.4787838423007951,0.07040286253183407,-6.800630330681559,1.0416238922186469e-11,-0.6167709172717143,-0.34079676732987596,0,0,1.049856658377076e-10,-6.654206243206145,2.8483302943974057e-11,1.16084721067796e-10,down,1.531072727648576e-10,2.8841594798929177e-10,2.205888774869238e-5,6.11639585913075e-10,3,down,"[-0.617, -0.341]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NECAP1,4,-0.6004822125507493,0.08831170246457881,-6.799576905355192,1.049268413543103e-11,-0.7735699687947408,-0.4273944563067577,0,0,1.0523566845386927e-10,-6.44169963395361,1.1814291656571574e-10,4.465945449719287e-10,down,1.1608972951078456e-9,1.981904404278994e-9,6.434866595301151e-6,1.5592075966726646e-10,4,down,"[-0.774, -0.427]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STAT4,3,-1.0518699015540829,0.15470571491501847,-6.799166418201722,1.0522621038565909e-11,-1.35508753099004,-0.7486522721181257,0,0,1.0523566845386927e-10,-6.346534786925128,2.2021876892922648e-10,8.039474122934221e-10,down,3.5657395965219035e-10,6.408280782229622e-10,7.236932633408088e-5,9.49043181473129e-11,3,down,"[-1.355, -0.749]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PCSK1,3,-1.3912464594238916,0.2046308780553902,-6.7988099970294025,1.0548682756712432e-11,-1.792315610537264,-0.9901773083105192,0,0,1.0523566845386927e-10,-6.7995847580125455,1.0492112253811552e-11,4.4958369434922656e-11,down,1.8964929403969136e-10,3.5316912978946964e-10,4.936239993742534e-7,4.593928234001491e-9,3,down,"[-1.792, -0.990]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PHF2,3,0.3494984535617998,0.05142805605069861,6.795871366735281,1.0765980704239052e-11,0.24870131590752337,0.4502955912160763,0,0,1.0703939459502759e-10,6.112185204466366,9.827603415567275e-10,3.2978760829171162e-9,up,4.3071941130968654e-10,7.679635461223773e-10,0.00108940246719346,1.4430253916503484e-10,3,up,"[0.249, 0.450]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TWNK,3,0.4639947385707343,0.0683271913345923,6.790777280725511,1.1153099324002098e-11,0.33007590439015616,0.5979135727513125,0,0,1.1051364972060189e-10,6.510245792963571,7.502793663859443e-11,2.9030040099394606e-10,up,3.2853657230082227e-10,5.92983240958961e-10,1.8688130208112784e-6,1.2139113907311832e-10,3,up,"[0.330, 0.598]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
UHRF1,3,0.7408775635299326,0.10914935847220984,6.787740889183193,1.1390297847558508e-11,0.5269487519887496,0.9548063750711157,0,0,1.1248398514104076e-10,6.6579561241836815,2.7766163092243033e-11,1.1333973327155643e-10,up,1.7849978641503976e-10,3.3325262479650646e-10,4.854929949102489e-6,1.1073393972829268e-10,3,up,"[0.527, 0.955]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CLDN15,3,0.8606854038369364,0.1268156521759993,6.7869020035669285,1.1456696978045799e-11,0.6121312928960192,1.1092395147778535,0,0,1.1276004106244407e-10,6.631195899880564,3.329779598421327e-11,1.3437177349426438e-10,up,1.810516225770591e-10,3.378017869074519e-10,3.3580748570020823e-6,1.354609322401245e-10,3,up,"[0.612, 1.109]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZFHX3,5,0.4445989642335984,0.06554353360434269,6.783262051714295,1.1749223699955643e-11,0.316135998949596,0.5730619295176008,0,0,1.1525241843468193e-10,6.643397503917251,3.065336685994853e-11,1.2427923802578714e-10,up,1.7996682907484623e-9,3.005937982212551e-9,5.628722334782891e-7,6.555747950969493e-11,5,up,"[0.316, 0.573]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PDHX,3,-0.31142616551636015,0.04598832630762871,-6.771852566086965,1.2714367420764888e-11,-0.4015616287885883,-0.221290702244132,0,0,1.2416377913176822e-10,-6.567549024626713,5.115017459877458e-11,2.0274140125030303e-10,down,3.145204594733704e-10,5.694373503922192e-10,3.0547940511958083e-6,2.4078483640600076e-10,3,down,"[-0.402, -0.221]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAMB1,3,-0.8772282360344288,0.129546444579752,-6.771534632850424,1.2742344875097935e-11,-1.131134601735957,-0.6233218703329008,0,0,1.2416377913176822e-10,-6.245655123147544,4.220274488976727e-10,1.4908640712871343e-9,down,2.6573790020821646e-10,4.850088744932788e-10,0.00500108574325529,1.4965458519110788e-10,3,down,"[-1.131, -0.623]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RGS4,4,-1.192690383497791,0.17619727708445132,-6.769062514661534,1.2961953095210171e-11,-1.5380307007573402,-0.847350066238242,0,0,1.258854583716935e-10,-6.350326224966951,2.1485879850041238e-10,7.849796731529826e-10,down,1.119910355338567e-9,1.9130443053046116e-9,2.3186381939012906e-5,8.855281744777415e-11,4,down,"[-1.538, -0.847]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PLEKHB2,3,-0.3795267475904454,0.05609616633213683,-6.765645005816006,1.327165956678951e-11,-0.489473213272202,-0.26958028190868893,0,0,1.284679125722562e-10,-6.463425750961596,1.0235877117258506e-10,3.898584071553783e-10,down,2.1969318534890482e-10,4.0653634866141187e-10,2.0780119888545e-5,8.740987197240674e-9,3,down,"[-0.489, -0.270]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FECH,3,-0.4105013191714397,0.06069397881341929,-6.763460349722185,1.3473425972545759e-11,-0.5294593317241786,-0.29154330661870087,0,0,1.2999196834696288e-10,-6.607503898339508,3.9085389568317514e-11,1.5675372416120756e-10,down,2.0984920198228442e-10,3.8881093456351246e-10,1.0819300788121728e-4,2.4877847962125932e-9,3,down,"[-0.529, -0.292]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PRX,4,0.7713616917615478,0.1143024907540412,6.74842417407493,1.4945947234042476e-11,0.5473329265404046,0.995390456982691,0,0,1.4372610897523468e-10,6.67438738709326,2.4826702953036785e-11,1.0190123167852135e-10,up,6.166025531351432e-10,1.0809894132369247e-9,6.294670858474073e-7,1.9981823492335286e-10,4,up,"[0.547, 0.995]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BEX2,3,-0.6556794660013465,0.09722170887891876,-6.744167260194312,1.5390716158969597e-11,-0.8462305139194652,-0.4651284180832278,0,0,1.4751951141914323e-10,-6.566313379229247,5.1576214565440527e-11,2.0417057977123995e-10,down,2.5702774775811487e-10,4.696961895168542e-10,5.235611552947995e-5,1.8678350778054682e-10,3,down,"[-0.846, -0.465]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
EMB,3,-0.8009640663072827,0.11880448355876191,-6.741867329536579,1.56363832715074e-11,-1.033816575284337,-0.5681115573302283,0,0,1.493860330141081e-10,-6.265690062641035,3.711779585808811e-10,1.3220141407381635e-9,down,2.413917120620194e-10,4.43762767078555e-10,4.33692048043661e-4,5.760225843294257e-11,3,down,"[-1.034, -0.568]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZBTB40,4,0.3947741629655364,0.0585688280663396,6.740345948503264,1.580099560030043e-11,0.27998136933879214,0.5095669565922807,0.00376012021923137,27.208188301140964,1.5046857173922454e-10,7.778438133221035,7.342539378680309e-15,5.225568988213696e-14,up,5.329443875359924e-15,1.7291215582334798e-14,7.058349626244093e-6,5.6266533812105765e-16,4,up,"[0.280, 0.510]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAPK10,3,-0.4174040560003648,0.06197013240216918,-6.735568245869267,1.6329049774220213e-11,-0.538863283625795,-0.29594482837493463,0,0,1.5499386080190255e-10,-6.652384417991302,2.8838227494268603e-11,1.1737783380791707e-10,down,2.3149683975023575e-10,4.2703159181600087e-10,1.0271549212976848e-6,6.613675892135428e-8,3,down,"[-0.539, -0.296]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATL1,3,-0.5586069834441113,0.08295378547154462,-6.733954095870989,1.6511328880920877e-11,-0.7211934153496007,-0.3960205515386218,0,0,1.56218476154003e-10,-6.697563668098222,2.119229084452945e-11,8.75831940468454e-11,down,3.9266250281002977e-10,7.018154300681398e-10,3.9009717913543873e-7,3.157861174180193e-9,3,down,"[-0.721, -0.396]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FYCO1,3,0.5226029278523527,0.07762004878530006,6.732834313179729,1.6638950267574234e-11,0.3704704277549226,0.6747354279497828,0,0,1.5691974641413256e-10,6.392500742948057,1.6319443401202495e-10,6.055903878033091e-10,up,4.668169675633738e-10,8.287979212248032e-10,5.2750722527577734e-5,3.054699051092388e-10,3,up,"[0.370, 0.675]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COL6A2,3,0.769398290342571,0.11428653766404498,6.732186538053003,1.6713217553172167e-11,0.5454007926032625,0.9933957880818796,0,0,1.57114958600814e-10,6.497863895520767,8.146845561297096e-11,3.1405132963487167e-10,up,3.8038463500390915e-10,6.811160772078546e-10,9.452175339188928e-7,1.872886131872874e-10,3,up,"[0.545, 0.993]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZBTB47,3,0.532432854339304,0.07912013016230703,6.729423387538308,1.7033674409392972e-11,0.37736024876906105,0.6875054599095469,0,0,1.5961586914616483e-10,6.473199679462637,9.594901759403091e-11,3.664298386832535e-10,up,4.927351499886027e-10,8.721739257191138e-10,4.541950787092439e-6,2.573725257746107e-10,3,up,"[0.377, 0.688]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RMND1,4,-0.39924183283120024,0.05936237567115773,-6.725502952287993,1.7498694419159135e-11,-0.5155899511834061,-0.28289371447899436,0.00373401338902892,26.148030244748895,1.634511806732285e-10,-8.053777993767588,8.027677176038664e-16,6.8067194239244635e-15,down,5.5302322634176155e-15,1.7903058751218397e-14,2.5705423283113857e-5,5.699549735852834e-14,4,down,"[-0.516, -0.283]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATP2B1-AS1,3,-0.7157158233986171,0.106509824285042,-6.719716497543134,1.820784682241147e-11,-0.924471242996989,-0.5069604038002451,0.00267806039850684,7.225015334753381,1.692564403236123e-10,-6.705682722858931,2.0046686738110148e-11,8.322363852698393e-11,down,1.8606242009121143e-11,3.8869022658655495e-11,6.737383966469627e-5,1.2514059360219182e-10,3,down,"[-0.924, -0.507]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CDKN2C,4,0.5406052193659375,0.08045581085876703,6.719281225254464,1.8262314864441327e-11,0.3829147277357875,0.6982957109960874,0,0,1.692564403236123e-10,6.71507831668295,1.8796523786056597e-11,7.828370603525119e-11,up,8.126504774432191e-10,1.408690218877637e-9,2.261902633489105e-7,3.0029532778493865e-10,4,up,"[0.383, 0.698]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SUCLA2,4,-0.4320448027800914,0.06430162411522064,-6.7190340636796355,1.829331455253498e-11,-0.5580736701933561,-0.3060159353668267,0.0014823109283516201,8.128067226863637,1.692564403236123e-10,-6.946608053135887,3.7417336729970974e-12,1.692627013723346e-11,down,2.8925650299452297e-11,5.920372109441283e-11,1.2517848775720432e-6,1.0077694830992538e-10,4,down,"[-0.558, -0.306]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZNF768,4,0.4777007616059234,0.07112616375470568,6.716245280054471,1.8646681916285563e-11,0.3382960422882021,0.6171054809236447,0.00675516116591477,33.63825272530632,1.7166708929933524e-10,8.536568767456027,1.3826640425960675e-17,8.872378772098963e-16,up,8.442942094788408e-16,3.045897806151833e-15,2.5605230726951618e-6,8.45755110484475e-14,4,up,"[0.338, 0.617]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NUP188,3,0.30358384094174384,0.04520730085381323,6.715371968864994,1.8758707256520248e-11,0.2149791594300031,0.39218852245348457,0,0,1.7166708929933524e-10,6.331421373303767,2.4291294847591657e-10,8.829234511853073e-10,up,6.05513388858018e-10,1.0621834745936403e-9,2.848433331082576e-5,1.5760673861734263e-10,3,up,"[0.215, 0.392]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MDGA1,4,0.7118345206562355,0.10600434678218104,6.71514463570934,1.8787976701359225e-11,0.5040698187584663,0.9195992225540048,0.01996396197626915,47.48725356435561,1.7166708929933524e-10,9.804446525499996,1.0773599646413257e-22,9.881925840383639e-20,up,9.021879831996683e-22,7.309716449515547e-21,2.1176106293365103e-5,2.3072636728681647e-18,4,up,"[0.504, 0.920]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CACFD1,4,0.5341243897860939,0.0796179908345408,6.708589154128389,1.965150926739075e-11,0.37807599522895385,0.6901727843432339,0.00260499416983318,9.356209821052529,1.7899961702253747e-10,7.134253591654794,9.731377436637017e-13,4.743400074069427e-12,up,2.3355410766357567e-11,4.8138734910559896e-11,7.159268366186295e-7,1.7572208220565207e-9,4,up,"[0.378, 0.690]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ARMCX5,3,-0.5672621768621324,0.08465924629747765,-6.700534220076485,2.076589620345702e-11,-0.7331912505634945,-0.4013331031607703,0.0032283060027488,12.778686027052146,1.8856462403944095e-10,-7.282284220019321,3.2821466392496965e-13,1.7208645778688809e-12,down,1.4584692473381753e-12,3.5265377596396276e-12,4.36889098165997e-6,1.6264565764092067e-8,3,down,"[-0.733, -0.401]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COPS4,3,-0.4515366713638376,0.06742879203904396,-6.69649652187718,2.1347552811491473e-11,-0.583694675281405,-0.31937866744627036,0,0,1.9324806295093974e-10,-6.3686591416808085,1.9068785203963187e-10,7.011165291015786e-10,down,5.02183825498643e-10,8.870550721196024e-10,1.0247320855383648e-4,9.151269945418795e-10,3,down,"[-0.584, -0.319]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ABRACL,3,-0.6323175565593301,0.09445639526074366,-6.694279988282837,2.1673609521639078e-11,-0.8174486893798675,-0.4471864237387927,0,0,1.9488331138963312e-10,-6.407934399358927,1.475043455968149e-10,5.498530387021597e-10,down,5.364699085069631e-10,9.45024769760314e-10,5.132597504874171e-5,8.433861556241807e-10,3,down,"[-0.817, -0.447]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COBL,3,0.5038246136050202,0.07526467557996666,6.694038202153948,2.1709470335572815e-11,0.35630856016019424,0.6513406670498461,0.0023659670029358,13.537669704619653,1.9488331138963312e-10,7.018726445202078,2.2389965526167835e-12,1.0437271523155008e-11,up,3.113389088585325e-12,7.162015840643732e-12,7.789834254387042e-5,2.2570229891549018e-12,3,up,"[0.356, 0.651]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FLT3LG,4,0.6209506518449676,0.09276342830648134,6.693916591713354,2.1727529091172872e-11,0.4391376732818008,0.8027636304081344,0.01037278661246733,30.106596269932645,1.9488331138963312e-10,7.966533862752696,1.6318678625597852e-15,1.3029040235993208e-14,up,1.333611165133767e-15,4.6788056786331786e-15,1.757904527621038e-6,3.290680857568583e-9,4,up,"[0.439, 0.803]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AUP1,3,0.3289200171932697,0.04917065268529174,6.689356338189476,2.2415431256471237e-11,0.23254730883377017,0.4252927255527692,2.1633183008415712e-4,2.846699849695587,2.0044042644887236e-10,6.679728986579609,2.3938452540652814e-11,9.838489469330506e-11,up,1.189365411608877e-10,2.2652004884732707e-10,1.0205859950330226e-4,1.0559242239123524e-8,3,up,"[0.233, 0.425]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FRRS1L,3,-0.5984471700648688,0.08954789233722016,-6.6829844281675745,2.3412446214628133e-11,-0.7739578139372906,-0.42293652619244704,0,0,2.0808698408334643e-10,-6.261303385629084,3.817729515332979e-10,1.3563421356251343e-9,down,3.3113237059992435e-10,5.97300887435165e-10,3.412086891270934e-4,7.017361238094034e-10,3,down,"[-0.774, -0.423]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RPH3A,4,-1.037486211588476,0.1553217086704486,-6.679595662894401,2.3960239465783903e-11,-1.3419111665997778,-0.7330612565771741,0.02226581325815488,22.5949279434785,2.1231233339318488e-10,-7.681164895877715,1.576483973840149e-14,1.0669320574691603e-13,down,1.8774074715297085e-13,5.051776251373059e-13,2.7547759571513264e-5,1.6282520613600762e-14,4,down,"[-1.342, -0.733]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTOGL,3,-0.7836503435068153,0.11733492497671678,-6.678747556725485,2.4099286871296844e-11,-1.0136225705898894,-0.5536781164237412,0,0,2.1290123010094466e-10,-6.267933213785902,3.6587163046533177e-10,1.3043064320635386e-9,down,5.636573142096134e-10,9.911312365568324e-10,1.455331075762065e-4,2.4273772605057524e-10,3,down,"[-1.014, -0.554]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RAPGEF3,4,0.5133596046364387,0.07687781511395274,6.677603985954953,2.4288027161550124e-11,0.3626818558029623,0.6640373534699151,0,0,2.1392427526974927e-10,6.548035584948678,5.829883010128124e-11,2.2898077021896178e-10,up,1.2296431985131444e-9,2.0980474120064296e-9,1.4449656911966477e-6,2.2137590126384019e-10,4,up,"[0.363, 0.664]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
