SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
YWHAZ,3,-0.6867220137290203,0.09270419575472127,-7.407669179785173,1.285384567824937e-13,-0.868418898624025,-0.5050251288340156,0.00396406817340446,14.643234997062825,7.003129714356553e-13,-7.989689103340897,1.3527947093024718e-15,6.515544755569214e-15,down,5.731068495990355e-15,3.2927593540599136e-14,2.4170073740229457e-7,2.0236869612620542e-10,3,down,"[-0.868, -0.505]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALOX15B,3,1.2504777599643488,0.16891446448141992,7.403023558718961,1.3311812165079873e-13,0.9194114931128956,1.581544026815802,0,0,7.129716346042779e-13,7.408679424468634,1.2756324305899757e-13,5.022733905951125e-13,up,3.1868822214991038e-12,1.007054781993717e-11,5.577782142582045e-9,1.538108040727125e-10,3,up,"[0.919, 1.582]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TNS3,3,0.7988380143015155,0.10801936395885024,7.395322329483733,1.4106566135670252e-13,0.5871239513092451,1.010552077293786,0,0,7.429458164786333e-13,6.857357961268735,7.014571046544372e-12,2.365053193269689e-11,up,4.597298107304224e-12,1.3705152848189948e-11,6.0393596390720455e-5,2.5641154914803285e-12,3,up,"[0.587, 1.011]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TRAM1L1,3,-0.778958328602959,0.1053655442011886,-7.392913257445804,1.436461928873987e-13,-0.9854710004487516,-0.5724456567571663,0,0,7.441343762691474e-13,-6.646828138998701,2.994763587689598e-11,9.593965343925222e-11,down,4.926373529077164e-12,1.4548916216713866e-11,4.7043605929245465e-4,1.721398235180682e-12,3,down,"[-0.985, -0.572]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ITFG1,4,-0.6324748409528936,0.0856747558052059,-7.382277720066315,1.5560418302071718e-13,-0.8003942767153611,-0.46455540519042615,0,0,7.930793844281712e-13,-7.207421027843497,5.702148913405462e-13,2.1112987072069635e-12,down,1.8093856059044645e-11,4.7647154288817565e-11,1.8175358223603265e-8,4.365666788118198e-12,4,down,"[-0.800, -0.465]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HPRT1,4,-0.7788385932641633,0.10569949944501544,-7.368422720576011,1.7265857061595694e-13,-0.9860058053603048,-0.5716713811680216,0,0,8.66033465311784e-13,-7.079522932051981,1.4465156254684785e-12,5.173333900333387e-12,down,1.832880149301431e-11,4.7866952659442333e-11,3.456255697803546e-8,2.8340924038428314e-12,4,down,"[-0.986, -0.572]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ADAM33,4,0.8419531791290962,0.11436851660756672,7.361756575177891,1.8150573834891757e-13,0.6177950056129944,1.066111352645198,0,0,8.961845830977806e-13,7.27255913052053,3.527400927350713e-13,1.3314552631898246e-12,up,9.50262067363426e-12,2.6340597656740582e-11,2.5343786485675133e-8,6.0266314785053755e-12,4,up,"[0.618, 1.066]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RXRA,3,0.67292905217392,0.09158241798544052,7.347797393609983,2.014996140467801e-13,0.49343081130536326,0.8524272930424767,0,0,9.673659060136513e-13,7.185813570302896,6.680815422022409e-13,2.4507959146623197e-12,up,5.615209215610346e-12,1.6278955157182287e-11,6.156165899615097e-7,2.2930713304724038e-11,3,up,"[0.493, 0.852]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GABRA4,3,-0.8110293462718404,0.11038263297553053,-7.347436135643081,2.020447778382943e-13,-1.0273753314225835,-0.5946833611210973,0,0,9.673659060136513e-13,-7.070563842489958,1.5430542289894446e-12,5.494910631286251e-12,down,5.070587860870872e-12,1.4836164481807367e-11,3.9337966381026244e-7,2.396871683745752e-12,3,down,"[-1.027, -0.595]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ICA1,3,-0.7919017430361944,0.10788609155917324,-7.34016527609449,2.1333025245457138e-13,-1.0033545969249646,-0.5804488891474242,0,0,1.006154623517083e-12,-7.225860840874348,4.979374384220681e-13,1.8504377037777753e-12,down,2.885498526983729e-12,9.210278126533922e-12,6.254825182253952e-5,1.9635177328902283e-11,3,down,"[-1.003, -0.580]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COL25A1,4,-0.8530639470218865,0.11672679410724668,-7.308210197549889,2.707240703273485e-13,-1.081844259502912,-0.6242836345408608,0,0,1.258070679756502e-12,-7.075760413175273,1.4863146158663413e-12,5.307352699144014e-12,down,1.3989664625466822e-11,3.7784051467072784e-11,2.9843910375612844e-6,9.129213017600676e-12,4,down,"[-1.082, -0.624]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CSF1,3,0.7279482530879414,0.09967997946631796,7.302853160537783,2.817285986488331e-13,0.5325790833542661,0.9233174228216168,0,0,1.2902353213482788e-12,7.100180083687701,1.2459443003136058e-12,4.471778855274196e-12,up,7.81779007313654e-12,2.1862138611603062e-11,2.4212861179935114e-7,8.304775553534937e-12,3,up,"[0.533, 0.923]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAP10,3,-0.7353787963378754,0.10149925600159482,-7.245164401267342,4.319149749291129e-13,-0.934313682558612,-0.5364439101171387,0,0,1.9497876011085668e-12,-7.086749269596536,1.3729880449589001e-12,4.917413694189735e-12,down,1.2920255687049374e-11,3.550261562702263e-11,8.176915245510366e-8,2.5677859329822405e-11,3,down,"[-0.934, -0.536]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PIDD1,3,0.7482116444311618,0.10382209992208624,7.206670304228681,5.733660166354744e-13,0.5447240677845541,0.9516992210777696,0,0,2.5518825529128152e-12,6.934789525387843,4.0682640219381415e-12,1.4011715369143176e-11,up,1.669785987188724e-11,4.471630270776583e-11,5.953927344840799e-6,2.7617209918567312e-11,3,up,"[0.545, 0.952]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ABCC12,3,-1.0288860925108485,0.14286331572717612,-7.2018914531963985,5.938295994189457e-13,-1.308893046048088,-0.7488791389736085,0,0,2.6062521307831506e-12,-6.735829974410432,1.6299680141966237e-11,5.3398126581380406e-11,down,2.0887154827221536e-11,5.366130833660167e-11,6.268511208737967e-5,2.477822088376536e-11,3,down,"[-1.309, -0.749]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SNX33,3,0.6020751112766085,0.08379751513038357,7.184880247819022,6.726611895787896e-13,0.4378349996271065,0.7663152229261105,0,0,2.9117936425602396e-12,7.108439478798423,1.173623412252097e-12,4.221534589184397e-12,up,1.9968317330862743e-11,5.1721215381578915e-11,1.950342196153637e-7,4.465833805075249e-10,3,up,"[0.438, 0.766]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HSPB7,3,0.8787884982191716,0.12284037545513884,7.153905993555873,8.434283688521239e-13,0.6380257864797214,1.1195512099586218,0,0,3.6016670886117722e-12,6.782535319509569,1.1808498024590872e-11,3.907765100451084e-11,up,2.7729168391104434e-11,7.009933769271202e-11,1.0778377225357809e-6,7.532569436510394e-12,3,up,"[0.638, 1.120]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SMTN,3,0.8901638868718712,0.12477991558124568,7.133871526722384,9.758442024591837e-13,0.6455997463386813,1.134728027405061,0,0,4.1115569063613595e-12,7.15234341201007,8.530882143190148e-13,3.1057583295132224e-12,up,1.3075848230598892e-11,3.5620414145424564e-11,1.3700083889191536e-7,1.949437144828859e-10,3,up,"[0.646, 1.135]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MDH1,3,-0.8874032919254118,0.1251124911057459,-7.092843281134677,1.3138421637795125e-12,-1.1326192685087615,-0.642187315342062,0,0,5.416949215569712e-12,-6.879035711827444,6.025905441802623e-12,2.0437918605474743e-11,down,4.023649486879488e-11,9.856381688790063e-11,1.5704809862448473e-6,5.893719861237275e-11,3,down,"[-1.133, -0.642]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC4A11,3,0.6820094786868007,0.09616329907401334,7.092201341406592,1.3199528151862905e-12,0.49353287586718064,0.8704860815064208,0,0,5.416949215569712e-12,6.836267606989589,8.128304403818122e-12,2.7234594087242292e-11,up,3.253547669331469e-11,8.032195808662064e-11,6.5402395557033144e-6,5.021433135635755e-11,3,up,"[0.494, 0.870]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NIPAL2,3,-0.7458658101002682,0.10529693454363331,-7.083452270789456,1.4060683531565759e-12,-0.952244009488261,-0.5394876107122754,0,0,5.696379482018949e-12,-6.803614699507299,1.020261876248632e-11,3.393560548294921e-11,down,4.188773429688129e-11,1.0104216822759149e-10,1.8747820379737665e-7,1.831760361952092e-11,3,down,"[-0.952, -0.539]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CYP4X1,3,-0.7292057418504739,0.10370113045924696,-7.031801279514896,2.038840498475517e-12,-0.9324562227066876,-0.5259552609942604,0,0,8.155361993902069e-12,-6.851048462992991,7.331067284543868e-12,2.4699391327438864e-11,down,6.250355389577044e-11,1.4522884581664308e-10,2.944493052674167e-6,4.833328614017911e-10,3,down,"[-0.932, -0.526]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SCG2,4,-0.7751175441723156,0.11041359766778253,-7.02012759791167,2.2166571708737137e-12,-0.991524219004665,-0.5587108693399662,0,0,8.75579582495117e-12,-7.003361144371359,2.498935724150209e-12,8.741964873253721e-12,down,1.4162539433073666e-10,3.1516637048248444e-10,6.4233515203708944e-09,5.921561213366006e-11,4,down,"[-0.992, -0.559]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MCF2,3,-0.7243020999754177,0.10338396587085356,-7.005942303279507,2.4532900561165333e-12,-0.9269309496612088,-0.5216732502896266,0,0,9.57085997201018e-12,-6.88036473258044,5.9699509902636276e-12,2.025566642681641e-11,down,4.3353442789084493e-11,1.0374320241900183e-10,6.482092127088777e-7,6.249787478908012e-10,3,down,"[-0.927, -0.522]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LILRA2,3,0.7893419608756166,0.11272604454633198,7.00230336345374,2.517881395005349e-12,0.5684029734451481,1.010280948306085,7.590637827346241e-5,0.17123880117588056,9.703055131971832e-12,6.8878927739946665,5.662486419897816e-12,1.9298548750712236e-11,up,2.8974783136179817e-11,7.209473599238442e-11,2.8649816521950455e-6,2.7894597225946195e-9,3,up,"[0.568, 1.010]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RTKN2,3,-0.9532522737262265,0.13647677219982116,-6.984721710230157,2.8542117457508306e-12,-1.220741831964153,-0.6857627154882997,0,0,1.0866637489846535e-11,-6.8471982165713765,7.531033816301453e-12,2.5307711944544683e-11,down,5.89386245769581e-11,1.3796003975050936e-10,2.7673343977271074e-6,1.5761985387006078e-10,3,down,"[-1.221, -0.686]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SIX5,3,0.7959810526064572,0.11444182409542164,6.9553334971554435,3.51728975804043e-12,0.5716791990543627,1.020282906158552,0,0,1.323170908977114e-11,6.625142365460342,3.4691366700758546e-11,1.1013151439228635e-10,up,1.0138111935476749e-10,2.3384258186939066e-10,2.8131205465850655e-5,8.954604057194855e-11,3,up,"[0.572, 1.020]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LATS2,3,0.7194271169039821,0.10376006322428992,6.933564750715825,4.103659472653927e-12,0.5160611299507749,0.9227931038571892,0,0,1.5255957568925187e-11,6.633318049687498,3.2822350999908386e-11,1.0459832317603488e-10,up,1.2009535162051648e-10,2.6914986604314337e-10,2.2792058489811527e-6,4.6168828944296627e-11,3,up,"[0.516, 0.923]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CDK2AP1,3,0.7768311038074588,0.1121999497872267,6.9236314747076335,4.402102017923138e-12,0.556923243157292,0.9967389644576256,0.00921886971527039,23.096579583996498,1.6175165554229202e-11,8.023005285543361,1.0318890850493652e-15,5.0310105124174985e-15,up,1.4022572768304552e-15,8.688496068204391e-15,1.705131410790524e-5,3.116157487721197e-13,3,up,"[0.557, 0.997]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GPR22,4,-0.8418047319367206,0.12214281333297858,-6.891971037557829,5.502457838109097e-12,-1.0812002470397573,-0.6024092168336839,0.01062777491048961,17.57574238341121,1.9985938814281317e-11,-7.530700904631359,5.0468673051664486e-14,2.081462173260469e-13,down,4.825280682560518e-13,1.930112273024207e-12,2.080717450212163e-6,1.8853675762787078e-10,4,down,"[-1.081, -0.602]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NECAB1,3,-0.9323583004225452,0.1360616608619556,-6.852468906494463,7.258616736236234e-12,-1.1990342553886812,-0.6656823454564091,0.0139355067436756,23.910598857254133,2.6065032825575567e-11,-7.767635465319493,7.996479989634445e-15,3.604141869895979e-14,down,1.0829073660876877e-15,7.057780537349327e-15,1.3890834752052926e-5,1.492846201722478e-8,3,down,"[-1.199, -0.666]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NEK10,3,-0.794004273506427,0.11619704075593834,-6.833257270072506,8.300789396510448e-12,-1.021746288498199,-0.5662622585146551,0,0,2.9472465722441586e-11,-6.58536760032618,4.537612963009424e-11,1.4266205137232863e-10,down,1.9797521000468015e-10,4.2849429014711606e-10,1.834939393371127e-5,3.345956562209037e-10,3,down,"[-1.022, -0.566]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
POU3F4,3,0.9134260056221116,0.13380939277727827,6.826322029145457,8.711925250127058e-12,0.6511644149854723,1.175687596258751,0,0,3.0588537544890556e-11,6.3809695111304086,1.7597034316635906e-10,5.233239889473312e-10,up,2.5370092935080825e-10,5.38050293119835e-10,1.769913523059883e-4,1.613057263503426e-10,3,up,"[0.651, 1.176]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FAXC,3,-0.7667823567895887,0.11237678104224884,-6.823316611118373,8.896228815397552e-12,-0.98703680033094,-0.5465279132482375,0,0,3.0892398963358534e-11,-6.657969197538245,2.776369408228417e-11,8.919367683527193e-11,down,2.4022967287768363e-10,5.158830834749634e-10,6.17283202204233e-7,2.6625831786363725e-10,3,down,"[-0.987, -0.547]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STAT4,3,-1.0518699015540829,0.15470571491501847,-6.799166418201722,1.0522621038565909e-11,-1.35508753099004,-0.7486522721181257,0,0,3.5842836033560525e-11,-6.346534786925128,2.2021876892922648e-10,6.483666787151776e-10,down,3.5657395965219035e-10,7.364534068633474e-10,7.236932633408088e-5,9.49043181473129e-11,3,down,"[-1.355, -0.749]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PCSK1,3,-1.3912464594238916,0.2046308780553902,-6.7988099970294025,1.0548682756712432e-11,-1.792315610537264,-0.9901773083105192,0,0,3.5842836033560525e-11,-6.7995847580125455,1.0492112253811552e-11,3.484771053149128e-11,down,1.8964929403969136e-10,4.133046683899481e-10,4.936239993742534e-7,4.593928234001491e-9,3,down,"[-1.792, -0.990]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CLDN15,3,0.8606854038369364,0.1268156521759993,6.7869020035669285,1.1456696978045799e-11,0.6121312928960192,1.1092395147778535,0,0,3.851400260704758e-11,6.631195899880564,3.329779598421327e-11,1.0600243597764717e-10,up,1.810516225770591e-10,3.9730772732187974e-10,3.3580748570020823e-6,1.354609322401245e-10,3,up,"[0.612, 1.109]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NUPR1,4,0.7691780000933973,0.11353918952859736,6.774559544479247,1.2478583366991169e-11,0.5466452777834794,0.9917107224033151,0,0,4.1507708883886405e-11,6.817200486276612,9.283167432771235e-12,3.095632778914983e-11,up,4.718163179194564e-10,9.436326358389128e-10,7.830552370776694e-8,2.2158912345011775e-10,4,up,"[0.547, 0.992]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LAMB1,3,-0.8772282360344288,0.129546444579752,-6.771534632850424,1.2742344875097935e-11,-1.131134601735957,-0.6233218703329008,0,0,4.194355188053069e-11,-6.245655123147544,4.220274488976727e-10,1.2093703378615572e-9,down,2.6573790020821646e-10,5.598211764386428e-10,0.00500108574325529,1.4965458519110788e-10,3,down,"[-1.131, -0.623]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RGS4,4,-1.192690383497791,0.17619727708445132,-6.769062514661534,1.2961953095210171e-11,-1.5380307007573402,-0.847350066238242,0,0,4.2226568846251697e-11,-6.350326224966951,2.1485879850041238e-10,6.33198661257108e-10,down,1.119910355338567e-9,2.057509722598763e-9,2.3186381939012906e-5,8.855281744777415e-11,4,down,"[-1.538, -0.847]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CSRNP1,3,0.6032862455266076,0.0892557099522873,6.759077327927832,1.388732654984523e-11,0.4283482686055712,0.7782242224476439,0,0,4.477954275256217e-11,6.386427453221097,1.6980593285774332e-10,5.058155186659996e-10,up,4.44656838974431e-10,8.949780962797465e-10,6.789593949323589e-5,2.9760633491513275e-10,3,up,"[0.428, 0.778]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PRX,4,0.7713616917615478,0.1143024907540412,6.74842417407493,1.4945947234042476e-11,0.5473329265404046,0.995390456982691,0,0,4.770625581775175e-11,6.67438738709326,2.4826702953036785e-11,8.02100240185369e-11,up,6.166025531351432e-10,1.188087846284788e-9,6.294670858474073e-7,1.9981823492335286e-10,4,up,"[0.547, 0.995]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COL6A2,3,0.769398290342571,0.11428653766404498,6.732186538053003,1.6713217553172167e-11,0.5454007926032625,0.9933957880818796,0,0,5.281376746802405e-11,6.497863895520767,8.146845561297096e-11,2.4976909451783203e-10,up,3.8038463500390915e-10,7.754938365240986e-10,9.452175339188928e-7,1.872886131872874e-10,3,up,"[0.545, 0.993]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BEX4,3,-0.6876251554061464,0.1023730435081318,-6.71685760081487,1.856852646481443e-11,-0.8882726336698368,-0.48697767714245616,0,0,5.8095587751300605e-11,-6.593507916154895,4.2955384010467936e-11,1.3519096202191064e-10,down,5.00619084068876e-10,9.825815563090982e-10,1.215316503788146e-6,1.042403429475538e-9,3,down,"[-0.888, -0.487]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ISYNA1,3,0.6584159865076962,0.09826947928723444,6.700106597524495,2.082675576542458e-11,0.4658113463252119,0.8510206266901805,0,0,6.452210609680556e-11,6.485306419661276,8.855162899003216e-11,2.7048551465596503e-10,up,4.812541854275101e-10,9.564548590886363e-10,2.4545552950272446e-5,7.396217629411702e-10,3,up,"[0.466, 0.851]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ABRACL,3,-0.6323175565593301,0.09445639526074366,-6.694279988282837,2.1673609521639078e-11,-0.8174486893798675,-0.4471864237387927,0,0,6.649379231881504e-11,-6.407934399358927,1.475043455968149e-10,4.4227074975759834e-10,down,5.364699085069631e-10,1.0464474758530888e-9,5.132597504874171e-5,8.433861556241807e-10,3,down,"[-0.817, -0.447]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RPH3A,4,-1.037486211588476,0.1553217086704486,-6.679595662894401,2.3960239465783903e-11,-1.3419111665997778,-0.7330612565771741,0.02226581325815488,22.5949279434785,7.252737763171239e-11,-7.681164895877715,1.576483973840149e-14,6.89437912277865e-14,down,1.8774074715297085e-13,8.475153728619826e-13,2.7547759571513264e-5,1.6282520613600762e-14,4,down,"[-1.342, -0.733]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTOGL,3,-0.7836503435068153,0.11733492497671678,-6.678747556725485,2.4099286871296844e-11,-1.0136225705898894,-0.5536781164237412,0,0,7.252737763171239e-11,-6.267933213785902,3.6587163046533177e-10,1.0577479794922659e-9,down,5.636573142096134e-10,1.0927344250934838e-9,1.455331075762065e-4,2.4273772605057524e-10,3,down,"[-1.014, -0.554]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HTR3B,3,-0.9615090044096976,0.14422722703334406,-6.666626157815578,2.617506975359977e-11,-1.2441891749851337,-0.6788288338342616,0.01106926768135901,16.190702513962442,7.803134002016533e-11,-7.191778825607361,6.395257050313627e-13,2.3526606649823643e-12,down,3.8044031357470994e-13,1.624582960670383e-12,1.140200772163183e-5,1.3791797775530966e-11,3,down,"[-1.244, -0.679]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC27A2,3,-0.940894779756195,0.1414584934947614,-6.651384137574171,2.9034937328766068e-11,-1.2181483323132207,-0.6636412271991692,0,0,8.574803921392594e-11,-6.566597328786957,5.147800503358456e-11,1.609591476332738e-10,down,7.316055496041746e-10,1.3926949016561392e-9,1.068678505807349e-6,2.416109799720575e-9,3,down,"[-1.218, -0.664]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OPN3,4,-0.6883535460743788,0.10381511390758329,-6.630571601425536,3.3438941879262895e-11,-0.8918274303841653,-0.4848796617645923,0,0,9.783986698006549e-11,-6.234103702456934,4.5437202296656364e-10,1.2959542042549455e-9,down,3.3457970717004072e-9,5.5354548411378465e-9,2.1656681188247293e-5,2.956194032413097e-10,4,down,"[-0.892, -0.485]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZDHHC23,3,-0.6856019058632215,0.10357306934860132,-6.619499742309028,3.604164716394659e-11,-0.8886013915547494,-0.4826024201716935,0,0,1.0448771104410204e-10,-6.350462764020444,2.1466816932005168e-10,6.328412084574005e-10,down,9.546873249005176e-10,1.774595262756256e-9,4.744573554482115e-6,3.705626937528462e-10,3,down,"[-0.889, -0.483]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SERPINI1,4,-0.7576301223018119,0.11449733488726212,-6.617010981502754,3.6653427757013536e-11,-0.9820407750066672,-0.5332194695969568,0,0,1.0529530155651164e-10,-6.688222492798361,2.2589751666097668e-11,7.316418149626453e-11,down,1.730547816159797e-9,3.1071199426505452e-9,2.6528773802515955e-8,3.794797663103101e-9,4,down,"[-0.982, -0.533]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SIGLEC8,3,0.9204814117522404,0.13928109716695253,6.608803566853612,3.874383955087275e-11,0.6474954775777897,1.1934673459266911,0,0,1.1029777746014223e-10,6.5547990133794825,5.5716867013735783e-11,1.7379625606095915e-10,up,7.01450892242509e-10,1.3433847390826232e-9,1.0479320615362677e-6,1.630186414985221e-9,3,up,"[0.647, 1.193]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TCEAL5,3,-0.6210590353254534,0.09408772146225486,-6.6008510533928,4.088041211252974e-11,-0.8054675807789091,-0.4366504898719976,0,0,1.1534116274606604e-10,-6.0903448586296065,1.126677211096332e-9,3.075114505285952e-9,down,1.4321144790029236e-9,2.6158854067336633e-9,4.027442328084607e-4,4.872599804912726e-10,3,down,"[-0.805, -0.437]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PAK3,3,-0.7755813871749421,0.11758788605405796,-6.595759250390714,4.230850083045168e-11,-1.0060494088590954,-0.5451133654907888,0,0,1.1831403772055515e-10,-6.550341802975525,5.740553968931443e-11,1.7881923574893267e-10,down,1.0091792391407121e-9,1.864916020868216e-9,7.060640115772499e-7,6.446948850167699e-9,3,down,"[-1.006, -0.545]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SCG5,3,-0.7592362286986192,0.11521367439690942,-6.589810043580951,4.40389660879859e-11,-0.985050881043086,-0.5334215763541522,0,0,1.2207292354213636e-10,-6.59485208541845,4.256800475770088e-11,1.3406424410750028e-10,down,8.012575034809596e-10,1.5161519227543903e-9,7.115604537424577e-7,7.4167251025650105e-9,3,down,"[-0.985, -0.533]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SNCA,3,-0.613965790329498,0.09347720503198928,-6.568080315616946,5.096805017789924e-11,-0.7971777455676633,-0.4307538350913328,0,0,1.400513378801405e-10,-6.27718455764807,3.4475876569231583e-10,9.995594836320731e-10,down,1.5525417818977959e-9,2.8195586383891004e-9,3.0664736667090684e-6,4.493148615920453e-10,3,down,"[-0.797, -0.431]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MCM7,3,0.7319763227859425,0.11245931957452934,6.508809812786082,7.574855153938696e-11,0.5115601066939847,0.9523925388779004,0,0,2.0634950246936446e-10,5.960674648869915,2.5119866542002287e-9,6.616710589577341e-9,up,2.4714236962186572e-9,4.29104334068734e-9,8.465491819603666e-4,9.66216846858324e-10,3,up,"[0.512, 0.952]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NCALD,4,-0.7806865845731779,0.1200981704290533,-6.500403642987718,8.010478458836263e-11,-1.0160746732232755,-0.5452984959230801,0,0,2.163513840164324e-10,-6.160330978416448,7.259305935098597e-10,2.0255483115146715e-9,down,7.577355880364471e-9,1.1853685436609769e-8,1.9704395015950806e-5,1.395758117017664e-9,4,down,"[-1.016, -0.545]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STXBP5L,3,-0.8288622373018378,0.12816999382195218,-6.466897692553959,1.0003532638711952e-10,-1.0800708090915854,-0.5776536655120903,0,0,2.66413881432286e-10,-6.361317249797569,2.0003080552317424e-10,5.916011542482213e-10,down,2.540141815524548e-9,4.362417465792159e-9,1.715734980331468e-6,4.6176527106672655e-9,3,down,"[-1.080, -0.578]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NPNT,3,0.6484144451312229,0.10027351185189762,6.46645792249623,1.0032674648874062e-10,0.4518819732981534,0.8449469169642925,0,0,2.66413881432286e-10,6.343259834039362,2.2495354565121108e-10,6.618797585940051e-10,up,2.4680032304756635e-9,4.29104334068734e-9,1.005961116936503e-5,1.1650817489172582e-8,3,up,"[0.452, 0.845]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SERPINB8,3,-0.7897517319615285,0.1221969192099652,-6.462943068184358,1.0268593406408491e-10,-1.0292532926348108,-0.550250171288246,0,0,2.7040629303542365e-10,-6.16501082460971,7.04783189567153e-10,1.968948935163577e-9,down,2.311068764626964e-9,4.0798755844811214e-9,1.2858431205893666e-4,2.282378999390698e-9,3,down,"[-1.029, -0.550]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
