SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
ISYNA1,4,0.5721303212396627,0.07771179595837445,7.362206910597184,1.808942870543579e-13,0.41981799998732344,0.7244426424920019,0,0,1.8635787194834405e-12,7.302309393530062,2.8286987738894554e-13,1.3178618035707976e-12,up,6.7159533975244865e-12,1.492913970682292e-11,5.085587068726029e-7,5.020719591223361e-12,4,up,"[0.420, 0.724]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ADAM33,4,0.8419531791290962,0.11436851660756672,7.361756575177891,1.8150573834891757e-13,0.6177950056129944,1.066111352645198,0,0,1.8635787194834405e-12,7.27255913052053,3.527400927350713e-13,1.6128999850810437e-12,up,9.50262067363426e-12,2.068041477137194e-11,2.5343786485675133e-8,6.0266314785053755e-12,4,up,"[0.618, 1.066]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
YWHAB,5,-0.5003523860680662,0.06803554466756688,-7.354279127371908,1.919602303369614e-13,-0.6336996032850634,-0.36700516885106904,0,0,1.9612094468909257e-12,-7.247627093951541,4.241364054250468e-13,1.913918764199906e-12,down,3.3964653516700337e-11,6.859074137647178e-11,3.016346778783633e-9,2.3784119359651325e-12,5,down,"[-0.634, -0.367]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CMAS,4,-0.4645012046921399,0.06320434050956333,-7.349197870704103,1.9939982196789779e-13,-0.58837943575749,-0.34062297362678984,0,0,2.0272315233402937e-12,-7.016505020840322,2.274867330943517e-12,9.409909832023631e-12,down,2.7075747299591372e-11,5.548922914955781e-11,1.3342871086658644e-7,2.5682465824508404e-12,4,down,"[-0.588, -0.341]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SRRM2,3,0.4832173112099649,0.06575758909352188,7.34846453270546,2.0049664995818625e-13,0.35433480487647817,0.6120998175434517,0.00211679863718604,16.238914624050448,2.0284392781135524e-12,7.993310960225395,1.3136224091243309e-15,8.659136664780349e-15,up,9.245361883163492e-15,3.0827782227783096e-14,1.3531873942810276e-7,3.9372231758347685e-8,3,up,"[0.354, 0.612]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GABRA4,3,-0.8110293462718404,0.11038263297553053,-7.347436135643081,2.020447778382943e-13,-1.0273753314225835,-0.5946833611210973,0,0,2.0341789768768073e-12,-7.070563842489958,1.5430542289894446e-12,6.530717640976214e-12,down,5.070587860870872e-12,1.1406072910462244e-11,3.9337966381026244e-7,2.396871683745752e-12,3,down,"[-1.027, -0.595]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ICA1,3,-0.7919017430361944,0.10788609155917324,-7.34016527609449,2.1333025245457138e-13,-1.0033545969249646,-0.5804488891474242,0,0,2.137424848264643e-12,-7.225860840874348,4.979374384220681e-13,2.224625220513005e-12,down,2.885498526983729e-12,6.754541698605252e-12,6.254825182253952e-5,1.9635177328902283e-11,3,down,"[-1.003, -0.580]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NDUFS1,3,-0.38555898701302904,0.05263974935035093,-7.3244837175589375,2.398201773123058e-13,-0.48873099989493257,-0.2823869741311255,0.00231687453856713,27.288832834095786,2.3912838833928953e-12,-8.707248999981973,3.1133865831913832e-18,2.572805270311002e-16,down,1.967848649563397e-17,9.339400684655572e-17,6.949544396378197e-6,4.707617933005618e-15,3,down,"[-0.489, -0.282]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZFP36L1,4,0.4789956098261859,0.06546346298782589,7.316991615846288,2.5359168963483557e-13,0.3506895800667763,0.6073016395855955,0,0,2.516503178481574e-12,7.041283531383854,1.904769591193732e-12,7.947913058656611e-12,up,1.7542872601924076e-11,3.6807027934825e-11,2.24108228485832e-7,2.8161010297778444e-12,4,up,"[0.351, 0.607]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BGN,3,0.6029064481093328,0.082424270806472,7.314671300216007,2.580121763565215e-13,0.4413578458766715,0.7644550503419941,0,0,2.5481773988734554e-12,7.031353070859509,2.045401839306955e-12,8.501147515321293e-12,up,7.829985444595183e-12,1.7184539483693552e-11,6.425556499626676e-7,4.671606427803031e-12,3,up,"[0.441, 0.764]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PJA2,3,-0.4680224639224992,0.06398978725407341,-7.314018127052083,2.5927014520957013e-13,-0.5934401423188632,-0.34260478552613516,0,0,2.5484657875101818e-12,-7.259591933828999,3.882598342917507e-13,1.7644053667722201e-12,down,3.567500462448233e-12,8.230251344958438e-12,3.480854910325423e-7,7.137180641010411e-10,3,down,"[-0.593, -0.343]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PYROXD2,4,0.4889792377761024,0.06688289100575695,7.310976401035259,2.652081132627675e-13,0.3578911802229009,0.6200672953293039,0,0,2.5896658244938832e-12,7.052833662667361,1.7531037631653194e-12,7.354484079620365e-12,up,2.0118121440894383e-11,4.176675061903399e-11,1.215010167688313e-7,3.981956435616659e-12,4,up,"[0.358, 0.620]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
EBF4,4,0.4937471555510221,0.06753855871213241,7.310596568332261,2.6595892990221663e-13,0.3613740129074987,0.6261202981945455,0,0,2.5896658244938832e-12,7.168892249349898,7.560703275908309e-13,3.312734681790157e-12,up,1.2514020776489438e-11,2.689541874656901e-11,1.7974063951985864e-7,5.040365521548684e-12,4,up,"[0.361, 0.626]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COL25A1,4,-0.8530639470218865,0.11672679410724668,-7.308210197549889,2.707240703273485e-13,-1.081844259502912,-0.6242836345408608,0,0,2.623746363826733e-12,-7.075760413175273,1.4863146158663413e-12,6.308627201691512e-12,down,1.3989664625466822e-11,2.975852762381353e-11,2.9843910375612844e-6,9.129213017600676e-12,4,down,"[-1.082, -0.624]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TIMM8A,3,-0.3618162036829561,0.04958893496789746,-7.296309225378326,2.95768718652001e-13,-0.459008730251734,-0.26462367711417817,0,0,2.8531363836476745e-12,-7.225856348494826,4.979539011032017e-13,2.224625220513005e-12,down,4.19424126397365e-12,9.61199600163685e-12,1.814254091771306e-5,3.0989657476982823e-9,3,down,"[-0.459, -0.265]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
UBIAD1,3,0.35798273726981245,0.04908948023068275,7.292453201532575,3.0436130711526154e-13,0.26176912399788327,0.4541963505417416,0,0,2.922432180356724e-12,7.063413812887833,1.6246098264812109e-12,6.850407227283373e-12,up,6.051027051575454e-12,1.3538112303093302e-11,1.0196002658120564e-6,7.0289231963531094e-12,3,up,"[0.262, 0.454]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
VDAC3,4,-0.4926094225219278,0.06761307499158925,-7.285712454036532,3.1997479338081834e-13,-0.6251286143894486,-0.36009023065440704,0,0,3.0581922648470834e-12,-7.040020370755975,1.9221172933878372e-12,8.015776431855903e-12,down,3.5023017192317976e-11,7.065927787633023e-11,2.479501419015958e-7,7.135521179369215e-12,4,down,"[-0.625, -0.360]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CERS4,3,0.40532211209516267,0.05571757123354769,7.274583279953115,3.47491451847928e-13,0.2961176791713643,0.5145265450189611,0.00227166045058687,23.15865511077849,3.305950785011939e-12,8.244745787437038,1.6551171252808023e-16,1.6219673066919e-15,up,2.920877187838362e-17,1.3461998416837254e-16,2.2793902183714183e-5,3.8913940444443235e-17,3,up,"[0.296, 0.515]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FEN1,3,-0.5907947117558792,0.08124705815636549,-7.27158281372914,3.552994484377891e-13,-0.7500360195921867,-0.4315534039195716,0,0,3.3647993427396096e-12,-7.067201058376408,1.5808982318901657e-12,6.675605665463696e-12,down,7.079173568329326e-12,1.560276937376729e-11,1.23631360190576e-7,3.2119302502685735e-10,3,down,"[-0.750, -0.432]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GRIA4,3,-0.4447354528165035,0.06120121737428102,-7.266774614901656,3.681723269822408e-13,-0.5646876346801013,-0.3247832709529057,0,0,3.4708609370962157e-12,-6.697928820096843,2.1139418201807223e-11,7.860590096559388e-11,down,1.0963739918217516e-11,2.376049800458007e-11,8.415578391120252e-5,2.7120830747599787e-12,3,down,"[-0.565, -0.325]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DHX34,3,0.45948660087655313,0.06330509497301788,7.25828783721748,3.920206649200236e-13,0.3354108946915505,0.5835623070615558,0,0,3.6789631630956065e-12,7.202690706952689,5.903578593640208e-13,2.6161094834369663e-12,up,8.595963021270588e-12,1.8805935976914766e-11,2.324553500532549e-7,9.617857891303982e-11,3,up,"[0.335, 0.584]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AMACR,4,-0.4922212094648548,0.06786074247396044,-7.253401473668376,4.0643306119520267e-13,-0.6252258206779648,-0.35921659825174485,0,0,3.797036796931758e-12,-7.0612672716605305,1.6499089561469124e-12,6.949160956527657e-12,down,2.1520530166565763e-11,4.4544490584288806e-11,5.1025176623190196e-8,4.549555474316982e-12,4,down,"[-0.625, -0.359]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC20A1,3,-0.34515479996048154,0.04763855031600676,-7.24528344525438,4.3153576573795284e-13,-0.438524642855554,-0.2517849570654091,0,0,3.999069901799018e-12,-6.705576570250004,2.0061266257934134e-11,7.487919517722982e-11,down,1.3388833441938162e-11,2.850969256527695e-11,1.4175947110891567e-4,6.884213896211645e-12,3,down,"[-0.439, -0.252]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAP10,3,-0.7353787963378754,0.10149925600159482,-7.245164401267342,4.319149749291129e-13,-0.934313682558612,-0.5364439101171387,0,0,3.999069901799018e-12,-7.086749269596536,1.3729880449589001e-12,5.85094092109837e-12,down,1.2920255687049374e-11,2.7711075796215514e-11,8.176915245510366e-8,2.5677859329822405e-11,3,down,"[-0.934, -0.536]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LCLAT1,4,-0.3872977178446258,0.05349699811509444,-7.239615894173843,4.4995724128092874e-13,-0.49214990743121806,-0.28244552825803354,0,0,4.147605859629538e-12,-6.801618703144484,1.0345010737492159e-11,3.9808376386312186e-11,down,5.484236811495603e-11,1.070019487021814e-10,1.4266882248550229e-6,3.9522375130722784e-12,4,down,"[-0.492, -0.282]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STK10,3,0.47976616833501706,0.06642059028035437,7.223154240424155,5.079534421636764e-13,0.34958420355363135,0.6099481331164027,0,0,4.661484243572853e-12,6.771103453447621,1.2780384116333136e-11,4.8748695680453786e-11,up,1.8382549789649076e-11,3.835554151280904e-11,1.7774999234967803e-5,6.596268508527393e-12,3,up,"[0.350, 0.610]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PHF21A,3,0.37672098523607306,0.05219270208528461,7.217886221343712,5.280186446711238e-13,0.27442516889308666,0.47901680157905946,0,0,4.824276075100928e-12,6.823630329875001,8.876813223004201e-12,3.436425574317669e-11,up,1.8224706034353404e-11,3.81028632210171e-11,9.517937033811186e-6,8.577904445945739e-12,3,up,"[0.274, 0.479]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OXCT1,4,-0.4884577760802731,0.06768376555443649,-7.216764198608568,5.323917524558226e-13,-0.6211155189050213,-0.3558000332555249,0,0,4.842896906111298e-12,-6.958718819271796,3.4338107686355115e-12,1.3919684540875989e-11,down,4.040942321703222e-11,8.035392497806791e-11,4.5440032143954386e-8,5.752610039264874e-12,4,down,"[-0.621, -0.356]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MCM4,3,-0.5244007545826482,0.0726899083076594,-7.214216757065185,5.424529046644202e-13,-0.6668703569051795,-0.381931152260117,0,0,4.912870411676889e-12,-7.155174024526235,8.356684099703243e-13,3.6474497256656934e-12,down,9.142583307075283e-12,1.9935654895623048e-11,7.248842089914348e-8,6.021537903001618e-11,3,down,"[-0.667, -0.382]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PFN2,3,-0.6303223787079865,0.08741406168300894,-7.210766398130943,5.563783248078066e-13,-0.8016507913490467,-0.4589939660669262,0,0,5.017081068049525e-12,-6.698428902048246,2.1067217706815068e-11,7.837683207223554e-11,down,1.2966567660266031e-11,2.7781674924991476e-11,1.662107461271744e-4,9.645425454658584e-12,3,down,"[-0.802, -0.459]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZSWIM8,3,0.3780506567027415,0.0524667989234821,7.205521671983322,5.782204614929975e-13,0.27521762042861175,0.4808836929768713,0,0,5.191468559032366e-12,6.821984645796866,8.979126561051034e-12,3.4751240212210066e-11,up,1.0813957403543675e-11,2.348497136643935e-11,4.960625822243061e-5,2.821714420940992e-11,3,up,"[0.275, 0.481]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TSFM,3,-0.4579548186755854,0.063579179158455415,-7.202905491029477,5.894282979629537e-13,-0.5825677199927777,-0.3333419173583932,0.00196933348156782,13.25272596654409,5.269285732651578e-12,-7.438732151978516,1.0165620254201568e-13,5.069786068784545e-13,down,8.836525373096769e-16,3.3321733861459448e-15,2.4315730146442553e-4,1.2829768553109417e-15,3,down,"[-0.583, -0.333]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ABCC12,3,-1.0288860925108485,0.14286331572717612,-7.2018914531963985,5.938295994189457e-13,-1.308893046048088,-0.7488791389736085,0,0,5.2858480222956794e-12,-6.735829974410432,1.6299680141966237e-11,6.158489620944176e-11,down,2.0887154827221536e-11,4.331995911165746e-11,6.268511208737967e-5,2.477822088376536e-11,3,down,"[-1.309, -0.749]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MFSD6,4,-0.4055518655980764,0.05640297550532348,-7.190256577151666,6.466967784830444e-13,-0.5160996662094053,-0.2950040649867476,0,0,5.731833840059121e-12,-6.604161316030539,3.9977402874611446e-11,1.439147586569123e-10,down,3.346491166804922e-11,6.771339199954545e-11,7.047215453502429e-5,4.800868170436998e-12,4,down,"[-0.516, -0.295]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GATB,3,-0.418390979815518,0.05824533184014494,-7.183253431601994,6.807174705268392e-13,-0.5325497324897861,-0.30423222714124987,0,0,6.0076937611602735e-12,-6.800206406860516,1.0446936495296565e-11,4.015880577921694e-11,down,2.1941330865222012e-11,4.527992061141339e-11,3.141692965327968e-5,4.684024137302976e-11,3,down,"[-0.533, -0.304]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HSPB7,3,0.8787884982191716,0.12284037545513884,7.153905993555873,8.434283688521239e-13,0.6380257864797214,1.1195512099586218,0,0,7.412162868641122e-12,6.782535319509569,1.1808498024590872e-11,4.5228198544730237e-11,up,2.7729168391104434e-11,5.6772255916239476e-11,1.0778377225357809e-6,7.532569436510394e-12,3,up,"[0.638, 1.120]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MRPL15,3,-0.407496380869053,0.05705978184787084,-7.141569204654407,9.227139877201016e-13,-0.5193314982565921,-0.2956612634815138,0,0,8.040793321560886e-12,-6.9303601127656504,4.197706734300136e-12,1.6836355209806836e-11,down,1.4805760695018783e-11,3.1397901514794426e-11,3.181537866257698e-5,1.7452942476705913e-9,3,down,"[-0.519, -0.296]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PREPL,4,-0.6423041866449308,0.0899910481726498,-7.1374231069367715,9.509678582907048e-13,-0.8186833999943335,-0.4659249732955282,0,0,8.252331958556157e-12,-6.890858200969178,5.545679710646477e-12,2.1986516826556603e-11,down,6.445168141010796e-11,1.248111925719551e-10,2.684595339351487e-7,1.3886364624209856e-11,4,down,"[-0.819, -0.466]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
JADE2,3,0.35749602374224887,0.05010184571676033,7.135386304194726,9.651570939925166e-13,0.2592982105784163,0.45569383690608145,0,0,8.340565887251999e-12,7.121053998000075,1.0710481677421369e-12,4.617588020181198e-12,up,2.1869778941951676e-11,4.5177212674908144e-11,8.522669067706496e-8,6.36201882891245e-10,3,up,"[0.259, 0.456]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SMTN,3,0.8901638868718712,0.12477991558124568,7.133871526722384,9.758442024591837e-13,0.6455997463386813,1.134728027405061,0,0,8.397928945644592e-12,7.15234341201007,8.530882143190148e-13,3.719092504039749e-12,up,1.3075848230598892e-11,2.7986903230404646e-11,1.3700083889191536e-7,1.949437144828859e-10,3,up,"[0.646, 1.135]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SDHAF4,3,-0.48010539873072655,0.06732287559415825,-7.131385795594065,9.936337955312705e-13,-0.6120558102309472,-0.3481549872305058,0,0,8.508959697755071e-12,-6.596827998436114,4.2004759968783475e-11,1.508459357752477e-10,down,3.923001530936366e-11,7.838444292063606e-11,9.077539477633736e-5,1.3704558050865403e-11,3,down,"[-0.612, -0.348]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TRIM47,3,0.5704383011643985,0.07999497064213312,7.130927064356597,9.969514014245334e-13,0.41365103976147866,0.7272255625673184,0,0,8.508959697755071e-12,6.772156293915411,1.2687696212112246e-11,4.8407635380336427e-11,up,2.1270256620218925e-11,4.407044178854549e-11,3.7214553006135154e-5,1.9975476751107168e-11,3,up,"[0.414, 0.727]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TPM2,3,0.6361458639242117,0.08921975607382238,7.130100909465059,1.0029537049653045e-12,0.4612783553100711,0.8110133725383523,0,0,8.525106492205089e-12,6.70400307500422,2.0278599190877192e-11,7.5614075934322e-11,up,1.6895608547115008e-11,3.5503031536693547e-11,4.9026719600185234e-5,2.190191250493568e-10,3,up,"[0.461, 0.811]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
APBA3,4,0.4217855214773428,0.05916200491625641,7.129331098132638,1.0085785647991937e-12,0.30583012258829867,0.537740920366387,0,0,8.537926299565417e-12,6.526909267399912,6.714068977951706e-11,2.3545402636761885e-10,up,1.1172960029468758e-10,2.1066108273743823e-10,2.9953608056843252e-5,8.438389566942788e-12,4,up,"[0.306, 0.538]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SBNO2,3,0.5191913424918724,0.07294765890952169,7.117313293574436,1.100511448899467e-12,0.3762165582726975,0.6621661267110472,0,0,9.278295711453233e-12,6.470693313131304,9.755425793097267e-11,3.351190393207031e-10,up,4.47739255763723e-11,8.843916347180585e-11,2.848242887551596e-4,1.0441594215356472e-11,3,up,"[0.376, 0.662]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CISD1,3,-0.6239161970155309,0.08776733578605711,-7.108751694780821,1.1709719685714394e-12,-0.7959370141752362,-0.4518953798558256,0,0,9.832371914239535e-12,-6.674688912003557,2.4775714585032705e-11,9.148336748422459e-11,down,3.7142832901312675e-11,7.457331600902468e-11,7.292724518498595e-5,3.9638656113435476e-11,3,down,"[-0.796, -0.452]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NLK,3,-0.5439494407393372,0.07653297725595509,-7.107386387441395,1.1826101410173006e-12,-0.6939513197906322,-0.3939475616880421,0.00860859064388442,47.24005882769817,9.890054163185008e-12,-8.959451210635052,3.2629830067858447e-19,4.5108452931192717e-17,down,1.4399475534640426e-37,7.657567245857498e-36,4.6021802409821537e-4,9.93496377958534e-39,3,down,"[-0.694, -0.394]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MDH1,3,-0.8874032919254118,0.1251124911057459,-7.092843281134677,1.3138421637795125e-12,-1.1326192685087615,-0.642187315342062,0,0,1.0943408223609274e-11,-6.879035711827444,6.025905441802623e-12,2.3775725072057718e-11,down,4.023649486879488e-11,8.008684295382012e-11,1.5704809862448473e-6,5.893719861237275e-11,3,down,"[-1.133, -0.642]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC4A11,3,0.6820094786868007,0.09616329907401334,7.092201341406592,1.3199528151862905e-12,0.49353287586718064,0.8704860815064208,0,0,1.0950328554785463e-11,6.836267606989589,8.128304403818122e-12,3.162385027387629e-11,up,3.253547669331469e-11,6.596146496767807e-11,6.5402395557033144e-6,5.021433135635755e-11,3,up,"[0.494, 0.870]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CSRNP1,3,0.5958378497759341,0.08411973726131482,7.083211017706654,1.4085194301838813e-12,0.4309661943547851,0.7607095051970831,0,0,1.1638523100403865e-11,6.758653175640486,1.3928035079013596e-11,5.296233801767843e-11,up,4.769170893905288e-11,9.384497565426536e-11,6.643777372620627e-6,2.9804591190478935e-11,3,up,"[0.431, 0.761]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ACP1,3,-0.3668881674303596,0.05186590661943631,-7.073782978911071,1.507660109745964e-12,-0.4685434764299723,-0.2652328584307469,0,0,1.2408282014337816e-11,-7.056953945865972,1.7019199738990122e-12,7.147870600202779e-12,down,1.9546758089067983e-11,4.062121871415531e-11,4.782626853345937e-7,3.198562535891993e-8,3,down,"[-0.469, -0.265]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TMCC2,4,0.4871816495643062,0.06889269086925671,7.071601405276368,1.5315581995151938e-12,0.35215445666251166,0.6222088424661008,0.00565694117186379,29.714376085116974,1.2555145082191748e-11,8.505429432095179,1.8092464312488013e-17,1.1150988837930114e-15,up,1.346803888438815e-16,5.735669947889327e-16,3.1175747490772884e-8,3.5894766078981197e-13,4,up,"[0.352, 0.622]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SNCA,4,-0.6071626482164165,0.0861280286888869,-7.049536108734354,1.7951524707939854e-12,-0.7759704825060674,-0.4383548139267657,0,0,1.4642663335500692e-11,-6.719881967359813,1.8187182421148297e-11,6.82804066938136e-11,down,2.3046521169689823e-10,4.1818446986821256e-10,1.026801895475036e-7,1.5733935097348315e-11,4,down,"[-0.776, -0.438]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SYTL2,3,-0.6141405884410752,0.08712282329009856,-7.049135522113777,1.8003274592828725e-12,-0.7848981843211158,-0.44338299256103464,0,0,1.4642663335500692e-11,-6.625013392913411,3.472166966776146e-11,1.25883072971943e-10,down,3.937647120806515e-11,7.860134868674412e-11,1.2881493773071357e-4,2.873116184676847e-11,3,down,"[-0.785, -0.443]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATP6AP2,3,-0.5953111360392264,0.08450335152719216,-7.044822782533808,1.8569769627652773e-12,-0.7609346616054508,-0.429687610473002,0.00558298576431072,23.43490479479507,1.5044414924903067e-11,-8.454432495859686,2.804479845910585e-17,1.6204635109652102e-15,down,3.93975822763037e-16,1.583538481415773e-15,8.077732029616724e-6,2.0070007665349792e-12,3,down,"[-0.761, -0.430]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CASC3,3,0.5433002398127389,0.07712703372383331,7.044225786747088,1.864955252455035e-12,0.39213403147961945,0.6944664481458583,0,0,1.5050261453664368e-11,6.687545202665799,2.2694512489242276e-11,8.41346437947047e-11,up,4.293957658868818e-11,8.514023120931097e-11,6.591949757873218e-6,9.237064324700242e-12,3,up,"[0.392, 0.694]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CYP4X1,3,-0.7292057418504739,0.10370113045924696,-7.031801279514896,2.038840498475517e-12,-0.9324562227066876,-0.5259552609942604,0,0,1.6389748813326443e-11,-6.851048462992991,7.331067284543868e-12,2.8688134199199175e-11,down,6.250355389577044e-11,1.211517483923625e-10,2.944493052674167e-6,4.833328614017911e-10,3,down,"[-0.932, -0.526]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CTDSP2,3,0.4857292548665271,0.06910399319597847,7.028960735872414,2.080775169038101e-12,0.3502879170145084,0.6211705927185458,0,0,1.6662269114227877e-11,6.761395212199999,1.3666914802872119e-11,5.200951987756223e-11,up,3.709547448303171e-11,7.455040123818584e-11,5.7517742099772114e-5,1.059646506081422e-11,3,up,"[0.350, 0.621]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SCG2,4,-0.7751175441723156,0.11041359766778253,-7.02012759791167,2.2166571708737137e-12,-0.991524219004665,-0.5587108693399662,0,0,1.7682103739969548e-11,-7.003361144371359,2.498935724150209e-12,1.031656634988275e-11,down,1.4162539433073666e-10,2.6367241278451335e-10,6.4233515203708944e-09,5.921561213366006e-11,4,down,"[-0.992, -0.559]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZFP36L2,4,0.5738532449025728,0.08183527184399213,7.012297166881127,2.3443659401188907e-12,0.4134590594233035,0.7342474303818421,0.00391541429036998,13.771326664574309,1.8629176091212945e-11,7.59704931382117,3.029591110087351e-14,1.6463523769438686e-13,up,2.0025941159626137e-13,5.552647321532702e-13,1.834916043016013e-5,2.723069913220186e-13,4,up,"[0.413, 0.734]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PARD3,3,0.5137754846591293,0.07331909103255663,7.0073902638944645,2.42804314405077e-12,0.3700727068561046,0.6574782624621539,0,0,1.922046366702785e-11,7.064890128025716,1.607431270085906e-12,6.781837805793132e-12,up,3.900644288561351e-11,7.80881877845197e-11,1.4264946199538518e-7,1.357758411150966e-9,3,up,"[0.370, 0.657]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MCF2,3,-0.7243020999754177,0.10338396587085356,-7.005942303279507,2.4532900561165333e-12,-0.9269309496612088,-0.5216732502896266,0,0,1.934647747675167e-11,-6.88036473258044,5.9699509902636276e-12,2.3567524699220597e-11,down,4.3353442789084493e-11,8.587873958410817e-11,6.482092127088777e-7,6.249787478908012e-10,3,down,"[-0.927, -0.522]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FBXO16,3,-0.7361406838954592,0.1051031985125492,-7.003979843749139,2.487919219700214e-12,-0.9421391676400194,-0.530142200150899,0,0,1.9545244172947893e-11,-6.517599505079337,7.144142897876952e-11,2.4964838588565055e-10,down,4.626577175412399e-11,9.129896348054533e-11,2.896790130126832e-4,2.6323651001575818e-11,3,down,"[-0.942, -0.530]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
