study_id,SYMBOL,logFC,SE,P.Value
GSE278723,EPHX1,0.5256186884606538,0.09374021780411412,2.0564451042198116e-8
GSE278723,EPHX2,0.5686567244345961,0.10589073602913791,7.86399213838776e-8
GSE278723,EPHX4,-0.8817466636678729,0.3801481546607403,0.02036893573036789
GSE278723,EPM2AIP1,-0.9188831201569457,0.10166065854720094,1.5850429492249558e-19
GSE278723,EPN1,0.9307411117739202,0.06978239276071439,1.3958302074743442e-40
GSE278723,EPOR,0.6763811188332536,0.09869827162360262,7.230753858790462e-12
GSE278723,EPPK1,0.904027010148968,0.38196945862147397,0.017944949175848563
GSE278723,EPRS,-0.47750820672830874,0.059009871399432534,5.869023606408355e-16
GSE278723,EPS15,-0.4373600349431139,0.07183722823919278,1.1418100084713804e-9
GSE278723,EPS15L1,0.32619775297864595,0.05653974872200997,7.957659113051826e-9
GSE278723,EPS8,-0.42669410199733093,0.08381184183110173,3.560004039565419e-7
GSE278723,EPT1,-0.8218555423379678,0.13667794834567237,1.8203028600829322e-9
GSE278723,ERAL1,0.323737993273131,0.14019434906082578,0.020932009863099964
GSE278723,ERBB2,0.9305422598120294,0.11797966882686264,3.087689367086209e-15
GSE278723,ERBB2IP,-0.9098499395959986,0.08987223281810879,4.331900710785204e-24
GSE278723,ERBB4,-0.359917044347429,0.17335506242906648,0.03787691654953681
GSE278723,ERC1,0.331649585538679,0.14370896424702856,0.02101102270646512
GSE278723,ERCC1,0.4671331509595855,0.05608620682644564,8.163698316174441e-17
GSE278723,ERCC2,0.7545171684425038,0.06027774966792166,6.00118077829083e-36
GSE278723,ERCC4,-0.37366779381985954,0.06694259203938391,2.3788596308569658e-8
GSE278723,ERCC6,-0.32234045917735893,0.05421624898025728,2.756840650925227e-9
GSE278723,ERCC6L2,-0.5831359644204575,0.05897756985478189,4.720394226055593e-23
GSE278723,ERCC8,-0.5554296192141437,0.07609555986320403,2.896842945142834e-13
GSE278723,ERF,0.7130943859647422,0.08571343863885635,8.83226961385637e-17
GSE278723,ERGIC1,0.3404294374268025,0.05265515610489158,1.0112271493224691e-10
GSE278723,ERGIC2,-0.9444582305491976,0.06817204720161363,1.2025478120577108e-43
GSE278723,ERGIC3,0.5847765554745257,0.052820852965533675,1.7356804813112346e-28
GSE278723,ERH,0.5288556889522978,0.14453218234683574,2.531163672409075e-4
GSE278723,ERI1,-0.5466664871896931,0.06887248714705038,2.06511522987585e-15
GSE278723,ERI2,-0.6677045799358647,0.07636225255152834,2.251810369066719e-18
GSE278723,ERI3,0.5051601796959235,0.051285521271991645,6.857330133990429e-23
GSE278723,ERLEC1,-0.5789172471552309,0.09168649405378138,2.717467187900593e-10
GSE278723,ERMAP,0.466737741335735,0.21331496833846053,0.028668034771542762
GSE278723,ERMARD,-0.404656839183704,0.08298154142875037,1.0800214754097798e-6
GSE278723,ERMN,-1.0086318077053171,0.16268448885654344,5.648968075407547e-10
GSE278723,ERMP1,-0.5162548283200591,0.07217574571556673,8.505846358761372e-13
GSE278723,ERN1,0.212161384163534,0.10043976745032022,0.03465862361535551
GSE278723,ERO1A,-0.8958969063653275,0.07967097146412508,2.4520714486361903e-29
GSE278723,ERO1B,-0.9533047867895441,0.09868032318693234,4.435384022345597e-22
GSE278723,ERP44,-0.807794021063995,0.07000798492064103,8.428742913642123e-31
GSE278723,ERRFI1,-0.5195114280307421,0.07723470399038967,1.7391338349156863e-11
GSE278723,ERVK3-1,-0.4906109970971596,0.10341844125771524,2.095997844027114e-6
GSE278723,ESCO1,-0.7591259610710988,0.07786039084852348,1.847683984199676e-22
GSE278723,ESD,-0.6623496667725034,0.09866453879916229,1.9046954230163152e-11
GSE278723,ESF1,-0.5671587067162348,0.09242614938092628,8.44418618049964e-10
GSE278723,ESRRA,0.6618504962216741,0.08924240406547108,1.204165992444154e-13
GSE278723,ESRRG,-0.4962531685227246,0.09394643909801832,1.2757286164332912e-7
GSE278723,ESYT3,-0.905975484161046,0.39749077202409216,0.022653009241867736
GSE278723,ETAA1,-0.7210622388760697,0.08199359791094511,1.4416247506643649e-18
GSE278723,ETF1,-0.6014030033652441,0.052373161323296634,1.6053857997453297e-30
GSE278723,ETFB,0.9182287452796684,0.06054685862830313,5.9760811465310494e-52
GSE278723,ETFDH,-0.3347967680821987,0.05766382389582599,6.397894425175506e-9
GSE278723,ETHE1,0.8858304413013681,0.08824629020746431,1.0358762805098282e-23
GSE278723,ETNK1,-0.663436219152806,0.08596444316934512,1.1857261813107162e-14
GSE278723,ETNK2,0.7136235247254764,0.11123350687730861,1.4032032285584553e-10
GSE278723,ETNPPL,0.481341149413072,0.22426785856771123,0.031850813394496184
GSE278723,ETS1,-0.8142253764573751,0.1049438105171283,8.581831325763254e-15
GSE278723,ETV1,-0.4351551135720108,0.11376112940862494,1.3068442300389572e-4
GSE278723,ETV5,-0.2884375251322026,0.09855832935406839,0.003427260010061489
GSE278723,ETV6,-0.311620362663455,0.11786300227506635,0.008195199480035803
GSE278723,EVA1B,1.4320162993074776,0.19784882416667587,4.555783581137582e-13
GSE278723,EVC,0.9754202114865155,0.12055210075242585,5.904332946062248e-16
GSE278723,EVC2,0.8453771842831649,0.16557371803434842,3.2949376003964935e-7
GSE278723,EVI2A,-0.9859692026289631,0.20119553139636107,9.556766394172735e-7
GSE278723,EVI2B,1.20354742281847,0.490523562077324,0.014143516185211771
GSE278723,EVI5,-0.4597443986662749,0.07338688283765953,3.7362245332322815e-10
GSE278723,EVI5L,0.6238522025740867,0.06322985124441007,5.820557789064522e-23
GSE278723,EVL,0.3844739517122132,0.1030612184312663,1.910701429878412e-4
GSE278723,EXD3,0.6205067489563453,0.08739947330414839,1.2506206559567842e-12
GSE278723,EXO5,-0.6679935349433636,0.1755216797721982,1.4136893945047667e-4
GSE278723,EXOC1,-0.2880271428181942,0.07475733956270512,1.1676159257988923e-4
GSE278723,EXOC2,-0.3187118977444758,0.04751662186099365,1.9815382452246918e-11
GSE278723,EXOC3,0.49878497988108683,0.049461710838405636,6.4848943421086985e-24
GSE278723,EXOC5,-0.6445414579191969,0.05715192448889727,1.6913652347913674e-29
GSE278723,EXOC6,-0.8339820265752661,0.07015107938074096,1.3603462350895665e-32
GSE278723,EXOC6B,-0.2789466522745672,0.04886436373499414,1.1391546902923724e-8
GSE278723,EXOC7,0.38841973258002915,0.06420328671414083,1.4498807091283061e-9
GSE278723,EXOG,-0.8589402653640669,0.10181157729283041,3.267923968526779e-17
GSE278723,EXOSC2,-0.46716766713485924,0.1119960477199467,3.0288398498541652e-5
GSE278723,EXOSC3,-0.7181193365507159,0.06520588104671254,3.304093947062641e-28
GSE278723,EXOSC4,0.6055051888572659,0.0838827274985851,5.257464067656886e-13
GSE278723,EXOSC5,0.6691436252916515,0.07927992909139592,3.1661851062326175e-17
GSE278723,EXOSC8,-0.4462904443670198,0.09486204640381805,2.5433182775990975e-6
GSE278723,EXPH5,-0.48233966248110366,0.10166770400786139,2.092532385443615e-6
GSE278723,EXTL1,0.618130175698734,0.09359305362999948,3.9900929044647544e-11
GSE278723,EXTL2,-0.6278938762343846,0.11821345466143683,1.0871086396558249e-7
GSE278723,EXTL3,0.8478050561750731,0.27581623532592275,0.002113482131969719
GSE278723,EYA1,0.48944264169654106,0.20814913414435732,0.01870273070338604
GSE278723,EYA2,0.8646724715011482,0.10563911610341753,2.7195484617633546e-16
GSE278723,EYA3,-0.2972517958052291,0.09603266283187113,0.001966008427635912
GSE278723,EYA4,-0.7196622009434326,0.1677939485556188,1.7950848127602073e-5
GSE278723,EZH1,0.2825507867364172,0.06402494956800175,1.018841192186637e-5
GSE278723,EZR,0.5366074694005374,0.07940068901301196,1.3969554347891524e-11
GSE278723,F12,1.4818072042855335,0.2288025637030392,9.396325842314808e-11
GSE278723,F3,-0.675509223489746,0.19131535760409626,4.141988102671786e-4
GSE278723,F8A3,0.9609582211869488,0.07127117624581175,1.9659851297384906e-41
GSE278723,FA2H,0.7801873477721966,0.1482363415007751,1.4162226197297416e-7
GSE278723,FAAH,0.47291384329508424,0.11423708040856267,3.4767271216857506e-5
GSE278723,FAAP100,0.7804670355569964,0.07968037466055863,1.18330245495522e-22
GSE278723,FAAP20,0.70556297964786,0.09684682338566611,3.2083688449499833e-13
GSE278723,FADS1,-0.40373028408783224,0.10267318325260014,8.417610782082345e-5
GSE278723,FADS2,0.656177343039711,0.2718598568291299,0.01579317915851366
GSE278723,FADS3,0.4319508494630004,0.11052432741201328,9.298745586557303e-5
GSE278723,FADS6,0.7420901279359146,0.23953280301046634,0.0019478339170852065
GSE278723,FAF1,-0.206634481241932,0.09334442774212849,0.02685095572194939
GSE278723,FAF2,-0.19191228476908534,0.048628308064603984,7.929738111271458e-5
GSE278723,FAH,0.581520874943853,0.08764093628971832,3.2391910587487984e-11
GSE278723,FAHD2A,0.339355788805891,0.14124836054668158,0.016281353563637534
GSE278723,FAHD2B,0.4970942128440377,0.09253815796544752,7.796512321738177e-8
GSE278723,FAIM,-0.4638231481283879,0.15117390274984985,0.0021539353487314027
GSE278723,FAIM2,0.4512410078610277,0.06457576026876925,2.792759511613472e-12
GSE278723,FAM101A,0.8528177479046807,0.12826608508411294,2.9545774248803663e-11
GSE278723,FAM102B,-0.7675844758696665,0.11308251382337028,1.1383548534538327e-11
GSE278723,FAM103A1,-0.5211720405552406,0.08718467666064758,2.261794349273992e-9
GSE278723,FAM104A,-0.47308683909555765,0.048852317340856315,3.5257205941916503e-22
GSE278723,FAM104B,-0.461369282389237,0.18688403044620763,0.013558725981679126
GSE278723,FAM105A,-0.632719721457749,0.16451278758960278,1.2005122337084876e-4
GSE278723,FAM107A,0.846453620402838,0.16299982616883948,2.0696272655790776e-7
GSE278723,FAM107B,-1.0645925864050287,0.10502091351190299,3.787094040602442e-24
GSE278723,FAM109A,0.7123200895970142,0.1471582677905117,1.2951066677762748e-6
GSE278723,FAM110A,1.17461512477962,0.22348606686943412,1.4732128185020248e-7
GSE278723,FAM110C,-0.5178000469744584,0.13028617549023533,7.057812665973815e-5
GSE278723,FAM111A,-0.6668697262589017,0.09970925171399757,2.2602034575171747e-11
GSE278723,FAM114A1,-0.305881959744535,0.13869745413774578,0.027426748581638908
GSE278723,FAM114A2,-0.40827188491073557,0.06163057810484986,3.484209156915606e-11
GSE278723,FAM117A,0.6976343490858965,0.11353801203164625,8.021563821325624e-10
GSE278723,FAM117B,-0.3390282499351587,0.08095615232315218,2.8167040954337462e-5
GSE278723,FAM118B,-0.362524175199734,0.05836216080852033,5.243763246423495e-10
GSE278723,FAM120A,0.26288525288625825,0.04804904657134894,4.4703476665633655e-8
GSE278723,FAM122A,-0.2807048669598265,0.06295847176167171,8.25075586924523e-6
GSE278723,FAM122B,-0.4389620952500735,0.059588865942498626,1.7515020173968998e-13
GSE278723,FAM126A,-0.8903917831920882,0.07428912268930281,4.233167929708411e-33
GSE278723,FAM126B,-0.8109980713658739,0.09131775199637861,6.62285862490257e-19
GSE278723,FAM127A,0.8490058214179079,0.07441460514130688,3.764806532195139e-30
GSE278723,FAM127B,0.7323474599146307,0.08881891480780615,1.646089517789709e-16
GSE278723,FAM127C,0.5322091432008598,0.09855103769440134,6.651459072113238e-8
GSE278723,FAM129A,-0.6960143732749704,0.18859474202288692,2.2378813263872787e-4
GSE278723,FAM129B,0.5635447379818389,0.18312648439049592,0.0020884819402898595
GSE278723,FAM131A,0.345588001178279,0.07495789990943881,4.018407830810507e-6
GSE278723,FAM131B,0.37523825313875275,0.0780521937022814,1.5280658846907642e-6
GSE278723,FAM131C,1.0718725245210294,0.12374446367979579,4.63624753632176e-18
GSE278723,FAM133A,-0.6429162493174354,0.11796974294013905,5.041509393532695e-8
GSE278723,FAM133B,-1.0944127879626038,0.08403664349287182,9.049196575336425e-39
GSE278723,FAM134A,0.3438717323951569,0.09208213207598527,1.881614629527632e-4
GSE278723,FAM134B,-0.673374878567146,0.10049572754463433,2.0766154737595892e-11
GSE278723,FAM135A,-0.7086742548056622,0.047259328663376995,7.864414510346624e-51
GSE278723,FAM135B,-0.532603208157777,0.25157184427399015,0.03425120768199209
GSE278723,FAM13B,-0.6018167293190064,0.052908037734855674,5.58502682614131e-30
GSE278723,FAM149A,0.4249134553656376,0.09118158825062538,3.160871885283021e-6
GSE278723,FAM151B,-0.7704100936947451,0.11923221430753758,1.0372108041527752e-10
GSE278723,FAM155B,0.574500941054346,0.1959731373036314,0.003372978403007581
GSE278723,FAM156B,0.318483678825163,0.11094237016593733,0.004095474722792267
GSE278723,FAM160A2,0.3809057634115564,0.049084162856817985,8.475684151496581e-15
GSE278723,FAM160B1,-0.5521526038378974,0.05528423459626979,1.7284564969593438e-23
GSE278723,FAM160B2,0.6266609117409091,0.0688356915698449,8.728904187220966e-20
GSE278723,FAM161A,-0.6387335856829268,0.10016558116962514,1.8085336223852073e-10
GSE278723,FAM162A,-0.5248222806624087,0.07732116711148063,1.1404359103205535e-11
GSE278723,FAM163B,0.8479980694891274,0.17656568114675547,1.5651343803748322e-6
GSE278723,FAM167A,0.7758530503524329,0.14991882597737516,2.2772275880558405e-7
GSE278723,FAM169A,-0.5012761650267903,0.0690752730664898,3.9590062986813336e-13
GSE278723,FAM171A1,0.3332956158790066,0.06562704449781673,3.8016202672543896e-7
GSE278723,FAM171A2,1.146506900790842,0.09525390793537222,2.289314077568528e-33
GSE278723,FAM172A,-0.6261164699353569,0.061992918252446134,5.535137712263738e-24
GSE278723,FAM173A,1.6443480567830397,0.12134837570904844,7.854319688279714e-42
GSE278723,FAM173B,-0.6028344061811308,0.0796680763643733,3.824560401461468e-14
GSE278723,FAM174A,0.78793454640903,0.2693626892571999,0.0034425623191999587
GSE278723,FAM175A,-1.0376549200602725,0.11375118369070457,7.365113219861078e-20
GSE278723,FAM175B,-0.393233350485403,0.07715008461604327,3.450932274048548e-7
GSE278723,FAM177A1,-0.7391208908489036,0.07968736664855036,1.771895688819771e-20
GSE278723,FAM178B,0.8446448772672439,0.23704333776554729,3.662903305264598e-4
GSE278723,FAM179A,0.9682015984698762,0.2573865697197903,1.68787204100008e-4
GSE278723,FAM179B,-0.390551335300878,0.051133385179634165,2.2080488183624528e-14
GSE278723,FAM181A,1.03229848870283,0.363228607543939,0.004483041299353045
GSE278723,FAM181B,0.881880999478012,0.11406600556008772,1.064355605619155e-14
GSE278723,FAM185A,-0.47987564085047313,0.10764776516207712,8.27927884295944e-6
GSE278723,FAM188A,-0.8714065625922839,0.07214143434547285,1.361343410809683e-33
GSE278723,FAM188B,0.699516773870283,0.3116112499617098,0.024778534578904766
GSE278723,FAM189A1,0.7581188437626978,0.1256210683098834,1.5899641431525309e-9
GSE278723,FAM189A2,0.49474728432916204,0.1548402113502381,0.0013972821425995918
GSE278723,FAM189B,0.6738987695372721,0.08228033854001544,2.606255062507734e-16
GSE278723,FAM193A,0.32369350471325947,0.05992893595801045,6.616371864167866e-8
GSE278723,FAM193B,0.4259318449901243,0.08663225716627677,8.808259931680262e-7
GSE278723,FAM195A,0.8595858346442244,0.10206962855623146,3.7149361854714486e-17
GSE278723,FAM195B,0.7062174500004997,0.08269122873944248,1.337400829490277e-17
GSE278723,FAM196A,-0.322509704728674,0.15118075768324568,0.032902404872368035
GSE278723,FAM196B,0.5369739236642749,0.16333569395425887,0.001010639814165012
GSE278723,FAM198B,0.503641516790136,0.21947314770604254,0.021746015731877438
GSE278723,FAM199X,-0.614803312560083,0.06579834867488146,9.298135040228635e-21
GSE278723,FAM19A5,0.6277138197691814,0.14557424710738515,1.617961676385924e-5
GSE278723,FAM200A,-0.49457330968469715,0.12196750533171552,5.014296303693737e-5
GSE278723,FAM200B,-0.6902701401120379,0.06818906980394793,4.373292905033727e-24
GSE278723,FAM204A,-0.6691413020860734,0.04798836502638863,3.430573737917382e-44
GSE278723,FAM206A,-0.5119430321160325,0.08059551583089568,2.125279128841098e-10
GSE278723,FAM207A,0.6924907561988659,0.0792956401743623,2.4795169311234396e-18
GSE278723,FAM208A,-0.7470277245855147,0.05401123780752041,1.6577360294501644e-43
GSE278723,FAM208B,-0.3508018776900656,0.05337235228559224,4.9402132566196135e-11
GSE278723,FAM20B,-0.527140146544816,0.07145673529813794,1.6183120654359718e-13
GSE278723,FAM20C,0.5830349408635128,0.07942488319334849,2.1246558990603584e-13
GSE278723,FAM210A,-0.6434760529761634,0.06623268271754397,2.5926578719558715e-22
GSE278723,FAM210B,-0.42178181073555665,0.11019273991585772,1.2936028948638286e-4
GSE278723,FAM212A,0.9168521740020624,0.22074143637478422,3.2741123472827154e-5
GSE278723,FAM212B,-0.46345107370846,0.17753459631075186,0.009041442376826338
GSE278723,FAM213B,0.7904070043489146,0.12129897772507094,7.211633808774847e-11
GSE278723,FAM214A,-0.5668536902555683,0.06270128696774216,1.5589526214673588e-19
GSE278723,FAM214B,0.47739042062834713,0.06763815866745435,1.6891072790175337e-12
GSE278723,FAM217B,-0.861454873358738,0.4030467480061201,0.03256894883556125
GSE278723,FAM221A,-0.670756797805963,0.28679101216443675,0.01934398523812933
GSE278723,FAM222A,0.637221089739307,0.18358961487005684,5.18718233780671e-4
GSE278723,FAM222B,0.41236552848284846,0.06498424100442102,2.2152636504067922e-10
GSE278723,FAM227B,-0.6841991757229118,0.18447463104238376,2.0815619225533595e-4
GSE278723,FAM228B,-0.716699073538252,0.08441751531640199,2.067557474930356e-17
GSE278723,FAM229A,0.6931261331037608,0.1792650608703976,1.1041407991413971e-4
GSE278723,FAM229B,-0.6080890930952662,0.1402748464952722,1.4577130119674961e-5
GSE278723,FAM234A,0.721508019509138,0.09813649528084152,1.9513619264964232e-13
GSE278723,FAM26E,-0.9655144171811071,0.36608743776306185,0.008354734289237007
GSE278723,FAM32A,0.2808459860940328,0.06832724877194482,3.9513299495578144e-5
GSE278723,FAM35A,-0.7164334991601273,0.05569493191078738,7.220127699678598e-38
GSE278723,FAM3A,0.3442705434092755,0.08176795789621126,2.549916305241644e-5
GSE278723,FAM3C,-0.7495922661549385,0.1344358073131404,2.4634127248674905e-8
GSE278723,FAM43A,0.6315663501685685,0.1295399258593192,1.0855679201100882e-6
GSE278723,FAM43B,0.7407968287401996,0.09028203426170281,2.29895945487252e-16
GSE278723,FAM46A,-0.41609346959602994,0.13074364210573164,0.0014600246409607288
GSE278723,FAM47E,-0.7230386898697005,0.1644364239597362,1.0972128133234157e-5
GSE278723,FAM47E-STBD1,1.42639201278981,0.5546149897284881,0.010115383730123434
GSE278723,FAM49A,-0.7327225314941546,0.22929885140321185,0.0013959289286014586
GSE278723,FAM49B,-0.7378709586833229,0.0939488514813853,4.0308793237331405e-15
GSE278723,FAM50A,0.7222818797881981,0.08874472668476041,3.9898089244851624e-16
GSE278723,FAM50B,0.682983950461761,0.08058922185305457,2.3532283153518544e-17
GSE278723,FAM53B,0.4263182607491523,0.08182230918095415,1.8854194057992192e-7
GSE278723,FAM57B,0.7766763914165256,0.11263726186006988,5.3722116802950565e-12
GSE278723,FAM58A,0.6455806839239006,0.06700469239354821,5.697081767332159e-22
GSE278723,FAM60A,-0.997586118142446,0.2642200373088631,1.5963037366379306e-4
GSE278723,FAM63A,0.543825529988095,0.2261052547332186,0.01616417044856598
GSE278723,FAM63B,-0.5782756066480752,0.06091425963631994,2.238948393889994e-21
GSE278723,FAM65A,0.5990084838698237,0.07197178862505617,8.589239787641006e-17
GSE278723,FAM65B,-0.3891536269268891,0.10493013518953548,2.0833207696773775e-4
GSE278723,FAM69A,-0.9274782018474852,0.11894601010151495,6.31595674056671e-15
GSE278723,FAM69B,0.8601813314546913,0.06543955577106456,1.8260166896013573e-39
GSE278723,FAM69C,0.691150668603144,0.2008220903343688,5.782701776746414e-4
GSE278723,FAM71E1,0.6841756791828493,0.14548475046859433,2.5670424391671137e-6
GSE278723,FAM73A,-0.9807770737824045,0.06956620122834459,3.880869804992916e-45
GSE278723,FAM73B,0.6398142525304137,0.052673713806443145,5.969408459346229e-34
GSE278723,FAM76A,-0.34257090953364716,0.11338944980024479,0.002517845029237824
GSE278723,FAM76B,-0.4427218648137078,0.09437479030148792,2.7173608097836677e-6
GSE278723,FAM83F,-0.824503346955596,0.3891219852713149,0.03410048905228743
GSE278723,FAM83H,0.920103438068115,0.10431612946388347,1.1411554036279976e-18
GSE278723,FAM89B,1.116884999170779,0.1042733159832517,9.025377828200408e-27
GSE278723,FAM8A1,-0.8158494484395925,0.08336193210110547,1.2824792334785276e-22
GSE278723,FAM91A1,-0.5598908180667348,0.059055283699960326,2.5236207571176196e-21
GSE278723,FAM92A1,-0.5413504494051853,0.10342532717721804,1.656870664150043e-7
GSE278723,FAM96A,-0.6105091565376218,0.06939222292504565,1.3934079612365497e-18
GSE278723,FAM96B,1.325087137491013,0.08101602159775059,3.9505656482389427e-60
GSE278723,FAM98A,-0.4489500033281322,0.06947964413573242,1.0359835658691391e-10
GSE278723,FAM98B,-0.8529470777871697,0.06853584272531717,1.4838147571815639e-35
GSE278723,FAM98C,0.6983852817509475,0.07765907513629126,2.4065067227706655e-19
GSE278723,FANCA,0.551153757041227,0.25584177232502153,0.03121854391878397
GSE278723,FANCB,-1.1556676742870196,0.1335040974977796,4.8680814130228475e-18
GSE278723,FANCC,-0.4293215525750081,0.10669650134588518,5.727528702379926e-5
GSE278723,FANCE,0.496630740517601,0.20626854741245151,0.016053801634293426
GSE278723,FANCF,-0.5640520281486933,0.08568643656272029,4.618384676388248e-11
GSE278723,FANCG,0.36888339646435,0.15829224983467344,0.019785307513888913
GSE278723,FANCI,-0.44617876489886404,0.09294247374308019,1.5819839196960257e-6
GSE278723,FANCL,-0.5482252082550846,0.0759262872691532,5.179952421114763e-13
GSE278723,FANCM,-0.847912008165687,0.08288465461630916,1.4548328061983017e-24
GSE278723,FAP,-0.66907921069445,0.2821314485643323,0.017715285380837126
GSE278723,FAR1,-0.8653449210707653,0.07092385225448673,3.0687050123371798e-34
GSE278723,FAR2,-0.417193587562102,0.18772605704973408,0.026259451245842558
GSE278723,FARS2,0.295195099065006,0.1250991375936136,0.01829024550177011
GSE278723,FARSA,0.6577316040288115,0.04868295675275554,1.3557781997441308e-41
GSE278723,FARSB,-0.5379786591589094,0.10491343036062348,2.9309463808783115e-7
GSE278723,FASN,0.8176553615871801,0.0637036153748805,1.0399201847101627e-37
GSE278723,FASTK,0.6667311218821861,0.07042513913691544,2.873576797189541e-21
GSE278723,FASTKD1,-0.9047317746652044,0.06273502656659125,3.7913833364319245e-47
GSE278723,FASTKD2,-0.769614995683555,0.07291130454600285,4.791016182211335e-26
GSE278723,FASTKD3,-0.7643387745846834,0.10681431257845123,8.320385981399962e-13
GSE278723,FASTKD5,-0.3661873910041703,0.0982805266207392,1.9458833280490618e-4
GSE278723,FAT4,-0.47889781066757575,0.11503827178599638,3.1417130817539114e-5
GSE278723,FAU,1.0484328801262819,0.07916314742873067,4.890646314609531e-40
GSE278723,FAXC,-0.835477963211637,0.19531713421598462,1.8896519174541093e-5
GSE278723,FAXDC2,0.565612968568882,0.25383891077180776,0.025864789644052154
GSE278723,FBF1,0.5491375628933114,0.09369643799409923,4.605987203803633e-9
GSE278723,FBL,0.5812865114855872,0.07745992174950513,6.173325746087628e-14
GSE278723,FBLL1,1.0101321951822144,0.09537960378220153,3.2929007295685787e-26
GSE278723,FBLN1,0.9832751227322324,0.10488769222632606,6.947017399911e-21
GSE278723,FBLN2,0.9042850463363028,0.1586091025127193,1.1886652386515579e-8
GSE278723,FBLN5,0.589100059727688,0.18720680669941983,0.0016507482312484948
GSE278723,FBRS,0.4344672445311563,0.09049832237795107,1.5800776285265505e-6
GSE278723,FBRSL1,0.9143678300111882,0.09549265880016629,1.0159316922604723e-21
GSE278723,FBXL12,0.5142332527971509,0.12428951160844906,3.512902058764916e-5
GSE278723,FBXL13,-0.5981160147482275,0.09585694437858194,4.384857717978462e-10
GSE278723,FBXL14,0.8152502953277643,0.07562707695845719,4.284762941402842e-27
GSE278723,FBXL15,0.9659801321749626,0.070801164797036,2.2051844754961617e-42
GSE278723,FBXL16,1.1297670603403478,0.12247905803677044,2.857783277791455e-20
GSE278723,FBXL18,0.5658669613132453,0.14686881301756824,1.1673969747694866e-4
GSE278723,FBXL19,0.9169971195183048,0.08699412734800993,5.595582287424011e-26
GSE278723,FBXL20,-0.4437413087689524,0.07400814025124619,2.024305224121063e-9
GSE278723,FBXL3,-0.5361082783510208,0.05618648904798222,1.4066291763116842e-21
GSE278723,FBXL4,-0.5348620982415765,0.06755657077527374,2.4282587848349044e-15
GSE278723,FBXL5,-0.4358777708276292,0.04858660382756797,2.934312464297541e-19
GSE278723,FBXL6,0.508341611409908,0.13517663089311366,1.6952447744224142e-4
GSE278723,FBXL7,0.7779673856431737,0.09699560864915732,1.0519095969617105e-15
GSE278723,FBXO10,0.3764708329292807,0.08903578642142823,2.3545409054404304e-5
GSE278723,FBXO11,-0.6427006558468227,0.06131757119946191,1.050542940994801e-25
GSE278723,FBXO16,-0.7313183902585478,0.2682881495777475,0.00641324170537614
GSE278723,FBXO17,0.5011645703701023,0.0682320287434381,2.0575190135308883e-13
GSE278723,FBXO2,1.093008745683659,0.06785924850369333,2.2782053607303774e-58
GSE278723,FBXO22,-1.02662358599766,0.29066485266302183,4.124544335966464e-4
GSE278723,FBXO25,-0.5112610037448826,0.08972409670622969,1.2111730304803093e-8
GSE278723,FBXO27,0.6160583054185013,0.09876695296898715,4.4463532556595236e-10
GSE278723,FBXO28,-0.8929956672812931,0.09125900713394548,1.3022401521743445e-22
GSE278723,FBXO3,-0.6171369344926656,0.07356103724908189,4.8840534438592473e-17
GSE278723,FBXO30,-0.5536886067438309,0.07062409309437018,4.507640834719407e-15
GSE278723,FBXO31,0.5343888142492753,0.1032309216155875,2.2592344782680753e-7
GSE278723,FBXO32,-0.659442832231531,0.09192937015985332,7.317695789456646e-13
GSE278723,FBXO33,-0.4919777970568901,0.11575389459455912,2.1357482676161148e-5
GSE278723,FBXO36,0.321653602675908,0.14997588829718955,0.03197667284533374
GSE278723,FBXO38,-0.27116589117368445,0.06536146380931197,3.3435108384700616e-5
GSE278723,FBXO4,-0.6398020283484281,0.1048522515008535,1.0478945954705869e-9
GSE278723,FBXO41,0.5002370712365377,0.09905394234836298,4.414678386494877e-7
GSE278723,FBXO42,-0.23966311707218296,0.11405104455883243,0.03560875035846933
GSE278723,FBXO44,0.7393252189348493,0.0879565287256108,4.257695329717109e-17
GSE278723,FBXO45,-0.6146272111139084,0.0675590783394174,9.232802099880857e-20
GSE278723,FBXO46,0.606188241917616,0.07304945209911738,1.0558770213476677e-16
GSE278723,FBXO48,-0.5432252712109258,0.11325960629686033,1.6163583406987653e-6
GSE278723,FBXO5,-0.647747864719221,0.21072195945972577,0.0021124786641828525
GSE278723,FBXO6,0.7256764660551,0.09503632333300183,2.2445715546635503e-14
GSE278723,FBXO7,-0.30917319247245245,0.090357812986556,6.224141415338513e-4
GSE278723,FBXO9,-0.255616585213307,0.10598249435428993,0.015870698384272082
GSE278723,FBXW11,-0.3393608308562515,0.06523137055146155,1.9671257652940781e-7
GSE278723,FBXW12,0.63740714361387,0.2948705996689604,0.030645135092526248
GSE278723,FBXW2,-0.49211651485724356,0.04703768127482146,1.2886133318504994e-25
GSE278723,FBXW4,0.6414359460071066,0.13993070424733503,4.562641151968018e-6
GSE278723,FBXW5,1.1280808987395556,0.07503154241923704,4.346498574017592e-51
GSE278723,FBXW7,-0.6850085202553684,0.1654205806615166,3.457776822729679e-5
GSE278723,FBXW8,0.4945375876687631,0.07967355262382757,5.398901660964028e-10
GSE278723,FBXW9,0.8376836388034002,0.08647877634556536,3.4384804802671345e-22
GSE278723,FCF1,-0.5642046829624738,0.1158125740830019,1.1063934716252895e-6
GSE278723,FCGBP,1.03006583934512,0.4256372131764217,0.01551812233929946
