SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ABCE1,5,-1.0657299948060979,0.08987964934129607,1.4173229079041783,4,0.8411786924389754,0,0.08987964934129607,0.13331306389312172,0.15567611922559935,0.17520769158263144,0.9999849225712418
ABCF1,5,0.5670889967318424,0.0565876407950829,0.4726694113142106,4,0.9761064939932356,0,0.0565876407950829,0.08393303521056132,0.09801266893754088,0.11030961945751899,0.9999849225712418
ABCF2,3,0.2506279015209484,0.059680308299790596,0.465597028384927,2,0.7923131973071919,0,0.059680308299790596,0.07549028227535573,0.08440070140417145,0.09245633605664531,0.9999849225712418
ABCF3,2,0.30866311089924897,0.08610776417665851,0.001840648462452465,1,0.9657790333168433,0,0.08610776417665851,0.09817795662445795,0.1054600425623589,0.11227078866541892,0.9999849225712418
ABCG4,5,0.6187907942332855,0.09976482556026858,1.5518649221134155,4,0.8174162353255671,0,0.09976482556026858,0.14797514967708533,0.17279774667863135,0.19447744751633572,0.9999849225712418
ABHD10,2,-0.6306047469279736,0.18665881281670854,0.022114296613466526,1,0.881783445139645,0,0.18665881281670854,0.2128237912517911,0.22860942369730639,0.24337331629339146,0.9999849225712418
ABHD12,5,0.7176522907799368,0.06812034410450837,3.676794110424903,4,0.45151008055604663,0,0.06812034410450837,0.1010387985776582,0.11798789701808353,0.13279099693685256,0.9999849225712418
ABHD13,5,-1.0798931553199256,0.07911374094186258,0.5330193196977924,4,0.9702079565969417,0,0.07911374094186258,0.11734464117630389,0.13702901888814803,0.1542210725617655,0.9999849225712418
ABHD14A,5,0.7221525173671219,0.08632771364050032,0.3219032665426523,4,0.9883567227681873,0,0.08632771364050032,0.12804469185902123,0.14952398612660336,0.16828369422230322,0.9999849225712418
ABHD14A-ACY1,2,1.128510015314168,0.26332667756976036,0.08590146292110272,1,0.7694537320168132,0,0.26332667756976036,0.3002386065380452,0.3225079978541506,0.34333598195336085,0.9999849225712418
ABHD14B,3,0.4760259349291264,0.11047549835241298,0.05723805807553885,2,0.9717866164358983,0,0.11047549835241298,0.13974168017432168,0.15623594807990895,0.17114790611314415,0.9999849225712418
ABHD15,5,0.524249631701793,0.08518976084847597,3.464582673980127,4,0.4832840213447613,0,0.08518976084847597,0.12635683510410178,0.14755299407420233,0.16606541585471074,0.9999849225712418
ABHD16A,4,0.3508364335400657,0.06913231390762353,1.979773186660795,3,0.5766154516186655,0,0.06913231390762353,0.09529231852474876,0.10930778593291283,0.12171999901942494,0.9999849225712418
ABHD17A,5,1.0024593002192874,0.10893841062344113,3.9474200350622883,4,0.4131685408172098,0,0.10893841062344113,0.16158177521043404,0.18868686209560115,0.21236005691940654,0.9999849225712418
ABHD17B,3,-0.5603668149231,0.11390410870344485,0.28944411191707886,2,0.8652627543186739,0,0.11390410870344485,0.14407856734171773,0.161084735338431,0.17645948642921647,0.9999849225712418
ABHD18,3,-0.42468371725504617,0.08385247869972426,0.10000187692447997,2,0.9512285318082364,0,0.08385247869972426,0.10606592805675316,0.11858531261575113,0.1299037014168977,0.9999849225712418
ABHD3,5,-0.7109205056584599,0.09614186083201696,1.686983172202422,4,0.7930807678626655,0,0.09614186083201696,0.1426014245697932,0.1665225876952696,0.18741498909138266,0.9999849225712418
ABHD4,5,0.7181741383471185,0.10006962418176509,4.3957174691622205,4,0.35509238135318133,9.002340845114421,0.10006962418176509,0.14842723909220756,0.17332567337714025,0.19507160941239723,0.9999849225712418
ABHD8,5,0.772667067229145,0.08196564835234188,2.286605267024175,4,0.6832088332006347,0,0.08196564835234188,0.1215747034608906,0.14196866742158037,0.1597804635658412,0.9999849225712418
ABI2,5,-0.4361247218439927,0.06243923126246872,0.8720362097680513,4,0.928537950158145,0,0.06243923126246872,0.09261234648482734,0.10814792093213883,0.12171646923264982,0.9999849225712418
ABI3,2,0.7437359161085252,0.1894072003048616,0.03896102536019877,1,0.8435258960514781,0,0.1894072003048616,0.21595743512443316,0.23197549717801866,0.24695677515803072,0.9999849225712418
ABL1,3,0.3880318746383119,0.08987620503211098,0.49457305586993805,2,0.7809169069636214,0,0.08987620503211098,0.11368540614150298,0.12710414809103637,0.13923561812387564,0.9999849225712418
ABL2,3,-0.43075509258025,0.07722034770574467,0.09944627104502307,2,0.951492822599406,0,0.07722034770574467,0.09767687218412437,0.10920606301663023,0.11962924826107808,0.9999849225712418
ABLIM2,4,0.47739503525914456,0.07855403302690597,1.003837016924792,3,0.8003235122728374,0,0.07855403302690597,0.10827926209161773,0.12420483187855691,0.13830864732494466,0.9999849225712418
ABLIM3,4,0.704376694837874,0.1064007044666558,0.7220436117062354,3,0.8680072266295347,0,0.1064007044666558,0.14666324976251272,0.16823428538054178,0.1873377717495912,0.9999849225712418
ABR,4,0.4780913852027847,0.06797785712826683,0.5874463024836873,3,0.8993001456207358,0,0.06797785712826683,0.09370100967186537,0.10748242949141802,0.11968736811054154,0.9999849225712418
ABTB1,5,0.6508933667359441,0.06169705003784732,2.386102660353902,4,0.6651401859241908,0,0.06169705003784732,0.09151151382978974,0.10686242534267087,0.12026969168005718,0.9999849225712418
AC007325.2,5,1.8256746604937366,0.12752124417446087,1.3402408495554168,4,0.8545120366768215,0,0.12752124417446087,0.18914457162383866,0.2208732739545629,0.24858466831252762,0.9999849225712418
AC007325.4,2,0.5026311516276131,0.1425834384342875,0.03809123362432664,1,0.845260055031209,0,0.1425834384342875,0.16257013252891053,0.174628334967772,0.18590605895657417,0.9999849225712418
AC011043.1,4,-1.1932159877759125,0.15629357985811626,0.5630832827734222,3,0.9048291018481508,0,0.15629357985811626,0.21543583244029807,0.24712184800653184,0.275183243721493,0.9999849225712418
AC013461.1,5,-0.592215800323271,0.07733677898788416,0.6498784567452963,4,0.9573630131531081,0,0.07733677898788416,0.11470898066535963,0.13395123050074054,0.15075713601697,0.9999849225712418
AC024592.12,5,1.5611599331808828,0.1272716277863666,1.2456476330595492,4,0.8705273617091086,0,0.1272716277863666,0.18877433068789087,0.22044092568798185,0.24809807639255788,0.9999849225712418
AC025335.1,4,-0.4710903335010375,0.07099089336631369,0.17537012112317563,3,0.981463902526472,0,0.07099089336631369,0.09785419351157061,0.11224645808384469,0.12499236583462484,0.9999849225712418
AC069368.3,4,1.3795253638442573,0.25147897883020875,1.2109244880753318,3,0.7503853783475828,0,0.25147897883020875,0.34663985043214623,0.397623178378363,0.4427744324820508,0.9999849225712418
ACAA1,5,0.582182803859037,0.048018209989812016,1.3648021721453498,4,0.8502889083114401,0,0.048018209989812016,0.07122251525589715,0.08316997939086583,0.09360472351530981,0.9999849225712418
ACACB,4,0.7389975265866359,0.1309427508174675,0.2767001578985627,3,0.9643492839143323,0,0.1309427508174675,0.18049212610007737,0.20703866783553615,0.23054850330050006,0.9999849225712418
ACADL,2,-0.7152466738953235,0.15403867062570414,0.4594133046480947,1,0.4978982937101635,0,0.15403867062570414,0.17563110676236834,0.18865807184480934,0.2008418544074618,0.9999849225712418
ACADM,4,-0.45321068127300673,0.06789739582524913,2.560571182010432,3,0.4644438936174973,0,0.06789739582524913,0.09359010141952011,0.10735520900089757,0.11954570136787324,0.9999849225712418
ACADS,5,0.8736853001707952,0.08710269931472407,1.1992145466548907,4,0.8782279205941967,0,0.08710269931472407,0.12919418137596103,0.1508663006894969,0.16979441941966963,0.9999849225712418
ACADSB,4,-0.7561813572336403,0.12802845274365798,0.7568707105662802,3,0.8597526766706161,0,0.12802845274365798,0.17647504342732606,0.20243075798859636,0.22541735205391508,0.9999849225712418
ACADVL,3,0.30736330852755345,0.08113384038208622,0.019847964595443832,2,0.990125097923339,0,0.08113384038208622,0.10262709236957536,0.11474057743576024,0.1256920050454683,0.9999849225712418
ACAP2,5,-0.4111413406477542,0.057199049013958184,0.7940096163079469,4,0.9392493504279859,0,0.057199049013958184,0.08483990015212547,0.09907165903679806,0.11150147349153967,0.9999849225712418
ACAP3,4,0.5038184566691608,0.08376548708783785,0.25629580140340014,3,0.9680269461976835,0,0.08376548708783785,0.11546275577613409,0.13244486425549623,0.14748435904832233,0.9999849225712418
ACAT1,2,-0.41564445797803024,0.10207931514380178,0.011707274625713335,1,0.9138369180342812,0,0.10207931514380178,0.11638832653791308,0.125021117697537,0.13309514336138234,0.9999849225712418
ACBD4,5,0.44076889882389875,0.06348048205945628,1.0149738177811931,4,0.9075170335243883,0,0.06348048205945628,0.09415677100188861,0.10995142021594287,0.12374624070857106,0.9999849225712418
ACD,4,0.42120674146939907,0.06561835423260694,2.6193311677900613,3,0.45411061799916497,0,0.06561835423260694,0.09044865937741797,0.10375172784339408,0.11553303457369775,0.9999849225712418
ACE,4,0.6857169582183582,0.11955203482016082,2.112601431190344,3,0.5493676178623487,0,0.11955203482016082,0.16479110763726842,0.1890283644697334,0.21049307825172522,0.9999849225712418
ACER2,3,-0.5088653844042292,0.13766341314369324,0.005413829990141355,2,0.9972967453957907,0,0.13766341314369324,0.17413197440273248,0.19468546591038158,0.21326724259503807,0.9999849225712418
ACER3,5,-0.976548419739702,0.12805098971551257,4.052749465235209,4,0.3989140545976727,1.3015723199200409,0.12805098971551257,0.18993031123985732,0.22179082014674753,0.24961733248126972,0.9999849225712418
ACHE,4,0.6227265496865335,0.10960165805197539,1.36992971440386,3,0.7125982604648904,0,0.10960165805197539,0.15107545978983505,0.1732954373875878,0.19297363210553048,0.9999849225712418
ACKR1,2,0.46978848124968614,0.15187093462955345,0.04226078275010104,1,0.8371234734934246,0,0.15187093462955345,0.1731595074514545,0.18600314830099285,0.19801547246347181,0.9999849225712418
ACKR3,4,0.8607741900719824,0.11434435128592634,3.317912593490552,3,0.34515731644476577,9.581704898262483,0.11434435128592634,0.15761281126513388,0.1807942938189652,0.20132400522565086,0.9999849225712418
ACO2,5,0.6546343751034853,0.056258422032519316,1.5712559411395675,4,0.8139488010212855,0,0.056258422032519316,0.08344472487279181,0.09744244531397579,0.10966785394288706,0.9999849225712418
ACOT11,4,0.6372044702900189,0.10686657301130083,1.3098434114649615,3,0.726796998516474,0,0.10686657301130083,0.14730540523565797,0.16897088822619483,0.18815801796430848,0.9999849225712418
ACOT7,4,0.6482017475825954,0.1127356164095804,0.8648003010516607,3,0.8339129047269502,0,0.1127356164095804,0.15539532326865985,0.17825066063866393,0.1984915351909722,0.9999849225712418
ACOX2,3,0.7145508566754583,0.15119363606484318,0.4936524798837998,2,0.7812764363766697,0,0.15119363606484318,0.19124650307499272,0.21382009066740315,0.2342281738126731,0.9999849225712418
ACOX3,3,0.2807608836714574,0.07033995094235669,0.09290114775401687,2,0.9546117421613364,0,0.07033995094235669,0.08897378219294172,0.099475712599339,0.10897018342911767,0.9999849225712418
ACP1,3,-0.46121345950811804,0.09816482349268443,0.5372917166293294,2,0.7644139185522715,0,0.09816482349268443,0.12416977133811524,0.13882602473131536,0.15207629062822298,0.9999849225712418
ACP2,5,0.6411734885205863,0.0711928752147743,1.3791236685451251,4,0.8478151854621409,0,0.0711928752147743,0.10559609869195989,0.12330967700890012,0.13878046270681046,0.9999849225712418
ACRC,2,-0.8717756192647961,0.19611500403267815,0.18940635580169993,1,0.6634111622937642,0,0.19611500403267815,0.223605508091278,0.24019084539196334,0.2557026811972325,0.9999849225712418
ACSBG1,4,0.5301282916754582,0.09335340166318465,2.4504479195818267,3,0.48431284759946774,0,0.09335340166318465,0.12867878396987975,0.14760468829010723,0.16436562464965854,0.9999849225712418
ACSF2,5,0.7281016843161798,0.07753707847969556,3.2842704642600884,4,0.511428319201083,0,0.07753707847969556,0.11500607282298718,0.1342981593972881,0.15114759160778107,0.9999849225712418
ACSF3,3,0.4241197718478393,0.09238402562984754,0.054764709310402,2,0.9729891434636939,0,0.09238402562984754,0.11685757616227595,0.13065074199235402,0.14312071708799948,0.9999849225712418
ACSL3,5,-0.9978892731554663,0.09110192903395486,1.6955780249008516,4,0.791520724242631,0,0.09110192903395486,0.13512599765462252,0.15779316975434407,0.17759035334186776,0.9999849225712418
ACSL4,5,-0.8212308493404935,0.10854957039379509,1.5642949119508887,4,0.815194631260786,0,0.10854957039379509,0.16100503194586946,0.18801337106182747,0.2116020677691369,0.9999849225712418
ACSL5,3,-0.5703390930033451,0.14522856227695977,0.38141565129012467,2,0.8263739981724211,0,0.14522856227695977,0.18370121524272084,0.20538420241602218,0.22498712123692477,0.9999849225712418
ACSM5,4,1.0201558619863578,0.18153347145992257,0.3839989966752202,3,0.9435277275430093,0,0.18153347145992257,0.25022662207397517,0.2870296206852636,0.3196226586256059,0.9999849225712418
ACSS1,5,0.73876664584338,0.1141935253380905,0.9619464970563222,4,0.9155101972143188,0,0.1141935253380905,0.1693763699696934,0.1977889877809767,0.22260416139581993,0.9999849225712418
ACTB,5,0.5320624588339519,0.07531862446577041,2.4520210388047503,4,0.6532472783823517,0,0.07531862446577041,0.11171557376263458,0.13045568433091462,0.1468230286003522,0.9999849225712418
ACTG1,5,0.6713217320933669,0.08388498703601993,3.932046692638038,4,0.415280438595495,0,0.08388498703601993,0.12442154278931407,0.1452930595386431,0.16352194345141047,0.9999849225712418
ACTN1,4,0.5263553307169595,0.10327395672749745,1.3815171490832239,3,0.7098728759257811,0,0.10327395672749745,0.14235332543530807,0.16329046311828055,0.1818325642679945,0.9999849225712418
ACTN4,5,0.5505538253896032,0.0715113393981894,1.2873776185159482,4,0.8635134379619493,0,0.0715113393981894,0.10606845741100736,0.12386127315496602,0.13940126368719738,0.9999849225712418
ACTR10,5,-0.6187000059662504,0.10024326976917619,2.1823364807918804,4,0.7022643605353752,0,0.10024326976917619,0.14868479712073737,0.17362643635704644,0.19541010697827316,0.9999849225712418
ACTR1A,3,0.32451403934881384,0.07097808613315032,1.764175331186958,2,0.4139178869234864,0,0.07097808613315032,0.08978096645614732,0.1003781720407869,0.10995877821574672,0.9999849225712418
ACTR1B,5,0.6587316749658537,0.04986870658035065,1.641529340051766,4,0.8013094244565825,0,0.04986870658035065,0.0739672452589228,0.08637513350491172,0.09721200545605985,0.9999849225712418
ACTR2,5,-0.8045143820482316,0.09549390618827844,1.545229998470928,4,0.8186004688036963,0,0.09549390618827844,0.14164035252007315,0.16540029733131426,0.18615189295992599,0.9999849225712418
ACTR3,5,-0.6130546880362718,0.06842743090054537,0.2805241362226173,4,0.9910364663354554,0,0.06842743090054537,0.10149428190409353,0.11851978695115316,0.13338961930624835,0.9999849225712418
ACTR3C,4,-0.5760333151845124,0.10307604523598088,0.6258848725414026,3,0.8904818898573109,0,0.10307604523598088,0.14208052327054174,0.16297753757412384,0.18148410512939947,0.9999849225712418
ACTR6,5,-0.9104437309686962,0.08985393100471915,1.185640961261793,4,0.8804570347233207,0,0.08985393100471915,0.13327491743535927,0.15563157375996198,0.17515755731513027,0.9999849225712418
ACVR1C,5,-0.7488674117530514,0.13289697140610002,0.8675718845820932,4,0.9291663576887352,0,0.13289697140610002,0.1971180636563029,0.2301843066473935,0.2590638898686428,0.9999849225712418
ACVR2A,4,-0.6640660559121809,0.10819831567650003,0.2784141086811829,3,0.9640357290168798,0,0.10819831567650003,0.1491410858178924,0.1710765582658211,0.19050279288561048,0.9999849225712418
ACY1,3,1.050235733319497,0.1510082104016783,0.4619062787299674,2,0.793776662042166,0,0.1510082104016783,0.19101195610209346,0.21355785917974335,0.23394091361051428,0.9999849225712418
ACYP1,3,-0.5072187003666344,0.13225030204427157,0.24463324077109452,2,0.8848681568476272,0,0.13225030204427157,0.16728487028204822,0.18703017077894712,0.20488128693934582,0.9999849225712418
ACYP2,3,-0.3835828455858687,0.08044827100896462,1.564944576502725,2,0.45727409929204577,0,0.08044827100896462,0.10175990808432812,0.11377103593034406,0.12462992553956037,0.9999849225712418
ADAL,5,-0.4647638526119351,0.07334826940439537,0.42763092186870644,4,0.9801528118966483,0,0.07334826940439537,0.10879306491759241,0.12704292925566257,0.14298209948645701,0.9999849225712418
ADAM10,5,-0.6492647841967052,0.04960042315364124,0.8920709572280794,4,0.9256956042544353,0,0.04960042315364124,0.07356931663026778,0.08591045297902235,0.0966890247788084,0.9999849225712418
ADAM15,4,0.48951031178904214,0.08885266713976483,1.799326764957604,3,0.6150814502396343,0,0.08885266713976483,0.12247494956077633,0.1404884021712277,0.15644126379997866,0.9999849225712418
ADAM17,5,-0.5342769929964267,0.05550528765184258,2.991688145975006,4,0.559217331482946,0,0.05550528765184258,0.08232764606188091,0.09613797830171676,0.1081997247583948,0.9999849225712418
ADAM20,5,-0.6015557713280362,0.09776023792567666,1.710764254682553,4,0.788761366913358,0,0.09776023792567666,0.14500186572050305,0.16932569904729383,0.1905697868322328,0.9999849225712418
ADAM22,3,-0.6336497201580534,0.12693761261771883,1.169466367344976,2,0.5572545265844704,0,0.12693761261771883,0.16056479064644802,0.1795168933392401,0.1966509038703014,0.9999849225712418
ADAM28,2,-0.7416168366494612,0.23479888674843627,0.091431155581609,1,0.7623655613741548,0,0.23479888674843627,0.2677119205112027,0.2875687323536018,0.306140293445862,0.9999849225712418
ADAM32,5,-0.9354555579488331,0.09211786113406041,0.8735772221876715,4,0.9283206116817742,0,0.09211786113406041,0.13663286847538145,0.159552815768767,0.17957076959147147,0.9999849225712418
ADAM8,2,0.5050566926415074,0.16101735007046367,0.027796403603341208,1,0.8675883735138872,0,0.16101735007046367,0.18358802556492765,0.19720517370386448,0.20994093917174472,0.9999849225712418
ADAM9,4,-0.40344058000109084,0.06835168829903494,0.3401470653645462,3,0.9523092119119059,0,0.06835168829903494,0.09421630038015724,0.10807350847141531,0.12034556580663092,0.9999849225712418
ADAMTS1,2,-0.6631564660001072,0.21562742821528175,0.1602419127563691,1,0.6889338912533257,0,0.21562742821528175,0.24585309462839275,0.26408858683802433,0.28114376972974525,0.9999849225712418
ADAMTS10,5,0.6010847163341768,0.09491455633255425,0.3246615504512404,4,0.9881670693070067,0,0.09491455633255425,0.140781037815369,0.16439683394584226,0.1850225321804383,0.9999849225712418
ADAMTS13,5,0.5742145092489531,0.067282030198061,3.7798655996034425,4,0.4366167152256093,0,0.067282030198061,0.09979537811271695,0.11653589473942515,0.13115682228834538,0.9999849225712418
ADAMTS17,2,0.4849002948882017,0.14230370914481627,4.785169258686111e-4,1,0.9825476433938137,0,0.14230370914481627,0.16225119206737498,0.1742857379551141,0.18554133658522887,0.9999849225712418
ADAMTS2,4,0.8901392141623186,0.14599183594129508,1.0493309382064733,3,0.7893176763201,0,0.14599183594129508,0.20123585840219688,0.23083336068206228,0.25704515187157495,0.9999849225712418
ADAMTS8,3,0.6829738454649675,0.11754973196710873,0.39506457726588534,2,0.8207536391868874,0,0.11754973196710873,0.1486899565433475,0.16624042520120733,0.1821072617039031,0.9999849225712418
ADAMTS9,5,-0.9819865909261484,0.12828216324109903,1.7407139354150465,4,0.7833092832351635,0,0.12828216324109903,0.1902731969899995,0.22219122443842812,0.2500679726436409,0.9999849225712418
ADAMTSL2,5,0.7522990027346064,0.09146614090515073,0.3787318357970959,4,0.9841808630688763,0,0.09146614090515073,0.13566621116025152,0.15842400321997505,0.17830033298316458,0.9999849225712418
ADAP1,4,0.6208326239358157,0.09541800097180958,0.46597901213955506,3,0.9262995160443096,0,0.09541800097180958,0.13152463772224154,0.15086910642553908,0.16800072684162523,0.9999849225712418
ADAR,4,0.27001826994191563,0.042132099942707314,0.1887905422133124,3,0.9793782749286469,0,0.042132099942707314,0.058075091963821525,0.0666166992124024,0.07418121676883616,0.9999849225712418
ADARB2,4,0.7024377660247406,0.12482879316205484,0.5913904079395512,3,0.8984004834246749,0,0.12482879316205484,0.172064617061035,0.19737165198107268,0.21978377002662117,0.9999849225712418
