SYMBOL,K,K_used,Z,P,Dir,FDR
DNAJC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
DNAJC4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DNPH1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DOHH,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DPM3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DPP7,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DPYSL4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DR1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
DTX1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DUS1L,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DUSP15,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DUSP23,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DVL3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DYNC2H1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
DYNLRB1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
DYRK1B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ECH1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ECSIT,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EDC4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EDEM3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EEF1G,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EEF2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EEFSEC,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EHMT2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EIF1AX,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EIF3CL,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EIF3E,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EIF3J,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EIF5B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ELFN1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ELFN2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ELL,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ELMOD2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ELOF1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ELP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EMC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ENDOG,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ENHO,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ENPP4,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ENTPD6,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EPHB1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EPHB2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EPHB3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EPN1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ERBB2IP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ERCC1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ERCC2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ERCC6L2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ERGIC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ERGIC3,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ERO1B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ERP44,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ESCO1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
ETHE1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EVI5L,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
EXOC5,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EXOG,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
EXOSC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
F8A3,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAAP100,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM126A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM126B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM127A,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM127B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM135A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM160B1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM160B2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM172A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM173A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM175A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM177A1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM188A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM195A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM195B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM200B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM207A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM208A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM210A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM214A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM228B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM35A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM50B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM58A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM63B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM65A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM69B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM73A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM73B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM83H,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM91A1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM96A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FAM96B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAM98C,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAR1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FASN,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FASTK,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FAU,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBLL1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBLN1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXL15,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXL16,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXL19,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FBXL5,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FBXO11,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FBXO28,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FBXO44,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXO46,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FBXW5,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FCHO2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FEZF2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FGD1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FGFR1OP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FGFR3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FKBP14,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FKBP8,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FLYWCH1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FMNL1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FNIP1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FOXG1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FPGS,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FRA10AC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FRMD3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
FSCN1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FUK,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FUZ,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
FZR1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
G2E3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
G6PD,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GAA,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GABPB1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GAK,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GAL3ST3,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GALK2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GALNT9,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GAMT,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GAS6,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GATAD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GATSL2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GBF1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GCFC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GDAP1L1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GET4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GGPS1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GHDC,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GIN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GLIPR1L2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GLIS1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GLTSCR1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GMCL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GMPS,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GNAI3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GNAO1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GNAQ,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GNAS,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GNB2,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GNPTG,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GORASP1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GP1BB,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPAA1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPATCH11,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GPBP1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GPC1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPKOW,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPR173,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPR37L1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPS1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GPX4,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRHPR,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRID1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRIK5,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRIN2D,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRINA,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GRK6,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GSE1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GSTP1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GTDC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GTF2F1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GTF2F2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GTF3C1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
GTF3C3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
GUCY1A2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
H1FX,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
H2AFX,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
H2AFY2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
H3F3A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HAGH,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HAGHL,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HAT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HAUS6,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HBS1L,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HCFC1R1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HCN2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HDAC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HDX,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HECTD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HECTD3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HERC4,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HGS,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HID1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIGD2A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST1H2BK,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST1H4C,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST1H4E,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST1H4J,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST1H4K,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST2H2AA4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST2H2AB,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST2H2AC,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HIST2H2BE,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HMHA1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HNRNPC,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HOOK3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HRAS,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HSD11B1L,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HSD17B10,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
HSP90B1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
HSPB6,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IDE,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
IDUA,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IFIT5,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
IFT80,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
IGLON5,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IGSF21,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ILVBL,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INAFM1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INCENP,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INIP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
INPP5E,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INPP5K,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INTS1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
INTS2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
INTS5,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IPMK,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
IPO13,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IREB2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
IRF2BP1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IRF2BPL,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
IRS2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ISOC2,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
ITGB3BP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
JOSD2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
JUND,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KATNBL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KBTBD3,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KCNH2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KCNH3,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KCNJ4,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KCTD17,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KDM7A,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KHK,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KIAA0232,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA1033,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA1324L,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA1429,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA1715,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA1841,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIAA2013,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KIF1A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KIF20B,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIN,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KIRREL3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KLHDC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KLHL28,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KNDC1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
KPNA5,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KRIT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KRR1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
KXD1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LACE1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LAGE3,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LAMTOR1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LAMTOR4,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LARP4,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LDHD,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LGALS1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LGI4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LIMK1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LINC00116,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LINC00634,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LINGO1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LINGO3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LIPT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LMAN2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LMF2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LMTK3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LNPEP,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LONP1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LPAR6,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LPGAT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LRCH2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LRFN1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRFN3,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRPAP1,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRRC14,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRRC24,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRRC4B,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRRC75A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRRC8A,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRSAM1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LRWD1,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LSM10,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LSM14B,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LSM7,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LSM8,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LTBP4,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LTN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
LY6H,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
LYPLA2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
MAD2L2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
MAEA,2,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
MAN1A2,1,1,-8.209536151601386,2.2204460492503363e-16,down,2.0390703913993222e-15
MAN2B2,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
MAP3K10,1,1,8.209536151601386,2.2204460492503363e-16,up,2.0390703913993222e-15
