"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AKR7A2",0.648189224297052,4.65926047885213,5.55920647685788,4.53583594000573e-06,0.000103152106708507,4.10581517484051
"LZTFL1",-0.847940639694587,3.72671252032232,-5.55919529336032,4.53598014890584e-06,0.000103152106708507,4.13691947710208
"EIF5B",-0.74708588663452,5.79629597333379,-5.55859032845545,4.5437879086276e-06,0.000103158302602176,4.08419524074625
"FAM133B",-1.1547633060459,2.20709586364463,-5.55579221959305,4.58007654362015e-06,0.00010380384261837,4.19492682515087
"ZNF644",-0.889786527075059,5.90358399500034,-5.55523124386126,4.58738676290092e-06,0.00010380384261837,4.07561069987507
"LYRM2",-0.623998824279184,4.89984937757526,-5.55387795937585,4.60507000142478e-06,0.000104032026929877,4.07938289963771
"RBM7",-0.851806261760093,3.21745609992036,-5.55187207982353,4.63140657935455e-06,0.000104431636273769,4.14278540272409
"PLD4",1.12623163746875,2.65043026289889,5.55137050509249,4.63801569426237e-06,0.000104431636273769,4.17632353896853
"PHB",0.775108669192615,4.82240490778478,5.54928009975712,4.66566249359125e-06,0.000104881641276296,4.07511869429193
"SLC35A4",1.11533084763206,4.6283575992912,5.5471499189735,4.69400551139369e-06,0.000105197533145063,4.07787736052128
"PTS",-0.870022794655653,2.60718362335883,-5.54706915744562,4.69508347345754e-06,0.000105197533145063,4.15880214788801
"STK16",0.693966299684797,3.54531936778124,5.5450289171085,4.72239809292827e-06,0.000105521139343086,4.11325410160322
"ATAD1",-0.979960480221413,5.01895825175309,-5.54483949231434,4.72494217803591e-06,0.000105521139343086,4.05259263926263
"SLC25A36",-0.931556931079797,5.35527319567597,-5.5412458332988,4.77346854046916e-06,0.000106401926945772,4.03773241356448
"TMEM132A",0.997346222130306,6.56114149426222,5.54077039723159,4.77992586352445e-06,0.000106401926945772,4.0503558104612
"MAPK3",0.857355230317764,6.62046687464045,5.53971580212689,4.79428057097334e-06,0.00010654821593608,4.04755489785208
"MT2A",1.6372129237976,5.96886196133787,5.53827586148723,4.81395033049932e-06,0.000106811961141873,4.04299569715985
"TRNT1",-0.750019699801672,3.50523751387982,-5.53654245815451,4.83773628432975e-06,0.000107166035165816,4.08535952558125
"LSM8",-0.744384234472196,3.26397293784843,-5.53537710772851,4.853793618266e-06,0.000107207779327059,4.09480188303767
"VKORC1",0.88043590383707,2.95745413991531,5.53526921871882,4.85528292058265e-06,0.000107207779327059,4.1181055778948
"C19orf52",0.981198191190154,2.41764345478138,5.53239391290611,4.89514311753546e-06,0.000107913863573366,4.13045370465187
"UNKL",0.838958499099735,5.07815194931978,5.5317516760328,4.90409118205696e-06,0.000107937312351061,4.021735135313
"RPP25L",0.935679712657922,2.62504520477306,5.52693920314683,4.97166609685546e-06,0.000109073892413383,4.10917687396
"UEVLD",-0.868622526430807,3.4746197674971,-5.52425563530054,5.0097527079777e-06,0.000109733623315544,4.05366146469723
"EPC1",-0.696279482287426,5.01782557284634,-5.52324653559171,5.02415000846149e-06,0.000109873184689837,3.99220744288338
"RNF208",1.35717820878858,4.86396628509048,5.52075950887249,5.0598110941721e-06,0.000110272711511885,4.00170600525581
"LIG4",-0.966820411325722,4.16631688959426,-5.52041969485041,5.06470331611975e-06,0.000110272711511885,4.01060906699764
"U2AF1",-1.06842853286473,2.58995172007898,-5.51946287319463,5.07850396240404e-06,0.000110272711511885,4.08506135688414
"SCAMP3",0.690028791874813,3.92314133729169,5.51908584925398,5.083952296799e-06,0.000110272711511885,4.02370622380452
"UCKL1",0.923682534919664,4.47585105126592,5.51867284557996,5.08992730193447e-06,0.000110272711511885,4.00283364802767
"DRAP1",0.851551915812987,3.5123285037012,5.5186160869841,5.09074899017616e-06,0.000110272711511885,4.04496322985089
"GTPBP10",-1.03727507426915,3.57636381649933,-5.51610091856522,5.12729476003481e-06,0.000110861923619495,4.02677499654868
"NOSIP",0.858127915564368,3.60680799423516,5.51563139818096,5.13414606097588e-06,0.000110861923619495,4.03207441266031
"COPS2",-0.84966967659331,5.20420087978317,-5.51493327412754,5.14435016220112e-06,0.000110884040957653,3.96640267156373
"CHORDC1",-1.73636870954377,5.24537178044019,-5.51445383711465,5.15136961644028e-06,0.000110884040957653,3.96933101672763
"TRIQK",-0.87804900052348,3.95589522265152,-5.51129156116347,5.19790995739995e-06,0.000111710184170809,3.99431981217507
"CRIPT",-0.723870582123261,3.8594173679531,-5.50845356709101,5.24003681099168e-06,0.000112439034392596,3.99048318197495
"MESDC1",0.997080280483629,4.16961321608612,5.5073907233567,5.25590155478887e-06,0.000112602961322472,3.98461063471685
"ANAPC15",0.881246867853148,2.57997224999911,5.49866704216408,5.3879516186899e-06,0.000115251652593539,4.03396399783405
"TMEM160",1.35962280855265,3.05970348105419,5.4975859470903,5.40454623081319e-06,0.000115426268174466,4.01724236393619
"INTS7",-0.74360964688942,3.72093498965026,-5.49609074050794,5.42758190612587e-06,0.000115737688932809,3.96318014114061
"SH3GL1",0.769199509830638,5.6701853657832,5.49458411730334,5.45089309642912e-06,0.000116054006983071,3.91247727255276
"TMOD3",-0.705489504400208,4.81831944618917,-5.49275245640049,5.47936874035245e-06,0.000116479127415256,3.91211357294214
"TMEM161A",0.761751705050952,3.13560549720613,5.4917741373619,5.49463911849729e-06,0.000116622650437563,3.98974490667196
"DMXL1",-0.655504819557514,6.85546420014321,-5.49010504014346,5.52079031826021e-06,0.000116981355569618,3.9107799844748
"ACTR1B",0.650499479018904,6.31089187587316,5.48960625376318,5.52862944145677e-06,0.000116981355569618,3.90235444295694
"FAM208A",-0.660192238032033,6.47802523229541,-5.48815652859975,5.55147733750589e-06,0.000117283525849469,3.89698868512122
"CDH23",1.21297996361854,5.24739881220439,5.48683986039824,5.5723102972227e-06,0.00011754226189365,3.89884998024075
"DNAJC10",-0.842435766897578,5.62276131429927,-5.48457201833432,5.60837721301562e-06,0.000118053469041726,3.87895380599824
"SNX16",-0.916420934857226,2.44760936415387,-5.48423282578503,5.61379169803969e-06,0.000118053469041726,3.99481135905227
"YBX1",0.736448423980646,4.95548728658877,5.48224988958957,5.6455501270199e-06,0.000118539235028992,3.88636080087564
"POLR2J",0.882004991564436,3.28202549804958,5.48059941561558,5.67212126349619e-06,0.000118914762782945,3.95279610477846
"TPP2",-0.725420891076224,5.15764544740475,-5.47929544913892,5.69320261114822e-06,0.000119174225912262,3.86809572908539
"SLC26A2",-1.04614514292801,4.20726040791355,-5.47668745788989,5.7356023093268e-06,0.000119878466587304,3.88830036378529
"SCYL2",-1.10817658457776,4.47322952134209,-5.47354225063568,5.78715735323227e-06,0.000120771622203887,3.87007199357991
"DERL2",-0.724682947683703,3.49413355940278,-5.47213440011611,5.81038463725519e-06,0.0001210717894734,3.908918475178
"LRRC8C",-0.744198913203744,4.65466126393491,-5.46908241757446,5.861059011256e-06,0.000121862619229691,3.85098067699256
