SYMBOL,metap,metafc,idx,k_valid,FDR
RAMP1,1.6359466378351088e-79,0.8064801920774066,63.539534602252644,3,2.399115744385187e-76
COX8A,4.3363173936979494e-131,0.4346208498007049,56.658425226251154,3,1.2718418915716086e-127
ZNF891,2.4940290776488642e-58,-0.6353100100441021,-36.59582507862038,3,4.5718670529650745e-56
TMEM54,1.3600782235908132e-29,0.9028121421758009,26.06096902405196,3,2.7322667327341474e-28
AIP,1.381929915162165e-57,0.44833073972856297,25.491867964035748,3,2.3842355536297823e-55
TAC1,5.046598757529991e-17,-1.5293662503915832,-24.924083653908937,3,2.1091641559715695e-16
OCIAD1,1.9181287822285354e-42,-0.5917172675529144,-24.68474158076177,3,1.2786072086991576e-40
AP3S1,7.633264686314877e-40,-0.6189139094870666,-24.210234683169677,3,4.3898755539140263e-38
ABCA5,6.284402126170123e-34,-0.726163861885875,-24.109900859124526,3,2.0480168262285523e-32
RNPEPL1,1.8289814576216148e-37,0.6381691404113462,23.444924309983037,3,8.00657106746895e-36
UTP15,7.057853023278089e-39,-0.6005709727731231,-22.91257980312356,3,3.6316987574166025e-37
GK5,1.5661787687010636e-43,-0.5340113487588974,-22.858440513963433,3,1.2088427180526895e-41
NDUFA5,1.7882381912686233e-34,-0.6571403935344067,-22.176894475925028,4,6.475188413568977e-33
PPEF1,4.2347603381591256e-18,-1.267538889265626,-22.021170079072878,3,2.0033148502936637e-17
PYROXD1,1.2437727417141951e-29,-0.7572369630211241,-21.888130514247955,3,2.5333232301720378e-28
GLMN,2.5458896372360874e-30,-0.733663719062326,-21.712161801161773,4,5.65688962576776e-29
SYVN1,6.838691993713268e-45,0.48292115195899765,21.32822569385137,3,5.571634338211394e-43
CLIP2,3.766786582155652e-36,0.5960412435458124,21.114182287783233,3,1.5344423674253513e-34
CRB2,1.2017270650293298e-28,0.7493926811191994,20.92318915715787,3,2.1491862693481854e-27
GUF1,8.811436480881486e-43,-0.49727131365973176,-20.912721865996886,3,6.303400780103755e-41
NDUFB5,4.5880112127854205e-34,-0.6267194864440566,-20.89380959065432,3,1.5467398720804184e-32
CERS1,7.268287844735682e-28,0.7657690383217644,20.781875028225986,4,1.2181650427777005e-26
ATR,2.1779179153432207e-43,-0.4862603054891133,-20.744816969384086,4,1.6379059604363247e-41
VPS50,1.0484556199210361e-42,-0.4913968126233809,-20.62856790015999,4,7.321715079115235e-41
TMX3,1.333615438181339e-35,-0.5780301903805801,-20.15878519351974,3,5.215325440247824e-34
GYPC,1.7212742767111482e-26,0.7792324353938255,20.07626128913384,3,2.45072691922029e-25
ADCYAP1,4.912937441914581e-16,-1.305475251187566,-19.9850751476898,3,1.847390450914803e-15
FOXJ1,2.8457913142535293e-12,1.7268488047302575,19.937845663610094,4,6.582575650398739e-12
HSPB1,2.3833750684590856e-19,1.0672908017704965,19.875951263106213,4,1.3933262451877588e-18
TSNAX,5.680587035200681e-30,-0.6641517990796141,-19.423522359256296,3,1.225085424576735e-28
AP1B1,1.2620062292459363e-66,0.2943233259479364,19.39559475617493,3,4.626830337972914e-64
NDUFB7,2.471635354386828e-67,0.2876174594339866,19.15734060770988,3,1.035615213488081e-64
CHML,5.603133324454884e-26,-0.7575317512525283,-19.12886531942339,4,7.436194588518632e-25
FAM204A,1.5609748865736955e-46,-0.41311013818196013,-18.92317254276264,3,1.4768836588131125e-44
NLK,1.4399475534640426e-37,-0.5023263338050266,-18.506532646425388,3,6.39903965804551e-36
MAS1,7.285918957640143e-13,-1.5091999700071526,-18.317938275752205,4,1.8264615643383366e-12
SLC25A1,4.570442326912268e-32,0.581103549589987,18.211809515057595,3,1.229826361911347e-30
DHX36,1.6789370164490078e-35,-0.5124830727104288,-17.82158122186108,4,6.313233678519154e-34
CD37,5.022639583611036e-23,0.7934343944907809,17.692847504373713,3,4.73678517644089e-22
ABCE1,6.350571979850945e-32,-0.5612835987306553,-17.510469477837827,3,1.6932934197184386e-30
UBA5,3.5550378031875405e-38,-0.4672850565904764,-17.49943087640635,3,1.6817622381853315e-36
DNAJB14,6.130753616844156e-30,-0.5990340254727025,-17.49927316470012,3,1.3030072723336166e-28
MT1F,1.548479364270067e-16,1.1035480638330892,17.447199260428135,3,6.129136269101358e-16
RAB3IP,1.6332869983586716e-39,-0.4465607495590107,-17.32072388090346,3,9.212366858049968e-38
SELPLG,3.9311128150852607e-23,0.7693697205373978,17.238101342589708,3,3.7556853050961137e-22
MFSD8,1.372727234629698e-33,-0.5225797126311116,-17.17323177895633,3,4.2832010416690473e-32
TGFB1,9.354529753566364e-25,0.7083782409576312,17.0216051955106,4,1.0801903845358326e-23
RFX1,1.0516213819090019e-32,0.5303125223149141,16.958408396421717,3,2.994568459358352e-31
MDGA1,9.021879831996685e-22,0.8052306033889995,16.945838864102175,4,7.309716449515547e-21
ZNF540,5.804209145066422e-26,-0.6695792757631821,-16.89767464945863,3,7.668353793909826e-25
ARHGEF10L,8.95849317494878e-37,0.4683490844894749,16.882937751023288,4,3.8080087655253293e-35
LYRM9,2.842692805890547e-17,-1.016205522835587,-16.814411027036037,3,1.2243198237411122e-16
ACSL3,1.7196953909493213e-31,-0.5456713324539078,-16.78733215744752,3,4.348160846253758e-30
