"","01.CA4","02.CA4","03.CA4","04.CA4","05.CA4","06.CA4","07.CA4","08.CA4","09.CA4","10.CA4","11.CA4","12.CA4","13.CA4","14.CA4","15.CA4","16.CA4","17.CA4","18.CA4","19.CA4","20.CA4","21.CA4","22.CA4","23.CA4","24.CA4","25.CA4","26.CA4","27.CA4","28.CA4"
"RANBP9",5.10580835971081,4.27519124756035,5.35503238625834,5.15027970810384,5.59703150253075,5.78680926239885,4.98154621855087,5.22507339540621,5.50745616041853,5.09445378378512,5.07713918879465,4.82014591256812,4.48862001546802,4.79482792770029,5.10456724165326,4.77419609762466,5.22844190242452,4.63829336859036,4.69680749126099,5.26916082619827,4.63043596511489,4.59719922489046,4.33873010874409,4.76432035570756,5.59161943862442,4.67357603281657,5.22160904578492,4.71717835258446
"SPRTN",3.13949261801474,1.53880751955511,2.17782723921551,1.38218958297224,2.29518114006853,1.95893273367264,2.34233204025547,1.66641517550919,1.87477106942418,1.74794815192158,3.67168448730982,3.24286122220028,1.96928077031695,2.38459861679498,1.81754491506031,1.76589123501541,2.29920109363507,2.32705359934334,2.34817074287571,0.64601991720527,1.33079057301939,1.68020551973403,2.14062718660661,1.80548860119762,2.33539399543887,2.2911597967255,1.30055080956467,0.987585876295955
"METTL13",3.34108480396505,3.40019505343708,3.88476347911328,3.45137255097944,3.60375517431901,3.30022402762193,3.44297217201392,3.31258372084817,4.02144946813387,3.26842859108899,3.80071818253355,3.58311733607535,3.35905291536705,3.59504303359086,4.01549317424803,3.85331095155423,4.04905628523357,3.84592459402722,4.21619396665686,3.86325163723598,3.81068676155098,4.21758062241766,4.09673875122714,3.85611605248077,4.04717991168777,4.47946322349167,4.10245700601281,4.07913872950652
"DYRK4",2.42263227557825,2.54610083240478,2.22018897937581,2.41922678185162,1.57290984275525,2.02971754006201,1.84873820497682,2.44041509321714,1.71482583436866,2.45506575400632,2.16090093216519,2.60027987458676,1.84067847779851,2.71097272920589,1.74869719687702,1.7237910720871,2.57741466178723,2.52949504664685,2.55310806761908,2.67598418738181,1.67744715399072,1.91884347434366,1.43083604485662,2.09517229560311,2.28119025341913,2.08812271016932,2.15829434483827,1.93441602144499
"ZNF207",6.76173898217891,6.76102589426118,7.10292878307436,7.48427543130185,5.88940057862224,6.70296880282261,6.84707982883997,7.13164309552326,6.68776959338838,7.00254415203647,7.21663981640826,7.22419442683455,6.71563029990248,6.95944479154999,6.4369589558359,5.80538820054916,6.68995981313599,7.16220266651864,6.58743097163262,7.01726015182501,6.40753944442912,5.98274620324791,5.7222184023796,6.94666797416832,6.57729730054231,6.27018057660793,6.53527730657794,6.13569980397919
"UQCRC1",4.90833327469716,4.77235462993469,4.2339306287813,4.55394959483763,4.78775902620918,5.19129791852048,4.81079310756862,4.58623945475556,5.09592362353388,4.96215266010786,5.0643439077487,4.72311723075987,4.83089570584486,5.26749961123979,5.52053626764706,5.27825687822957,6.06348722882245,5.40816619738059,5.14576786064101,5.36612873553431,5.24582694898253,5.64804053421299,5.18833031302034,5.42218276417913,6.20549803488263,5.65681908079712,5.68681282053764,5.82841141417434
"STARD3NL",4.23805624154627,4.08334820302777,4.89422007829093,4.37485750629314,4.33137796286384,4.7262165448242,4.1342895668464,4.4441052833946,3.60103598018614,4.27001488490964,4.54380707588606,4.08342940701148,4.20494692373328,4.24976958497973,4.45429536734591,3.8336514630067,4.31942502150273,4.01630572406892,4.29099864178353,4.17538343782871,4.44893276249463,3.82349642522573,4.21107287938168,3.34033535880426,4.48418559456962,4.22568503820726,3.91766370701755,3.54307336902571
"CD9",4.19822015469286,3.08083950998971,5.20490746200375,4.38217287766316,4.65568719250134,3.85250657869484,5.05989726609737,4.14426147562124,4.98341415861205,3.6914667946694,6.17410542176742,4.51986965122417,4.82240681270154,3.8346661281367,5.0872443421723,3.68798019519351,4.38246547749591,3.95812384502912,4.52150104953304,4.39555522600091,4.18818170645823,4.56744321158569,4.36719388782932,3.60895090341614,5.55129182330289,5.73548165887491,4.82817443959915,5.42377542097766
"HHATL",4.19822015469286,5.00206509649823,5.286912779041,3.5325090649074,4.46365825504821,3.7824935777769,4.68458432758132,4.1557083097405,4.50169772449958,4.34047970711372,6.32387183296602,5.26007126692547,4.73465201655077,4.00549627418475,5.10800700049445,4.63347666780856,4.90723871918327,5.96768772706934,5.95673777224154,5.82919426273477,5.57606410468015,5.47986632638343,6.16673783633614,4.61672851564194,5.23931523657066,6.49340098855376,5.53644918114856,5.73738831905233
"NCAPD2",4.03980859504391,4.35864278204792,5.35027193918726,4.11872192580336,4.78775902620918,4.06120638102208,5.04070480229766,3.64049199274115,5.15944501362746,4.94868120082038,5.19334834610006,4.61508856926851,4.42275784801753,4.33027023983259,5.04120651103143,4.8786152900119,4.02863774849817,4.33585112675194,4.73940602811612,4.81134290412292,4.8415997927206,5.09461573778897,4.72152341535553,4.71393539999833,4.5247402236812,5.14106919914296,5.09656984645051,4.81119676512925
"IFFO1",4.62900105398604,4.86348477711796,4.70582884175094,4.41106897597351,4.78775902620918,4.89686893152516,4.92684368221694,4.10936573266034,4.76937126439463,4.76104195076588,4.61572944084837,4.52414294501058,4.71644183637679,4.51873824290997,4.33607596461407,5.00703303525211,5.02358406067908,5.61572392377365,3.91882578009482,5.32383436952602,3.89828404779072,4.40309151471529,5.39252067621226,5.53773314641173,4.6010022135997,4.92312404032855,4.79502037038917,5.28193949775941
"PHF7",1.23348039480775,1.25183201147301,1.84032838985547,2.06649521715796,1.79007146525095,1.38788731235508,2.51914738414531,0.42555921258092,1.92437440157966,2.07995829306373,2.20819778368431,1.51881050091788,1.367344015133,1.07232859865521,1.24792488052683,1.44158151483003,1.65000449227418,1.92475566991601,1.13420827776688,1.91428463566978,1.33079057301939,1.48180384857916,1.19714242379825,2.02343022847777,1.57201965112074,1.87721394872558,1.47815008799043,1.95990313696117
"SEMA3G",3.01399078158397,4.35864278204792,5.18365652054395,3.94189893853318,6.20506716821004,3.32857672462808,4.00822408454717,2.05667218254191,1.25371948107419,2.55327881880863,2.88325871371204,3.10131511277587,5.00602943100345,2.62239966742948,5.28253694593474,4.52733555372578,3.33874951606851,2.24094449832032,2.17841276388018,1.77053079271871,2.86747609900651,3.36274841413938,2.51598150900733,3.72656897669905,4.19898927154865,4.60285484248895,4.43500444422056,4.91583307326862
"NISCH",8.39531148339787,8.58075760866537,8.10747866551235,8.44477053700207,8.28554891099836,8.22260773260084,8.10902582338409,8.62019097761413,9.04223614919334,8.69913201620836,7.29197652549316,8.53646103098385,8.42502280349792,8.51243711649954,7.93122267415895,9.36757305642692,8.63757508802459,9.02435369613267,7.92092980179184,8.5227660709133,8.69791180667991,8.60187675251917,8.16357507254657,8.19226509511414,8.38630525769266,7.98399561692047,8.5003498021408,8.65036000481972
"STAB1",5.35388484676376,4.57076423298665,6.51127117881767,6.97855456558762,3.93533213144688,5.90449126925467,5.38815015111726,5.22507339540621,5.87851150811758,5.87039446823345,5.63962259749158,5.14824192260127,5.18222826925231,5.93387837184451,6.5487581738698,4.71094929998396,5.48600918257377,6.50158204123364,5.48312267891728,6.25879823244822,4.07577308409213,5.62655779371663,6.27773200069235,7.58196332317346,6.06131791752599,5.85561261199916,5.06909789421618,6.4631787402962
"FUZ",3.13949261801474,3.51046324657166,3.3676993919425,3.67035370346292,3.98020131101124,2.36696102271314,3.38327658422809,3.09201418468365,4.3825308493689,2.94570669474185,3.72956161162672,3.25319520178842,3.40525903898849,3.29612685390406,4.54337318388202,4.40612082041704,3.06566643906705,3.97422574619279,4.31680166555672,4.31147422691602,4.34883157183492,4.85702706796786,4.6538179621096,3.72091033127839,3.44569126334926,4.77185846996401,4.13461734166698,4.16382613788309
"SLC6A13",2.91915528252669,2.29194102137715,2.79735172901118,3.15943612789246,4.20476344626053,1.95893273367264,2.90605790289755,1.46030972928714,1.40115535264233,1.90500107557444,1.46363448895272,2.64805163595667,2.95532905200082,2.01874119034368,3.67868508454028,2.34015644873306,1.45976085100261,2.74502957258628,3.20001725508109,2.31058703132407,1.58660227901999,1.85459204490428,0.83905482461851,3.68066589758576,2.3201138971964,3.13980488530828,2.57245628167207,4.75406790060314
"IDS",10.6715956696338,10.7719828824791,11.4495750486547,11.0210772023514,12.2128245606065,11.2334026009776,10.5557598961465,11.4676198689967,11.5667416396345,11.1177655424178,8.98272134892825,11.0655073610589,11.609621361709,11.1937776608016,10.258609348536,10.9877374599676,10.6551699707554,10.1562550676151,10.4717497598479,10.3414169643469,11.2244093591539,10.8992151104306,11.343832263636,10.576579392991,10.325207725647,9.96422421817451,10.4424121487535,10.2771716820234
"PRSS3",2.51817627238065,3.04464311674468,0.640144464949067,1.69575047538437,3.1332980367083,3.06770541067124,0.483157937116955,2.80269332159886,3.23884718354929,2.98142743291617,1.00923361765482,3.13523383995308,2.92393170079613,3.31885291824333,2.0641394318285,3.84351469430377,2.7285328727807,2.71978408422066,3.50842375419104,2.86481618473622,3.04856529846143,3.12470906047429,2.70624835588996,1.1374908944734,3.64586964469847,2.21333928397655,2.90633160080307,2.27623036651692
"ZNF200",3.00081859048708,2.69364607244239,2.55409830307648,2.85744221403348,1.79007146525095,2.16164960392026,3.00179338230879,2.15120026799689,2.01874034500629,2.68909726678891,2.4037148869528,2.63230282573253,1.90641210601302,2.40598286836791,1.47801044949421,1.21720139800489,2.32175354146993,2.80627567175421,1.57151731784936,2.77975924897223,2.30901308086089,1.56446635416118,0.83905482461851,1.92842485572539,2.05989551052486,2.34688861369477,2.21954899932418,2.10403714419566
"CD4",2.86202641476673,3.70854036608042,4.12666470500248,3.69406042972694,4.52551171050947,2.96307986079033,3.69291029405676,1.12977216255024,3.55453715312567,3.78539794201889,4.253799957946,3.38120595824625,4.37711769047748,3.68525972167089,5.51017422488179,3.96595365209503,3.36613178185869,3.96351113823431,4.07817854460472,3.56949286085121,4.8415997927206,5.004959628189,5.21598051546219,4.7560441150041,4.37935635915296,4.20572856723652,3.97207318789906,4.23861984122866
"LRRC23",2.57260585302302,3.28079614060874,3.85818372450646,2.97821571507283,2.72238543406637,2.6846671872513,3.48143968170079,2.40248226117131,3.31521069697782,2.57682184006231,4.42871828607404,2.48224703862267,3.13058828379451,2.29574358049447,3.02220094362142,2.94568077147301,2.65938528762441,3.36584616741758,3.89161288006291,3.60524654941982,3.11508200564944,3.73703775426052,3.30048174044568,2.77899927817609,2.60495574035622,3.43375448378548,2.96712769770989,3.7904154140638
"BTK",1.96092632349383,0.296784062843742,0.973039025737071,2.26948067995973,-0.839987390686885,1.99475921910408,2.14077931870126,-1.48565617897443,1.25371948107419,1.86731142198876,2.48277407396747,1.03485639959602,-1.28871986303686,2.2010547292404,2.32283367519103,0.713957128054551,2.10484042026602,2.01053286039026,0.987698969133943,2.42704347925837,0.622359522485736,1.82136040664662,2.81356496324642,3.34769777437845,1.89437344037622,1.9747750172689,0.961204862348858,2.12671923135841
"SCMH1",4.54074248189705,4.91952494046279,4.50630911609259,4.86715220730425,5.52314915069802,4.38520949518398,4.70910484880837,4.43473923415202,4.69272067953634,4.82633785458739,3.97491288253098,4.7193951774311,5.03570771523255,4.9078193471841,5.2579755403598,5.39015773871582,4.91652915193776,4.93829808322213,5.12254802251163,5.22157758848036,5.38036808441441,5.28946915131155,5.3252000365838,5.30604495363071,4.57226979049967,4.66993904245507,4.99219941457042,5.0164305608219
"FYN",6.33953432482728,6.43201105102138,6.96493826983493,6.30124110363335,6.46785590727765,6.78198470852548,6.33527618228542,6.25322573416914,6.74064811425861,6.38560066869407,6.65355971432061,6.43126602517845,6.43295867250105,6.27918356619154,6.36115185891903,6.8937509060994,6.19680709478543,6.4621641589569,6.68971524013815,6.83728629170534,6.99041476968643,6.66111264815269,6.89619646387515,6.03622614580285,6.51197673790911,6.5685754277523,6.64911903822544,6.52318122315008
"HIVEP2",7.42582421655606,7.492280896778,7.4804956250533,7.57245218587854,7.35033729949337,8.23342586415292,7.5382029641676,7.85753228845048,7.5158107993421,8.05389290365022,6.67686346958162,7.70028425619626,7.3956049686009,7.69044400708973,7.18351078548079,7.70663657205141,8.00528147363366,7.83698454473887,7.86168673805831,8.14898601198105,8.17577762290632,7.58152576941272,7.96837373949879,7.91000790818871,7.67834028852203,7.04218581183709,7.84399399494437,7.4775293589128
"TCEB3",3.78707530367192,5.24472823690608,3.88476347911328,4.61110240406869,4.82513279157375,4.4382140614179,4.95786865898856,4.76876601033319,5.53166386685433,4.64332809554179,4.34125901058482,4.45420318234033,5.19543674650098,4.68102714120201,4.26390141716134,4.53344167635035,4.76430871298288,4.92178782717482,4.6407060164383,4.99235985928494,4.88513465696339,4.81121216647123,5.05470908751642,4.75880814058742,4.5113482826926,4.62180438524841,4.51047468866595,4.72091004464798
"LYPLA2",2.97410782669825,3.70854036608042,3.44117317700196,2.91909239696141,4.2963218933741,2.88886130644815,3.37308268169341,3.7502733747859,4.16248426612817,2.98142743291617,2.9818115506371,3.16837339882881,3.99437346438312,3.72833705013316,4.00076548392671,4.25911583538312,3.63282876757124,3.33292457436615,3.64505837887717,3.6332249263266,3.89828404779072,4.03395282021385,4.73796470252879,4.43512167443011,3.65198490643376,4.09074233278288,3.8089312356143,3.60899655526329
"CLCN6",6.32243008355475,5.72533921766196,5.83561837803709,5.99977143458768,6.27426074109729,6.37281784951684,5.97646149925709,6.32848653275258,5.52765735191306,5.78453537076092,6.0449170489613,6.18769225864903,6.37898814909974,6.29932188360596,6.09607435942198,6.52838800083248,6.70397743350552,6.68152282816783,6.76381126548041,6.16488527979514,6.46445644735504,6.62906239278702,6.47861244158633,6.4051225325195,6.64516286096799,6.40646362502017,6.5923561918828,6.64994878011326
"MRC2",3.4899209505235,3.34173044164299,3.29028198374011,4.19547249318194,4.90874782585299,3.61994275431477,5.06307133314436,2.54857305086519,2.78128300809108,3.9111136743605,4.74162151295971,3.91791906916977,4.95257642147774,3.74521417120512,5.15864282430104,4.34494324044684,3.58701692228395,4.39286658042137,4.6366140366681,4.53555702420575,3.86967187456048,4.72847994505957,5.04593214859341,5.3304041619466,3.98556096018762,4.70590282419915,3.96015828518739,5.7355448696112
"NME1-NME2",3.13949261801474,2.3817288468333,-3.72986921219409,2.93907059860263,2.61267160165046,2.79037385255896,3.39339896300614,2.44041509321714,2.01874034500629,3.29705998375623,2.79307164881807,1.12764377364638,1.96928077031695,2.3408550590194,2.93192568721498,2.36775780254495,4.01831907835112,3.23831378285478,1.79358267188042,2.106174020365,2.39183477175207,2.44048265813852,2.43762268808506,3.26456781737829,3.58004398960323,2.61243250413325,2.6186669583634,2.46606683670323
"SLC6A7",3.89780729846369,2.73965498747003,0.870378573113257,2.67886906607814,1.00610721420319,3.38366334273406,2.72553445355619,2.10471029400469,-3.72986921219409,3.9833626382963,1.25425073169554,2.23357536866946,2.79102777088383,3.46863722926299,2.50084677153597,3.92008313754005,4.04567320109109,4.06723633323138,3.36739286038101,2.50482302150464,3.51059892063385,2.80589420275534,3.07746869358762,4.94264017678592,3.87226831586169,1.90222966990678,3.13550684779426,4.63649683165525
"TSPAN9",2.89087360888229,3.38579951419054,4.06988473626517,3.22599704043271,4.9317739797378,2.66256360714572,3.50029551919153,2.7125614196275,3.63122293149696,2.871497145564,2.88325871371204,3.43666284063636,4.32998638948131,2.81054672958844,4.90547152643918,3.63217187320733,2.73694786373037,3.19316838360449,3.60373339332141,2.76718831123785,3.58288597609389,3.99722519368153,3.69789353741754,4.09358190938899,3.65503284422993,3.78258503593469,3.57895433753239,4.48234358600399
"BTBD7",5.06208949807182,5.69646813021494,6.31757749386088,5.30839060357363,5.77945657584739,5.57238648094382,5.43545375284496,5.74420038897227,6.07249790630898,5.28517051549897,5.57343347490663,5.73955109692424,6.22648694505558,5.2849178370248,5.13523375468367,5.25257702271698,4.71830210414007,4.8938437882731,5.68285287488302,4.49801063512675,6.00448989353357,5.66687139995531,5.78948937973963,4.56713098030251,4.21559996063247,5.0319644168936,5.11549362068242,5.01339078780399
"APBA3",3.40247377196572,4.19489549807888,3.54481122870258,3.3946302216923,3.60375517431901,3.4367237125199,3.58222374739787,4.6442750377562,3.95139488572852,3.03340305235227,3.73764344045248,3.23245268627279,3.10281733209487,3.87356215843578,3.57313418081456,4.50886057455168,3.39300399953475,4.1733305369592,4.0228175498117,4.38736424050174,3.19413431660182,4.21118044492385,3.9632647380815,3.85094425281412,3.69408096945598,4.3805724007559,3.58672465671802,3.93236359705367
"MKS1",3.48046226998692,3.34173044164299,3.31002927672973,3.58417103345102,3.00889329656829,2.79037385255896,3.76484981636421,2.9933890907209,3.05064145274302,2.871497145564,3.7929830077848,2.94435564824379,2.7196834249551,3.07367056073659,3.05107957645462,2.99960573972248,3.24155925926951,4.13564735307092,3.20001725508109,3.36778483012863,2.94266066584508,2.96651049082289,2.61424928055309,4.05811721947703,3.29362362412736,3.2607947953883,3.10336655721523,3.4561934262847
"ABHD5",3.01399078158397,2.93026363212261,1.99472500124728,2.81482807582733,3.45274552072199,3.14944690053444,2.94786762202735,2.58289588838365,3.68976556339267,2.55327881880863,3.72143425406238,2.94435564824379,3.45003110018442,3.01920557996886,2.97776931118089,2.811416470235,2.6235275998761,2.45495618220076,3.07253564284524,3.86325163723598,3.17866659374272,2.88843638442208,3.28564635705558,2.35103132421377,3.35488807821886,3.10790272259839,3.22784270491888,3.04445457739151
"ANOS1",3.67544635799893,3.84107281767593,3.67234216892314,4.33016876419523,3.05156465696548,4.65523328380502,3.66811058149834,3.7502733747859,3.7733527834537,3.7547620854336,4.68004823652088,4.11776626072154,4.47784967763503,3.74521417120512,4.42701394746946,3.84351469430377,4.76430871298288,3.74317513449616,4.44400803345446,3.18138897874844,5.21583004300755,3.88911638781182,4.5080578940992,4.19093971336741,5.68329470057519,4.50418352610595,4.6762324754839,4.20703897518399
"AKAP8L",6.40224077186444,6.34910777273441,5.68873769869246,6.57780990952719,5.58255462411837,6.31021603630762,6.70089845544066,5.98139175805404,6.02212595477885,6.73728723326515,5.67792583990975,6.19038358473194,5.74164086259963,6.32621045540668,5.16195618453371,6.85648761480422,6.36164424312823,7.40426493998011,5.6668907551109,6.82293299100803,5.97569140082971,6.05778766726013,5.91770209914308,7.70637346598519,6.04804680778176,5.83627266303185,6.59813403697676,6.27166410219576
"MBTD1",4.4222383671985,4.34382442856349,3.70253812412082,4.68394613090581,4.69659350509643,4.02701182407994,4.80322040228566,4.45341091976395,4.7557342985995,4.65443518338107,4.92973289737205,4.59491675402039,4.47784967763503,4.70278985667588,4.30644077785703,3.63217187320733,4.02176684188462,3.74317513449616,4.26472570609861,3.58390083773449,3.69585514273847,3.71910640347186,3.72013243611553,4.17447297242546,4.0494981091158,4.23063131898393,4.02450503968037,3.77613870460386
"UTP18",3.42236968194226,2.98858660436208,3.32950991885971,3.6340467990928,2.43066924974391,3.35638294017589,3.27794350096789,3.67271969826974,3.38773458599536,3.09991344569834,3.75367253248045,3.54156398576966,3.13058828379451,3.68525972167089,3.38179364182591,3.15024862480976,3.82663228646084,3.15600650349261,3.2650796188135,3.66067102110055,3.61771512217778,2.71834133204014,2.26685110010394,3.73220551404693,3.65807435631393,3.44230771659483,3.197715977728,2.95855914425061
"RNF216",6.20816853168851,6.49874951136299,6.65717145782197,6.26410729643576,6.65936237288962,6.25588930467378,6.31278582896417,6.79168205271786,6.77654268506333,6.50545752467128,5.87946526494818,6.28658957454368,6.63066519401538,6.4990975765948,6.34666565017284,6.93700213066013,6.20137513362489,6.74624657542711,6.94845342509902,6.9069858659336,6.65115516482328,6.77831227814203,7.08475399989561,6.42700910075821,6.01046280022315,6.29045565901585,6.38184222582862,6.56737759818586
"TTC19",4.95004999240829,4.58343514855223,4.75708215770649,4.62966103877438,4.14690280319735,6.30130246105825,4.62998211201324,5.38437371388356,3.97512639620025,5.13466746958848,5.13335380735063,4.90451686872664,4.90512843876995,5.01955377411613,4.20086895788869,4.88340399629063,4.94040795849071,4.63154068681258,4.06605838480165,4.0615960373582,4.15694862645861,4.118462358902,3.9444974348461,4.60141165686667,4.87901637549097,4.14938073154728,4.443587652025,4.50416292709744
"PTBP1",5.31981581589386,5.54275287572191,5.67737959554381,5.37956330575449,5.62555660592453,5.3621785468381,5.30747727223427,5.36478056750117,5.41070410480238,4.86031025930647,4.69257492000944,4.8979458241145,5.54928606937269,5.33594519516498,5.44638864301899,5.38678908410732,4.49836679458991,5.69072528879557,4.77334743639674,6.08610153735013,5.40050970927363,5.16915252181989,5.61652057278582,5.98521166678858,4.88551890857849,5.15934221168409,4.92942047491183,5.33647089000978
"DPF1",4.72022933360955,5.18362575964632,3.3676993919425,4.29958821641824,4.9317739797378,4.54477095250269,3.73331870271817,5.59662835828082,4.80291017257271,4.77637466609476,2.59378910355865,4.55370675212895,4.60207242736839,5.18331265236859,3.75964661910911,5.12089904025699,4.59873642564799,4.88535392996397,4.49462332739462,5.82465160161904,4.60751484405298,4.62153551334017,4.62464187918186,4.73934782339622,4.24421627087524,4.45853439493133,5.09384607259038,4.57597329957242
"SYT7",7.64645321327881,8.02892822139047,6.75586414211589,7.39488412460264,7.79219566894256,7.99167387275879,6.75587345068532,7.9100142570782,7.74704832227757,8.09268737042822,5.46808242957211,7.57252466645618,7.67087825864916,7.91167150668486,5.9694278418937,8.13180950015451,7.56173138320785,8.0915991401625,7.13042638933306,8.35780639290402,7.69137733444627,7.02995231273906,7.67372888079442,7.51487615135508,7.15933342539318,6.91506659072374,7.79704170560528,7.38589368877756
"LARS2",4.91887608624123,4.83197434884802,2.74027452857059,4.34521934489244,5.02037054187635,4.26566096922326,4.48131687082752,4.46265691761799,4.57341404216989,4.33358609736327,4.14862259231129,4.67780599531446,4.30583047592511,4.71569163213437,4.73797473185267,4.07043482968662,4.99580380617703,4.68469733739714,4.52150104953304,3.92113735535905,4.0673985528653,4.77261394275217,4.24214191243038,4.367917697281,5.10757114203631,4.45431194786892,4.88284461493573,4.7900376571759
"PIK3C2A",6.53152093551372,6.36570721365384,7.21845400100385,6.59837015126746,6.74635611245197,6.40645760579501,7.15587017577282,6.03506082048271,6.08890516285601,6.54627923988776,7.39265458040622,6.80413754626068,6.65238017065625,6.11359160561851,7.03421476255591,5.90529884277734,6.21875317055246,6.01255716377137,6.57358508364735,6.1431587165111,6.66231973057107,5.98462369761571,6.36500213952989,6.38737102636901,6.2961419590088,6.31044974761554,6.25226273506624,6.13290145928033
"PLAUR",0.693456190798174,-0.129829457679509,-3.72986921219409,2.63054488345716,1.00610721420319,3.0336663738829,1.44372871843796,1.66641517550919,1.65731170060446,2.34967513194935,1.64644550889827,0.772852008073813,2.29794303924722,2.40598286836791,3.35887827042843,1.21720139800489,1.03754689819991,2.05158179641236,1.85122120194664,2.93393224290028,2.92422865188516,2.50469367278424,1.43083604485662,2.82192240485341,2.67869309014529,1.85175680011079,1.95718556618993,2.12671923135841
"ANLN",4.92237330511561,4.30609865323894,7.79180676362654,5.34628717877294,7.51376463575826,5.07896016165634,7.22905197245553,6.36346054654079,7.441096149891,5.50051185707824,8.32117375268922,6.61276049511016,5.52333307920577,5.93755418666882,6.12692001111836,4.55160649602898,4.89036367101289,4.78242782635224,6.82262740861706,7.03964567554664,5.14198344498087,6.90862330576829,4.33873010874409,5.14000146216212,6.24598358576708,7.08991862492814,5.51421200255502,6.15099442326655
"WIZ",5.55427049579713,6.32478850822636,6.81752271848876,5.46127098907364,7.90848178569691,5.44544603063001,6.03743932315904,5.80361943494741,6.79499413527212,5.60725548728005,4.84249301307033,5.74138750404652,6.72476924477948,5.87183491952212,6.86054664674437,7.44923429459953,5.46716565641396,5.49443206598208,6.31142085885334,6.55049407284581,7.0468802175268,7.39929150223808,7.25910622706772,7.10547591382517,5.1886831792624,6.59662411844561,6.20002907756318,6.95571533492564
"RABGAP1",6.73414611396462,6.69541933160196,7.35422776838169,6.49756807176278,7.43133747405581,6.43933081361308,6.95780245713496,6.47503381260735,7.26216845993346,6.63305965369551,6.86200093507777,6.84399574907827,6.96929395582317,6.70721136212835,6.71023262590316,6.6144320438153,6.71892255386827,6.5480424414152,7.00271575488229,6.81302938164362,7.01675061853704,6.82306991933422,6.6763954884962,6.63010177367397,6.50439209358622,6.61565513905045,6.52318058304683,6.4907623282411
"DCN",3.96717213352916,2.82749198816049,5.24135963423261,5.1925020175878,4.38241485689009,2.5941452992441,3.98832689486888,3.7350925761632,2.69816744758869,3.35267252388562,4.23108090376796,3.71606517134039,4.40011824199689,3.48881983386407,4.39358032043847,2.68546630156335,3.7203064808146,2.96510306876558,2.70151717760555,3.23714684741047,1.95673483617994,2.56616816760915,2.77159132295315,2.74594752563722,5.15139762015823,4.08529146750347,3.82872451034439,5.24354088294041
"QPCTL",1.6594388012675,1.25183201147301,-3.72986921219409,1.19549150644179,1.17000428781534,1.54112384524799,1.72594915548718,1.21977253914019,1.97232878929101,1.1994476666046,1.11228501096236,1.03485639959602,1.45781686193697,1.60339401491472,2.11972254250354,1.88528700762606,2.05186428376139,1.90249011433036,2.10922402323825,1.43127337029685,1.99256025504234,1.43862583565597,1.84927085641321,1.96718094342893,2.52724565165226,2.2911597967255,2.47534238154804,2.43004547255106
"PPP5C",4.73621386076567,4.69272773921934,4.78557246215477,4.57963075759582,4.20476344626053,4.47037949210401,4.5553113114532,4.91064401967392,4.84215402728766,4.57482757468104,4.5205756248071,4.73053265278018,4.57200504329311,4.85437535629541,4.21369769106201,4.86415305579105,5.06092895129417,5.26933773695706,4.6283950928726,5.08643683406488,4.71864360966046,4.62153551334017,4.69930611390361,5.07716718140997,5.09528173483332,4.65897273317788,4.968604615023,4.75042110420627
"CEP68",5.64172981245233,5.49660580153326,5.91190623114125,5.70243072140212,5.84156780668859,6.00672864744522,5.63420120689155,5.53660298320609,5.15425709050725,6.10100344743044,5.49693674257473,5.54509553087072,5.69124813740144,5.73911980630197,5.65829373978428,5.25996088541002,5.64982739370892,5.59331056617224,5.64056963394792,4.37498990011606,5.8689091034412,5.14920321419644,5.6312647139514,4.78073175088422,5.58923131161844,5.3164792255927,5.55637160588084,5.24613283222531
"MAP4K3",5.61171842883626,5.69646813021494,5.42913775771682,5.85217774668281,5.24841120150748,6.17622198452088,5.3181436869968,5.39407139720876,4.74196719936154,5.67153736186458,5.5345328293313,5.33495451395557,5.39181486541695,5.7765423120136,4.97869747340116,5.10458665644432,5.25943883262752,5.26061124246477,5.20499933223947,5.25121844105974,4.86111098314463,5.00125485301361,4.78619338493445,5.52966395012922,5.29996102641737,4.80870895514266,5.15522754869694,4.88954814341706
"TYROBP",1.23348039480775,1.18689045021335,1.99472500124728,2.26948067995973,1.57290984275525,2.49756111581705,1.04195438763935,0.265718776584165,3.19909416198441,2.48025290871976,2.64624925428739,1.12764377364638,1.90641210601302,1.9907085997699,4.13495624215769,1.95972565286738,2.41909165481136,1.65860792475609,2.08540356367609,2.23956084699229,2.25103338089457,2.6057424989042,3.02484032718928,2.89409567706882,2.90037078336277,2.98449436645896,1.95718556618993,3.25470241047336
"GABRA3",4.33045451816183,3.11614993942473,1.89365109351321,3.83932944349187,1.97878096030739,4.86334655824816,3.1524383293667,4.07360496921772,3.17879919120772,4.24083618333531,0.898251139328647,3.54156398576966,2.43788758099232,3.76189613893231,3.37038145333131,2.85106946369569,4.76430871298288,3.41386142581863,1.90664515198483,2.22124416202076,2.28031447567572,2.66314014484936,2.61424928055309,4.71962141527912,5.69222397817242,2.686301972346,3.8089312356143,2.61788074691143
