"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C18orf42",-0.0417178600705639,0.775482541171901,-0.115143563179033,0.909076089070122,0.94263815069942,-5.7542971274264
"VSTM4",-0.0183736921175371,4.81432365813945,-0.11496297780254,0.909218041847616,0.94271373119787,-6.46198565523549
"C19orf25",-0.0299417331783796,3.90632451244347,-0.11483561341212,0.90931816102464,0.942745928754848,-6.39392909170727
"SETD2",-0.0227849918798512,7.23011595258558,-0.11474628929362,0.909388378233976,0.942747122571108,-6.4538709920924
"LRRN1",-0.0212526312077506,4.90905756840913,-0.114098522566594,0.909897606361338,0.94320339663064,-6.46663176974147
"ANGPT1",0.033839068058101,3.65237030004316,0.113636320185418,0.91026098075493,0.943467925110943,-6.36257687239012
"THRB",0.0235248389228607,4.89402759360626,0.113598098158635,0.910291031041108,0.943467925110943,-6.46538779814309
"RPS6",-0.0234987807702746,6.81945494535278,-0.113414437441239,0.910435427592714,0.943545940827617,-6.47034199327677
"JADE1",-0.0153833125010112,4.23542631822341,-0.113144159822618,0.910647929172256,0.943694521196576,-6.42371173245396
"CHI3L2",0.0571386969648151,2.37094446837615,0.112945284770404,0.910804295876473,0.943784911463893,-6.14987653078015
"B3GNT4",0.0350719459441617,3.5468734048158,0.112671671836887,0.911019431611006,0.943936180468364,-6.35092756980345
"DHODH",0.0282039446473771,1.63762880810838,0.111778461666216,0.911721790359784,0.944543971773612,-5.96089279719454
"HIPK3",0.0236440450499457,7.11998097206943,0.111749680783225,0.911744422863671,0.944543971773612,-6.45883491769469
"MS4A7",0.0421761606396385,1.70542444529407,0.111453433616787,0.911977387943424,0.944570402235374,-5.9793737826221
"WARS",-0.020529421666821,4.86527236842689,-0.111443330227399,0.911985333263019,0.944570402235374,-6.4650151727057
"MYO15A",0.0389667487581316,1.72130738498943,0.111374012763413,0.912039844862883,0.944570402235374,-5.98206961153488
"DNASE1L2",0.0364566300551858,2.5559273412193,0.111320137764576,0.912082212730978,0.944570402235374,-6.17777382974269
"FRAS1",0.0394017319499654,3.6871774436892,0.111203674246157,0.912173801767838,0.944570402235374,-6.37036559730439
"GNG12",-0.0275325610041981,5.16915601605789,-0.111136656653152,0.91222650618128,0.944570402235374,-6.47797480723222
"MRPL45",0.0170851423421105,2.75116699769957,0.111101276039011,0.912254330598457,0.944570402235374,-6.22155910636555
"CCDC61",-0.0220715361414702,3.50731169358066,-0.11100616469058,0.912329129685305,0.944576199954825,-6.3471298815195
"TGFBRAP1",-0.0122639073949972,5.36283611271833,-0.110617663911894,0.91263466954146,0.944801176455256,-6.4836381035465
"ZNF256",-0.0200329756994545,3.10030832403949,-0.110538288748165,0.912697096506057,0.944801176455256,-6.2854020431055
"PCDHGB7",-0.0229827220319591,5.53736076317355,-0.110445813801113,0.912769826898735,0.944801176455256,-6.48769616835142
"MRPL18",0.0205131359665196,3.05608136997041,0.110345387892855,0.912848811491489,0.944801176455256,-6.27874964622062
"CFAP157",0.0830450301063142,2.41648522436376,0.110249811377891,0.912923982893843,0.944801176455256,-6.13124217960754
"LAMA2",-0.0332596783820481,5.42740635084904,-0.110179744190374,0.912979091603143,0.944801176455256,-6.48555430353561
"MYOF",-0.0253248911691868,4.67033830470299,-0.110113823943562,0.913030939093134,0.944801176455256,-6.45457299450325
"ZMYND8",0.023657523617029,6.9567670614959,0.109504445012136,0.913510245221835,0.945095792235984,-6.46560170097432
"GPR88",-0.0446981429511902,1.40502707046719,-0.109488383837271,0.913522878563237,0.945095792235984,-5.89746420432431
"ITIH5",-0.0360836327014835,4.67602526618854,-0.109487770024333,0.913523361374474,0.945095792235984,-6.45548688866877
"BBOF1",-0.0456438531302809,1.91746281628701,-0.108734989050404,0.914115506839285,0.945636731213053,-6.02340251154865
"TM9SF1",0.0239641772213428,3.07406181164838,0.108326660476436,0.914436723354896,0.94585422755846,-6.28283998398945
"ZNF837",-0.0443721228184171,0.832510105507281,-0.10829155521997,0.91446434000652,0.94585422755846,-5.75212928657667
