"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097450","astrocyte end-foot","1/16","12/19979",0.0833333333333333,104.057291666667,10.1096479295502,0.00957049788759301,1,1,"GFAP",1
"GO:0005942","phosphatidylinositol 3-kinase complex","1/16","15/19979",0.0666666666666667,83.2458333333333,9.02108648891346,0.0119496689333283,1,1,"PIK3R5",1
"GO:0098574","cytoplasmic side of lysosomal membrane","1/16","15/19979",0.0666666666666667,83.2458333333333,9.02108648891346,0.0119496689333283,1,1,"GFAP",1
"GO:0097449","astrocyte projection","1/16","22/19979",0.0454545454545455,56.7585227272727,7.40795035263103,0.0174802478905807,1,1,"GFAP",1
"GO:0140150","gel phase of interstitial matrix","1/16","30/19979",0.0333333333333333,41.6229166666667,6.30368142131787,0.0237653677791588,1,1,"PRELP",1
"GO:0097386","glial cell projection","1/16","36/19979",0.0277777777777778,34.6857638888889,5.72697778326173,0.0284544503989342,1,1,"GFAP",1
"GO:0016459","myosin complex","1/16","57/19979",0.0175438596491228,21.906798245614,4.47488192603186,0.044700490367529,1,1,"CCDC102A",1
"GO:1904115","axon cytoplasm","1/16","59/19979",0.0169491525423729,21.1641949152542,4.39122123537081,0.0462343762852756,1,1,"HSPB1",1
"GO:0001533","cornified envelope","1/16","60/19979",0.0166666666666667,20.8114583333333,4.35092299639738,0.0470004530914727,1,1,"HSPB1",1
"GO:0000502","proteasome complex","1/16","66/19979",0.0151515151515152,18.9195075757576,4.12812447829906,0.0515848133369489,1,1,"HSPB1",1
"GO:0140168","nuclear ribonucleoprotein granule","2/16","486/19979",0.00411522633744856,5.1386316872428,2.61492154991823,0.0565914776651198,1,1,"KLF15/HSPB7",2
"GO:0015030","Cajal body","1/16","82/19979",0.0121951219512195,15.2278963414634,3.65491188357705,0.0637089044209144,1,1,"HSPB7",1
"GO:0034451","centriolar satellite","1/16","84/19979",0.0119047619047619,14.8653273809524,3.60512968558919,0.0652141575161257,1,1,"PIK3R5",1
"GO:1905369","endopeptidase complex","1/16","86/19979",0.0116279069767442,14.5196220930233,3.55702345403276,0.0667171416709496,1,1,"HSPB1",1
"GO:0120111","neuron projection cytoplasm","1/16","87/19979",0.0114942528735632,14.3527298850575,3.5335688440448,0.0674677838935032,1,1,"HSPB1",1
"GO:0005614","interstitial matrix","1/16","98/19979",0.0102040816326531,12.7417091836735,3.29874190272727,0.0756875773343434,1,1,"PRELP",1
"GO:0043202","lysosomal lumen","1/16","100/19979",0.01,12.486875,3.26007596985632,0.0771747680603642,1,1,"PRELP",1
"GO:0005796","Golgi lumen","1/16","110/19979",0.00909090909090909,11.3517045454545,3.08207567646445,0.0845771320461594,1,1,"PRELP",1
"GO:1905368","peptidase complex","1/16","113/19979",0.00884955752212389,11.0503318584071,3.03310538959912,0.0867869630029992,1,1,"HSPB1",1
"GO:0005923","bicellular tight junction","1/16","132/19979",0.00757575757575758,9.45975378787879,2.76070719197283,0.100666839700481,1,1,"CLDN9",1
"GO:0030018","Z disc","1/16","134/19979",0.00746268656716418,9.31856343283582,2.73525784655187,0.102116317474878,1,1,"HSPB1",1
"GO:0070160","tight junction","1/16","138/19979",0.0072463768115942,9.04846014492754,2.68592359767813,0.105008705002342,1,1,"CLDN9",1
"GO:0031674","I band","1/16","150/19979",0.00666666666666667,8.32458333333333,2.54918432841849,0.113633545356898,1,1,"HSPB1",1
"GO:0043296","apical junction complex","1/16","157/19979",0.00636942675159236,7.95342356687898,2.47626926797461,0.118628653831795,1,1,"CLDN9",1
"GO:0019898","extrinsic component of membrane","1/16","166/19979",0.00602409638554217,7.52221385542169,2.38889494400361,0.125012162837241,1,1,"PIK3R5",1
"GO:0005775","vacuolar lumen","1/16","180/19979",0.00555555555555556,6.93715277777778,2.26524897009285,0.134855974657974,1,1,"PRELP",1
"GO:0005882","intermediate filament","1/16","216/19979",0.00462962962962963,5.78096064814815,2.00004009293901,0.159694017277441,1,1,"GFAP",1
"GO:0030017","sarcomere","1/16","222/19979",0.0045045045045045,5.62471846846847,1.9616629050647,0.163768117473772,1,1,"HSPB1",1
"GO:0032993","protein-DNA complex","1/16","226/19979",0.00442477876106195,5.52516592920354,1.93684688125079,0.166473888439017,1,1,"NUPR1",1
"GO:0045111","intermediate filament cytoskeleton","1/16","233/19979",0.00429184549356223,5.35917381974249,1.89481002205919,0.171189247610087,1,1,"GFAP",1
"GO:0098562","cytoplasmic side of membrane","1/16","233/19979",0.00429184549356223,5.35917381974249,1.89481002205919,0.171189247610087,1,1,"GFAP",1
"GO:0030016","myofibril","1/16","243/19979",0.00411522633744856,5.1386316872428,1.8376103974116,0.177882108884987,1,1,"HSPB1",1
"GO:0043292","contractile muscle fiber","1/16","253/19979",0.00395256916996047,4.93552371541502,1.78347231579186,0.184524275881307,1,1,"HSPB1",1
"GO:0061695","transferase complex, transferring phosphorus-containing groups","1/16","278/19979",0.00359712230215827,4.49168165467626,1.65972446580217,0.200910253161354,1,1,"PIK3R5",1
"GO:0005925","focal adhesion","1/16","403/19979",0.00248138957816377,3.09848014888337,1.2048098306122,0.278311768383479,1,1,"HSPB1",1
"GO:0016607","nuclear speck","1/16","410/19979",0.0024390243902439,3.04557926829268,1.18480538005638,0.282431276419516,1,1,"KLF15",1
"GO:0030055","cell-substrate junction","1/16","414/19979",0.00241545893719807,3.01615338164251,1.17356434223414,0.28477537258922,1,1,"HSPB1",1
"GO:0005819","spindle","1/16","433/19979",0.0023094688221709,2.88380484988453,1.12195129442705,0.295812122212562,1,1,"HSPB1",1
"GO:0005765","lysosomal membrane","1/16","470/19979",0.00212765957446809,2.65678191489362,1.02901063236834,0.316848047552799,1,1,"GFAP",1
