SYMBOL,metap,metafc,idx,k_valid,FDR
CLN3,3.797799037942062e-29,0.44383803917976533,12.614084798504798,3,9.48992193336366e-28
RPS6KA6,1.187848300390502e-19,-0.6655919827310401,-12.596487362568052,3,7.896145432724042e-19
GSTA4,6.338121424068063e-21,-0.6188610275743383,-12.499779445898819,4,4.9604769183083627e-20
ZNF449,2.693707531075915e-19,-0.6726973044175601,-12.491753202665764,4,1.7137268157826527e-18
ALG14,1.7070079818101926e-23,-0.5430620767406127,-12.364309443958863,3,1.945238766084802e-22
HLTF,2.317568357519588e-27,-0.46408681567941285,-12.36093722835213,3,4.712388993623162e-26
SAMD4A,1.9816636962344527e-14,0.9019516771431337,12.359416815511892,3,6.251112892078333e-14
MYSM1,7.939670755634483e-23,-0.5586075920475503,-12.345338112958256,3,8.233438573592959e-22
SLC25A18,1.4020335425143297e-18,0.6901961230708862,12.322238133877585,3,7.966623471711561e-18
HTR3B,3.8044031357470994e-13,-0.9910514404913954,-12.308574923976344,3,1.0167953741674593e-12
ATAD1,3.611780476351788e-25,-0.5035712842350595,-12.308429651391014,3,5.275234301375781e-24
AMY2B,4.478231831958477e-28,-0.44980014636627674,-12.301536266573954,3,9.77668717840198e-27
RAB3IL1,4.1346993433937857e-22,0.5722804485343066,12.237391056074143,3,4.044984168961656e-21
CSRP1,3.823619981717931e-18,0.7025798106345441,12.237201611185052,3,1.9925095080610525e-17
NDUFAF4,2.3902593491556954e-21,-0.5921141475664301,-12.210314445191232,3,2.0917290675733806e-20
DYNLT3,7.928099010692247e-20,-0.6388009974081393,-12.20162985245397,3,5.338596541615494e-19
NECAB1,4.9214954932354864e-18,-0.7027760304740651,-12.16357930169389,5,2.5087830271367465e-17
KIF7,7.005011487954821e-22,0.5690026124343035,12.037017628277535,3,6.633969783569999e-21
FOXO4,4.5029996265223904e-13,0.9740681511396303,12.026330566657059,3,1.1942738139907207e-12
RAB11A,8.105327156716376e-22,-0.5701078495345399,-12.024275466325614,3,7.606537793226138e-21
DLD,7.850746364922332e-24,-0.5203031245976014,-12.02165002849713,3,9.357728713131562e-23
UBL5,8.08679793465654e-52,0.23527263069237503,12.020601809239903,3,1.5247289924070604e-49
LHPP,9.345359127908703e-22,0.5695558037874308,11.977419101061491,3,8.5762278014525e-21
RFK,2.7924018466548604e-17,-0.7215371083627437,-11.944341225873064,3,1.2927324620451296e-16
RAB6A,1.334485231565967e-23,-0.5220943018805471,-11.942743336988451,3,1.5462136146747573e-22
CFAP69,8.607306165723963e-18,-0.6996136388081683,-11.93899961907009,3,4.240273868815083e-17
CROCC,1.5071824590760807e-18,0.6694311726212954,11.930491345973993,3,8.49428375033639e-18
SLC26A2,4.756413035519854e-19,-0.6488321909122774,-11.888370846118981,3,2.8770890236676474e-18
TMEM184B,2.8452779480097737e-21,0.5784995444664325,11.885779502909624,3,2.4262623728908193e-20
BCAR1,2.7167824199948765e-25,0.483266447203496,11.871897030825176,3,4.083048361644474e-24
VGF,7.319355437380316e-15,-0.8385168868986228,-11.852878230909354,4,2.4764018233485766e-14
SSC5D,4.192102283565258e-17,0.7236435513321932,11.851521563413552,3,1.8819091203710704e-16
FBXL7,3.1762366565168317e-20,0.6043807154890467,11.784267860223707,4,2.238036587801114e-19
GEN1,3.5296209148466703e-16,-0.7601826506518334,-11.746549038757543,3,1.4269851417918118e-15
PIM3,4.473099305978676e-20,0.6067903141720953,11.741023323097552,3,3.1131570337583133e-19
MTCH2,2.1625178994375339e-26,-0.45618731575566696,-11.708065838262563,4,3.646391970271094e-25
ABCC12,2.0887154827221536e-11,-1.0927180542645483,-11.670360725930502,3,4.331995911165746e-11
CYCS,5.736115398968411e-25,-0.4795265543003784,-11.624386439545322,4,8.148426943466085e-24
RAB3C,8.25064942855648e-13,-0.9617077301309084,-11.620806768407226,4,2.1125736931884123e-12
ARL6IP6,1.133807333091113e-20,0.5804756794313227,11.57785487372996,3,8.458692118097008e-20
MROH6,1.8780170982365662e-14,0.8355647959724171,11.469213441692606,3,5.973937824758647e-14
ITGAX,9.268157173770093e-13,0.9528918101984039,11.4661534505888,3,2.352773314369544e-12
SEC61G,1.9476885716120945e-20,-0.580221950031345,-11.436453422498507,3,1.402606283862321e-19
CDK2AP2,2.891649347039795e-18,0.6509728675770311,11.41731832486258,4,1.5577352586391e-17
PLCXD3,2.7540729990799013e-14,-0.8410892565766236,-11.405190970087553,3,8.512589269883332e-14
SIPA1,1.5250228855157938e-17,0.6776338550146362,11.395581268180262,3,7.287782176404968e-17
SLC15A3,9.94742007288791e-19,0.6298510461718396,11.338760901331826,4,5.778977375677738e-18
IRAK1,8.799025776579086e-21,0.5637553635315955,11.306432568569061,3,6.723229664412691e-20
SKP1,2.115937548843503e-24,-0.47734005376264566,-11.300785744531387,4,2.725748121926351e-23
NPRL3,4.0152693684118894e-23,0.5043792804260235,11.296222271054075,3,4.382983510571715e-22
ITGB5,2.1988890197286728e-16,0.71973618709707,11.26948288756358,4,9.157622142404152e-16
LRRC40,1.2697821474425018e-20,-0.5621481018728508,-11.184650855124676,4,9.439169081705192e-20
RGL2,1.66433165778587e-19,0.5953528773883374,11.179988874731304,4,1.0889034253147932e-18
CD47,2.1795068387072423e-19,-0.5967054808774943,-11.135503922718145,3,1.417021060651668e-18
RWDD2B,3.806279438680616e-18,-0.6391085804776853,-11.132951490113468,4,1.9884694095273542e-17
PPP1R13L,5.949245408735998e-18,0.6447330215329344,11.10587323698569,4,3.004357953671916e-17
ACTR2,2.817117445823589e-20,-0.5677713555248293,-11.100040742535864,5,1.9940961032894618e-19
TARBP1,8.681695357484897e-13,-0.9185930334603734,-11.079513841267234,3,2.2147399964850772e-12
MFN1,2.5636088868619204e-24,-0.46900400184962826,-11.064342928840965,3,3.1837873241626485e-23
HIF3A,2.920023473214678e-14,0.8170193463246069,11.058041203101538,3,9.012096255129825e-14
NINJ1,5.208353947881236e-22,0.5191236798732346,11.04866476135723,4,5.047722470983965e-21
MSH2,1.3617609619340185e-24,-0.4617393641024334,-11.01982508342345,3,1.798912251624939e-23
REEP5,5.5096556667667226e-21,-0.5439450261936125,-11.019714587405817,3,4.42907978793573e-20
PLIN4,1.7800058231727897e-14,0.8007807825471397,11.010398292521588,3,5.705922839660535e-14
RAB9B,3.1113623033036207e-17,-0.6608932966391101,-10.909398305284153,3,1.4244956770533574e-16
KLF15,8.436942803996241e-16,0.7230111136907077,10.898535694849562,4,3.1895559024756207e-15
CDC7,2.0859046681258417e-19,-0.5830245248917271,-10.891309474415014,3,1.3604296483311307e-18
SMTN,1.3075848230598892e-11,0.9995283692137367,10.878397120981067,3,2.7986903230404646e-11
NAP1L5,6.405967685153793e-13,-0.891406993286526,-10.869295631656193,4,1.6690925853026339e-12
HMG20B,8.849767108894237e-21,0.5406713798795053,10.842120031845003,4,6.723229664412691e-20
BRI3,1.2853616769435848e-23,0.4718016186868797,10.799998894474527,3,1.4976629876297724e-22
FXYD5,1.8042766740965077e-18,0.607519838157616,10.779647848017502,3,1.0005534283626088e-17
NDFIP1,8.345189633485119e-18,-0.6311670055548069,-10.77942596657437,3,4.1209341190114614e-17
NT5DC2,2.458747371573839e-18,0.6100845586828988,10.743153533754617,4,1.3454992212781375e-17
UBE2N,5.765570187458712e-20,-0.5567248641439174,-10.710917477145083,4,3.9726885610595907e-19
C1QL1,2.8838853047193644e-16,0.6885581797321417,10.700209272318448,3,1.1843917073243489e-15
RGS9BP,3.39824163169335e-14,0.7939803792543271,10.693919853818189,3,1.0472441521741469e-13
MGAT1,3.8327146916050376e-21,0.5226444636010812,10.670567298390967,3,3.1669522989597005e-20
DDAH2,4.414559799579247e-16,0.69455522632008,10.664973704185432,3,1.7607301969860304e-15
CEBPA,2.6785956444553057e-18,0.6064084453900006,10.65586550237619,3,1.458112169711366e-17
GLIS2,2.245709347826281e-17,0.6398312722048229,10.652324640665398,3,1.0466519522228554e-16
CCDC88B,1.583350071968784e-16,0.6735066936366768,10.641690689064488,3,6.634076867198501e-16
CAPS,9.6401233978816e-14,0.8152392914007834,10.611087283730981,3,2.804153706480566e-13
COL27A1,3.348412800985535e-12,0.9230708488784266,10.59238661122364,3,7.776716852456887e-12
NRN1,2.169107433204966e-13,-0.8347230921897675,-10.570698630036325,4,5.9983050886228e-13
ZIC2,1.2609791340262104e-12,0.8867224608113208,10.551369572672535,3,3.1395807010448505e-12
PHYHD1,1.6129493817505064e-15,0.712151899959157,10.534420996070251,3,5.899924193563581e-15
FGF12,4.616079009521078e-13,-0.8524271128115537,-10.515307951861107,3,1.2227008768514323e-12
VEZT,5.13334982987936e-27,-0.3994509838231218,-10.501406240081911,3,9.767493162541095e-26
PRKACB,6.706043425911983e-20,-0.5474615711079582,-10.496772849459584,3,4.560109529620149e-19
VPS4B,5.486431013338503e-23,-0.4714986040506668,-10.495893726609765,3,5.858217763639044e-22
EVA1B,1.916546324839943e-14,0.7647411210350883,10.49032155219825,3,6.077854858896088e-14
NIT2,1.0025521815920813e-20,-0.5229126006125423,-10.457673155130705,4,7.561066271352643e-20
GTF2H1,6.1778955581748015e-27,-0.3989709286766365,-10.456692680827704,4,1.1440138738977265e-25
ORC3,5.383123825230698e-22,-0.49144693663562045,-10.452568004378271,4,5.1687957470039195e-21
TRMT10C,4.622877887198992e-19,-0.5699175573113726,-10.449488325686586,3,2.8116858469356917e-18
SLC25A46,5.626344934257272e-21,-0.5145814579573674,-10.420158046100529,3,4.5054206153087185e-20
ZFP37,4.142088602907819e-17,-0.6359642867831183,-10.418863389599295,3,1.8634906209177477e-16
CAPN15,2.091011677255406e-18,0.588444462718426,10.403488345041849,3,1.1503337449940883e-17
ADRA2C,1.0171701391651936e-15,0.6935700310104562,10.39842248424592,4,3.807961856730345e-15
MGAT5B,3.246506800327642e-18,0.5944339151123268,10.395807268509358,3,1.730913908452321e-17
RCN2,7.439199021986179e-24,-0.4493049199262097,-10.39173707878528,3,8.918438596300194e-23
ZDBF2,1.185789832433143e-18,-0.5794120656133641,-10.38653621387104,3,6.793724067586571e-18
PLCB3,2.442043722552466e-19,0.5568797489419887,10.364783194183863,3,1.568049127112636e-18
ZNF365,6.768544932126728e-19,-0.5689632917802485,-10.337781194873102,4,3.9767598269775736e-18
GOLT1B,6.7954668328293e-16,-0.6811664544203183,-10.331783402806922,3,2.634354805848218e-15
BCL6,1.4829284141067034e-18,0.5790001013973276,10.322923219705304,4,8.380363844297828e-18
MPHOSPH6,1.7881849893162968e-20,-0.5226187243509998,-10.32045901703949,3,1.3012967255585963e-19
C2CD5,3.7297383505583884e-19,-0.5569122292719819,-10.262957682846627,3,2.309097713151671e-18
EYA2,2.957334299096639e-17,0.6203788348188344,10.25430353789162,3,1.3599803406488756e-16
PLXNA3,2.7909792182609023e-21,0.4987223460747404,10.250860488879145,3,2.4018634434328263e-20
CDC123,1.2325173237344384e-23,-0.44728910594573545,-10.247038702531166,3,1.4442039149295056e-22
YBX1,5.510419393467785e-23,0.46015697465975847,10.242549129169769,3,5.858217763639044e-22
GPR22,4.825280682560517e-13,-0.8315326452937003,-10.2415530489519,4,1.2700040781256994e-12
DNM1L,3.8005702362461433e-19,-0.5549352025715316,-10.221990358158434,4,2.345947223206697e-18
RGS4,1.1199103553385672e-9,-1.1401968139638958,-10.205692728863914,4,1.867117425218801e-9
NFATC1,7.079471175316871e-16,0.6724939877241519,10.188283364036304,4,2.7240859401868626e-15
ZNF441,2.1142791935232657e-15,-0.692958318271281,-10.169050828582936,4,7.612873346123704e-15
DDIT4,4.819422696379554e-15,0.7096946800920609,10.16070227017075,3,1.66037918144372e-14
ZNF205,4.0377152738702116e-21,0.49751141067011473,10.146180201535712,3,3.3231037611138167e-20
COL25A1,1.3989664625466822e-11,-0.9331795161172507,-10.128910288582006,4,2.975852762381353e-11
TMEM160,1.9420866889042847e-46,0.22126097407918638,10.114222213842806,3,2.685258528524991e-44
SLC16A6,1.3687939978255334e-12,-0.8492886558342051,-10.075673474987807,3,3.3836457109537025e-12
CD151,5.989622859796216e-19,0.5527424129542171,10.072404183031658,3,3.567229635695809e-18
NUPR1,4.0123529825886394e-12,0.8823896743932704,10.056242928544002,4,9.205331953416855e-12
MED12,2.3943518227868644e-26,0.39247490559449566,10.055525784535005,3,4.0047465164999655e-25
ADAM33,9.502620673634261e-12,0.9119176618105762,10.051299280792344,4,2.068041477137194e-11
RTKN2,5.893862457695811e-11,-0.9779143120565437,-10.003672249835354,3,1.1477812898836726e-10
TCF7L1,4.31829146090762e-17,0.6107839572631428,9.99528892565506,4,1.930201829724656e-16
PLGLB1,5.789582250546168e-27,-0.3807758245122721,-9.99054963470965,3,1.091599417057523e-25
VEGFB,3.664885597248827e-18,0.5723931444272811,9.980212280929603,3,1.9291808956076315e-17
TTC19,2.987399394459256e-23,-0.44268449276053834,-9.971338365103446,3,3.313297510218448e-22
PSTPIP1,7.8284147987252e-16,0.6598899596121787,9.96851296670277,3,2.990079611888778e-15
ATP6AP2,3.9397582276303705e-16,-0.6435363373991485,-9.913375091530305,3,1.583538481415773e-15
UBALD2,3.626271245089483e-18,0.5677200911630486,9.90134479625029,3,1.9137115934645263e-17
MDH1B,4.666028436484752e-13,-0.8029542833371335,-9.901271518308755,4,1.2343549715904814e-12
ARHGEF40,1.8107716976115302e-20,0.5007153295294484,9.885190284147788,4,1.308550697158994e-19
CLDN9,2.457171455043762e-11,0.9276434989844828,9.841893571215646,4,5.050717143469536e-11
PLXNB1,2.8075339600009174e-18,0.5601607820875729,9.83175998475076,3,1.5203199564078073e-17
TMEM242,2.4627490295322453e-21,-0.4768057913932668,-9.8262902217215,3,2.146109868592385e-20
NUDT21,2.6340279682978067e-21,-0.47639044891690085,-9.80381989464072,3,2.2857631825312348e-20
ZNF711,1.2700999649095488e-17,-0.5795179305250416,-9.791628891673993,3,6.140296800052224e-17
SNX10,2.3408768231810084e-13,-0.774018525814395,-9.776334985758313,3,6.404984869759118e-13
TM2D2,1.482345370769911e-20,-0.4928111362973819,-9.771976957171248,3,1.0902071982187217e-19
PLCD3,1.5069074980894935e-16,0.6169556698222917,9.761419183359969,4,6.365226376858676e-16
ABCA10,9.262590639479948e-18,-0.5729328422057456,-9.758918377546484,3,4.5522779588344575e-17
PPDPF,7.378597908939795e-48,0.20702850948206072,9.757673123854358,3,1.0930865759386525e-45
GFAP,4.277770274654488e-12,0.8578352518156633,9.752542434474407,4,9.781803252076525e-12
MTMR6,6.827326496747998e-21,-0.4831519694114998,-9.74312150238488,4,5.303324027810991e-20
RFX2,8.088663635003308e-17,0.6049394312246292,9.734759870463877,3,3.524346298108584e-16
FGF14,3.510317296576356e-13,-0.7806720303375203,-9.722999733364597,3,9.40619906085189e-13
