"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SEL1L",-0.93997511239386,6.45072120586477,-5.6790313914704,3.18802924759223e-06,5.10883871509305e-05,4.38756442008497
"FAM160B1",-0.654890122044634,5.26422719735785,-5.67900036735252,3.18831053508788e-06,5.10883871509305e-05,4.39113552703498
"ZNF512B",0.70978944693721,5.85455581693058,5.67770528469095,3.20007498298019e-06,5.12086073086622e-05,4.38654109204517
"OTULIN",-0.667134236759824,4.83610303172117,-5.6736107463774,3.23755721417465e-06,5.1748515656854e-05,4.38760819838345
"ABCA3",0.654545295392598,7.77329130463025,5.67256401573383,3.24720979072432e-06,5.18428667050282e-05,4.39723084985953
"PTGES2",0.804733896194364,4.64442790648453,5.6718630774801,3.25368975212809e-06,5.18864065892999e-05,4.39720918825348
"U2AF2",0.706322754099754,5.76294817454667,5.67104907715855,3.26123124426988e-06,5.19467548194416e-05,4.36876269902329
"NUCB2",-0.608902442842117,4.47936421145165,-5.6691981803757,3.27844473303245e-06,5.2160847961918e-05,4.38870513672571
"AP3D1",0.629912806775637,7.32570589330465,5.66712768704251,3.29780868186725e-06,5.24086239488466e-05,4.37209271914269
"CLIP2",0.829824112734749,7.04639997140745,5.66629683626418,3.30561134604187e-06,5.24521863032446e-05,4.3652032078025
"UBE2F",-0.737856286075518,3.91329947249728,-5.66602167313327,3.30819953712367e-06,5.24521863032446e-05,4.40736402504014
"APOE",1.11578540290969,8.38486511157092,5.66523819010138,3.3155801542829e-06,5.24521863032446e-05,4.39414001300132
"DGKQ",0.863482825942363,5.72343990019652,5.66376298102652,3.32952194165617e-06,5.26054765088827e-05,4.34988297055923
"USP16",-0.627662488137015,5.02192875321122,-5.66339333829735,3.33302454952852e-06,5.26054765088827e-05,4.35354204925405
"C19orf60",0.890760431815071,4.05959641499365,5.66286075455982,3.33807764063166e-06,5.26251555979171e-05,4.40108558744142
"NRAS",-0.869893785460571,4.68588867522924,-5.66028315076588,3.36264261342531e-06,5.29520464387453e-05,4.35618141878999
"NR1D1",1.23229401108132,5.20870336689398,5.65893733285846,3.37554055248445e-06,5.3094679952958e-05,4.34968346551697
"USP12",-0.95177196718077,6.06324788873081,-5.65761036967973,3.38830645250332e-06,5.32349147867169e-05,4.32534021471103
"SLC39A3",0.722696762502293,4.24545018616181,5.65343403924682,3.42880176525549e-06,5.37444652516385e-05,4.36316435250265
"ZNF213",0.934266231313996,4.44159781168079,5.65316362341707,3.43144051897339e-06,5.37444652516385e-05,4.35577602569115
"RGS5",-1.85268065425855,6.45820292649433,-5.65306534582237,3.4324000301748e-06,5.37444652516385e-05,4.31865442773289
"ATXN3",-0.728393714839622,4.72290114859555,-5.64918719488009,3.47047942540583e-06,5.4279240424956e-05,4.32365920199308
"PSMD12",-0.985118214703984,4.8933439811058,-5.64807910824813,3.48143742422955e-06,5.4389100369941e-05,4.3155886476624
"ZNF708",-0.954075106267999,5.1231394546243,-5.64727996660684,3.48936179447833e-06,5.44166787993663e-05,4.30674146448886
"FSCN1",0.710166906488887,6.65719007289924,5.64710750071046,3.49107435954274e-06,5.44166787993663e-05,4.30524542538783
"LLGL1",0.876631494758665,7.20709792176297,5.64535279728884,3.50854641325004e-06,5.45780201552804e-05,4.31019576466058
"ADORA1",0.932033697103432,5.35572182711946,5.64498822864123,3.51218752713254e-06,5.45780201552804e-05,4.3037404322862
"RAB22A",-0.715232149773781,6.47762587490629,-5.64454194106583,3.51664997281097e-06,5.45780201552804e-05,4.29163545729122
"TNK2",0.948280715756733,7.61168103674627,5.64410792911632,3.52099513626001e-06,5.45780201552804e-05,4.31539955274886
"GDAP1",-0.912404160934726,5.68253344662017,-5.64298977346759,3.532214547787e-06,5.46880160556586e-05,4.28537882196337
"RAB12",-0.737845073006066,4.62512194289073,-5.64138857537803,3.54834329475025e-06,5.48299648653057e-05,4.30563848328542
"KIAA1919",-0.687706180128301,4.23978150354442,-5.64129241811691,3.54931423075717e-06,5.48299648653057e-05,4.32204613175023
"DEK",-0.726401594934199,4.58999242729941,-5.6385478400204,3.5771400604515e-06,5.51981456203152e-05,4.29913606895887
"RTN4R",1.67357369419628,3.69664204946736,5.63779909444893,3.58476916648888e-06,5.52542012217115e-05,4.3689000344043
"ARX",1.04348251885296,2.72145168868371,5.63648745438864,3.59817311862156e-06,5.53353492779934e-05,4.40833118001857
"COG2",-0.655360697646972,4.76978204440987,-5.63630990330694,3.59999141819679e-06,5.53353492779934e-05,4.2861468582286
"TTYH1",1.0206829611436,7.55735126833541,5.63610990808176,3.60204067338305e-06,5.53353492779934e-05,4.29226534089557
"AMY2B",-0.702454660266671,4.97732786115362,-5.63552922515681,3.6079972947271e-06,5.53653391752462e-05,4.27738181390071
"CCDC94",0.83567182056911,3.55851124895289,5.63462769228234,3.61726479099619e-06,5.54460121954693e-05,4.35262958973991
"RNF44",0.829336449306945,5.92468064945855,5.63387318175056,3.6250393156267e-06,5.55036473730397e-05,4.26512311352937
"SHFM1",-0.847728623605791,3.8028879725471,-5.63003671740364,3.66483087126791e-06,5.59988332368409e-05,4.3142759493533
"CBWD1",-0.844489071510207,3.45963179082251,-5.62997435763924,3.66548127291632e-06,5.59988332368409e-05,4.33520704068107
"DAP",0.764903045535186,5.20740948658816,5.62828252622686,3.68317108920777e-06,5.62069795578218e-05,4.2580519148734
"PHB",0.695958133684761,4.98973833260947,5.62473688104201,3.72052304388141e-06,5.65926092045006e-05,4.25339824424785
"CCNT2",-1.22410854320385,4.54811022250592,-5.62472665692198,3.72063129912253e-06,5.65926092045006e-05,4.26433292724921
"RNF187",0.838870561801046,6.69786140005204,5.62471823169313,3.72072050968401e-06,5.65926092045006e-05,4.24425378922298
"IFIT5",-0.747516519276557,4.45004730042783,-5.62418950289864,3.72632325565334e-06,5.66155443216077e-05,4.2651099599277
"TAX1BP1",-0.628441296700076,6.00540250479302,-5.62167638673611,3.75306989496568e-06,5.69593242237053e-05,4.22471084929961
"SFXN5",1.1292430331625,7.11372085502101,5.62106006606158,3.75965867001457e-06,5.6996755232041e-05,4.24213863864365
"SCYL2",-0.853658572866395,4.6584303297217,-5.61749427022324,3.79800746525294e-06,5.75150615712893e-05,4.23810129715509
"MNAT1",-0.630840211206273,3.97082063642882,-5.6164275298164,3.80955601155869e-06,5.75638485418694e-05,4.26663086749293
"SLC25A18",1.03871255752337,6.66781633007434,5.61533653322984,3.82140363139569e-06,5.76540095586459e-05,4.21889390448744
"PKN1",0.909357835224853,6.17170095542053,5.61511050668102,3.82386277775772e-06,5.76540095586459e-05,4.21336223531238
"RUVBL2",0.643263479803863,5.13712567336982,5.61311520982912,3.84564045857242e-06,5.79191993248608e-05,4.21689623421133
"SOCS5",-0.595860181892465,5.43985588257132,-5.61265189372918,3.85071511709177e-06,5.793252144604e-05,4.20322189016492
"SRGAP2C",-0.634419915130002,4.48477529847029,-5.61204677714271,3.85735303090156e-06,5.79693076143966e-05,4.22974137322414
"SLC25A46",-1.04360587380079,5.16973297101904,-5.61159671307051,3.86229752368213e-06,5.79805923587722e-05,4.20656964438277
"CDH4",0.909477757402003,5.58348761398718,5.60954305778674,3.88494028680527e-06,5.81831669399699e-05,4.20081226926074
"RAB3IP",-1.22832546025801,6.41741206035961,-5.60931994135844,3.88740829071368e-06,5.81831669399699e-05,4.19373030611782
