"","01","02","04","05","06","07","08","09","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28"
"C19orf60",3.58864831811406,3.99151771684444,3.71118363233804,3.65718187334362,3.25261982511108,3.74167096051021,2.9740040838822,3.88609401243041,3.4095399810956,3.33619647262739,3.21045673734755,3.28597778050169,4.55384657185488,5.12912051889453,4.28790028858333,4.79520879907232,4.44469161729362,4.58160881862285,3.6928683202005,4.52196219161713,4.75496216155008,4.97846971032954,4.00621557405879,4.89732783197466,4.52783679570456,5.0513538951059
"LDB1",4.68930635403234,4.99000757947156,4.85520197834675,4.72898489626828,4.57413824564708,5.32481729447799,4.83094124967428,4.7522236727881,4.77159205826265,4.6769119283557,4.80219617026467,4.54806425587517,5.64102369266454,5.77318570442067,5.67776018080695,6.23068158549458,5.69400232733015,6.23334200513674,5.31464595983419,5.59946893362114,5.97485165288811,6.28360507482174,5.44875287909842,5.74892411381925,5.71534100230668,6.12441461846254
"KIAA2013",4.31331745364383,4.64737383812353,3.99267189787209,4.81045966479129,4.20087729522514,4.40733477592295,4.50237263259495,4.47368708887035,4.19950931584379,4.42753608564414,4.29380635855621,4.4574652674123,5.60387995251696,5.74227136554865,4.79027716162794,4.92685211131364,5.51694907902809,5.1123839965789,5.16808363366583,5.16921643940324,5.50265725774238,5.02585803575061,5.0306765231839,5.5544371177936,5.42092172116924,5.72588906208178
"VAMP5",1.61850153798593,1.70220932429903,1.96872874609288,3.22865419258988,1.77454645836867,1.70606038940652,1.01390194991932,2.65414269915088,1.35853833128597,2.15903886192913,1.83125167647864,2.47855078863915,4.35707468060438,3.35409881758788,3.18114547940949,2.6355623110671,3.99192711011516,3.63055849486294,3.41132954916442,3.38229300042407,3.60132595682237,3.06777980657249,3.75748210114296,3.69233650652241,3.47716123561031,3.58124109742939
"SF3B5",3.46510902571068,3.11510954142575,3.59056037517664,3.68440128437337,2.91773249524452,3.69513467696888,2.89933066163711,3.22482383538977,3.00933982333241,2.86816734743359,3.2208964219105,2.84074356955261,4.83247358718637,4.43279246634951,4.50832815327828,4.39094874653892,3.93354307527318,4.53127491851017,3.73204001513929,4.25896895918698,4.42370949169855,4.81668256533379,4.8592161007917,4.83719912031516,4.65932856916952,4.70647332663486
"PEPD",3.95480510168253,4.23210281034768,4.06562774728533,4.19194197080989,4.12543964981745,4.00323282893619,4.03894224381703,4.57289374829661,4.07045711288342,4.11200286713118,3.97158123983567,4.00259216841348,5.71847823143083,4.94520375945937,5.01786220132443,4.63492505933041,4.83379462707152,4.70762838315504,4.66784855293267,4.77719191899563,4.57483883879793,4.66002017437683,5.46271862963856,5.48863022899771,5.36967809419697,5.41049218184579
"GAMT",2.90160162707486,3.5561437752174,3.1174254334273,3.67107759030845,2.75258719362652,3.36891733912602,3.29697819201955,3.65120004965783,2.58839253790678,3.06846275022071,2.69147811134869,3.13573629856194,4.69988965028203,4.37861840476307,3.97381134123682,3.69660586867836,4.38794395199855,4.32562383729257,4.20770759035527,4.42664756488364,4.53141738805865,4.1516140661618,4.04043033496115,4.69166237932104,4.18490112937224,4.40328755190819
"SCAMP4",4.92650635715337,5.39343111969338,4.86297588405401,5.84366067781909,4.57549259966577,5.24256745377489,4.84266658442465,5.43771535462132,4.87878734281049,5.30076950490051,4.93992444909606,5.40024167251871,6.57848966392039,6.3345929185434,5.55606782564755,5.70418511555068,6.47583553885694,5.87008527490477,6.06050450847807,6.19302067193781,6.14985531954984,5.82009866082914,5.4635653691469,6.20490242674313,6.2065080437258,6.48685124040663
"PC",5.73648272421702,6.42331562996066,5.83554838813052,6.30624930662583,5.70887662700807,5.80890372001375,5.44300198447387,6.46116723651636,5.87624758069274,5.99477002120803,5.83413541510289,6.3666027534257,7.24408584874401,7.15478706987499,6.51491771065998,6.54894140162389,7.37419532016898,6.62573976761803,6.8509383740056,7.16623115755192,6.86972045518465,6.62995640018877,6.72596280749068,7.23013300662296,7.15729718962535,7.04557465301079
"ARMC6",3.49444189173675,3.53219451080428,3.60859114899589,3.59776586932397,3.1658252566735,3.36196382753803,3.68841882376428,3.88910974381082,3.32161467553677,3.25764624895924,3.30016816200165,3.46785909094207,4.16806936927408,4.50957463564951,4.13183032350427,4.31333648474988,4.33236275021927,4.69206101170903,3.48737218448156,4.35645603774722,4.06932407125307,4.44451486634163,4.2008963563074,4.27677549903734,4.22575885666956,4.01716297183013
