"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HNRNPH1",-1.04192770262136,6.30249067177457,-9.80870377292496,1.09507621912143e-10,2.15479712031123e-07,14.454940058235
"ICE2",-1.05934426334352,4.56911377453346,-8.85706574960714,1.01903323754108e-09,8.70899615317191e-07,12.2950594113934
"RBM41",-1.12493513200341,3.78005199005932,-8.75818813128727,1.2936372571968e-09,8.70899615317191e-07,12.0450684748973
"FNIP1",-0.890100856457682,6.23849526934571,-8.67758973477254,1.57287423279243e-09,8.70899615317191e-07,11.8807547999776
"INTS8",-0.866962255250111,4.75226099183991,-8.65599487294594,1.6576756010461e-09,8.70899615317191e-07,11.8269201289833
"PMS1",-1.1136462790914,4.14387897406268,-8.61163170740866,1.84685791252535e-09,9.08522174540148e-07,11.7141651656216
"USP45",-0.957994952412096,4.68616513215504,-8.05949037610935,7.24314969709434e-09,2.62545115599414e-06,10.3975371786077
"RPS6KC1",-0.914888894702116,6.25389223383335,-8.02724241153827,7.85455290568209e-09,2.77406696725295e-06,10.3182690115627
"FASTKD1",-0.92034349455153,4.0960425757001,-7.97951208141697,8.85765022511462e-09,2.84792641389095e-06,10.2007280602702
"ATP11B",-0.923518868461092,5.01401507510085,-7.91012571850441,1.05541599389065e-08,3.0721850488791e-06,10.031392099343
"TRPM7",-0.829717654029124,5.97372454288374,-7.85909363431661,1.20106634337034e-08,3.1409344707541e-06,9.90445016434813
"VPS50",-1.00251828611576,5.05175958254462,-7.84029435635618,1.25975265558623e-08,3.1409344707541e-06,9.85914798501498
"GIN1",-0.958268790745015,2.77595905347619,-7.83700869067414,1.27030596459338e-08,3.1409344707541e-06,9.81036188026182
"GLRX3",-0.868836857892732,4.03209764977519,-7.79641250921164,1.40838685525285e-08,3.40335448144786e-06,9.75206007786188
"MGAT4A",-0.719446887962378,5.73815089373111,-7.76459817891206,1.52722981920095e-08,3.5654344965549e-06,9.67026049164907
"FRA10AC1",-0.98612971204566,4.26082500692232,-7.6986679367419,1.80713211920476e-08,3.93928207020773e-06,9.51092374979716
"NUDCD1",-1.02493069482192,3.78748970931648,-7.68761059808909,1.85896133703719e-08,3.93928207020773e-06,9.48260890709591
"HERC4",-1.11794916974113,5.77287726453756,-7.63422097140972,2.13136867899334e-08,4.25470611368902e-06,9.34556661779765
"SNX14",-0.848127622758766,5.19137543861461,-7.6006824839624,2.32297046562041e-08,4.57094217049364e-06,9.26267676132739
"KRR1",-1.12275155410936,4.66246287873344,-7.59017405461601,2.38654571863489e-08,4.62989869415169e-06,9.23925700288109
