"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SPCS3",-0.903522291580987,5.8888278992276,-5.04546530071431,1.95789113685498e-05,0.000276340068102896,2.63498649351093
"ARL2",0.754554829552318,4.17440314062931,5.04497253936749,1.96064005622583e-05,0.000276446254770904,2.68324754165364
"PTDSS2",0.685284369677516,5.10552229163403,5.04394528124105,1.96638311252955e-05,0.000276924683066319,2.64395664695615
"DGKZ",0.865080699371691,7.7313556858357,5.04349757444006,1.96889134186567e-05,0.000276924683066319,2.65126718963681
"FAM8A1",-0.913524343130535,5.35199071726541,-5.04329392628153,1.97003331518362e-05,0.000276924683066319,2.63223179958748
"ZNF780A",-0.648663837464831,4.42705390507006,-5.04253344551798,1.97430361851493e-05,0.00027724348784947,2.65526299072934
"CYP46A1",0.691443275188584,6.18567016594921,5.03985991867297,1.98938965004561e-05,0.000279078916864555,2.62138363743394
"BLVRB",0.996181125189452,3.47941012628561,5.03948373259736,1.99152158517277e-05,0.00027909522133909,2.7182061434195
"ATG9A",0.626469669794887,6.25450583045382,5.03753774293968,2.00258642646063e-05,0.000280362099704488,2.61499656289442
"GYS1",0.583025082830087,5.46325276318202,5.03688021150374,2.00633898193648e-05,0.000280446941458993,2.61625366858
"KCNMB3",-0.905061927120741,2.04468683657952,-5.03656257427328,2.00815426201854e-05,0.000280446941458993,2.7951161812431
"SDHC",-0.696985282791724,6.98475196566722,-5.03636768471016,2.00926885690684e-05,0.000280446941458993,2.6204231844791
"TERF1",-0.741573440708395,4.61992296222874,-5.03245207369215,2.0317939387482e-05,0.000283305326041366,2.62012278217659
"SLC30A4",-0.803045588072457,4.51601161493158,-5.03202818955722,2.03424745609823e-05,0.000283362075222697,2.62269712205989
"HSPB1",1.18509126209829,6.45987308452426,5.03025246261918,2.0445578590061e-05,0.000284512041364809,2.59833315444398
"ZNF781",-0.939438226169686,3.19661306822087,-5.02863566899766,2.05399079582086e-05,0.000285251319548,2.68850243368623
"ARL5A",-0.840221355052714,5.56062461488852,-5.02772902160706,2.05929948439339e-05,0.000285702010630369,2.58649214849684
"PINK1",0.692585250830976,7.93242101277424,5.02570080221284,2.07122493411017e-05,0.000287048857535811,2.60561733667586
"SNRPN",0.633035152104885,7.17396042018243,5.02537386731792,2.07315367279945e-05,0.000287048857535811,2.59188950784879
"PLEKHO1",0.734481447433411,5.37718898766852,5.02210569827943,2.09253287385986e-05,0.000288949748280273,2.57818606025937
"G2E3",-0.87551896865753,3.91994195350604,-5.02200327424144,2.09314312816058e-05,0.000288949748280273,2.62236538698077
"RRP15",-0.763272831746011,3.50484295991556,-5.02096090330578,2.09936380377193e-05,0.000289519832938507,2.64465055000775
"MAF1",1.00019670854763,5.02452560421922,5.01848284844825,2.11422652683669e-05,0.000291032966355602,2.57887430946503
"SLC25A32",-0.749225647738403,3.49245687680671,-5.01843082366601,2.11453968044009e-05,0.000291032966355602,2.63850813356777
"PIAS4",0.761014124464604,4.45503384612955,5.01798904825625,2.11720073195502e-05,0.000291109844435444,2.59501661145797
"WDR34",0.952688124571724,3.07200800853766,5.01748200579927,2.1202590405204e-05,0.000291116090990647,2.68872624586495
"TAS2R4",-1.21840054425974,3.00772487235668,-5.01728455000573,2.12145121919373e-05,0.000291116090990647,2.67346133815621
"CEP97",-0.817359217975951,5.16596715307371,-5.01529864014918,2.13347879812106e-05,0.000292187412846531,2.55746006936854
"ME2",-0.618077218102754,5.13256162314421,-5.01428712078216,2.13963114995187e-05,0.00029274044369796,2.55498229512715
"TKFC",0.633920748819804,3.84562115486719,5.0118536891177,2.15450459161335e-05,0.000294371413599536,2.60888923754936
"FAM131C",1.16798985561633,3.05924878425498,5.01164190059161,2.15580393897104e-05,0.000294371413599536,2.6787929026417
"STX4",0.713018292349663,4.28332401234301,5.01106885601534,2.1593235551459e-05,0.000294561516695075,2.583423828359
"YIPF4",-0.71500208038438,5.64996376363253,-5.00738665133078,2.18207667480127e-05,0.000296879209731129,2.52913705197092
"UBR1",-0.633417852314032,6.03353014706796,-5.00704915252636,2.18417407913896e-05,0.000296879209731129,2.5282903617236
"METTL25",-0.936661735532566,2.96544202871614,-5.00680634242401,2.18568427932916e-05,0.000296879209731129,2.64668397465104
"MED15",0.718503492714128,6.0479882548409,5.00658939892746,2.18703447873575e-05,0.000296879209731129,2.52902935913694
"ADAMTSL2",0.773470554387252,4.51452649707085,5.00589691003428,2.19134991747847e-05,0.000296956108864247,2.55915791366105
"DNAL4",0.861901816140536,4.05050348299874,5.00581027764619,2.19189038898787e-05,0.000296956108864247,2.58377859784053
"ADK",-0.597784361445514,3.48997228783868,-5.00342820299707,2.20680359461157e-05,0.000298474322342855,2.59730516693852
"TBL3",0.629182299103199,4.86006216336855,5.00301102025766,2.20942580332852e-05,0.000298474322342855,2.5369788255218
"C1QL2",1.19995639282285,3.18582825114304,5.00247871787134,2.21277611196336e-05,0.000298474322342855,2.64531233614849
"COX7A1",1.3221062529363,2.20285482318038,5.00231058621607,2.21383538458303e-05,0.000298474322342855,2.71225039977958
"TMEM87B",-0.93759112686267,4.06986373493222,-5.00230430382625,2.21387497505498e-05,0.000298474322342855,2.56036694690716
"METTL10",-1.05884239103007,2.95650214218251,-5.00160661684321,2.21827606816333e-05,0.000298515238467015,2.63412554075051
"STARD3",0.789233929012699,5.22451186227987,5.00157267543743,2.21849039710066e-05,0.000298515238467015,2.52491761251889
"UBE3D",-0.715753895997439,3.23360763664388,-5.00073284572175,2.22380023280149e-05,0.000298939204110383,2.6086563678341
"PLEKHA8",-0.737197575407307,4.73481973677519,-4.99928469270814,2.23298599560407e-05,0.000299369450679875,2.52444419644414
"JOSD2",1.16535818240555,2.55231876424159,4.99920584243777,2.23348723495819e-05,0.000299369450679875,2.68240268711365
"AGPAT1",0.733386847196268,6.33395509970336,4.9975827254091,2.24383011656881e-05,0.000300464910967232,2.50513284948496
"SLC41A2",-0.676810582932003,4.19093948537166,-4.99701544975928,2.24745618509531e-05,0.000300659694094973,2.53943216818082
"ERO1A",-0.901960058537036,5.26824663966448,-4.99642388459425,2.25124373993592e-05,0.000300875683621166,2.50359763280069
"HAGHL",1.01892005304852,3.10325404875388,4.99605314144629,2.25362070463734e-05,0.000300902914912329,2.62907542609729
"NLRX1",1.06120308007536,3.50833485514344,4.99305812417468,2.272914837202e-05,0.000303186693987465,2.59000546574464
"POLB",-0.631671045249181,2.95456503420181,-4.98886744887645,2.30018834811681e-05,0.000306234691038706,2.59834692353152
"TSEN15",-1.20841913378278,2.88508579832095,-4.98742528529031,2.30964944847841e-05,0.000307198907431624,2.601447689501
"FLRT1",0.729562637074262,4.84002380851707,4.98556313872574,2.3219232194102e-05,0.000308535018195333,2.49031514876295
"TMEM63B",0.721971994836317,5.83223283175444,4.9835580747442,2.33521172644875e-05,0.000310003274826553,2.46591844190539
"ORMDL1",-0.804965416923954,3.96614697579541,-4.9824161463078,2.34281369667293e-05,0.000310714544484036,2.51045724400825
"ADGRL1",0.640315208897629,8.44778091270812,4.97833466815122,2.37018694834499e-05,0.00031374386698647,2.48466119078148
"PLXNB2",0.938721636100575,7.35100936845593,4.97778902930228,2.37387047299382e-05,0.000313931333037941,2.46297146901406
"BAX",0.799903661348665,2.8111530021673,4.977259376577,2.37745153796849e-05,0.000314104904529692,2.59613655521325
