"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TTYH1",1.06733279115088,7.82824979456443,4.83710874725038,3.52934155229484e-05,0.000363221473655455,2.08778014671858
"CLCN7",0.674786839166697,6.39117060476442,4.83580192774955,3.54248166304234e-05,0.000364142067509483,2.06061571390085
"GDPD2",1.1180390403835,3.31690093413699,4.83569334294134,3.54357567511044e-05,0.000364142067509483,2.17240377092007
"UFL1",-0.733233031897416,4.92666870763438,-4.83494222777654,3.55115251296666e-05,0.000364648546633489,2.06722826430813
"SPATC1L",1.0423110881274,3.82099391401134,4.83338537826548,3.56690854020702e-05,0.000365993521599483,2.12551225445781
"CTSD",0.984327558816435,7.21163567149636,4.83277301073737,3.57312502674513e-05,0.000366171524011389,2.06405819932301
"AIG1",-0.697923860369458,4.39806404757726,-4.8326906719611,3.57396171584101e-05,0.000366171524011389,2.07994909737391
"CAMK4",-1.25662906858037,5.84044949966291,-4.83203599654052,3.58062117103871e-05,0.000366581067101882,2.04753002781381
"FAM126A",-0.888053301808034,5.0973835767538,-4.83047033137513,3.59659747236087e-05,0.000367256326945355,2.05070024187062
"PGAM1",0.649478172418558,5.4071288054667,4.83044631652996,3.59684307533687e-05,0.000367256326945355,2.04822085213111
"PRAF2",0.834874601913926,3.83610251250435,4.83038635726705,3.5974563594574e-05,0.000367256326945355,2.11254540135949
"KBTBD2",-0.647302823336178,5.22713540552926,-4.83034444159955,3.59788514923227e-05,0.000367256326945355,2.04658142652022
"SGCD",-0.709021202586381,4.39423898950341,-4.82989055154969,3.60253162187519e-05,0.000367458225431269,2.0723770925531
"SIL1",0.572332589352534,3.9696401008466,4.8295020750648,3.60651319829838e-05,0.00036759205581472,2.09736276193549
"ANAPC7",-0.513194913169672,4.56628257188354,-4.82800218780803,3.62192699235596e-05,0.000368890049443354,2.06014468856666
"NSUN3",-0.625260259065811,3.03806805330094,-4.82756822487353,3.62639888646291e-05,0.00036907252525199,2.15485798668028
"NPDC1",0.763548312759384,6.92722087395526,4.82475938936891,3.65547649688524e-05,0.000371757100163292,2.03703742354584
"ARL15",-1.00611732944632,3.53764566936357,-4.82406442168598,3.66270666919923e-05,0.000372217496936335,2.10757545892738
"LMBR1",-0.641451842092349,5.62162570672592,-4.82334491519509,3.67020712687086e-05,0.000372552845322156,2.02164882613385
