"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061700","GATOR2 complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0061702","canonical inflammasome complex","0/21","16/19979",0,0,-0.129799861948862,1,1,1,"",0
"GO:0061827","sperm head","0/21","23/19979",0,0,-0.155651859367756,1,1,1,"",0
"GO:0070069","cytochrome complex","0/21","38/19979",0,0,-0.200145336006434,1,1,1,"",0
"GO:0070160","tight junction","0/21","138/19979",0,0,-0.382370965153664,1,1,1,"",0
"GO:0070461","SAGA-type complex","0/21","36/19979",0,0,-0.194797396595416,1,1,1,"",0
"GO:0070603","SWI/SNF superfamily-type complex","0/21","87/19979",0,0,-0.303212808896802,1,1,1,"",0
"GO:0070820","tertiary granule","0/21","164/19979",0,0,-0.417111369910852,1,1,1,"",0
"GO:0070821","tertiary granule membrane","0/21","73/19979",0,0,-0.277649293562494,1,1,1,"",0
"GO:0070822","Sin3-type complex","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0070938","contractile ring","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0070971","endoplasmic reticulum exit site","0/21","33/19979",0,0,-0.186490281800915,1,1,1,"",0
"GO:0070993","cytosolic translation preinitiation complex","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:0071004","U2-type prespliceosome","0/21","18/19979",0,0,-0.137680440825511,1,1,1,"",0
"GO:0071005","U2-type precatalytic spliceosome","0/21","50/19979",0,0,-0.22965155541171,1,1,1,"",0
"GO:0071006","U2-type catalytic step 1 spliceosome","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0071007","U2-type catalytic step 2 spliceosome","0/21","30/19979",0,0,-0.177798136495937,1,1,1,"",0
"GO:0071010","prespliceosome","0/21","18/19979",0,0,-0.137680440825511,1,1,1,"",0
"GO:0071011","precatalytic spliceosome","0/21","57/19979",0,0,-0.24524383713795,1,1,1,"",0
"GO:0071012","catalytic step 1 spliceosome","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0071013","catalytic step 2 spliceosome","0/21","93/19979",0,0,-0.313541404453528,1,1,1,"",0
"GO:0071014","post-mRNA release spliceosomal complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0071162","CMG complex","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0071203","WASH complex","0/21","15/19979",0,0,-0.125675028257459,1,1,1,"",0
"GO:0071339","MLL1 complex","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0071546","pi-body","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0071564","npBAF complex","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0071565","nBAF complex","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0071682","endocytic vesicle lumen","0/21","23/19979",0,0,-0.155651859367756,1,1,1,"",0
"GO:0071782","endoplasmic reticulum tubular network","0/21","29/19979",0,0,-0.17480533843516,1,1,1,"",0
"GO:0071953","elastic fiber","0/21","37/19979",0,0,-0.197489335575165,1,1,1,"",0
"GO:0072379","ER membrane insertion complex","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0072534","perineuronal net","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0072546","EMC complex","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0072562","blood microparticle","0/21","145/19979",0,0,-0.392017982516556,1,1,1,"",0
"GO:0072686","mitotic spindle","0/21","169/19979",0,0,-0.423475468495124,1,1,1,"",0
"GO:0072687","meiotic spindle","0/21","17/19979",0,0,-0.133797986442692,1,1,1,"",0
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex","0/21","38/19979",0,0,-0.200145336006434,1,1,1,"",0
"GO:0090443","FAR/SIN/STRIPAK complex","0/21","17/19979",0,0,-0.133797986442692,1,1,1,"",0
"GO:0090533","cation-transporting ATPase complex","0/21","47/19979",0,0,-0.22263868711906,1,1,1,"",0
"GO:0090543","Flemming body","0/21","25/19979",0,0,-0.162286413680123,1,1,1,"",0
"GO:0090545","CHD-type complex","0/21","16/19979",0,0,-0.129799861948862,1,1,1,"",0
"GO:0090665","glycoprotein complex","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:0090734","site of DNA damage","0/21","144/19979",0,0,-0.390654009667334,1,1,1,"",0
"GO:0090741","pigment granule membrane","0/21","24/19979",0,0,-0.159003578077694,1,1,1,"",0
"GO:0097014","ciliary plasm","0/21","235/19979",0,0,-0.500199787136819,1,1,1,"",0
"GO:0097038","perinuclear endoplasmic reticulum","0/21","23/19979",0,0,-0.155651859367756,1,1,1,"",0
