SYMBOL,K,K_used,Z,P,Dir,FDR
AP3S1,3,3,-8.907401019159982,5.224281052570144e-19,down,6.182205226369405e-17
UBE2N,4,4,-8.897595918678224,5.70693603702879e-19,down,6.699761734899195e-17
CDK2AP1,4,4,8.896487205654008,5.764210510935169e-19,up,6.713716683287639e-17
EMP3,4,4,8.88770525158349,6.238390771100615e-19,up,7.209240334853148e-17
ACSL3,3,3,-8.882992381577173,6.508542246585481e-19,down,7.38822920314613e-17
CAPS2,2,2,-8.882427507079008,6.5416877403532e-19,down,7.38822920314613e-17
SPCS3,2,2,-8.88240319461033,6.543118074717029e-19,down,7.38822920314613e-17
ATR,4,4,-8.880962127406413,6.628452048488193e-19,down,7.427883537972526e-17
SEC61G,3,3,-8.867203920969205,7.500547831616709e-19,down,8.34196267107326e-17
CDC27,2,2,-8.865251452314954,7.633160895574225e-19,down,8.426098206517458e-17
GDAP1,4,4,-8.862518081336631,7.822711990773146e-19,down,8.571374501297509e-17
PLCB3,3,3,8.860257711246216,7.982968025045314e-19,up,8.627831579456431e-17
CDK2AP2,4,4,8.85994590610034,8.005327426502084e-19,up,8.627831579456431e-17
RPS6KA6,3,3,-8.859336298840184,8.049220916475037e-19,down,8.627831579456431e-17
DHX36,3,3,-8.851336700988426,8.647723497885202e-19,down,9.202670933864598e-17
CXXC1,3,3,8.849314707326407,8.805833346920048e-19,up,9.265317737940725e-17
RAB3IL1,3,3,8.84898521402833,8.831867232623325e-19,up,9.265317737940725e-17
DPP9,2,2,8.846971873672269,8.992604559558356e-19,up,9.367507510210366e-17
LRP5,4,4,8.845086564293547,9.145738400710368e-19,up,9.460402966664878e-17
PRELP,4,4,8.841650133535058,9.431516286937636e-19,up,9.688263119193161e-17
ARHGEF40,4,4,8.838128522907525,9.733526869707452e-19,up,9.929539962531906e-17
DDX23,2,2,8.837297880463051,9.806142810304024e-19,up,9.935100304795694e-17
SCAI,2,2,-8.836203154965045,9.902663081695228e-19,down,9.964638932274546e-17
ENY2,3,3,-8.832107562780108,1.0272159159541549e-18,down,1.0266606641076933e-16
MAPK8,2,2,-8.826061671280058,1.0842625390756214e-18,down,1.0764034548997713e-16
CDH23,4,4,8.823722176581228,1.1071670548003335e-18,up,1.0918143383071021e-16
REEP5,3,3,-8.818814176359338,1.1567822861046651e-18,down,1.1307114783338383e-16
HSPB2,3,3,8.817752960768257,1.1677955065580959e-18,up,1.1307114783338383e-16
THNSL1,4,4,-8.817585448334384,1.169543376048386e-18,down,1.1307114783338383e-16
ORC3,4,4,-8.808932356409507,1.2634339486094947e-18,down,1.2135529199890678e-16
NDFIP1,3,3,-8.800323515068861,1.3642230070588558e-18,down,1.3019088206719094e-16
EFNB1,3,3,8.794293260682236,1.4395115391410204e-18,up,1.3649522235239727e-16
SETD1A,2,2,8.789695991231865,1.4996521472425122e-18,up,1.4129206727395696e-16
FBXL7,4,4,8.787240318739533,1.532786608704545e-18,up,1.434998703541622e-16
RAB6A,3,3,-8.785377458089712,1.5584035188980647e-18,down,1.4498053365748537e-16
ADAMTS2,4,4,8.783112326433843,1.590122342955017e-18,up,1.4700681060619134e-16
UCHL5,3,3,-8.780447144552463,1.6282602030533273e-18,down,1.495976703327007e-16
SMO,4,4,8.773981823503407,1.7245708020811837e-18,up,1.5746821792830167e-16
C3ORF14,2,2,-8.765886814507974,1.8531212346353336e-18,down,1.6816790983267396e-16
ITGB5,4,4,8.763416842590438,1.8941964758963894e-18,up,1.7084728214304505e-16
VEZT,3,3,-8.759731451341649,1.957160853079732e-18,down,1.7545650508336606e-16
TYK2,3,3,8.758698777825524,1.9751716257448283e-18,up,1.7600444992781628e-16
FARSB,4,4,-8.749899358885315,2.1354310549480464e-18,down,1.8914548601671556e-16
KRAS,2,2,-8.74346254415463,2.2607285214331954e-18,down,1.9905176362523707e-16
GUF1,3,3,-8.741109824369794,2.308314867273522e-18,down,2.0203901489177477e-16
PSMD12,3,3,-8.73812453386351,2.370121529259943e-18,down,2.0622845682831224e-16
BTF3L4,3,3,-8.733282421756055,2.473863553312605e-18,down,2.139964308807021e-16
KLHL21,4,4,8.726632304133494,2.6236837177266673e-18,up,2.2498001501294004e-16
IFT140,3,3,8.726020089231437,2.637918453210154e-18,up,2.2498001501294004e-16
ABCA5,3,3,-8.725654044457668,2.646465833710896e-18,down,2.2498001501294004e-16
SUN2,2,2,8.720207281200912,2.7769295302053605e-18,up,2.347219520617011e-16
CCNYL1,2,2,-8.71800066627575,2.8315729129310847e-18,down,2.379808325458898e-16
MTMR6,4,4,-8.715967623254638,2.8828570066936567e-18,down,2.4092215165543825e-16
TBC1D31,3,2,-8.708761578962017,3.0721269126910404e-18,down,2.552971982726172e-16
NDUFS1,3,3,-8.707248999981973,3.1133865831913836e-18,down,2.5728052703110025e-16
GAREM2,4,4,8.691561866014995,3.574903804470443e-18,up,2.937776504207044e-16
LMBRD2,4,4,-8.690119046427345,3.62059895213667e-18,down,2.9588894861881554e-16
STX12,2,2,-8.684216691206936,3.813611863251271e-18,down,3.0830409319890537e-16
TRPC1,3,3,-8.684199155170777,3.814200179515933e-18,down,3.0830409319890537e-16
TRMT10C,3,3,-8.681603224066318,3.902286736629534e-18,down,3.1370992069686995e-16
CEP83,2,2,-8.678531342596408,4.009120686728777e-18,down,3.2055628755725444e-16
BCL6,4,4,8.677474830661328,4.0465273124210876e-18,up,3.218076989534018e-16
COPS8,3,3,-8.667513515858559,4.4165922913640814e-18,down,3.4935953568907755e-16
GLOD4,3,3,-8.666560536749861,4.4536996546423044e-18,down,3.5042087920994133e-16
SLC25A40,2,2,-8.663875758826343,4.559903233965825e-18,down,3.5687877585620366e-16
ZFYVE19,2,2,8.661366340429549,4.661428636188412e-18,up,3.6128935747797477e-16
RCOR3,2,2,-8.661276430321502,4.665107306536857e-18,down,3.6128935747797477e-16
SCAMP2,3,3,8.658370718822278,4.785549806798409e-18,up,3.6868673303209415e-16
STAU2,3,3,-8.654595279280663,4.946638014046043e-18,down,3.791226399159019e-16
SH3BGRL2,2,2,-8.649827190447864,5.1577473588642e-18,down,3.932649429500992e-16
TAC1,3,3,-8.645600650555053,5.352299631188288e-18,down,4.060062366386521e-16
SLC35B4,4,4,-8.6405383942388,5.594873415422424e-18,down,4.2224167122922705e-16
NUDT21,3,3,-8.627551478259354,6.26793277014647e-18,down,4.706358453604396e-16
ARL1,3,3,-8.626919804090633,6.302633563998273e-18,down,4.708512913063761e-16
ZNF540,3,3,-8.625741171249082,6.367889100111876e-18,down,4.728902265880214e-16
EDEM1,2,2,-8.624791743856644,6.4209391669559846e-18,down,4.728902265880214e-16
